FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,23037,@Por,81,28.15,4.62,7.90,1.43,1.30,3.46,51.000,90.500,42.18
LeBron,James,Mia,F,22025,@Pho,76,26.79,7.25,8.03,1.70,0.88,2.97,56.500,75.300,45.14
DeMarcus,Cousins,Sac,C,19984,@Cle,75,17.07,2.65,9.95,1.44,0.73,3,46.500,73.800,30.39
Al,Jefferson,Cha,C,19841,Dal,78,17.83,2.10,9.23,1.03,1.14,1.35,49.400,77.000,31.19
LaMarcus,Aldridge,Por,F,19337,OKC,74,21.08,2.59,9.05,0.84,1.23,1.93,48.400,81.000,33.45
John,Wall,Was,G,18907,@Mem,49,18.49,7.61,4,1.31,0.76,3.20,44.100,80.400,31.02
Goran,Dragic,Pho,G,17079,Mia,77,14.73,7.39,3.09,1.61,0.34,2.75,44.300,74.800,27.01
Paul,Millsap,Atl,F,17044,@Chi,78,14.55,2.58,7.10,1.31,1.03,1.77,49.000,74.200,26.74
Kyrie,Irving,Cle,G,16701,Sac,59,22.46,5.93,3.66,1.51,0.36,3.24,45.200,85.500,31.10
Russell,Westbrook,OKC,G,16595,@Por,82,23.21,7.40,5.22,1.77,0.29,3.33,43.800,80.0,35.67
Joakim,Noah,Chi,C,16521,Atl,66,11.88,3.97,11.11,1.18,2.14,2.67,48.100,75.100,32.76
Serge,Ibaka,OKC,F,16041,@Por,80,13.19,0.54,7.71,0.35,3.02,1.56,57.300,74.900,26.45
Rudy,Gay,Sac,F,16039,@Cle,75,18.21,2.69,6.15,1.51,0.71,2.64,41.600,81.400,26.48
Zach,Randolph,Mem,F,15825,Was,76,15.38,1.42,11.24,0.80,0.41,1.97,46.000,75.00,27.88
Dirk,Nowitzki,Dal,F,15823,@Cha,53,17.30,2.49,6.85,0.72,0.70,1.32,47.100,86.000,27.22
Pau,Gasol,LAL,C,15810,Uta,49,13.73,4.08,8.59,0.49,1.24,2.12,46.600,70.200,28.25
Damian,Lillard,Por,G,15565,OKC,82,19.05,6.48,3.13,0.90,0.23,2.96,42.900,84.400,27.20
Isaiah,Thomas,Sac,G,14881,@Cle,79,13.92,4,2.04,0.85,0.04,1.77,44.000,88.200,19.31
Dwyane,Wade,Mia,G,14743,@Pho,69,21.20,5.10,4.99,1.86,0.81,2.81,52.100,72.500,32.96
Eric,Bledsoe,Pho,G,14315,Mia,76,8.46,3.07,2.96,1.43,0.72,1.80,44.500,79.100,17.02
Mike,Conley,Mem,G,14145,Was,80,14.6,6.09,2.81,2.18,0.3,2.36,44.000,83.000,26.25
Monta,Ellis,Dal,G,14034,@Cha,82,19.23,6.05,3.85,2.06,0.44,3.10,41.600,77.300,29.39
Taj,Gibson,Chi,F,13902,Atl,65,7.95,0.94,5.31,0.42,1.38,1.17,48.500,67.900,16.36
Kemba,Walker,Cha,G,13825,Dal,82,17.74,5.74,3.45,1.95,0.38,2.44,42.300,79.800,28.06
Marcin,Gortat,Was,C,13125,@Mem,61,11.15,1.23,8.46,0.66,1.61,1.62,52.100,65.200,23.85
Chris,Kaman,LAL,C,13092,Uta,66,10.5,0.77,5.64,0.44,0.79,1.56,50.700,78.800,17.16
Gordon,Hayward,Uta,F,13047,@LAL,72,14.12,2.96,3.12,0.81,0.53,1.67,43.500,82.700,20.08
Anderson,Varejao,Cle,C,13007,Sac,25,14.12,3.36,14.44,1.48,0.56,1.76,47.800,75.500,36.01
Trevor,Ariza,Was,F,12996,@Mem,56,9.46,2.02,4.75,1.29,0.36,1.5,41.700,82.100,17.71
Nene,Hilario,Was,F,12984,@Mem,61,12.56,2.90,6.67,0.90,0.61,2.28,48.000,72.900,22.86
Derrick,Favors,Uta,F,12930,@LAL,77,9.44,0.97,7.09,0.87,1.69,1.68,48.200,68.800,20.77
Steve,Blake,LAL,G,12872,Uta,45,7.27,3.84,2.93,0.76,0.13,1.38,42.200,77.100,15.28
Marc,Gasol,Mem,C,12640,Was,80,14.09,3.98,7.78,1,1.74,1.96,49.400,84.800,30.23
Nicolas,Batum,Por,F,12634,OKC,73,14.34,4.93,5.64,1.25,1.14,2.60,42.300,84.800,27.45
Kendall,Marshall,LAL,G,12433,Uta,48,2.98,2.98,0.88,0.46,0.08,1.19,37.100,57.100,7.39
DeMarre,Carroll,Atl,F,12378,@Chi,66,5.95,0.92,2.85,0.88,0.36,0.52,46.000,76.500,11.37
Robin,Lopez,Por,C,12326,OKC,82,11.33,0.78,5.63,0.39,1.56,1.34,53.400,77.800,19.78
Jeff,Teague,Atl,G,12193,@Chi,80,14.58,7.24,2.25,1.46,0.35,2.88,45.100,88.100,25.48
Marvin,Williams,Uta,F,11920,@LAL,73,7.25,1.05,3.60,0.51,0.52,0.82,42.300,77.800,12.56
Chris,Bosh,Mia,C,11915,@Pho,74,16.65,1.66,6.77,0.89,1.36,1.73,53.500,79.800,27.12
Luol,Deng,Cle,F,11673,Sac,75,16.49,2.96,6.35,1.08,0.43,1.92,42.600,81.600,25.43
Wesley,Johnson,LAL,F,11212,Uta,50,7.98,0.68,2.46,0.44,0.36,0.96,40.700,77.100,10.28
Reggie,Jackson,OKC,G,11072,@Por,70,5.34,1.74,2.37,0.41,0.19,0.76,45.800,83.900,10.04
Gerald,Henderson,Cha,G,10968,Dal,68,15.51,2.60,3.68,1,0.5,1.59,44.700,82.400,21.54
Jimmy,Butler,Chi,G,10845,Atl,82,8.60,1.40,4,0.95,0.38,0.76,46.700,80.300,15.66
Carlos,Boozer,Chi,F,10800,Atl,79,16.22,2.27,9.76,0.84,0.35,2.23,47.700,73.100,27.74
Wesley,Matthews,Por,G,10776,OKC,69,14.81,2.52,2.77,1.30,0.26,1.58,43.600,79.700,20.03
Jose,Calderon,Dal,G,10623,@Cha,73,11.32,7.10,2.41,0.79,0.11,1.73,49.100,90.0,22.79
Gerald,Green,Pho,F,10147,Mia,60,7.02,0.83,2.35,0.32,0.38,0.88,36.600,80.0,9.37
Jordan,Farmar,LAL,G,10110,Uta,23,9.26,4.87,3.17,0.78,0.17,2.22,41.500,73.300,17.58
Bradley,Beal,Was,G,9974,@Mem,56,13.93,2.45,3.77,0.89,0.52,1.61,41.000,78.600,19.60
Shawn,Marion,Dal,F,9933,@Cha,67,12.12,2.43,7.84,1.12,0.70,1.54,51.400,78.200,25.00
Nick,Calathes,Mem,G,9871,Was,39,4.51,2.49,1.51,0.79,0.05,1.46,44.600,53.500,8.99
Jordan,Hill,LAL,F,9856,Uta,29,6.69,0.45,5.72,0.28,0.66,0.90,49.700,65.600,13.78
P.J.,Tucker,Pho,F,9736,Mia,79,6.41,1.38,4.43,0.78,0.24,0.85,47.300,74.400,13.59
D.J.,Augustin,Chi,G,9732,Atl,76,4.68,2.24,1.20,0.45,0.04,0.89,35.000,83.800,8.25
James,Johnson,Mem,F,9725,Was,54,5.11,1.07,2.69,0.76,0.93,1.26,41.300,59.700,10.40
Miles,Plumlee,Pho,C,9670,Mia,14,0.93,0.14,1.57,0,0.21,0.21,23.800,75.00,2.71
Samuel,Dalembert,Dal,C,9667,@Cha,47,6.66,0.45,5.87,0.36,1.13,1.09,54.200,69.100,15.15
Courtney,Lee,Mem,G,9615,Was,78,7.85,1.83,2.44,1.14,0.27,1.08,46.400,86.100,13.50
Kyle,Korver,Atl,G,9485,@Chi,74,10.95,1.97,3.96,0.95,0.5,0.95,46.100,85.900,18.54
Tony,Allen,Mem,G,9465,Was,79,8.92,1.24,4.59,1.51,0.56,1.19,44.500,71.700,16.89
Josh,McRoberts,Cha,F,9449,Dal,67,5.99,2.10,4.85,0.48,0.40,0.99,45.500,76.500,14.44
Jodie,Meeks,LAL,G,9425,Uta,78,7.92,0.88,2.19,0.74,0.06,0.67,38.700,89.600,10.79
Channing,Frye,Pho,F,9414,Mia,50,12.24,1.16,5.22,0.78,0.78,1.1,44.800,79.400,19.62
Brandan,Wright,Dal,C,9356,@Cha,64,8.45,0.59,4.06,0.41,1.19,0.53,59.700,61.500,15.52
Vince,Carter,Dal,F,9256,@Cha,81,13.43,2.40,4.12,0.91,0.54,1.31,43.500,81.600,20.55
Alec,Burks,Uta,G,9194,@LAL,64,7.05,1.44,2.27,0.55,0.20,1.16,42.000,71.300,10.33
Malcolm,Thomas,Uta,F,9188,@LAL,12,1.25,0.33,1.33,0.17,0.17,0.25,50.0,62.500,3.50
Markieff,Morris,Pho,F,9141,Mia,82,8.17,1.32,4.83,0.94,0.78,1.27,40.700,73.200,15.79
