FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
DeMarcus,Cousins,Sac,C,22686,Cle,6,27.33,2.83,13.67,2.5,1,2.67,48.700,71.600,46.33
Kevin,Love,Min,F,20273,@SA,7,25.71,3.86,11.29,1,0.57,2,48.800,74.500,41.25
Kyrie,Irving,Cle,G,17872,@Sac,4,19.5,7.5,3.25,2,1,1.5,49.100,94.100,35.69
Zach,Randolph,Mem,F,16821,Atl,7,18.29,3.29,11.57,0.14,0.29,1.86,44.800,76.200,31.39
Tim,Duncan,SA,F,16689,Min,6,16.67,2.33,11,0.5,1.5,2.17,52.600,81.800,32.33
Marc,Gasol,Mem,C,15788,Atl,0,0,0,0,0,0,0,0,0,0.00
Rudy,Gay,Sac,F,15718,Cle,6,23,3.17,7.83,0.67,0.67,2.17,55.900,88.200,34.29
Mike,Conley,Mem,G,15196,Atl,7,21.43,6.43,3.43,2.14,0.14,2.43,47.800,81.800,32.79
Nikola,Pekovic,Min,C,15026,@SA,7,21.29,1.43,10.14,0.86,0.71,1.57,53.800,80.400,33.61
Anderson,Varejao,Cle,C,14922,@Sac,7,10.14,2,14.43,0.86,1.29,0.86,43.500,61.100,31.32
Paul,Millsap,Atl,F,14691,@Mem,8,19,3,9.38,1.38,1.5,2.88,38.200,85.200,32.78
Isaiah,Thomas,Sac,G,14518,Cle,6,19.83,8.17,3.33,1,0.17,2,40.600,83.900,31.42
Ricky,Rubio,Min,G,14028,@SA,7,7.71,8.86,5.29,2.57,0.29,2.29,33.300,85.00,28.39
Tony,Parker,SA,G,13441,Min,6,17.33,7,2.17,0.17,0.17,2.5,58.600,85.700,26.04
Tristan,Thompson,Cle,F,12843,@Sac,7,13.14,1.43,11.29,0.29,0,2.29,48.100,61.500,24.04
Kevin,Martin,Min,G,11951,@SA,7,19,2.43,3.43,0.71,0.14,2.29,50.0,88.500,22.64
Ed,Davis,Mem,F,11719,Atl,7,11.29,0.86,7.14,0.86,1.14,1,62.700,53.600,22.21
Jeff,Teague,Atl,G,11698,@Mem,8,15.75,6.25,3,1.38,0.38,3.38,39.000,86.700,24.25
Manu,Ginobili,SA,G,11650,Min,5,15.6,6.2,2.6,1.6,0.2,1.4,43.100,82.600,26.65
Kyle,Korver,Atl,G,11094,@Mem,8,10.88,3.38,4.62,1.25,0.38,1,43.300,100,21.59
DeMarre,Carroll,Atl,F,10584,@Mem,6,8,2,5.67,2,0.33,0.5,41.300,75.00,19.83
Kawhi,Leonard,SA,F,10148,Min,6,9.67,1.5,5,1.17,0.33,1.17,53.500,58.300,17.92
C.J.,Miles,Cle,G,9986,@Sac,7,18.14,1,3.29,1.71,0.14,0.86,52.400,74.100,23.32
Tony,Allen,Mem,G,9465,Atl,4,7.75,1.25,2.25,1.75,0.25,2.25,48.00,50.0,11.69
Jon,Leuer,Mem,F,9418,Atl,7,7.86,0.57,4.14,0.43,0.14,0.86,48.900,87.500,12.46
James,Johnson,Mem,F,9335,Atl,7,8.71,3.14,5.14,1.14,1.57,1.86,42.100,90.900,21.00
Dion,Waiters,Cle,G,9224,@Sac,7,15.14,3.43,3,0.29,0.14,2.29,36.400,73.900,17.18
Corey,Brewer,Min,F,9150,@SA,7,11.71,1.86,2.57,2,0.57,1.29,55.00,61.500,19.29
Marco,Belinelli,SA,G,9044,Min,6,14.5,3.5,3.33,0.17,0,1.67,54.800,60.0,19.92
Kosta,Koufos,Mem,C,8986,Atl,7,9.43,0.14,7,0.57,1.14,0.86,52.600,85.700,18.96
Luol,Deng,Cle,F,8872,@Sac,4,14.25,1,4.75,1.5,0,3,42.00,93.300,17.94
Jason,Thompson,Sac,F,8739,Cle,6,8.83,0.5,7.67,0.83,0.5,1.17,68.600,62.500,19.50
Mike,Scott,Atl,F,8161,@Mem,8,11.62,1,4.38,0.62,0.12,0.5,50.0,72.200,17.03
Jarrett,Jack,Cle,G,7643,@Sac,5,9.6,5.2,3.6,0.4,0.2,1.2,40.0,100,18.90
Boris,Diaw,SA,F,7515,Min,5,7.8,3.6,3.6,0.6,0.4,1,62.500,88.900,17.70
Elton,Brand,Atl,F,7490,@Mem,8,5.25,0.38,4.25,0.38,1.38,0.88,51.500,80.0,12.62
Courtney,Lee,Mem,G,7026,Atl,5,8.2,1.6,3.6,1,0.6,0.6,44.400,83.300,15.60
Derrick,Williams,Sac,F,6952,Cle,6,7.83,0.33,3.33,0.67,0.83,0.83,54.500,62.500,12.92
Alexey,Shved,Min,G,6660,@SA,7,6.14,1.43,2.43,1,0.71,0.57,32.600,81.800,11.96
Danny,Green,SA,G,6644,Min,6,5.17,1.17,4.17,1.17,0.83,0.33,27.500,80.0,13.29
Pero,Antic,Atl,C,6606,@Mem,8,8.25,1.38,4.75,0.38,0.62,1.12,42.100,75.00,15.00
Tayshaun,Prince,Mem,F,6562,Atl,7,7.57,2.29,3,0.43,0.14,0.71,45.800,50.0,12.89
Dante,Cunningham,Min,F,6465,@SA,7,5,1.57,3.29,0.57,0.57,0.43,54.800,50.0,12.25
Jeff,Ayres,SA,F,6360,Min,5,3.6,1.2,6.2,0,0.4,0.6,61.500,100,12.85
Tyler,Zeller,Cle,C,6323,@Sac,7,5.43,0.43,4.57,0,1,1,50.0,72.700,11.50
J.J.,Barea,Min,G,6201,@SA,7,8.71,3.57,1.43,0,0,2.57,46.00,100,11.36
Patrick,Mills,SA,G,6194,Min,6,8.17,1.17,1.33,0,0.17,0.5,43.900,100,9.50
Marcus,Thornton,Sac,G,6166,Cle,6,6.33,1,4.33,0.67,0.17,0.67,36.600,50.0,12.00
Lou,Williams,Atl,G,6121,@Mem,8,9.5,3.25,3,0.75,0,1.75,34.300,84.200,14.81
Cory,Joseph,SA,G,6030,Min,4,3.75,1.25,0.5,0.75,0.25,0.25,55.600,66.700,7.25
Matthew,Dellavedova,Cle,G,5998,@Sac,6,4.67,2.17,1.17,0.83,0,1.5,32.100,80.0,7.88
Shelvin,Mack,Atl,G,5911,@Mem,8,7.5,3,2.5,0.75,0,1.62,36.700,100,12.62
Mike,Miller,Mem,G,5874,Atl,7,6.57,2.43,1.86,0.29,0,0.14,51.700,92.300,11.89
Travis,Outlaw,Sac,F,5645,Cle,4,0.5,0.5,1.75,0.25,0.25,0.25,16.700,0,3.56
Aron,Baynes,SA,C,5283,Min,4,4.5,0.25,2,0,0,0.5,60.0,0,6.12
A.J.,Price,Min,G,5180,@SA,4,3,1,0.5,0,0,0.25,55.600,0,4.25
Robbie,Hummel,Min,F,5160,@SA,5,1,0.2,2,0.2,0,0,18.200,0,3.30
Quincy,Pondexter,Mem,F,5154,Atl,0,0,0,0,0,0,0,0,0,0.00
Gorgui,Dieng,Min,C,5140,@SA,4,1.5,0,2,0.25,0,0.25,60.0,0,3.75
Jimmer,Fredette,Sac,G,5023,Cle,6,7.83,1.67,1.5,0,0.17,1.33,47.400,100,9.54
Chase,Budinger,Min,F,4615,@SA,2,7,0.5,1.5,0.5,0,0.5,50.0,50.0,8.38
Sergey,Karasev,Cle,G,4613,@Sac,2,0,0,0.5,0,0,0.5,0,0,-0.38
Luc Richard,Mbah a Moute,Min,F,4580,@SA,4,3.75,0,2.75,0,0,1.5,55.600,55.600,4.69
Earl,Clark,Cle,F,4489,@Sac,7,4,0.43,3,0.29,0.86,0.57,20.800,100,7.39
Quincy,Acy,Sac,F,4450,Cle,6,2,0.17,3.17,0.17,0.5,0.67,33.300,66.700,5.96
Ronny,Turiaf,Min,C,4334,@SA,3,2.33,1,6.67,0,1.33,0.67,37.500,50.0,13.17
Matt,Bonner,SA,C,4263,Min,5,2.8,0.2,2.2,0.4,0.2,0.2,38.500,0,6.05
Alonzo,Gee,Cle,G,4195,@Sac,5,0.8,0.4,1.2,0.2,0,0.6,20.0,0,1.90
Ben,McLemore,Sac,G,4181,Cle,6,4.17,1,2.17,0,0.17,0.83,26.300,50.0,5.46
Nick,Calathes,Mem,G,4115,Atl,5,1.4,2,0.2,0.4,0,0.2,28.600,50.0,4.45
Nando,De Colo,SA,G,4105,Min,1,2,1,0,2,0,0,0,100,6.50
Dennis,Schroder,Atl,G,4043,@Mem,2,3,0.5,1,0.5,0,1,66.700,66.700,4.50
Jamaal,Franklin,Mem,G,4028,Atl,1,0,0,0,0,0,1,0,0,-1.50
Aaron,Gray,Sac,C,3960,Cle,5,0,0.2,1.2,0,0,0.6,0,0,1.10
Anthony,Bennett,Cle,F,3907,@Sac,7,2.43,0.14,2.86,0.43,0,1.43,20.800,87.500,4.21
Gustavo,Ayon,Atl,F,3838,@Mem,3,0,0.33,3.67,0.33,0,0,0,0,4.58
John,Jenkins,Atl,G,3670,@Mem,0,0,0,0,0,0,0,0,0,0.00
