FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,23001,@Was,81,28.15,4.62,7.90,1.43,1.30,3.46,51.000,90.500,42.18
Anthony,Davis,NO,F,21666,Chi,64,13.55,0.98,8.16,1.17,1.75,1.39,51.600,75.100,26.68
Kevin,Love,Min,F,21428,@Atl,18,18.33,2.33,14,0.72,0.5,2.17,35.200,70.400,33.08
LeBron,James,Mia,F,21139,@NY,76,26.79,7.25,8.03,1.70,0.88,2.97,56.500,75.300,45.14
LaMarcus,Aldridge,Por,F,19610,Tor,74,21.08,2.59,9.05,0.84,1.23,1.93,48.400,81.000,33.45
DeMarcus,Cousins,Sac,C,19515,@SA,75,17.07,2.65,9.95,1.44,0.73,3,46.500,73.800,30.39
Al,Jefferson,Cha,C,19308,@Pho,78,17.83,2.10,9.23,1.03,1.14,1.35,49.400,77.000,31.19
Carmelo,Anthony,NY,F,18730,Mia,67,28.66,2.55,6.87,0.78,0.48,2.61,44.900,83.000,34.19
Blake,Griffin,LAC,F,17991,Uta,80,18,3.74,8.28,1.21,0.62,2.31,53.800,66.000,31.31
Joakim,Noah,Chi,C,17834,@NO,66,11.88,3.97,11.11,1.18,2.14,2.67,48.100,75.100,32.76
Paul,Millsap,Atl,F,17607,Min,78,14.55,2.58,7.10,1.31,1.03,1.77,49.000,74.200,26.74
Dwight,Howard,Hou,C,17060,Cle,76,17.05,1.42,12.43,1.11,2.45,2.96,57.800,49.200,34.21
John,Wall,Was,G,16767,OKC,49,18.49,7.61,4,1.31,0.76,3.20,44.100,80.400,31.02
Kyle,Lowry,Tor,G,16627,@Por,68,11.63,6.40,4.72,1.38,0.35,2.31,40.100,79.500,25.19
James,Harden,Hou,G,16503,Cle,78,25.94,5.83,4.86,1.82,0.49,3.78,43.800,85.100,36.02
Paul,George,Ind,F,16492,Bkn,79,17.43,4.14,7.63,1.81,0.65,2.95,41.900,80.700,30.48
Tim,Duncan,SA,F,16372,Sac,69,17.78,2.67,9.94,0.72,2.65,2.13,50.200,81.700,34.91
DeAndre,Jordan,LAC,C,16316,Uta,82,8.83,0.34,7.24,0.59,1.37,1.22,64.300,38.600,19.09
Goran,Dragic,Pho,G,16021,Cha,77,14.73,7.39,3.09,1.61,0.34,2.75,44.300,74.800,27.01
Andre,Drummond,Det,C,15960,Phi,60,7.93,0.5,7.62,0.98,1.58,0.95,60.800,37.100,20.44
Kyrie,Irving,Cle,G,15824,@Hou,59,22.46,5.93,3.66,1.51,0.36,3.24,45.200,85.500,31.10
Zach,Randolph,Mem,F,15764,Mil,76,15.38,1.42,11.24,0.80,0.41,1.97,46.000,75.00,27.88
Michael,Carter-Williams,Phi,G,15546,@Det,36,17.22,6.64,5.53,2.33,0.61,3.33,40.200,70.500,31.23
DeMar,DeRozan,Tor,G,15412,@Por,82,18.11,2.49,3.90,0.93,0.29,1.84,44.500,83.100,22.71
Nikola,Pekovic,Min,C,15389,@Atl,62,16.31,0.85,8.79,0.69,0.81,1.63,52.000,74.400,26.41
Lance,Stephenson,Ind,G,15150,Bkn,78,8.81,2.86,3.90,1.04,0.21,1.40,46.000,65.200,16.73
Serge,Ibaka,OKC,F,14784,@Was,80,13.19,0.54,7.71,0.35,3.02,1.56,57.300,74.900,26.45
Gordon,Hayward,Uta,F,14758,@LAC,72,14.12,2.96,3.12,0.81,0.53,1.67,43.500,82.700,20.08
Chandler,Parsons,Hou,F,14679,Cle,76,15.49,3.54,5.32,0.99,0.42,1.93,48.600,72.900,24.87
Brandon,Jennings,Det,G,14636,Phi,80,17.46,6.51,3.08,1.56,0.12,2.54,39.900,81.900,26.91
Dwyane,Wade,Mia,G,14560,@NY,69,21.20,5.10,4.99,1.86,0.81,2.81,52.100,72.500,32.96
Isaiah,Thomas,Sac,G,14510,@SA,79,13.92,4,2.04,0.85,0.04,1.77,44.000,88.200,19.31
Anderson,Varejao,Cle,C,14368,@Hou,25,14.12,3.36,14.44,1.48,0.56,1.76,47.800,75.500,36.01
Damian,Lillard,Por,G,14285,Tor,82,19.05,6.48,3.13,0.90,0.23,2.96,42.900,84.400,27.20
Rudy,Gay,Sac,F,14245,@SA,75,18.21,2.69,6.15,1.51,0.71,2.64,41.600,81.400,26.48
Josh,Smith,Det,F,13913,Phi,76,17.46,4.22,8.41,1.24,1.79,2.97,46.500,51.700,32.21
Kemba,Walker,Cha,G,13890,@Pho,82,17.74,5.74,3.45,1.95,0.38,2.44,42.300,79.800,28.06
Ricky,Rubio,Min,G,13850,@Atl,57,10.67,7.33,4.02,2.40,0.09,3.02,36.000,79.900,25.30
Thaddeus,Young,Phi,F,13772,@Det,76,14.83,1.64,7.51,1.75,0.72,1.18,53.100,57.400,26.97
Mike,Conley,Mem,G,13696,Mil,80,14.6,6.09,2.81,2.18,0.3,2.36,44.000,83.000,26.25
Chris,Bosh,Mia,C,13685,@NY,74,16.65,1.66,6.77,0.89,1.36,1.73,53.500,79.800,27.12
Marcin,Gortat,Was,C,13574,OKC,61,11.15,1.23,8.46,0.66,1.61,1.62,52.100,65.200,23.85
Tony,Parker,SA,G,13445,Sac,66,20.32,7.56,3,0.82,0.09,2.58,52.200,84.500,30.66
Spencer,Hawes,Phi,C,13338,@Det,82,11.04,2.23,7.20,0.29,1.38,1.60,46.400,77.700,22.26
Evan,Turner,Phi,F,13275,@Det,82,13.34,4.32,6.30,0.87,0.21,2.28,41.900,74.000,23.50
