FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,22968,Por,8,28.75,3.5,15,0.75,0.38,2.62,44.200,85.600,46.12
LeBron,James,Mia,F,22754,@Uta,5,27.4,7.8,6.8,2.4,0.6,3.4,55.200,78.100,45.20
Al,Jefferson,Cha,C,19512,SA,6,28.67,2.17,11.67,1,1,2.33,52.900,65.800,41.67
LaMarcus,Aldridge,Por,F,19290,@Min,7,20.29,2.43,11.29,0.57,1,2.14,38.800,81.000,32.39
Tim,Duncan,SA,F,18791,@Cha,7,20.57,2.43,11.43,1,3,2.71,57.700,61.500,39.57
Stephen,Curry,GS,G,18780,@Pho,7,30.14,8.29,3.43,1.29,0.14,3.14,54.300,85.300,41.64
Dwight,Howard,Hou,C,17899,@Mil,6,20.83,0.5,10.83,1.17,1.67,4.33,54.700,61.400,31.38
Andre,Drummond,Det,C,17637,Den,7,14.71,0.71,15,1,2,1.86,64.700,44.100,35.61
Goran,Dragic,Pho,G,16576,GS,8,23.5,6.38,4.75,1.5,0,3.5,55.700,80.400,34.56
Zach,Randolph,Mem,F,16456,@Atl,8,19.75,2.88,10.75,1,0.12,1.75,47.500,66.700,32.62
Paul,Millsap,Atl,F,16413,Mem,7,17.57,3,9,3,1.14,2.86,43.600,71.900,33.68
Andrew,Bogut,GS,C,15961,@Pho,6,8.67,1.5,13.33,0.83,3,1.33,63.400,0,32.67
Ty,Lawson,Den,G,15845,@Det,5,21.6,8,4,1.4,0,3,52.600,83.300,34.30
Mike,Conley,Mem,G,15834,@Atl,5,17.8,6.4,3.2,1.6,0,1.4,49.200,88.900,29.70
James,Harden,Hou,G,15050,@Mil,4,19.25,5.25,2.75,0.75,0.25,2,43.100,92.900,26.69
Brandon,Jennings,Det,G,14825,Den,7,23,7.43,3.71,1.57,0.43,3.43,40.0,77.200,33.07
Eric,Bledsoe,Pho,G,14315,GS,0,0,0,0,0,0,0,0,0,0.00
Nikola,Pekovic,Min,C,14225,Por,3,15.33,1,8.67,0,0,0.67,54.100,85.700,24.00
Terrence,Jones,Hou,F,13998,@Mil,6,15,1.33,6.5,0.67,1,1.17,60.0,45.00,24.21
J.J.,Hickson,Den,C,13994,@Det,7,12.29,2.14,9.86,1.29,0.71,2,54.200,48.900,26.25
Josh,Smith,Det,F,13971,Den,7,17.57,4.43,7.14,2.29,1.29,3,46.900,48.300,31.93
Damian,Lillard,Por,G,13947,@Min,7,20.29,6,3.57,0.43,0.14,2.57,43.000,80.600,26.96
Kemba,Walker,Cha,G,13800,SA,1,7,7,6,1,0,3,27.300,0,20.00
Randy,Foye,Den,G,13795,@Det,7,16.29,5.29,4,1.29,1,3,39.200,90.900,26.43
Larry,Sanders,Mil,C,13777,Hou,7,10.71,0.57,8.71,0.71,1.86,1,53.200,52.900,23.96
Jeff,Teague,Atl,G,13659,Mem,5,12,7.2,1.8,1,0.4,1.6,40.700,93.300,22.95
David,Lee,GS,F,13490,@Pho,5,16.2,2,7.6,0.4,0.2,2.6,44.900,82.600,23.10
Tony,Parker,SA,G,13336,@Cha,7,16.14,6.86,1.43,0.43,0.29,2.43,45.00,76.00,22.86
Greg,Monroe,Det,F,13318,Den,7,14,2.29,9.29,1.29,0,2.43,56.00,63.600,26.25
Dwyane,Wade,Mia,G,13272,@Uta,5,17.8,4.8,4.2,0.6,0.4,3.8,61.300,80.0,25.75
Derrick,Favors,Uta,F,13175,Mia,3,11.33,1,10.67,0,1.67,3,38.500,82.400,23.33
Chandler,Parsons,Hou,F,13154,@Mil,6,17.17,3,4.33,0.67,0,1.17,48.800,72.700,23.58
Brandon,Knight,Mil,G,12902,Hou,8,17.75,6.12,2.38,0.88,0.25,2.5,40.200,84.800,24.78
Jeremy,Lin,Hou,G,12894,@Mil,6,12.83,5.5,4,1,0.67,2.5,47.500,94.100,24.25
Chris,Bosh,Mia,C,12873,@Uta,5,15.6,1.8,7.8,1,0.2,1.2,50.0,83.300,26.05
Kenneth,Faried,Den,F,12800,@Det,7,13.71,1.43,8.29,1.14,1.57,1.71,56.00,70.600,27.21
Nicolas,Batum,Por,F,12589,@Min,7,12.57,3.71,6,1.14,0.43,2.86,44.900,84.00,22.93
DeMarre,Carroll,Atl,F,12503,Mem,6,14.83,3,5.5,2.33,0.17,1.17,54.000,75.00,27.38
Marvin,Williams,Uta,F,12460,Mia,5,15.4,1.6,7.6,0.6,0,0,45.800,92.900,25.20
Ricky,Rubio,Min,G,12451,Por,9,8.67,8.44,4.33,1.89,0.11,3,39.700,76.500,25.19
Marc,Gasol,Mem,C,12317,@Atl,8,11.88,2.88,5.5,0.88,1.12,2.12,50.0,65.400,21.94
Danny,Green,SA,G,11449,@Cha,3,15.33,2.33,7.33,1,1.67,2,41.200,90.0,27.83
Gordon,Hayward,Uta,F,11352,Mia,6,11.17,4.33,5.33,1.5,0.33,3.33,30.900,87.000,20.50
Gerald,Henderson,Cha,G,11266,SA,6,13,3,4.67,0.83,0.33,1.67,43.200,70.0,19.92
Robin,Lopez,Por,C,11106,@Min,7,12.14,0.71,8.71,0.29,1.71,1,52.400,82.600,24.68
Enes,Kanter,Uta,C,10573,Mia,6,15.67,0.67,5.5,0.17,0.17,1.5,64.500,58.300,20.04
Klay,Thompson,GS,G,10572,@Pho,7,15.57,2.29,2.29,1,0.57,1.14,35.700,85.700,18.43
Gerald,Green,Pho,F,10510,GS,8,14,2.62,3.12,0.88,0.75,2.25,41.100,90.0,19.22
Ersan,Ilyasova,Mil,F,10321,Hou,8,13,1.38,8.62,0.5,0.12,0.5,32.500,90.900,21.66
Miles,Plumlee,Pho,C,10317,GS,8,7.75,0.5,8.12,0.62,0.88,1.75,50.900,60.0,17.97
Markieff,Morris,Pho,F,10225,GS,8,14.75,1.88,5.5,0.5,1,1.88,44.000,83.000,22.12
Andre,Iguodala,GS,F,10209,@Pho,7,8.29,3,6.29,1.57,0,1.43,39.700,56.200,19.36
Patrick,Beverley,Hou,G,10165,@Mil,6,7,3.67,4.5,1.5,0.33,1.33,28.00,100,17.46
Wesley,Matthews,Por,G,10122,@Min,7,16.29,2.43,3.86,0.43,0.14,1.43,40.700,80.0,20.18
