FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,23462,Bkn,81,28.15,4.62,7.90,1.43,1.30,3.46,51.000,90.500,42.18
LeBron,James,Mia,F,20651,GS,76,26.79,7.25,8.03,1.70,0.88,2.97,56.500,75.300,45.14
DeMarcus,Cousins,Sac,C,20592,Phi,75,17.07,2.65,9.95,1.44,0.73,3,46.500,73.800,30.39
LaMarcus,Aldridge,Por,F,19061,Cha,74,21.08,2.59,9.05,0.84,1.23,1.93,48.400,81.000,33.45
Stephen,Curry,GS,G,18653,@Mia,78,22.90,6.91,4.03,1.62,0.15,3.08,45.100,90.000,33.69
Carmelo,Anthony,NY,F,18220,@SA,67,28.66,2.55,6.87,0.78,0.48,2.61,44.900,83.000,34.19
Thaddeus,Young,Phi,F,17685,@Sac,76,14.83,1.64,7.51,1.75,0.72,1.18,53.100,57.400,26.97
Michael,Carter-Williams,Phi,G,17685,@Sac,20,17.75,7.45,5.65,3.05,0.65,3.6,41.000,70.800,34.41
Al,Jefferson,Cha,C,16894,@Por,78,17.83,2.10,9.23,1.03,1.14,1.35,49.400,77.000,31.19
Isaiah,Thomas,Sac,G,16596,Phi,79,13.92,4,2.04,0.85,0.04,1.77,44.000,88.200,19.31
Kyrie,Irving,Cle,G,16076,Orl,59,22.46,5.93,3.66,1.51,0.36,3.24,45.200,85.500,31.10
Tim,Duncan,SA,F,15968,NY,69,17.78,2.67,9.94,0.72,2.65,2.13,50.200,81.700,34.91
Brandon,Knight,Mil,G,15654,@Uta,75,13.32,4.04,3.29,0.77,0.11,2.73,40.700,73.300,18.65
Zach,Randolph,Mem,F,15650,@Pho,76,15.38,1.42,11.24,0.80,0.41,1.97,46.000,75.00,27.88
Damian,Lillard,Por,G,15647,Cha,82,19.05,6.48,3.13,0.90,0.23,2.96,42.900,84.400,27.20
Nikola,Vucevic,Orl,C,15252,@Cle,77,13.09,1.86,11.91,0.79,1.03,1.83,51.900,68.300,29.53
Spencer,Hawes,Phi,C,15196,@Sac,82,11.04,2.23,7.20,0.29,1.38,1.60,46.400,77.700,22.26
David,Lee,GS,F,15136,@Mia,79,18.47,3.53,11.22,0.85,0.28,2.62,51.900,79.700,33.47
Joakim,Noah,Chi,C,15080,Bos,66,11.88,3.97,11.11,1.18,2.14,2.67,48.100,75.100,32.76
Gordon,Hayward,Uta,F,14826,Mil,72,14.12,2.96,3.12,0.81,0.53,1.67,43.500,82.700,20.08
Chris,Bosh,Mia,C,14511,GS,74,16.65,1.66,6.77,0.89,1.36,1.73,53.500,79.800,27.12
Mike,Conley,Mem,G,14028,@Pho,80,14.6,6.09,2.81,2.18,0.3,2.36,44.000,83.000,26.25
Dwyane,Wade,Mia,G,13960,GS,69,21.20,5.10,4.99,1.86,0.81,2.81,52.100,72.500,32.96
James,Johnson,Mem,F,13928,@Pho,54,5.11,1.07,2.69,0.76,0.93,1.26,41.300,59.700,10.40
Goran,Dragic,Pho,G,13856,Mem,77,14.73,7.39,3.09,1.61,0.34,2.75,44.300,74.800,27.01
Kemba,Walker,Cha,G,13801,@Por,82,17.74,5.74,3.45,1.95,0.38,2.44,42.300,79.800,28.06
J.R.,Smith,NY,G,13642,@SA,80,18.08,2.72,5.31,1.25,0.3,1.68,42.200,76.200,25.25
Eric,Bledsoe,Pho,G,13636,Mem,76,8.46,3.07,2.96,1.43,0.72,1.80,44.500,79.100,17.02
Khris,Middleton,Mil,F,13617,@Uta,27,6.11,1.04,1.85,0.56,0.15,0.41,44.000,84.400,9.43
Rudy,Gay,Sac,F,13615,Phi,75,18.21,2.69,6.15,1.51,0.71,2.64,41.600,81.400,26.48
Evan,Turner,Phi,F,13610,@Sac,82,13.34,4.32,6.30,0.87,0.21,2.28,41.900,74.000,23.50
Arron,Afflalo,Orl,G,13592,@Cle,64,16.52,3.22,3.73,0.62,0.17,2.16,43.900,85.700,21.23
Larry,Sanders,Mil,C,13490,@Uta,71,9.80,1.17,9.46,0.75,2.83,1.23,50.600,61.800,26.85
Wesley,Matthews,Por,G,13470,Cha,69,14.81,2.52,2.77,1.30,0.26,1.58,43.600,79.700,20.03
Nicolas,Batum,Por,F,13449,Cha,73,14.34,4.93,5.64,1.25,1.14,2.60,42.300,84.800,27.45
John,Henson,Mil,F,13230,@Uta,63,6.03,0.49,4.71,0.30,0.67,0.75,48.200,53.300,12.08
Serge,Ibaka,OKC,F,13187,Bkn,80,13.19,0.54,7.71,0.35,3.02,1.56,57.300,74.900,26.45
Tony,Parker,SA,G,13118,NY,66,20.32,7.56,3,0.82,0.09,2.58,52.200,84.500,30.66
Derrick,Favors,Uta,F,13052,Mil,77,9.44,0.97,7.09,0.87,1.69,1.68,48.200,68.800,20.77
Reggie,Jackson,OKC,G,13016,Bkn,70,5.34,1.74,2.37,0.41,0.19,0.76,45.800,83.900,10.04
Tyson,Chandler,NY,C,12743,@SA,66,10.44,0.94,10.65,0.64,1.14,1.32,63.800,69.400,25.69
Luol,Deng,Chi,F,12310,Bos,75,16.49,2.96,6.35,1.08,0.43,1.92,42.600,81.600,25.43
Andrew,Bogut,GS,C,12308,@Mia,32,5.81,2.09,7.66,0.62,1.72,1.09,45.100,50.0,20.24
Miles,Plumlee,Pho,C,12285,Mem,14,0.93,0.14,1.57,0,0.21,0.21,23.800,75.00,2.71
Klay,Thompson,GS,G,12055,@Mia,82,16.57,2.23,3.73,1.05,0.55,1.91,42.200,84.100,21.46
Anderson,Varejao,Cle,C,11943,Orl,25,14.12,3.36,14.44,1.48,0.56,1.76,47.800,75.500,36.01
Mario,Chalmers,Mia,G,11932,GS,77,8.65,3.55,2.22,1.53,0.16,1.55,42.900,79.500,16.46
Deron,Williams,Bkn,G,11903,@OKC,78,18.92,7.74,2.97,0.96,0.38,2.79,44.000,85.900,29.79
Jameer,Nelson,Orl,G,11742,@Cle,56,14.68,7.38,3.73,1.27,0.11,2.75,39.200,87.300,26.06
Robin,Lopez,Por,C,11404,Cha,82,11.33,0.78,5.63,0.39,1.56,1.34,53.400,77.800,19.78
Giannis,Antetokounmpo,Mil,G,11143,@Uta,26,7.08,1.31,4.62,0.62,0.81,1.15,48.100,72.700,14.85
Manu,Ginobili,SA,G,11067,NY,60,11.75,4.57,3.35,1.33,0.22,2.2,42.500,79.600,20.75
Marvin,Williams,Uta,F,10906,Mil,73,7.25,1.05,3.60,0.51,0.52,0.82,42.300,77.800,12.56
Trey,Burke,Uta,G,10802,Mil,22,13.77,5.09,3.18,0.68,0.09,1.82,39.800,93.200,21.16
Tobias,Harris,Orl,F,10765,@Cle,55,10.96,1.25,5.22,0.58,0.8,1.2,45.500,75.200,18.09
Jimmy,Butler,Chi,G,10764,Bos,82,8.60,1.40,4,0.95,0.38,0.76,46.700,80.300,15.66
Glen,Davis,Orl,F,10641,@Cle,34,15.06,2.06,7.24,0.94,0.62,1.88,44.800,71.800,24.06
Carlos,Boozer,Chi,F,10546,Bos,79,16.22,2.27,9.76,0.84,0.35,2.23,47.700,73.100,27.74
Avery,Bradley,Bos,G,10504,@Chi,50,9.22,2.08,2.22,1.28,0.38,1.44,40.200,75.500,14.02
Andre,Iguodala,GS,F,10424,@Mia,80,12.98,5.41,5.29,1.74,0.65,2.58,45.100,57.400,26.17
Taj,Gibson,Chi,F,10408,Bos,65,7.95,0.94,5.31,0.42,1.38,1.17,48.500,67.900,16.36
Tristan,Thompson,Cle,F,10351,Orl,82,11.67,1.32,9.43,0.73,0.87,1.5,48.800,60.800,23.94
Channing,Frye,Pho,F,10294,Mem,30,10.97,1.13,5.4,0.87,0.83,1.07,45.800,82.100,19.22
Gerald,Henderson,Cha,G,10246,@Por,68,15.51,2.60,3.68,1,0.5,1.59,44.700,82.400,21.54
Brandon,Bass,Bos,F,10179,@Chi,81,8.65,1.04,5.25,0.54,0.79,0.99,48.600,86.00,16.45
Draymond,Green,GS,F,10113,@Mia,79,2.87,0.67,3.29,0.53,0.32,0.65,32.700,81.800,7.89
Josh,McRoberts,Cha,F,10067,@Por,67,5.99,2.10,4.85,0.48,0.40,0.99,45.500,76.500,14.44
Toure',Murry,NY,G,10033,@SA,14,2.93,1.07,1.14,0.57,0,0.71,40.500,70.0,5.39
Jordan,Crawford,Bos,G,9913,@Chi,70,11.63,3.21,2.99,0.56,0.1,2.01,41.500,81.100,16.24
Gerald,Green,Pho,F,9910,Mem,60,7.02,0.83,2.35,0.32,0.38,0.88,36.600,80.0,9.37
Markieff,Morris,Pho,F,9905,Mem,82,8.17,1.32,4.83,0.94,0.78,1.27,40.700,73.200,15.79
P.J.,Tucker,Pho,F,9866,Mem,79,6.41,1.38,4.43,0.78,0.24,0.85,47.300,74.400,13.59
Andray,Blatche,Bkn,C,9845,@OKC,82,10.28,1.04,5.09,1.05,0.66,1.5,51.200,68.500,17.68
Victor,Oladipo,Orl,G,9762,@Cle,31,12.94,3.65,4.23,1.55,0.71,3.26,40.200,74.400,21.06
Kosta,Koufos,Mem,C,9734,@Pho,81,8,0.40,6.94,0.54,1.27,0.65,58.100,55.800,18.64
D.J.,Augustin,Chi,G,9717,Bos,76,4.68,2.24,1.20,0.45,0.04,0.89,35.000,83.800,8.25
Jared,Sullinger,Bos,F,9680,@Chi,45,6,0.78,5.87,0.49,0.49,0.64,49.300,74.600,14.37
Jeff,Green,Bos,F,9627,@Chi,81,12.79,1.58,3.93,0.69,0.84,1.63,46.700,80.800,18.53
Kawhi,Leonard,SA,F,9545,NY,58,11.88,1.60,5.97,1.67,0.55,1.07,49.400,82.500,22.64
Boris,Diaw,SA,F,9535,NY,75,5.8,2.4,3.39,0.69,0.36,1.12,53.900,72.300,13.48
Ray,Allen,Mia,G,9489,GS,79,10.92,1.71,2.75,0.85,0.19,1.30,44.900,88.600,15.31
Dionte,Christmas,Pho,G,9388,Mem,17,2.41,0.12,1.12,0.12,0.12,0.18,40.500,75.00,3.57
Mason,Plumlee,Bkn,C,9356,@OKC,26,6.38,0.35,3.46,0.54,0.65,0.85,62.100,61.500,11.50
Raymond,Felton,NY,G,9330,@SA,68,13.94,5.47,2.85,1.38,0.21,2.28,42.700,78.900,22.70
Beno,Udrih,NY,G,9196,@SA,66,8.15,4.58,2.14,0.62,0.05,1.64,44.100,81.600,15.22
Paul,Pierce,Bkn,F,8956,@OKC,77,18.57,4.81,6.32,1.09,0.39,2.78,43.600,78.700,29.28
