FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,23037,@Por,8,31.62,7.5,6.25,1,0.88,4.25,53.600,83.900,44.75
LeBron,James,Mia,F,22025,@Pho,5,26.4,7.6,6.8,2.2,0.6,3.6,52.100,75.700,42.90
DeMarcus,Cousins,Sac,C,19984,@Cle,4,23.75,3.25,13.5,0.75,1.5,3.5,43.500,71.400,39.88
Al,Jefferson,Cha,C,19841,Dal,5,28.2,2.6,11.4,2,1.2,2.6,51.800,67.600,43.55
LaMarcus,Aldridge,Por,F,19337,OKC,6,22.83,3,11.83,0.67,1.17,1.83,45.800,77.100,37.88
John,Wall,Was,G,18907,@Mem,7,20.86,8.43,4.71,3,0.86,3.43,43.200,82.400,38.18
Goran,Dragic,Pho,G,17079,Mia,7,26.86,6.14,4.43,1.57,0,3.71,62.700,78.800,37.54
Paul,Millsap,Atl,F,17044,@Chi,6,18,3.5,9.67,3.33,1,3.83,44.200,69.200,35.08
Kyrie,Irving,Cle,G,16701,Sac,7,22.43,6.43,4.29,1.43,0.29,3.14,43.800,88.600,32.50
Russell,Westbrook,OKC,G,16595,@Por,0,0,0,0,0,0,0,0,0,0.00
Joakim,Noah,Chi,C,16521,Atl,6,11.5,5.17,11.17,0.83,1.67,3,48.200,75.00,32.38
Serge,Ibaka,OKC,F,16041,@Por,8,18.38,1.12,7.75,0.5,2.75,1.62,63.800,84.600,32.12
Rudy,Gay,Sac,F,16039,@Cle,6,20.67,4.17,6.83,2.17,0.5,3.5,48.900,82.900,32.88
Zach,Randolph,Mem,F,15825,Was,8,20.25,2.5,9.38,1.25,0.5,1.88,50.0,71.000,32.41
Dirk,Nowitzki,Dal,F,15823,@Cha,6,26.83,2.5,7.33,0.67,0,1.33,57.900,95.100,36.25
Pau,Gasol,LAL,C,15810,Uta,2,22.5,2,11,0,1,2,52.800,100,35.00
Damian,Lillard,Por,G,15565,OKC,6,21,6.17,4.33,0.5,0.17,2.67,45.900,86.200,29.58
Isaiah,Thomas,Sac,G,14881,@Cle,8,21.88,5.5,2.25,1,0,2.25,43.000,94.600,27.25
Dwyane,Wade,Mia,G,14743,@Pho,5,20,4.2,4.8,0.4,0.4,4,61.800,83.300,27.00
Eric,Bledsoe,Pho,G,14315,Mia,0,0,0,0,0,0,0,0,0,0.00
Mike,Conley,Mem,G,14145,Was,3,19.33,8.33,3,2,0,2,48.800,93.300,33.92
Monta,Ellis,Dal,G,14034,@Cha,6,15.83,4.17,3.5,2,0.5,2.5,44.600,85.700,25.21
Taj,Gibson,Chi,F,13902,Atl,7,15,1.57,7.14,1.29,1.71,2.14,43.800,79.400,26.07
Kemba,Walker,Cha,G,13825,Dal,2,12.5,7.5,5,1,0,2,33.300,100,25.00
Marcin,Gortat,Was,C,13125,@Mem,7,11.86,1.71,9.14,0.57,1.29,1.14,54.800,71.400,26.00
Chris,Kaman,LAL,C,13092,Uta,4,16.5,2,6,0.5,1.5,2.25,56.00,66.700,25.38
Gordon,Hayward,Uta,F,13047,@LAL,6,10,5.5,5.83,1.67,0.33,3.17,30.600,82.600,22.46
Anderson,Varejao,Cle,C,13007,Sac,4,8.75,2.75,9.25,1.25,0.25,0.75,40.0,77.800,23.81
Trevor,Ariza,Was,F,12996,@Mem,7,13.86,3,6.57,1.86,0.29,1.57,41.700,78.900,25.50
Nene,Hilario,Was,F,12984,@Mem,7,14.71,3.29,6.71,2.14,0.86,2.43,45.700,61.500,27.25
Derrick,Favors,Uta,F,12930,@LAL,3,10.33,1.33,8.33,0.33,1.33,2.33,37.500,81.200,20.75
Steve,Blake,LAL,G,12872,Uta,4,8.25,8.25,5.75,2.75,0.25,3.5,32.300,83.300,27.56
Marc,Gasol,Mem,C,12640,Was,8,12,3.88,6.12,1.25,1.5,2.38,45.600,63.600,25.03
Nicolas,Batum,Por,F,12634,OKC,6,14.17,3.67,6,1.17,0.5,3.83,46.300,85.700,23.42
Kendall,Marshall,LAL,G,12433,Uta,6,9.67,9.33,2.83,0.5,0.17,2,53.300,0,24.71
DeMarre,Carroll,Atl,F,12378,@Chi,6,15,2.83,5.5,2.5,0.17,1.17,52.200,66.700,27.21
Robin,Lopez,Por,C,12326,OKC,6,11.17,0.5,8.83,0.33,2.17,0.83,46.200,76.00,24.29
Jeff,Teague,Atl,G,12193,@Chi,5,11.8,8,1.4,1.2,0.4,2,36.800,93.800,23.05
Marvin,Williams,Uta,F,11920,@LAL,5,18.4,1.8,7.4,0.6,0.2,0.2,50.700,78.600,28.15
Chris,Bosh,Mia,C,11915,@Pho,5,13.4,1.4,8.2,0.8,0.4,1,38.300,81.000,23.05
Luol,Deng,Cle,F,11673,Sac,6,12.17,2,5.5,1.33,0,0.67,39.700,58.800,19.79
Wesley,Johnson,LAL,F,11212,Uta,6,11.33,1.17,6.67,1.17,1.5,0.83,43.800,80.0,22.83
Reggie,Jackson,OKC,G,11072,@Por,8,14.5,5.12,3,1.38,0.12,2.5,42.100,80.0,22.12
Gerald,Henderson,Cha,G,10968,Dal,5,16.4,3.6,5.2,1,0.4,2,43.000,68.800,24.10
Jimmy,Butler,Chi,G,10845,Atl,7,14.71,2.14,6.14,2,0.29,1.71,39.200,82.500,24.54
Carlos,Boozer,Chi,F,10800,Atl,5,13.4,2,10.2,1.4,0.2,2,37.500,70.0,25.05
Wesley,Matthews,Por,G,10776,OKC,6,16,3.17,2.83,0.33,0,1,39.500,88.900,19.71
Jose,Calderon,Dal,G,10623,@Cha,6,11.33,6.33,2.67,0.67,0.17,1,37.900,57.100,21.17
Gerald,Green,Pho,F,10147,Mia,7,16.71,2.14,3.86,0.86,0.71,2.43,47.700,81.000,21.89
Jordan,Farmar,LAL,G,10110,Uta,1,21,8,1,2,0,3,53.300,0,31.75
Bradley,Beal,Was,G,9974,@Mem,7,14.86,4.29,3.29,0.86,0,2,39.800,73.300,20.39
Shawn,Marion,Dal,F,9933,@Cha,4,7.75,1.5,6,1.5,0.25,1.5,43.800,0,17.25
Nick,Calathes,Mem,G,9871,Was,8,10.75,3.75,3.38,1.75,0,2.5,49.300,71.400,19.16
Jordan,Hill,LAL,F,9856,Uta,5,7.8,0.8,6.2,0.4,0.4,0.8,53.100,50.0,15.55
P.J.,Tucker,Pho,F,9736,Mia,7,9.57,1,7.57,1.29,0.43,1.14,48.00,76.200,20.61
D.J.,Augustin,Chi,G,9732,Atl,7,15.43,4.86,1.29,1,0,2.29,37.900,82.100,19.46
James,Johnson,Mem,F,9725,Was,8,9,1.88,3.75,0.62,1.25,1.88,45.200,93.300,16.19
Miles,Plumlee,Pho,C,9670,Mia,7,8.14,0.57,8,0.86,0.71,1.57,46.300,70.0,18.29
Samuel,Dalembert,Dal,C,9667,@Cha,6,9.67,0,7,0,0.83,0.17,68.400,85.700,18.83
Courtney,Lee,Mem,G,9615,Was,8,12.12,2.38,3.5,1.5,0.38,1.25,47.500,77.800,19.69
Kyle,Korver,Atl,G,9485,@Chi,6,12.17,2.67,3.33,0.5,0.33,1.67,52.200,90.900,18.42
Tony,Allen,Mem,G,9465,Was,0,0,0,0,0,0,0,0,0,0.00
Josh,McRoberts,Cha,F,9449,Dal,5,7.8,2.8,4.8,0.6,0.4,1.4,51.600,100,17.10
Jodie,Meeks,LAL,G,9425,Uta,3,13.33,0.67,1.33,1.33,0,0.67,36.400,100,14.50
Channing,Frye,Pho,F,9414,Mia,7,10.71,2,4.43,0.43,0.71,1,38.600,90.900,17.39
Brandan,Wright,Dal,C,9356,@Cha,6,10.5,0.17,5.5,0.5,0.5,0.5,67.600,73.900,17.71
Vince,Carter,Dal,F,9256,@Cha,6,11.5,3,4.17,0.67,0.67,1.17,47.800,81.000,20.38
Alec,Burks,Uta,G,9194,@LAL,6,12,2.17,3.67,1,0,2.17,38.500,66.700,15.58
Malcolm,Thomas,Uta,F,9188,@LAL,2,0,0,0.5,0,0,0.5,0,0,-0.38
Markieff,Morris,Pho,F,9141,Mia,7,11.14,1.71,4.43,0.43,1.14,1.86,38.800,88.500,17.39
Jon,Leuer,Mem,F,9130,Was,4,2,0.5,2.25,0.25,0.25,0.25,50.0,100,6.06
Tristan,Thompson,Cle,F,9037,Sac,7,8.14,1.14,5.86,0.43,0.43,1.29,36.800,62.500,14.39
Mario,Chalmers,Mia,G,9031,@Pho,5,9,4.8,2.4,1.2,0.2,2.8,47.200,87.500,17.20
Nick,Young,LAL,G,9005,Uta,4,15.75,2,2.25,0.25,0,1.5,32.700,87.500,15.56
Steve,Nash,LAL,G,8948,Uta,3,11.33,5.33,2.33,0.33,0,2.33,56.00,83.300,18.58
Enes,Kanter,Uta,C,8895,@LAL,6,13,0.33,6,0.17,0.17,1.5,58.900,54.500,17.42
Trevor,Booker,Was,F,8860,@Mem,6,4.33,0.33,3.83,0,0.33,0.67,52.00,0,8.46
Kosta,Koufos,Mem,C,8850,Was,7,4.43,0,3,0.43,0.43,0.29,53.600,25.00,8.46
Thabo,Sefolosha,OKC,G,8807,@Por,8,9.38,2.75,4.25,2.5,0.12,0.75,43.100,73.700,20.94
Dion,Waiters,Cle,G,8795,Sac,7,15.57,2.43,2.71,1.14,0.14,2.14,47.900,57.100,19.04
DeJuan,Blair,Dal,F,8750,@Cha,6,5.17,0.5,3.17,0.33,0.5,1,47.800,75.00,9.29
Mike,Scott,Atl,F,8636,@Chi,6,13.17,2,5.33,0,0,1.17,49.100,93.300,19.17
Elton,Brand,Atl,F,8545,@Chi,6,8.5,0.33,6.5,0,1.67,1.33,52.200,50.0,17.04
Ryan,Kelly,LAL,F,8438,Uta,6,11.67,1.83,4.5,0.83,0.67,0.83,37.700,85.00,18.79
Ian,Clark,Uta,G,8360,@LAL,1,3,1,0,0,0,0,100,0,4.50
Marcus,Morris,Pho,F,8123,Mia,7,11.57,1,4.29,0.86,0.14,1,51.900,90.0,17.43
Michael,Beasley,Mia,F,7945,@Pho,3,2.67,0,1.33,0,0.33,0.33,37.500,100,3.83
Trey,Burke,Uta,G,7793,@LAL,6,8.67,4.33,2.33,0,0,1.33,28.800,100,12.42
