FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,22398,Bos,33,29.21,4.82,8.33,1.45,0.88,3.21,49.700,88.300,42.98
LeBron,James,Mia,F,20799,Tor,32,25.16,6.62,6.88,1.28,0.34,3.53,58.600,74.800,39.25
Stephen,Curry,GS,G,20301,@Was,32,23.31,9.56,4.72,2,0.28,4.28,45.000,86.000,38.57
John,Wall,Was,G,19530,GS,30,19.93,8.8,4.2,2.03,0.37,3.67,42.600,85.400,34.30
Carmelo,Anthony,NY,F,18830,@Dal,29,26.24,2.79,8.86,1,0.72,2.24,44.800,85.800,36.46
Kyle,Lowry,Tor,G,17749,@Mia,31,15.74,7.55,4.06,1.77,0.16,2.23,42.700,82.300,30.02
Pau,Gasol,LAL,C,17653,Den,30,15.33,3.23,9.5,0.3,1.4,2.37,44.900,73.800,28.76
Kyrie,Irving,Cle,G,16977,Ind,31,22.23,6.06,2.97,1.13,0.35,2.97,42.800,84.100,29.19
Ty,Lawson,Den,G,16848,@LAL,30,17.7,8.13,3.5,1.43,0.23,3.17,43.200,79.800,30.04
Paul,George,Ind,F,16378,@Cle,32,23.47,3.53,6.09,1.97,0.28,2.62,46.200,85.700,33.18
David,Lee,GS,F,16374,@Was,35,18.94,2.17,9.8,0.57,0.37,2.37,52.000,82.000,30.06
Dirk,Nowitzki,Dal,F,15134,NY,32,21,3.03,5.81,1.06,0.75,1.53,48.800,92.000,30.67
Dwyane,Wade,Mia,G,15105,Tor,25,19.64,4.88,4.64,2,0.52,3,54.100,72.300,30.76
Monta,Ellis,Dal,G,14821,NY,33,20.18,5.91,3.36,1.76,0.21,3.36,45.400,83.400,28.93
Anderson,Varejao,Cle,C,14403,Ind,33,8.18,2.06,9.48,0.97,0.88,1.03,48.100,71.600,23.69
Chris,Bosh,Mia,C,14235,Tor,32,16.25,0.84,6.34,0.97,1.12,1.44,53.900,78.600,25.09
Serge,Ibaka,OKC,F,13894,Bos,33,14,0.94,8.64,0.45,2.27,1.55,51.800,76.700,27.05
Lance,Stephenson,Ind,G,13704,@Cle,32,13.5,5.19,6.62,0.72,0.09,2.59,49.300,70.400,25.47
JaVale,McGee,Den,C,13550,@LAL,5,7,0.4,3.4,0.2,1.4,1.6,44.700,100,11.35
Trevor,Ariza,Was,F,13439,GS,25,14.8,2.6,5.64,1.92,0.32,1.88,45.100,74.200,24.87
DeMar,DeRozan,Tor,G,13394,@Mia,31,20.90,3.32,4.32,1.13,0.48,2.42,42.000,79.300,26.32
Shawn,Marion,Dal,F,13250,NY,33,11.70,1.76,7.27,1.33,0.76,1.33,46.800,79.500,23.35
