FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,23928,Sac,8,38.38,6,5.88,1.75,0.62,2.88,48.400,88.900,49.59
DeMarcus,Cousins,Sac,C,20835,@OKC,7,24.86,2.14,12.86,1.43,1.14,3,45.600,78.100,40.00
Ty,Lawson,Den,G,17139,@Pho,7,19.29,11.43,3.29,1.71,0.29,3,40.200,80.400,36.46
Tim,Duncan,SA,F,16090,Mil,7,17.14,3.29,10.43,0.29,2,2.71,52.700,75.00,33.32
Goran,Dragic,Pho,G,15837,Den,8,21.5,6.38,4.88,1,0.25,2.88,47.600,82.200,32.16
Serge,Ibaka,OKC,F,15619,Sac,7,15.29,0.86,10.43,0.57,2.57,1.71,53.400,76.900,31.04
Rudy,Gay,Sac,F,15604,@OKC,7,22.14,3.86,5.57,1,0.71,2.57,55.700,96.600,32.32
Isaiah,Thomas,Sac,G,15309,@OKC,7,17.86,6.57,3.57,1.57,0.14,3.14,41.800,88.600,28.11
Nikola,Vucevic,Orl,C,14800,Bos,1,2,0,8,0,0,2,14.300,0,6.00
Rajon,Rondo,Bos,G,14045,@Orl,1,8,4,2,2,0,1,44.400,0,17.00
Tony,Parker,SA,G,13963,Mil,7,18.57,7.43,2.71,0.43,0.43,3.14,56.700,90.300,28.68
J.J.,Hickson,Den,C,13617,@Pho,7,11.71,1.43,11.29,0.86,0.71,2,52.400,66.700,26.39
John,Henson,Mil,F,13590,@SA,3,12,1,11,0.33,2,1.67,55.600,60.0,27.58
JaVale,McGee,Den,C,13550,@Pho,0,0,0,0,0,0,0,0,0,0.00
Kawhi,Leonard,SA,F,13332,Mil,7,13,2,6.57,1.71,0.71,1.14,64.400,77.800,26.29
Jameer,Nelson,Orl,G,13280,Bos,8,15.88,7.5,3.62,0.62,0,2.12,39.800,90.900,26.28
Arron,Afflalo,Orl,G,13185,Bos,5,17.8,3,4.4,0.4,0,2.6,39.700,87.500,21.50
Glen,Davis,Orl,F,12916,Bos,8,14.75,1.12,9,1.12,0.38,1.62,46.500,74.200,25.19
Manu,Ginobili,SA,G,12547,Mil,5,16,4.2,3.2,1.4,0.6,1.2,43.300,84.00,25.30
Victor,Oladipo,Orl,G,12498,Bos,8,17.12,4.75,4.25,1.38,0.62,3.5,45.500,77.100,25.81
Jared,Sullinger,Bos,F,12285,@Orl,8,12.25,1.38,9.5,0.38,0.25,1.5,42.200,66.700,22.19
Reggie,Jackson,OKC,G,12254,Sac,8,15.75,4.12,3.38,2.25,0,3.5,48.000,78.600,23.59
Tobias,Harris,Orl,F,12064,Bos,8,14.75,1.12,8.5,0.38,0.38,1,45.600,72.00,23.62
Brandon,Knight,Mil,G,11920,@SA,7,19.57,4.57,2.86,1.14,0.14,2.86,46.700,89.300,25.43
Wilson,Chandler,Den,F,11823,@Pho,5,17,1.8,4.6,0.8,1.6,1,39.700,77.300,24.65
Markieff,Morris,Pho,F,11822,Den,8,11.75,1.75,5.25,0.38,0.38,1.25,43.800,83.300,18.12
Kris,Humphries,Bos,C,11604,@Orl,7,9.14,1.57,7.86,0.57,1.86,1,48.100,100,23.25
Leandro,Barbosa,Pho,G,11595,Den,4,9.25,2.25,2.5,0.75,0.5,0.75,37.800,80.0,14.38
Kenneth,Faried,Den,F,11352,@Pho,7,12.43,1.29,9,1,1.29,1.57,57.400,54.800,25.75
Randy,Foye,Den,G,11155,@Pho,7,18,2.71,3.29,0.86,0.29,0.57,51.800,86.700,24.89
Channing,Frye,Pho,F,10905,Den,8,15.25,0.88,5.75,0.75,0.75,0.88,42.100,62.500,21.62
Brandon,Bass,Bos,F,10856,@Orl,8,10,1,5.25,0.38,0.38,1.5,42.400,80.0,15.31
Miles,Plumlee,Pho,C,10480,Den,8,9.38,0.62,7.38,1.12,0.88,1.38,46.800,70.800,19.66
Avery,Bradley,Bos,G,10456,@Orl,8,17.88,2.25,4.12,0.88,0.12,1.5,42.900,73.700,21.59
Jeff,Green,Bos,F,10422,@Orl,8,15,1.38,6.88,0.62,0.75,2.12,40.500,65.400,21.41
Ersan,Ilyasova,Mil,F,10271,@SA,7,13.14,0.86,6.29,1.14,0,1.29,46.100,80.0,20.14
Larry,Sanders,Mil,C,10036,@SA,7,5.86,0.71,6.57,0.29,1.71,1.43,34.800,50.0,14.93
P.J.,Tucker,Pho,F,9889,Den,8,9.5,1.75,7.12,0.75,0.25,1.25,46.700,100,19.78
Gerald,Green,Pho,F,9319,Den,8,15.5,1.38,4.12,1.38,0.62,1.25,41.400,92.900,21.16
Timofey,Mozgov,Den,C,9032,@Pho,7,10,0.86,6,0.29,1.71,0.86,66.700,82.400,20.71
Luke,Ridnour,Mil,G,8894,@SA,7,9.43,5.43,2.43,0.43,0.14,1.86,43.300,50.0,17.39
Jason,Thompson,Sac,F,8741,@OKC,7,8.71,0.14,8.71,0.86,0.57,0.71,56.900,50.0,20.18
