FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
LeBron,James,Mia,F,22626,@LAL,6,25.33,7.5,9.17,2.17,0.17,2.33,61.200,69.400,46.29
Kevin,Durant,OKC,F,22347,@NY,8,26.25,4.12,7.62,1.88,1,3,51.800,89.500,40.22
Stephen,Curry,GS,G,21064,LAC,8,27,9.88,4.12,2.25,0.38,4.38,45.100,85.100,41.84
Dwight,Howard,Hou,C,20975,@SA,7,24.14,2.14,13.29,1,2.29,3.57,66.700,63.200,43.11
Chris,Paul,LAC,G,20938,@GS,8,21.12,9.75,4.38,2.38,0,2.25,49.100,83.600,39.53
Carmelo,Anthony,NY,F,19081,OKC,8,28.75,3,6.5,0.88,1.12,1.5,48.000,90.200,38.00
Russell,Westbrook,OKC,G,18888,@NY,8,22.38,8.62,7.88,1.62,0.12,4.5,45.400,89.600,39.03
Blake,Griffin,LAC,F,18509,@GS,8,22,3.12,10,1.25,0.75,2.75,50.0,74.700,35.56
Tim,Duncan,SA,F,17444,Hou,8,16.12,3.38,11.88,0.75,1.88,2.12,48.600,77.100,35.28
David,Lee,GS,F,16891,LAC,8,21.25,1.38,12.5,0.75,0.38,2.12,50.400,84.200,34.44
Joakim,Noah,Chi,C,16786,@Bkn,7,13.71,3.71,12.71,1.43,1.43,2.29,48.00,77.400,35.32
Pau,Gasol,LAL,C,16642,Mia,7,16.57,3.43,7.86,0.29,1.43,2.86,55.200,76.00,28.89
Dwyane,Wade,Mia,G,16270,@LAL,5,24,3.4,5,2,0.2,1.8,57.100,75.900,33.65
Deron,Williams,Bkn,G,16093,Chi,7,16.57,9.71,3.14,0.71,0.14,3.43,48.800,75.00,29.79
James,Harden,Hou,G,16043,@SA,5,21.4,5.4,3.6,1.6,0,4.2,41.200,79.400,27.30
Andrew,Bogut,GS,C,15567,LAC,8,8.12,1.12,14.25,0.75,2.12,2,67.400,30.0,30.00
DeAndre,Jordan,LAC,C,15445,@GS,8,8.62,0.5,13.62,0.5,2,1.62,77.100,44.100,28.09
Luol,Deng,Chi,F,15270,@Bkn,3,20.33,3.33,6.67,0.33,0,2,46.00,70.600,27.00
Paul,Pierce,Bkn,F,14962,Chi,7,13,3.14,5.86,0.86,0.29,2.86,50.0,85.200,22.25
Chandler,Parsons,Hou,F,14717,@SA,7,18.57,2.86,5.29,1.29,0.57,2,53.500,71.400,27.46
Chris,Bosh,Mia,C,14502,@LAL,6,17.5,1,6.83,1.17,1.33,1.5,57.700,77.800,27.96
Tony,Parker,SA,G,14304,Hou,7,18.71,6.57,2.29,0.71,0,1.86,47.700,82.800,26.64
Serge,Ibaka,OKC,F,13957,@NY,8,12.38,1.12,7.75,0.38,2,1.25,49.400,73.300,24.31
Tyson,Chandler,NY,C,13075,OKC,3,9,1.67,9.33,1.33,1.67,0.33,50.0,50.0,26.00
Carlos,Boozer,Chi,F,12912,@Bkn,8,13.38,1.75,10,1.25,0.62,2.75,38.900,76.00,24.81
Joe,Johnson,Bkn,G,12809,Chi,6,19,2.83,4.17,0.67,0.33,1.67,51.800,85.700,25.29
Kawhi,Leonard,SA,F,12773,Hou,8,14.12,2.38,6.88,1.5,0.12,1.12,50.600,75.00,25.41
Andray,Blatche,Bkn,C,12542,Chi,7,14.43,2,6.57,0.86,0.57,1.14,48.100,80.600,24.07
D.J.,Augustin,Chi,G,11713,@Bkn,6,10,6.5,1.67,1.17,0,2.17,37.700,88.900,19.17
Manu,Ginobili,SA,G,11595,Hou,8,14.38,5,4,1,0.12,2.88,53.400,93.100,24.00
Xavier,Henry,LAL,F,11334,Mia,8,12.62,1.75,3.5,1.75,0.38,1.62,34.100,68.400,17.50
J.R.,Smith,NY,G,11187,OKC,8,12,4.38,4,1.25,0.25,1.38,34.300,80.0,21.00
Nick,Young,LAL,G,10895,Mia,8,18.5,1.62,3,0.38,0.38,2,42.200,81.400,19.75
Mario,Chalmers,Mia,G,10845,@LAL,6,10.67,4.83,2.17,2.17,0.5,3,45.500,83.300,20.71
Klay,Thompson,GS,G,10560,LAC,8,15.75,3.25,2.88,0.88,0.5,2.88,36.900,81.200,18.78
Reggie,Jackson,OKC,G,10491,@NY,8,14,3.38,3.75,0.75,0,1.88,45.300,94.700,20.06
Jamal,Crawford,LAC,G,10305,@GS,8,18.5,2.88,2.62,1,0.25,2.5,40.300,80.0,21.16
Andrei,Kirilenko,Bkn,F,10270,Chi,0,0,0,0,0,0,0,0,0,0.00
Jeremy,Lin,Hou,G,10230,@SA,3,11,2,1.33,0.67,0,3,50.0,72.200,11.67
Taj,Gibson,Chi,F,10221,@Bkn,8,10,1.5,5.88,0.25,1.5,2.88,46.000,73.300,17.59
Jordan,Hill,LAL,F,10194,Mia,8,10.25,0.5,5.88,0,0.25,0.62,70.200,72.700,16.97
Andrea,Bargnani,NY,C,10035,OKC,8,13.12,1.25,5.25,0.62,0.75,1.25,40.0,77.800,18.69
Andre,Iguodala,GS,F,9897,LAC,4,5.75,1.75,3.25,1,0.25,2.75,41.700,50.0,10.31
Terrence,Jones,Hou,F,9883,@SA,7,7.43,1.71,4.43,0.57,0.29,0.71,44.00,50.0,14.18
Chris,Kaman,LAL,C,9773,Mia,4,6.5,0.75,6.75,0,1.5,1,37.900,57.100,15.44
Matt,Barnes,LAC,F,9445,@GS,2,8,2,2.5,1,1.5,0.5,42.900,50.0,16.38
Beno,Udrih,NY,G,9417,OKC,7,9.57,3.71,1.86,1.14,0.14,1.57,53.500,93.800,16.96
Kirk,Hinrich,Chi,G,9135,@Bkn,3,8.33,5.67,3,2.33,0,2.33,24.200,66.700,18.42
Tim,Hardaway Jr.,NY,G,8996,OKC,8,9,1.25,1.62,0.62,0.25,0.62,51.800,71.400,12.22
Kevin,Garnett,Bkn,F,8847,Chi,6,7.5,2.17,6,0.83,0.17,1.17,41.900,75.00,16.75
Jordan,Farmar,LAL,G,8815,Mia,0,0,0,0,0,0,0,0,0,0.00
Jodie,Meeks,LAL,G,8713,Mia,8,10.88,2,3.25,1.5,0,1.88,36.900,71.400,15.38
Boris,Diaw,SA,F,8689,Hou,9,8.44,3.11,3.22,0.44,0.33,1,50.700,66.700,15.64
Marco,Belinelli,SA,G,8682,Hou,9,12.11,1.33,2.78,0.78,0,1.56,48.800,88.900,15.14
Mirza,Teletovic,Bkn,F,8668,Chi,6,9.67,1,3,0.33,0.5,0.5,43.800,50.0,13.58
Mike,Dunleavy,Chi,F,8595,@Bkn,8,14.38,2.62,4.38,0.62,0.75,1.62,45.300,76.200,21.34
Jared,Dudley,LAC,F,8552,@GS,8,12.12,1.88,3.88,1.12,0.12,0.88,42.900,80.0,18.28
Patrick,Beverley,Hou,G,8445,@SA,6,10.67,2,3.67,1.17,0.17,0.67,50.0,87.500,18.17
Steve,Nash,LAL,G,8390,Mia,0,0,0,0,0,0,0,0,0,0.00
Jimmy,Butler,Chi,G,8344,@Bkn,5,10.8,0.6,2,1.6,0.6,1.2,37.000,64.00,13.60
Wesley,Johnson,LAL,F,8300,Mia,8,7.12,2.5,3.75,1.12,1,1.25,35.900,100,16.00
Harrison,Barnes,GS,F,8294,LAC,8,9.62,1.62,4.88,0.88,0.12,1.38,39.500,58.800,15.47
Michael,Beasley,Mia,F,8228,@LAL,1,10,1,7,0,0,0,37.500,75.00,17.25
Tony,Snell,Chi,F,8179,@Bkn,8,6.5,1.38,2.62,0.12,0.62,1.12,35.200,75.00,9.97
Ray,Allen,Mia,G,8121,@LAL,6,10.67,2.33,3.5,0.83,0.17,2.17,51.100,90.900,16.46
Alan,Anderson,Bkn,G,8105,Chi,7,9.57,1.14,2.29,1,0.14,0.29,47.100,90.0,14.14
Aaron,Brooks,Hou,G,8021,@SA,5,8.8,3.8,2.2,0.6,0.2,1.6,36.400,71.400,14.25
Iman,Shumpert,NY,F,7958,OKC,8,3.5,2,5.38,0.75,0.25,1,23.300,66.700,12.03
Patrick,Mills,SA,G,7849,Hou,9,9.33,1.22,1.22,0.89,0.22,0.78,46.400,80.0,11.97
Jeremy,Lamb,OKC,G,7765,@NY,8,10.62,1.5,2.75,0.88,0.38,0.62,48.600,100,15.81
Steven,Adams,OKC,C,7639,@NY,8,2.88,0.5,4.75,1,1.25,1.38,36.800,64.300,11.62
Kenyon,Martin,NY,F,7545,OKC,2,5.5,1,7,3,2,1.5,50.0,75.00,23.00
Shaun,Livingston,Bkn,G,7335,Chi,7,4,3,2.29,0.86,0.14,1.57,64.300,100,11.43
Chris,Andersen,Mia,C,7227,@LAL,6,6.67,0.5,5.5,0.67,1.5,0.5,60.0,60.0,16.79
Thabo,Sefolosha,OKC,G,7221,@NY,5,5.6,1.2,3.6,1.6,0.4,0.4,37.900,75.00,13.60
Omri,Casspi,Hou,F,7133,@SA,7,7.14,1.86,2.71,0.86,0.29,0.71,34.000,76.500,12.39
Omer,Asik,Hou,C,6990,@SA,0,0,0,0,0,0,0,0,0,0.00
Byron,Mullens,LAC,F,6985,@GS,2,0,0,0,0,0,0.5,0,0,-0.75
Tiago,Splitter,SA,C,6950,Hou,5,5.6,1.4,6,1,0,1.4,38.500,42.100,13.10
Darren,Collison,LAC,G,6806,@GS,8,10,1.5,2.5,1.12,0.12,1.25,47.200,79.400,14.44
Norris,Cole,Mia,G,6797,@LAL,6,7.17,3.33,1.5,1.17,0.33,1.83,48.600,66.700,13.46
Draymond,Green,GS,F,6683,LAC,8,5.25,2.25,4,0.75,0.88,1.62,34.900,50.0,13.25
Marreese,Speights,GS,F,6680,LAC,8,7.25,0.12,3.12,0.12,0.25,0.25,46.900,73.300,9.97
Danny,Green,SA,G,6664,Hou,9,7.89,1.33,2.22,1,0.89,1.22,44.800,71.400,13.33
Robert,Sacre,LAL,C,6652,Mia,7,3.86,0.71,3.14,0.29,1.29,0.43,43.500,70.0,10.43
Metta,World Peace,NY,F,6610,OKC,5,3,0.2,1.4,1.2,0,0.4,50.0,60.0,6.25
Francisco,Garcia,Hou,G,6401,@SA,7,6.43,1.57,3.29,0.71,0.43,0.57,37.000,0,12.46
Nick,Collison,OKC,F,6154,@NY,8,5.25,0.88,4.12,0.25,0.88,0.62,60.0,85.700,12.53
Amar'e,Stoudemire,NY,F,6018,OKC,7,10.29,0.29,5.14,1,0.57,1.14,53.400,62.500,16.79
Hasheem,Thabeet,OKC,C,5945,@NY,2,1,0.5,2.5,0,0,0.5,50.0,0,4.12
Shawne,Williams,LAL,F,5603,Mia,8,3.88,0.75,4.75,0.38,0.38,0.75,40.0,100,10.56
Aron,Baynes,SA,C,5525,Hou,5,5,0.6,3.6,0,0,1,54.500,100,8.40
Rashard,Lewis,Mia,F,5250,@LAL,6,4.17,1,1.5,1,0.5,0.5,37.000,0,8.62
Greg,Smith,Hou,C,4962,@SA,4,4.5,0,3.25,0.25,0.25,0.5,52.900,0,8.06
Reggie,Evans,Bkn,F,4739,Chi,2,1.5,0.5,2.5,0,0,1.5,33.300,50.0,3.12
Cory,Joseph,SA,G,4660,Hou,8,3.62,0.88,1.12,0.25,0,0.88,48.100,40.0,4.91
Perry,Jones,OKC,F,4658,@NY,5,4.4,0.2,2,0.4,0.4,0.4,50.0,50.0,7.10
Antawn,Jamison,LAC,F,4628,@GS,7,3,0,2.14,0.29,0.14,0.29,37.500,25.00,4.96
