FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Stephen,Curry,GS,G,19096,Chi,6,29.5,8.17,3.5,1.33,0.17,3.33,52.100,83.300,40.54
Tim,Duncan,SA,F,17189,@Bkn,8,19.75,2.5,11.62,1.12,2.75,2.62,57.900,57.800,38.97
Joakim,Noah,Chi,C,15190,@GS,6,10.83,5.33,11.17,0.67,1.33,2.5,46.700,56.200,31.04
Andrew,Bogut,GS,C,14773,Chi,6,8.67,1.5,13.33,0.83,3,1.33,63.400,0,32.67
Tony,Parker,SA,G,14681,@Bkn,8,18.75,6.5,1.5,0.5,0.38,2.5,48.400,81.800,25.31
David,Lee,GS,F,13957,Chi,5,16.2,2,7.6,0.4,0.2,2.6,44.900,82.600,23.10
Deron,Williams,Bkn,G,13303,SA,6,13.67,7,3.17,1.33,0.17,1.83,42.400,73.900,25.62
Shaun,Livingston,Bkn,G,12396,SA,6,12.5,2.83,4,2.33,0,1,56.00,86.400,23.33
Paul,Pierce,Bkn,F,12359,SA,6,16.83,2.33,4.33,1.83,0.5,1.67,45.600,88.600,25.75
Carlos,Boozer,Chi,F,11768,@GS,7,14.14,1.86,9.14,1.14,0.29,2.29,41.900,78.600,24.36
D.J.,Augustin,Chi,G,11744,@GS,7,16.86,5.14,1.14,0.86,0,1.86,40.200,75.900,21.21
Taj,Gibson,Chi,F,11470,@GS,7,13.14,1.14,6,0.86,1.43,2,46.700,73.300,21.50
Jimmy,Butler,Chi,G,11450,@GS,7,13.29,2.43,4.86,2.43,0.29,1,35.400,81.100,23.29
Andray,Blatche,Bkn,C,11381,SA,4,13,0.75,3.75,1.25,1,0.75,48.800,90.0,19.69
Andre,Iguodala,GS,F,11049,Chi,6,8.5,2.5,6,1.5,0,1.33,41.700,61.500,18.67
Tiago,Splitter,SA,C,9898,@Bkn,3,5,1.33,7.67,0.33,0.33,0.67,54.500,100,16.42
Klay,Thompson,GS,G,9734,Chi,6,14.5,2.5,2.5,1.17,0.5,1.17,33.300,81.800,17.88
Boris,Diaw,SA,F,9732,@Bkn,8,12.38,2.25,3.88,0.62,0.5,2.25,53.500,80.0,18.34
Joe,Johnson,Bkn,G,9340,SA,5,9.6,1.8,2.2,0.8,0.2,3,36.400,90.900,11.15
Kevin,Garnett,Bkn,F,9174,SA,6,6.67,1.5,7.17,0.83,1.67,1.5,47.500,100,19.62
Mason,Plumlee,Bkn,C,8355,SA,3,8.33,1,2,2.33,1.67,0.67,75.00,77.800,18.83
Mike,Dunleavy,Chi,F,8285,@GS,7,10.71,2.14,3.43,0.71,1,1.29,34.300,76.900,16.79
Mirza,Teletovic,Bkn,F,7845,SA,6,12.17,0.83,2.83,0.33,0.33,1,49.100,100,14.96
Danny,Green,SA,G,7305,@Bkn,2,14.5,2,7,1,1.5,2,34.800,87.500,25.25
Marco,Belinelli,SA,G,7267,@Bkn,8,10.38,1.88,2.5,1.12,0,1.5,44.400,93.300,14.50
Harrison,Barnes,GS,F,7248,Chi,6,6.5,0.67,5.17,0.67,0.33,1,28.300,85.700,12.04
Patrick,Mills,SA,G,7163,@Bkn,8,11.5,1.62,2.25,0.88,0.38,0.88,44.600,100,15.81
Kirk,Hinrich,Chi,G,7007,@GS,4,6.25,1.75,1.25,1,0,1.25,32.100,100,8.81
Jordan,Crawford,GS,G,6311,Chi,6,5,2.67,1.17,0.5,0,1.33,29.400,88.900,8.04
Jermaine,O'Neal,GS,C,6190,Chi,1,9,0,8,0,1,1,40.0,71.400,17.50
Draymond,Green,GS,F,5954,Chi,6,4.17,1.33,3.5,1.33,0.5,0.33,32.300,62.500,11.88
Tony,Snell,Chi,F,5949,@GS,7,4.71,0.57,2.14,0.71,0.29,0.86,35.300,75.00,7.75
Aron,Baynes,SA,C,5680,@Bkn,4,4,1,4.25,0.25,0.5,0.25,37.500,100,10.81
Marreese,Speights,GS,F,5660,Chi,6,5.67,0.5,4.17,0.17,0.5,0.67,46.700,100,10.96
Cory,Joseph,SA,G,5636,@Bkn,8,5.88,2.25,2.12,1,0.75,0.75,47.600,100,13.28
Matt,Bonner,SA,C,5624,@Bkn,8,2.88,0.25,1.88,0.62,0.62,0.25,38.100,50.0,6.91
Shannon,Brown,SA,G,5570,@Bkn,3,1.33,0.33,1,0,0,1,25.00,100,1.58
Andrei,Kirilenko,Bkn,F,5550,SA,3,7,1.33,3,1.67,0.67,1.33,53.300,83.300,14.75
Nando,De Colo,SA,G,5313,@Bkn,7,5.57,1.43,2.14,0.43,0.14,0.71,50.0,81.800,9.68
MarShon,Brooks,GS,G,5145,Chi,3,1.33,0,1,0.33,0,0,40.0,0,2.75
Nazr,Mohammed,Chi,C,5085,@GS,7,1.29,0.29,2.57,0.29,0.29,0.14,30.0,50.0,5.21
Kent,Bazemore,GS,G,5075,Chi,5,0,0.4,0,0,0,0,0,0,0.30
Reggie,Evans,Bkn,F,4850,SA,3,1.67,0.33,0.67,0.33,0,0.33,20.0,50.0,2.17
Alan,Anderson,Bkn,G,4536,SA,6,5.83,0.33,1.33,0.5,0,1,31.600,83.300,5.75
Jeff,Ayres,SA,F,4328,@Bkn,7,2.71,1.86,2.71,0,0,1,58.300,62.500,7.32
Tornike,Shengelia,Chi,F,3500,@GS,2,0,0,0.5,0,0,0.5,0,0,0.12
Marquis,Teague,Bkn,G,3188,SA,2,5.5,2,1.5,0.5,0,1,57.100,100,9.62
Jason,Terry,Bkn,G,3067,SA,6,4.33,1.83,0.5,0.5,0,1.5,36.00,50.0,5.79
Nemanja,Nedovic,GS,G,1770,Chi,0,0,0,0,0,0,0,0,0,0.00
