FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Dwight,Howard,Hou,C,21193,Mem,76,17.05,1.42,12.43,1.11,2.45,2.96,57.800,49.200,34.21
Chris,Paul,LAC,G,20859,@Por,70,16.94,9.69,3.74,2.41,0.14,2.27,48.100,88.500,35.56
Blake,Griffin,LAC,F,19388,@Por,80,18,3.74,8.28,1.21,0.62,2.31,53.800,66.000,31.31
LaMarcus,Aldridge,Por,F,19107,LAC,74,21.08,2.59,9.05,0.84,1.23,1.93,48.400,81.000,33.45
Dirk,Nowitzki,Dal,F,17680,SA,53,17.30,2.49,6.85,0.72,0.70,1.32,47.100,86.000,27.22
Damian,Lillard,Por,G,17665,LAC,82,19.05,6.48,3.13,0.90,0.23,2.96,42.900,84.400,27.20
Al,Horford,Atl,C,17614,@Cle,74,17.42,3.24,10.23,1.05,1.05,1.99,54.300,64.400,33.53
Kyrie,Irving,Cle,G,16899,Atl,59,22.46,5.93,3.66,1.51,0.36,3.24,45.200,85.500,31.10
James,Harden,Hou,G,16455,Mem,78,25.94,5.83,4.86,1.82,0.49,3.78,43.800,85.100,36.02
Zach,Randolph,Mem,F,16434,@Hou,76,15.38,1.42,11.24,0.80,0.41,1.97,46.000,75.00,27.88
Tim,Duncan,SA,F,16098,@Dal,69,17.78,2.67,9.94,0.72,2.65,2.13,50.200,81.700,34.91
Paul,Millsap,Atl,F,15841,@Cle,78,14.55,2.58,7.10,1.31,1.03,1.77,49.000,74.200,26.74
DeAndre,Jordan,LAC,C,15122,@Por,82,8.83,0.34,7.24,0.59,1.37,1.22,64.300,38.600,19.09
Monta,Ellis,Dal,G,14606,SA,82,19.23,6.05,3.85,2.06,0.44,3.10,41.600,77.300,29.39
Nicolas,Batum,Por,F,14029,LAC,73,14.34,4.93,5.64,1.25,1.14,2.60,42.300,84.800,27.45
Chandler,Parsons,Hou,F,13951,Mem,76,15.49,3.54,5.32,0.99,0.42,1.93,48.600,72.900,24.87
Jeff,Teague,Atl,G,13784,@Cle,80,14.58,7.24,2.25,1.46,0.35,2.88,45.100,88.100,25.48
Tony,Parker,SA,G,13375,@Dal,66,20.32,7.56,3,0.82,0.09,2.58,52.200,84.500,30.66
Mike,Conley,Mem,G,12884,@Hou,80,14.6,6.09,2.81,2.18,0.3,2.36,44.000,83.000,26.25
Tony,Allen,Mem,G,12155,@Hou,79,8.92,1.24,4.59,1.51,0.56,1.19,44.500,71.700,16.89
Manu,Ginobili,SA,G,12112,@Dal,60,11.75,4.57,3.35,1.33,0.22,2.2,42.500,79.600,20.75
Kawhi,Leonard,SA,F,12105,@Dal,58,11.88,1.60,5.97,1.67,0.55,1.07,49.400,82.500,22.64
James,Johnson,Mem,F,11688,@Hou,54,5.11,1.07,2.69,0.76,0.93,1.26,41.300,59.700,10.40
