FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Blake,Griffin,LAC,F,21634,@Mem,4,33.25,3.25,10.25,1.25,0.25,2,66.200,76.900,47.56
Carmelo,Anthony,NY,F,19475,@Orl,5,29.2,2.6,7.2,1.4,0.6,2,44.500,77.100,36.70
Al,Jefferson,Cha,C,18933,NO,5,25.8,2.8,9.4,1,1.2,1.8,55.200,68.400,39.05
Anthony,Davis,NO,F,18367,@Cha,5,19,1.2,7.4,2.2,1.6,2.2,56.500,70.800,31.75
Joakim,Noah,Chi,C,18228,Den,5,13.6,9,11.2,0.4,2,2.6,51.000,69.600,40.10
LaMarcus,Aldridge,Por,F,18080,Uta,4,21.25,2,8.25,0.75,1,2,45.00,92.300,30.44
Andre,Drummond,Det,C,18077,Atl,6,14.67,0.83,15.17,1.33,1.5,1.5,58.600,35.300,35.71
Chris,Paul,LAC,G,17875,@Mem,3,12.67,9.67,3,3.67,0,3,45.200,71.400,31.75
DeAndre,Jordan,LAC,C,17213,@Mem,4,12.25,1.25,14.25,1.5,3.25,0.25,75.00,54.300,38.56
Goran,Dragic,Pho,G,16687,SA,4,21.75,9.75,3.5,2.25,0.75,3.25,49.100,72.700,39.00
Kyrie,Irving,Cle,G,16212,@Tor,6,20.5,6.33,3.83,1.17,0.17,2.67,46.300,91.900,30.88
Kyle,Lowry,Tor,G,15920,Cle,5,18.8,9,5.2,1.4,0,2.6,40.300,92.600,34.20
Dirk,Nowitzki,Dal,F,15863,@Phi,5,19.2,2.8,5.4,0.6,0.2,0.6,50.0,92.900,27.85
Pau,Gasol,LAL,C,15810,Bos,0,0,0,0,0,0,0,0,0,0.00
Damian,Lillard,Por,G,15769,Uta,5,24,6.6,3.2,0.4,0.2,3,52.400,88.00,31.80
Tim,Duncan,SA,F,15679,@Pho,4,17.75,3.25,10.75,0,1.25,4.5,50.900,75.00,30.06
Ty,Lawson,Den,G,15670,@Chi,2,15,7,2,1,0,3,45.800,100,23.75
Brandon,Jennings,Det,G,15463,Atl,6,22.5,7.5,4.17,1.5,0,2.5,42.700,83.300,34.12
Kendall,Marshall,LAL,G,15157,Bos,5,12.2,12.2,2.6,1.6,0.2,3.4,47.100,50.0,30.95
Kemba,Walker,Cha,G,15143,NO,5,17.4,8.4,5,0.8,0.6,2.4,38.300,88.900,31.45
DeMar,DeRozan,Tor,G,15065,Cle,5,27,3.8,4.2,1,0.4,1.8,44.400,86.00,32.75
Nikola,Vucevic,Orl,C,14971,NY,5,16.2,1.4,10.8,0.8,0.8,1.2,47.700,82.600,30.00
Paul,Millsap,Atl,F,14968,@Det,5,16,3.8,7.6,2,0.6,3.2,41.800,68.00,28.50
Monta,Ellis,Dal,G,14936,@Phi,5,16.8,4.2,4.8,1.8,0.4,2.6,42.000,88.500,26.60
Rajon,Rondo,Bos,G,14905,@LAL,3,16.33,8.67,5.67,1,0,1.33,46.300,80.0,33.25
Josh,Smith,Det,F,14897,Atl,6,18.17,4.17,8.17,1.17,2,2,43.800,53.800,33.04
Eric,Bledsoe,Pho,G,14315,SA,0,0,0,0,0,0,0,0,0,0.00
Mike,Conley,Mem,G,14135,LAC,1,22,3,5,1,1,4,40.0,83.300,27.25
Michael,Carter-Williams,Phi,G,13975,Dal,5,16.4,4.8,5,0.8,1.2,5.2,37.300,66.700,22.75
Greg,Monroe,Det,F,13796,Atl,6,14.67,2,8.17,1.33,0.67,2,52.800,66.700,26.54
Gordon,Hayward,Uta,F,13639,@Por,5,11.6,6.6,6.4,1.8,0.6,2.4,30.400,83.300,27.60
Tristan,Thompson,Cle,F,13611,@Tor,6,13.83,1.33,10.5,1.33,0.17,1.67,53.200,65.400,27.12
Chris,Kaman,LAL,C,13559,Bos,5,19.4,3.6,9.2,0.4,2,2.2,49.400,68.400,34.00
Kobe,Bryant,LAL,G,13490,Bos,0,0,0,0,0,0,0,0,0,0.00
Marc,Gasol,Mem,C,13319,LAC,5,9.2,4,7.2,1.2,1.4,1.6,41.700,100,25.00
Nicolas,Batum,Por,F,13200,Uta,5,11.6,4.8,4.8,0.8,0.8,3.6,41.300,88.200,21.50
Jimmy,Butler,Chi,G,13189,Den,5,13,3,8.4,1.6,1,1.8,50.0,76.500,28.50
Robin,Lopez,Por,C,13170,Uta,5,12.8,0.8,11.8,0.2,1.6,0.8,48.900,78.300,28.65
Zach,Randolph,Mem,F,13054,LAC,5,16,1.8,7.4,0.4,0.6,3.6,50.0,75.00,22.55
Tyson,Chandler,NY,C,13011,@Orl,5,10.8,1,8.6,1.4,1.4,2.2,69.400,57.100,25.05
Anderson,Varejao,Cle,C,12950,@Tor,2,5,3,9.5,0,0.5,1,36.400,50.0,19.12
Patrick,Mills,SA,G,12781,@Pho,6,20.67,2.33,3.17,1.17,0.17,0.83,54.700,90.0,26.54
Jared,Sullinger,Bos,F,12753,@LAL,5,14,1,10.6,0.4,1.4,1.8,43.100,75.00,26.25
J.J.,Hickson,Den,C,12717,@Chi,6,11.5,1.33,10.33,0.5,0.33,2.83,47.500,40.700,21.25
Kenneth,Faried,Den,F,12622,@Chi,6,14,1,5.33,1.33,0.5,2.67,55.00,72.00,20.33
Thaddeus,Young,Phi,F,12594,Dal,5,13.2,1.4,6.2,1.4,0,2.8,38.600,72.700,18.45
Jamal,Crawford,LAC,G,12330,@Mem,4,23,3,2.25,2,0,2,44.100,91.400,27.81
Josh,McRoberts,Cha,F,12271,NO,5,11.6,5,4.6,0.8,0.4,1,61.300,77.800,24.85
Alec,Burks,Uta,G,12190,@Por,5,17,1.8,4.4,1.6,0,3,48.100,72.500,21.50
Jeff,Green,Bos,F,12110,@LAL,5,18.2,2.4,3.2,1.4,0.4,1.8,37.200,79.200,21.70
Derrick,Favors,Uta,F,11945,@Por,4,6.25,0.75,6,0.5,1.75,1.5,34.800,60.0,15.25
Carlos,Boozer,Chi,F,11925,Den,2,17.5,0.5,9,0,0.5,1.5,53.800,87.500,25.75
Taj,Gibson,Chi,F,11902,Den,5,18.8,2.8,7.8,0.8,1.6,2,47.600,84.200,30.95
Nick,Calathes,Mem,G,11620,LAC,5,13.6,5.6,4.6,2.2,0.4,3,52.600,80.0,27.15
Tobias,Harris,Orl,F,11527,NY,5,15.8,1.8,6.6,0.8,0.8,1.4,41.500,84.00,24.35
Raymond,Felton,NY,G,11429,@Orl,5,8.8,7.2,5,1,0.4,1.8,37.800,77.800,23.85
Evan,Turner,Phi,F,11383,Dal,5,13.2,2.4,5.4,1.8,0,2.2,37.300,85.700,20.55
Gerald,Green,Pho,F,11362,SA,4,26,0.75,5,0.5,0.25,2.5,55.400,85.00,28.38
Jameer,Nelson,Orl,G,11267,NY,5,7.8,7.2,2.8,0.8,0.4,2,33.300,0,19.50
Kawhi,Leonard,SA,F,11240,@Pho,0,0,0,0,0,0,0,0,0,0.00
Eric,Gordon,NO,G,11138,@Cha,5,17.2,3,1.4,1,0.4,1.4,46.400,71.400,20.55
Enes,Kanter,Uta,C,11103,@Por,5,10,0.6,7.4,0,0.2,1.4,51.100,50.0,16.65
Markieff,Morris,Pho,F,10870,SA,4,10.75,0.75,5.75,1,1,2.25,40.0,78.600,17.44
Wesley,Johnson,LAL,F,10777,Bos,5,16.2,1,4,1.8,0.8,1.8,54.100,70.0,23.00
