FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
LeBron,James,Mia,F,22239,@Dal,5,28.2,8,9,2.4,0.6,3.8,50.0,72.100,47.45
Blake,Griffin,LAC,F,21491,SA,5,35.4,4,11,0.8,0.2,1.8,61.100,71.000,49.35
Al,Jefferson,Cha,C,19005,@Det,4,24.5,2.25,10,1.5,1.25,2,54.400,66.700,38.62
Chris,Paul,LAC,G,18317,SA,2,13.5,10,3,3.5,0,3.5,61.900,25.00,33.00
Carmelo,Anthony,NY,F,18224,@Mem,5,28.8,2.4,6.8,0.6,0.6,2.4,43.800,91.700,33.90
Andre,Drummond,Det,C,18013,Cha,6,15.17,1,14.83,1.33,1.83,1.83,62.500,45.800,36.62
John,Wall,Was,G,17772,Tor,6,19.83,7.83,3.5,2.17,0.83,3,40.0,81.200,33.21
DeAndre,Jordan,LAC,C,17705,SA,5,15.4,1.2,13.4,1.4,2.2,1.2,74.300,61.000,37.45
Josh,Smith,Det,F,16893,Cha,6,20,4.83,8.67,1.83,1.83,2.83,45.900,55.200,36.58
Kyrie,Irving,Cle,G,16715,@Phi,6,20.83,6.67,4,1.5,0.33,2.83,43.200,92.300,32.25
Goran,Dragic,Pho,G,16715,@Den,4,24,7,4.5,2.5,0.25,3.75,54.700,81.200,38.12
Brandon,Jennings,Det,G,16343,Cha,6,22,8.17,4.17,1.67,0.33,3,40.0,84.800,34.79
DeMar,DeRozan,Tor,G,16313,@Was,5,26,4.6,4.4,1.6,0.2,1.4,41.900,90.0,34.70
Tim,Duncan,SA,F,15754,@LAC,5,20.8,2.6,9.6,0.6,2.6,4.2,56.600,69.200,34.80
Ty,Lawson,Den,G,15670,Pho,4,18.75,7.75,4.25,1.25,0,3.75,47.400,86.400,30.31
Kyle,Lowry,Tor,G,15669,@Was,5,15.4,7.8,6,1.2,0.4,2.4,39.100,85.00,30.90
Paul,Millsap,Atl,F,15522,@Ind,5,17,3.2,8.2,2,0.6,3,42.900,76.200,29.75
Zach,Randolph,Mem,F,14997,NY,6,17.5,1.83,8.5,0.67,0.67,3.17,50.0,70.800,26.12
Dirk,Nowitzki,Dal,F,14934,Mia,6,20.5,2,5.33,0.67,0.17,1,55.100,88.900,27.67
Dwyane,Wade,Mia,G,14590,@Dal,3,21,5,6.33,0,0,3.67,61.000,92.300,29.92
Michael,Carter-Williams,Phi,G,14527,Cle,6,16.5,5.5,4.5,0.83,1.33,4.83,36.200,70.300,23.96
Monta,Ellis,Dal,G,14496,Mia,6,18,5,5,1.67,0.67,3,45.200,87.100,29.25
Paul,George,Ind,F,14346,Atl,6,16.83,3.33,6,1.5,0.17,3,35.100,100,24.42
Eric,Bledsoe,Pho,G,14315,@Den,0,0,0,0,0,0,0,0,0,0.00
Mike,Conley,Mem,G,14145,NY,0,0,0,0,0,0,0,0,0,0.00
Nene,Hilario,Was,F,13745,Tor,6,15.67,3,5.33,2.33,1,1.83,48.100,60.600,27.25
Kemba,Walker,Cha,G,13742,@Det,4,12,6.75,5.5,0.5,0.5,2,32.100,88.900,24.12
George,Hill,Ind,G,13710,Atl,6,13.33,5.83,4.33,1,0.17,1.5,47.500,84.200,25.50
Trevor,Ariza,Was,F,13671,Tor,6,16.5,2.33,6.83,1.83,0.5,1.5,45.100,84.200,28.21
