FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,24001,@Bos,8,37.75,5.75,5.5,1.25,0.62,4.75,54.900,87.300,46.50
Kevin,Love,Min,F,22313,@GS,6,18.83,4.17,11.67,0.83,0.67,1.17,44.000,69.000,36.50
DeMarcus,Cousins,Sac,C,20843,Ind,8,18.62,2.62,11.88,1.38,1.88,3.38,47.400,78.800,36.09
Anthony,Davis,NO,F,20785,@Det,7,24.14,1.43,11.14,1.86,2.43,2.43,50.800,74.200,41.00
Stephen,Curry,GS,G,20039,Min,5,26.4,7.8,4.8,1.6,0,3,45.400,83.900,38.50
Al,Jefferson,Cha,C,20000,@NY,8,23.12,2.75,11.62,1,1.12,1.62,53.900,72.400,39.53
Joakim,Noah,Chi,C,19376,LAC,8,14.62,5.12,15.75,1.5,1.75,3,50.0,77.100,42.31
John,Wall,Was,G,18812,@Pho,8,22.38,7.62,5.38,1.62,0.62,3.88,43.800,80.0,35.34
James,Harden,Hou,G,18781,Mem,8,22,6,5.38,1.38,0.75,4,43.100,84.400,32.97
Carmelo,Anthony,NY,F,18781,Cha,8,25.5,4,10.25,1.25,0.5,2.88,39.300,84.500,37.81
Dwight,Howard,Hou,C,18327,Mem,8,20.38,1.88,10.88,0.75,1.75,2.5,62.700,44.700,34.28
Blake,Griffin,LAC,F,18020,@Chi,6,26.5,4.83,7.67,1.83,0.67,3.5,55.00,77.400,39.92
Pau,Gasol,LAL,C,17984,@Orl,7,20.29,3.43,11.57,1,1.29,2.57,51.300,74.300,37.32
DeAndre,Jordan,LAC,C,17791,@Chi,6,10.5,1.5,16.17,1.5,3.33,1.17,60.0,45.00,39.04
Paul,George,Ind,F,17623,@Sac,6,24.83,2.67,6.83,1.33,0.17,2.83,48.600,90.900,32.79
Terrence,Jones,Hou,F,17616,Mem,6,19,1.33,11.5,1.17,2.5,1.17,54.800,63.600,37.38
Paul,Millsap,Atl,F,17380,SA,5,20.8,4.2,5.8,2.2,1.6,2.4,48.700,83.900,35.15
Anderson,Varejao,Cle,C,16774,Mil,7,10.43,5.14,14.43,1.86,0.57,1.71,51.700,76.500,37.04
David,Lee,GS,F,16309,Min,5,19.8,2,9.4,0.4,0.4,1.2,44.800,77.800,29.55
Goran,Dragic,Pho,G,16272,Was,7,20.86,6.14,5.14,1.29,0.29,3.43,53.600,69.800,32.07
Serge,Ibaka,OKC,F,15926,@Bos,8,15.25,0.38,9.88,0.5,3.38,1.5,51.000,81.200,31.03
Kyrie,Irving,Cle,G,15870,Mil,7,20.14,5.86,3.57,1.86,0.14,1.86,42.100,77.800,29.89
Andre,Drummond,Det,C,15693,NO,6,11.67,0.5,12.33,1.17,3.17,1.5,60.0,50.0,32.17
Kyle,Lowry,Tor,G,15642,@Phi,7,17.43,6.43,4.29,1,0.57,1.86,43.000,80.0,29.57
DeMar,DeRozan,Tor,G,15617,@Phi,7,24.43,4.57,6,1.43,0.43,1.86,46.500,68.00,34.07
Kemba,Walker,Cha,G,15549,@NY,6,20,7.17,3.67,1.5,0.5,1.33,44.800,81.200,33.08
Michael,Carter-Williams,Phi,G,15510,Tor,7,17,5.29,6.57,1.86,0,3.29,40.0,67.500,27.93
Mike,Conley,Mem,G,15387,@Hou,6,20.67,6.67,3.17,1.5,0.33,1.33,46.200,90.0,32.54
Isaiah,Thomas,Sac,G,15374,Ind,8,20,6.62,2.75,1.62,0.12,3.5,42.400,84.300,28.62
Tim,Duncan,SA,F,15202,@Atl,6,14.33,3.17,9.67,0.33,2.17,2,53.000,53.300,30.42
Monta,Ellis,Dal,G,15178,@Bkn,8,20.62,6.38,3.5,1.62,0.38,3.38,49.200,65.500,30.00
Tony,Parker,SA,G,15132,@Atl,5,23,6.8,2.8,0.8,0.6,2.8,55.300,93.800,33.10
D.J.,Augustin,Chi,G,14873,LAC,8,17.62,6.25,2.88,1.12,0.12,1.75,47.00,96.00,27.97
Nikola,Vucevic,Orl,C,14800,LAL,0,0,0,0,0,0,0,0,0,0.00
Dirk,Nowitzki,Dal,F,14781,@Bkn,7,23.14,2.43,5.57,0.86,0.71,0.71,44.400,92.300,31.04
Andray,Blatche,Bkn,C,14729,Dal,5,14.2,2,8.6,0.8,0.6,1.6,57.100,62.500,26.45
Zach,Randolph,Mem,F,14728,@Hou,6,17,3.33,11.83,0,1,2.33,40.900,81.200,31.38
Nikola,Pekovic,Min,C,14693,@GS,6,20,1.33,8.17,1,1,1.5,59.500,90.900,31.71
Brandon,Jennings,Det,G,14660,NO,6,13.67,8,3,1.67,0.17,2.33,33.800,85.00,26.08
Marc,Gasol,Mem,C,14569,@Hou,4,10.5,1.75,5,0.75,1,2.25,38.900,77.800,17.38
Rudy,Gay,Sac,F,14556,Ind,8,19.62,3.5,4.25,0.75,0.62,2.38,54.900,91.700,27.25
Spencer,Hawes,Phi,C,14543,Tor,7,12,4.57,9.14,0.86,1,2.71,41.200,80.0,27.79
Lance,Stephenson,Ind,G,14456,@Sac,6,15.67,5.33,7.67,0.67,0,2.33,48.700,71.400,28.50
Chandler,Parsons,Hou,F,14275,Mem,6,17.17,3.83,7.83,1,0.67,2.33,43.500,75.00,29.29
Ricky,Rubio,Min,G,14191,@GS,6,7.17,7.5,4.33,2.17,0.17,2.17,36.600,87.500,24.08
Arron,Afflalo,Orl,G,13984,LAL,5,15.2,2.6,4.4,0.4,0,2.6,40.0,80.0,18.70
Deron,Williams,Bkn,G,13980,Dal,2,11,6,2,1.5,0,2,40.0,60.0,20.00
Taj,Gibson,Chi,F,13971,LAC,8,12,1,6.25,0.62,1.75,1.12,50.0,75.900,22.19
Kendall,Marshall,LAL,G,13949,@Orl,7,10.57,11.86,3,0.71,0,3.29,40.600,60.0,27.18
John,Henson,Mil,F,13929,@Cle,5,11.6,0.8,9.4,0.4,2.2,1.2,55.300,40.0,25.55
Joe,Johnson,Bkn,G,13911,Dal,5,22,4.8,5,0.6,0,0.8,54.400,81.800,32.05
Josh,Smith,Det,F,13867,NO,6,17.5,3.5,7.67,1.67,1.17,2.5,44.700,52.900,29.83
Jameer,Nelson,Orl,G,13854,LAL,8,16,8.38,3,0.62,0,3.12,41.100,92.300,26.38
Greg,Monroe,Det,F,13766,NO,6,12.5,2.33,7.5,0.83,0,2,52.100,69.400,22.21
Marcin,Gortat,Was,C,13735,@Pho,8,10.12,1.12,9.25,0.5,1.88,1.25,51.500,65.00,24.44
Evan,Turner,Phi,F,13529,Tor,7,16.71,2.43,5.57,0.43,0.14,2.71,46.700,82.800,21.89
Kobe,Bryant,LAL,G,13490,@Orl,0,0,0,0,0,0,0,0,0,0.00
Brandon,Knight,Mil,G,13464,@Cle,7,18.71,4.57,3.43,1,0,3.29,41.600,78.600,23.43
Victor,Oladipo,Orl,G,13379,LAL,8,16,5.25,4.38,1.62,0.75,3.12,45.200,77.100,26.91
Jamal,Crawford,LAC,G,13368,@Chi,6,20.67,3.83,2.33,0.33,0.33,1.5,41.300,86.500,24.25
Markieff,Morris,Pho,F,13327,Was,7,14.57,1.86,5,0.43,0,1.14,48.100,85.700,20.11
Reggie,Jackson,OKC,G,13316,@Bos,8,15.88,4.75,3.75,1.88,0,2.62,44.400,100,24.75
Jeff,Teague,Atl,G,13259,SA,5,13.6,3.8,2.2,1.2,0,2.6,35.900,85.700,17.45
Andrew,Bogut,GS,C,13223,Min,5,8.4,1.6,11.2,0.8,2,2.2,70.0,0,26.80
Rajon,Rondo,Bos,G,13119,OKC,3,5,4.33,3.67,1.33,0,2.33,25.900,25.00,12.58
Nene,Hilario,Was,F,13031,@Pho,8,13.25,4.5,6.12,1.25,1.62,2,41.200,49.100,26.16
Trevor,Ariza,Was,F,13030,@Pho,8,11.75,4.12,7.25,2.25,0.25,1.5,41.300,73.900,27.38
Tyson,Chandler,NY,C,12948,Cha,5,8.8,1.6,10.2,0,1.2,1.2,55.600,66.700,23.25
Jimmy,Butler,Chi,G,12947,LAC,7,12.14,3,5.29,2,0.71,2,34.900,75.00,22.25
Thaddeus,Young,Phi,F,12899,Tor,7,15.29,1.86,4.57,2.57,0.29,2.14,39.800,61.900,21.93
Luol,Deng,Cle,F,12779,Mil,7,17.57,2,3.86,1.29,0.14,2.14,45.600,83.800,22.18
Roy,Hibbert,Ind,C,12672,@Sac,6,9.5,1.67,7.33,0.5,2,1.17,42.100,61.500,21.83
Jared,Sullinger,Bos,F,12556,OKC,8,14.12,1.25,11,0.75,0.5,1.75,42.900,77.800,26.62
Patrick,Beverley,Hou,G,12540,Mem,2,11.5,5.5,4,1.5,0.5,1,35.00,83.300,24.25
Nick,Young,LAL,G,12537,@Orl,6,21.17,1.67,3.5,0.83,0.17,1.67,42.600,89.200,23.54
Larry,Sanders,Mil,C,12520,@Cle,6,6.5,0.5,7.5,1,2,1,38.500,50.0,18.88
Manu,Ginobili,SA,G,12416,@Atl,5,13.4,3.8,3.6,1,0.6,2.2,40.800,82.600,21.30
Darren,Collison,LAC,G,12353,@Chi,6,11.83,6.5,3.33,1,0.33,2.17,43.900,88.900,23.42
Tyreke,Evans,NO,F,12247,@Det,4,11.5,3,2.25,0.25,0,2.5,38.600,92.300,13.31
Tobias,Harris,Orl,F,12190,LAL,8,16.5,1.25,8.5,0.25,0.25,1.62,49.00,74.400,24.56
Ramon,Sessions,Cha,G,12179,@NY,8,10.5,4.62,2.12,0.38,0.12,1.88,43.100,84.400,16.59
Eric,Gordon,NO,G,12114,@Det,7,17.29,3.57,2.43,1.43,0,2.86,44.000,79.400,21.54
Bradley,Beal,Was,G,12093,@Pho,8,14.88,3,3.75,1,0.5,1.62,40.400,83.300,21.00
J.J.,Redick,LAC,G,12057,@Chi,6,17.83,3.17,2,0.83,0,1.5,46.200,87.000,21.42
Jodie,Meeks,LAL,G,11993,@Orl,7,16.71,3,2.57,1.57,0,2.29,46.800,81.800,21.86
Andrea,Bargnani,NY,C,11987,Cha,8,11.38,0.88,4.5,0,1.38,2,49.300,85.00,16.56
Jeff,Green,Bos,F,11977,OKC,8,17.75,1.5,7,0.62,0.88,1.88,41.000,73.700,24.75
Derrick,Williams,Sac,F,11967,Ind,8,12.12,1,4.88,0.62,0.12,1.12,52.100,62.100,17.28
James,Johnson,Mem,F,11928,@Hou,6,7.33,3,4,1.33,2.67,1.33,44.400,0,21.42
Andre,Iguodala,GS,F,11902,Min,5,8.4,4.2,3,2.6,0.4,1.2,39.000,63.600,20.35
Klay,Thompson,GS,G,11901,Min,5,17.8,1.8,1,0.8,0.2,1.4,40.0,100,17.55
Glen,Davis,Orl,F,11883,LAL,8,14.38,0.88,7.75,1,0.12,1.38,48.000,76.200,22.62
Josh,McRoberts,Cha,F,11572,@NY,8,10,4.12,4.38,1.12,0.88,1.12,50.900,75.00,22.66
Carlos,Boozer,Chi,F,11557,LAC,7,15.86,1.86,8,0.86,0,2.14,48.900,65.500,24.07
Gerald,Green,Pho,F,11537,Was,7,14.71,1.86,4.86,1,0.71,1.14,40.0,85.00,21.57
J.R.,Smith,NY,G,11464,Cha,6,14.83,2.33,3.17,0.5,0.5,0.83,44.200,56.200,19.29
Raymond,Felton,NY,G,11455,Cha,8,11.12,6.38,2.62,1.12,0.38,2.12,38.000,63.200,20.84
Chris,Kaman,LAL,C,11445,@Orl,4,8.5,0.75,3.75,0,0,2.5,59.100,100,10.69
Iman,Shumpert,NY,F,11436,Cha,8,7,1.62,5.75,0.75,0.25,1.25,34.600,61.500,14.94
Kyle,Korver,Atl,G,11387,SA,5,11.2,4.8,4.8,1.6,0.6,1.8,37.300,100,23.80
