FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,21469,Ind,50,25.84,4,13.22,0.84,0.42,2.32,45.600,82.200,42.84
Dwight,Howard,Hou,C,21179,@LAL,53,18.85,1.74,12.49,0.94,1.81,3.30,58.100,54.600,34.64
Joakim,Noah,Chi,C,20645,@Tor,50,11.88,4.4,11.5,1.08,1.4,2.24,46.800,71.800,32.46
Stephen,Curry,GS,G,19483,@Sac,50,24.64,9,4.38,1.72,0.22,4.08,46.300,86.800,38.16
Al,Jefferson,Cha,C,18305,Det,45,20.33,2.2,10.53,0.98,1.2,1.42,49.200,67.300,34.53
Carmelo,Anthony,NY,F,18224,@NO,50,27.2,2.96,8.68,1.14,0.64,2.36,44.600,84.200,37.17
DeMarcus,Cousins,Sac,C,18212,GS,46,22.54,2.89,11.74,1.61,1.22,3.41,48.300,72.200,38.25
Andre,Drummond,Det,C,18013,@Cha,53,13.15,0.47,13.17,1.34,1.87,1.43,60.800,40.900,32.28
Anthony,Davis,NO,F,17811,NY,44,20.5,1.39,10.11,1.59,3.07,1.80,52.200,76.000,38.40
Josh,Smith,Det,F,17593,@Cha,53,15.94,3.47,7.09,1.62,1.42,2.57,41.700,55.800,28.13
James,Harden,Hou,G,17112,@LAL,45,23.89,5.31,4.71,1.36,0.49,3.69,44.600,86.000,32.69
Kyle,Lowry,Tor,G,16769,Chi,53,16.81,7.64,4.42,1.58,0.23,2.28,43.000,80.400,31.08
LaMarcus,Aldridge,Por,F,16764,SA,53,23.91,2.81,11.36,0.85,1,1.79,46.600,82.100,38.16
Kyrie,Irving,Cle,G,16515,Orl,51,21.31,6.16,3.16,1.29,0.33,2.65,42.900,85.700,29.63
Brandon,Jennings,Det,G,16343,@Cha,51,17.73,8.06,3.25,1.53,0.14,3.02,38.000,78.700,28.81
DeMar,DeRozan,Tor,G,16313,Chi,51,22.25,3.82,4.57,1.18,0.45,2.18,42.800,79.700,28.86
David,Lee,GS,F,16305,@Sac,50,18.8,2.26,9.76,0.58,0.38,2.3,51.600,79.800,30.01
Chris,Kaman,LAL,C,16224,Hou,29,10.24,1.38,5.93,0.31,1.10,1.97,50.600,76.800,18.22
John,Wall,Was,G,15972,@Atl,53,19.83,8.49,4.26,2.06,0.47,3.51,42.100,83.500,34.13
Gordon,Hayward,Uta,F,15943,Bkn,47,16.32,5.04,5.55,1.45,0.66,2.70,40.200,83.600,27.75
Goran,Dragic,Pho,G,15815,Bos,49,20.33,6.33,3.57,1.45,0.18,2.92,50.600,77.900,30.51
Pau,Gasol,LAL,C,15810,Hou,44,17.02,3.36,10.16,0.41,1.45,2.43,46.900,75.100,31.62
Tim,Duncan,SA,F,15554,@Por,50,15.62,2.96,10.08,0.5,2.04,2.24,49.300,70.800,31.64
Isaiah,Thomas,Sac,G,15102,GS,53,20.23,6.26,2.72,1.34,0.06,2.70,44.400,85.900,28.44
Damian,Lillard,Por,G,14771,SA,53,20.68,5.74,3.60,0.70,0.36,2.40,42.400,88.400,28.66
Paul,Millsap,Atl,F,14522,Was,51,17.43,3,8.24,1.84,1.14,2.51,46.000,73.600,31.27
Kendall,Marshall,LAL,G,14390,Hou,25,10.28,9.52,3.08,0.64,0.04,2.72,45.100,64.300,24.49
