FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,24138,@Sac,18,18.33,2.33,14,0.72,0.5,2.17,35.200,70.400,33.08
LeBron,James,Mia,F,23471,Orl,76,26.79,7.25,8.03,1.70,0.88,2.97,56.500,75.300,45.14
Blake,Griffin,LAC,F,20018,NO,80,18,3.74,8.28,1.21,0.62,2.31,53.800,66.000,31.31
John,Wall,Was,G,19412,@Phi,49,18.49,7.61,4,1.31,0.76,3.20,44.100,80.400,31.02
Chris,Paul,LAC,G,19358,NO,70,16.94,9.69,3.74,2.41,0.14,2.27,48.100,88.500,35.56
James,Harden,Hou,G,19309,Det,78,25.94,5.83,4.86,1.82,0.49,3.78,43.800,85.100,36.02
DeMarcus,Cousins,Sac,C,19187,Min,75,17.07,2.65,9.95,1.44,0.73,3,46.500,73.800,30.39
LaMarcus,Aldridge,Por,F,19080,Den,74,21.08,2.59,9.05,0.84,1.23,1.93,48.400,81.000,33.45
Anthony,Davis,NO,F,18856,@LAC,64,13.55,0.98,8.16,1.17,1.75,1.39,51.600,75.100,26.68
Dwight,Howard,Hou,C,18533,Det,76,17.05,1.42,12.43,1.11,2.45,2.96,57.800,49.200,34.21
Paul,George,Ind,F,17843,@Bos,79,17.43,4.14,7.63,1.81,0.65,2.95,41.900,80.700,30.48
Kyrie,Irving,Cle,G,16818,@Mem,59,22.46,5.93,3.66,1.51,0.36,3.24,45.200,85.500,31.10
Damian,Lillard,Por,G,16760,Den,82,19.05,6.48,3.13,0.90,0.23,2.96,42.900,84.400,27.20
Thaddeus,Young,Phi,F,16672,Was,76,14.83,1.64,7.51,1.75,0.72,1.18,53.100,57.400,26.97
Rudy,Gay,Sac,F,16572,Min,75,18.21,2.69,6.15,1.51,0.71,2.64,41.600,81.400,26.48
DeAndre,Jordan,LAC,C,16480,NO,82,8.83,0.34,7.24,0.59,1.37,1.22,64.300,38.600,19.09
Dwyane,Wade,Mia,G,16452,Orl,69,21.20,5.10,4.99,1.86,0.81,2.81,52.100,72.500,32.96
Isaiah,Thomas,Sac,G,16151,Min,79,13.92,4,2.04,0.85,0.04,1.77,44.000,88.200,19.31
Andre,Drummond,Det,C,16069,@Hou,60,7.93,0.5,7.62,0.98,1.58,0.95,60.800,37.100,20.44
Nikola,Vucevic,Orl,C,15784,@Mia,77,13.09,1.86,11.91,0.79,1.03,1.83,51.900,68.300,29.53
Marcin,Gortat,Was,C,15766,@Phi,61,11.15,1.23,8.46,0.66,1.61,1.62,52.100,65.200,23.85
Ty,Lawson,Den,G,15670,@Por,73,16.66,6.86,2.71,1.47,0.11,2.49,46.100,75.600,26.90
Rajon,Rondo,Bos,G,15291,Ind,38,13.74,11.05,5.58,1.84,0.24,3.89,48.400,64.500,33.96
Josh,Smith,Det,F,14969,@Hou,76,17.46,4.22,8.41,1.24,1.79,2.97,46.500,51.700,32.21
Marc,Gasol,Mem,C,14904,Cle,80,14.09,3.98,7.78,1,1.74,1.96,49.400,84.800,30.23
Chris,Bosh,Mia,C,14713,Orl,74,16.65,1.66,6.77,0.89,1.36,1.73,53.500,79.800,27.12
Deron,Williams,Bkn,G,14555,@Mil,78,18.92,7.74,2.97,0.96,0.38,2.79,44.000,85.900,29.79
Greg,Monroe,Det,F,14482,@Hou,81,16.02,3.47,9.59,1.30,0.68,2.89,48.600,68.900,30.17
Brandon,Knight,Mil,G,14334,Bkn,75,13.32,4.04,3.29,0.77,0.11,2.73,40.700,73.300,18.65
Nikola,Pekovic,Min,C,14225,@Sac,62,16.31,0.85,8.79,0.69,0.81,1.63,52.000,74.400,26.41
Robin,Lopez,Por,C,14111,Den,82,11.33,0.78,5.63,0.39,1.56,1.34,53.400,77.800,19.78
Michael,Carter-Williams,Phi,G,14099,Was,46,17.11,6.22,5.26,2.04,0.67,3.61,39.800,70.300,29.37
Lance,Stephenson,Ind,G,13935,@Bos,78,8.81,2.86,3.90,1.04,0.21,1.40,46.000,65.200,16.73
