FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,24025,@Pho,5,34.6,4,11.8,0.8,0.2,2.6,52.800,91.100,49.35
DeMarcus,Cousins,Sac,C,19675,Hou,4,20,2.25,10,0.75,1.75,4,49.000,78.000,32.62
Joakim,Noah,Chi,C,19244,@Atl,5,15,7.8,11.8,0.2,2.6,2,57.100,73.100,42.25
James,Harden,Hou,G,19130,@Sac,5,29,6.8,5.2,2,0.2,3,47.700,91.800,42.10
Dwight,Howard,Hou,C,19100,@Sac,5,19.6,1.8,14.8,1,3,4.6,60.700,57.100,40.00
Paul,George,Ind,F,18075,LAL,5,23.4,2.8,6,1.8,0.6,2.6,43.500,93.300,32.30
John,Wall,Was,G,17476,Orl,6,16.33,9.83,3.17,1.5,0.33,2.5,39.400,71.400,30.96
LaMarcus,Aldridge,Por,F,17380,@Den,2,18.5,2,7.5,0.5,0.5,2.5,37.500,100,24.12
Damian,Lillard,Por,G,16513,@Den,5,25.6,6,2.4,0.4,0,2.4,51.600,90.900,31.30
Isaiah,Thomas,Sac,G,16266,Hou,5,23.2,8,2.8,1.4,0.4,4,52.600,77.800,33.90
Kyle,Lowry,Tor,G,16063,@Cle,6,19.5,9.5,5,1.67,0,3.17,43.500,91.700,35.92
Rudy,Gay,Sac,F,16019,Hou,5,20.8,3,8.4,1.4,1,3,40.600,81.500,31.40
Goran,Dragic,Pho,G,15904,Min,5,19.2,7.4,2.8,2,0.6,3.4,47.100,62.500,30.70
Paul,Millsap,Atl,F,15825,Chi,5,16.6,3.4,7,1.2,0.6,2.4,40.900,72.400,26.95
Ty,Lawson,Den,G,15170,Por,0,0,0,0,0,0,0,0,0,0.00
Ricky,Rubio,Min,G,14757,@Pho,5,8.8,11.2,4.4,2.2,0.2,2.6,38.500,66.700,30.30
Pau,Gasol,LAL,C,14690,@Ind,2,19,1.5,9,0,1.5,1.5,58.300,76.900,30.75
Eric,Bledsoe,Pho,G,14315,Min,0,0,0,0,0,0,0,0,0,0.00
Tobias,Harris,Orl,F,14272,@Was,5,19.6,1.8,7.4,1,0.8,1.4,54.100,84.400,30.45
Kyrie,Irving,Cle,G,14237,Tor,6,17.33,5.67,3.83,1.17,0.17,2,37.900,90.0,26.54
Chandler,Parsons,Hou,F,14104,@Sac,5,18,5.2,6.8,1.4,0.2,2,46.800,72.700,31.00
Lance,Stephenson,Ind,G,13991,LAL,5,14.4,4.8,8,0.2,0,2.2,44.400,64.700,25.70
Nikola,Vucevic,Orl,C,13912,@Was,5,15.4,1.4,10,1.2,1,1.4,51.600,76.500,29.60
Trevor,Ariza,Was,F,13909,Orl,6,14.33,1.83,9,1.67,0.83,1.83,48.400,87.500,28.75
Marcin,Gortat,Was,C,13742,Orl,6,12.83,1.83,10,0.33,0.83,1.33,61.100,50.0,26.42
Nikola,Pekovic,Min,C,13725,@Pho,0,0,0,0,0,0,0,0,0,0.00
DeMar,DeRozan,Tor,G,13679,@Cle,6,22.83,3.33,3.83,0.5,0.33,2.5,45.000,87.800,26.38
Kobe,Bryant,LAL,G,13490,@Ind,0,0,0,0,0,0,0,0,0,0.00
Nicolas,Batum,Por,F,13476,@Den,5,12.8,4.6,5.2,0.4,1.2,2.8,48.900,91.700,24.20
Anderson,Varejao,Cle,C,12950,Tor,0,0,0,0,0,0,0,0,0,0.00
David,West,Ind,F,12860,LAL,5,17.6,3.4,5.6,1.2,0.4,1.8,57.400,81.800,28.10
Robin,Lopez,Por,C,12840,@Den,5,11.6,0.6,11.4,0.6,1.8,0.8,56.400,87.500,28.85
Kendall,Marshall,LAL,G,12722,@Ind,5,9.6,11,3.6,1.8,0.2,3.6,38.800,50.0,27.70
Markieff,Morris,Pho,F,12659,Min,5,17,2,6.2,1.8,1.2,2.2,53.400,75.900,28.15
Luol,Deng,Cle,F,12526,Tor,6,15.67,2.17,5.83,1.17,0,1.17,37.000,89.700,22.88
Mike,Scott,Atl,F,12259,Chi,6,13.5,0.83,5,0.17,0.17,1,55.00,100,18.42
Arron,Afflalo,Orl,G,12226,@Was,4,21.5,2.5,2.75,0,0,1.25,55.400,73.700,23.69
Bradley,Beal,Was,G,12125,Orl,6,18.83,4.17,4,0.83,0.17,1.33,43.100,92.900,25.83
Victor,Oladipo,Orl,G,12113,@Was,5,11.6,5,3.8,1.8,0.2,2.2,36.700,100,21.85
Jeff,Teague,Atl,G,12108,Chi,5,15.4,4.4,2,0.6,0.2,2.2,44.800,91.700,20.50
Spencer,Hawes,Cle,C,12083,Tor,5,9.4,3.4,9,0.4,1.6,1.6,34.600,77.800,24.55
Jimmy,Butler,Chi,G,11810,@Atl,4,12.5,3.25,6.5,1.25,1.25,0.75,62.500,69.200,27.75
Kenneth,Faried,Den,F,11745,Por,6,13.17,1.17,6.33,1.33,0.5,2.5,50.800,75.00,21.00
Taj,Gibson,Chi,F,11724,@Atl,5,17,1.8,8,0,1,1.8,52.100,69.200,26.00
Tristan,Thompson,Cle,F,11678,Tor,6,15.5,0.83,12.17,0.83,0,1.83,57.100,65.600,28.62
Carlos,Boozer,Chi,F,11523,@Atl,4,13.25,1.5,7.5,0.75,0.25,0.75,43.800,91.700,22.62
Nene,Hilario,Was,F,11276,Orl,6,17.17,2,4.5,1.5,0.67,2.83,55.00,51.700,23.12
Kevin,Martin,Min,G,11110,@Pho,0,0,0,0,0,0,0,0,0,0.00
DeMarre,Carroll,Atl,F,11055,Chi,3,13,0.67,3.67,0.67,0.33,1,48.400,80.0,16.75
Wesley,Matthews,Por,G,11045,@Den,5,17,1.8,3.4,1.2,0.2,2.2,34.700,77.400,18.95
Randy,Foye,Den,G,11026,Por,6,14.83,5.5,1.33,0.83,0.83,3.83,36.700,100,20.08
Amir,Johnson,Tor,F,10787,@Cle,4,9.75,3,5.75,1.25,1,1.5,56.700,55.600,22.31
Gerald,Green,Pho,F,10777,Min,5,23,1,5,0.8,0.2,2.4,47.600,81.500,25.55
Evan,Turner,Ind,F,10485,LAL,3,14.67,3,5.33,2.33,0,1.67,40.0,77.800,24.00
Lou,Williams,Atl,G,10229,Chi,6,13.17,4.33,2.67,1,0,1.5,41.000,82.600,20.17
Elton,Brand,Atl,F,9984,Chi,6,8.17,0.67,7.83,0.5,1,1.17,40.0,61.900,17.88
Patrick,Beverley,Hou,G,9966,@Sac,4,11.5,3.25,4,2.25,0,1,42.100,87.500,22.00
J.J.,Hickson,Den,C,9924,Por,6,9.67,1.33,8.17,0.5,0.67,2.33,44.400,38.500,18.04
Roy,Hibbert,Ind,C,9910,LAL,5,7.2,1,7,0.2,2.6,1.2,36.600,85.700,19.15
Kyle,Korver,Atl,G,9907,Chi,6,10.33,3.33,4.17,1.17,0.33,1.67,46.800,75.00,19.71
Evan,Fournier,Den,G,9840,Por,6,14.83,2.17,5.33,0.67,0.17,1.67,45.300,90.900,21.67
Mike,Dunleavy,Chi,F,9798,@Atl,5,10.8,2.4,6.2,1.2,1.2,2.4,40.0,77.800,21.35
P.J.,Tucker,Pho,F,9750,Min,5,10,3.2,8.4,1.4,0.2,1.4,37.000,86.700,24.00
