FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,22770,Cle,4,37.25,5.5,8.25,2,0,6,47.800,87.200,45.81
James,Harden,Hou,G,20030,@LAC,4,31.5,7.25,5.25,2.25,0.25,2.75,51.400,90.200,46.19
Blake,Griffin,LAC,F,19838,Hou,5,28.2,3.2,9.2,0.6,0.4,2.8,52.700,68.300,37.40
Dwight,Howard,Hou,C,19700,@LAC,4,20,1.75,14.75,1,3,4.25,62.500,54.100,40.44
Chris,Paul,LAC,G,19455,Hou,5,17.2,12,5,2.2,0,1.4,43.300,86.500,40.55
Joakim,Noah,Chi,C,19112,GS,5,15,7.8,11.8,0.2,2.6,2,57.100,73.100,42.25
Anthony,Davis,NO,F,19019,@Dal,5,19.2,1.6,9.2,1,2.4,1.6,52.100,91.700,34.70
Stephen,Curry,GS,G,18199,@Chi,5,20.6,7.6,4.2,1.2,0,2.6,47.900,90.500,33.15
LaMarcus,Aldridge,Por,F,17580,Bkn,2,18.5,2,7.5,0.5,0.5,2.5,37.500,100,24.12
Thaddeus,Young,Phi,F,17345,Orl,4,23,3.75,8,3.75,0,3,46.800,76.500,37.50
Damian,Lillard,Por,G,17013,Bkn,5,25.6,6,2.4,0.4,0,2.4,51.600,90.900,31.30
Goran,Dragic,Pho,G,16304,@Uta,5,19.2,7.4,2.8,2,0.6,3.4,47.100,62.500,30.70
DeAndre,Jordan,LAC,C,15980,Hou,5,11.6,0.4,12.8,1.2,2.8,1,78.600,53.800,33.40
Paul,Millsap,Atl,F,15825,@Bos,5,16.6,3.4,7,1.2,0.6,2.4,40.900,72.400,26.95
Deron,Williams,Bkn,G,15748,@Por,5,19,6.4,3.4,1.8,0.2,2.4,43.100,87.900,29.95
David,Lee,GS,F,15695,@Chi,3,24,1.33,12,2,0.67,3,50.900,73.700,37.83
Dirk,Nowitzki,Dal,F,15627,NO,6,20,2.83,5.17,0.83,0.33,1,53.100,95.800,28.79
Rajon,Rondo,Bos,G,15598,Atl,4,14.5,8.75,4.5,1,0,2.75,38.900,84.600,28.12
Andre,Drummond,Det,C,15592,@SA,6,13.17,0.33,11.33,1.33,1.17,1.17,61.700,26.300,28.58
Nikola,Vucevic,Orl,C,14912,@Phi,5,15.4,1.4,10,1.2,1,1.4,51.600,76.500,29.60
Tobias,Harris,Orl,F,14872,@Phi,5,19.6,1.8,7.4,1,0.8,1.4,54.100,84.400,30.45
Michael,Carter-Williams,Phi,G,14860,Orl,4,19.75,4.5,3.75,1,1,4.25,47.400,71.400,25.94
Pau,Gasol,LAL,C,14790,@Mem,2,19,1.5,9,0,1.5,1.5,58.300,76.900,30.75
Tim,Duncan,SA,F,14770,Det,3,19,3,9,0.33,0.67,3,47.700,88.200,29.58
Chandler,Parsons,Hou,F,14704,@LAC,4,17.5,5,7.75,1.5,0.25,2.25,43.100,66.700,30.94
Kyrie,Irving,Cle,G,14637,@OKC,6,17.33,5.67,3.83,1.17,0.17,2,37.900,90.0,26.54
Josh,Smith,Det,F,14547,@SA,6,18.5,3.67,8.17,0.5,1.83,2.67,44.100,45.500,30.04
Enes,Kanter,Uta,C,14335,Pho,6,16.33,1.33,8.33,0.33,0.67,2,55.700,76.900,25.58
Greg,Monroe,Det,F,14320,@SA,6,18.17,1.83,11,0.83,1.33,1.5,47.900,57.600,32.25
Eric,Bledsoe,Pho,G,14315,@Uta,0,0,0,0,0,0,0,0,0,0.00
Jrue,Holiday,NO,G,14205,@Dal,0,0,0,0,0,0,0,0,0,0.00
Marc,Gasol,Mem,C,13910,LAL,5,12.4,3,6.4,1.4,1.4,1.2,46.300,85.700,26.20
Brandon,Jennings,Det,G,13898,@SA,6,13,7.5,2.83,1,0,1.17,30.500,68.200,23.29
Nicolas,Batum,Por,F,13876,Bkn,5,12.8,4.6,5.2,0.4,1.2,2.8,48.900,91.700,24.20
Russell,Westbrook,OKC,G,13780,Cle,2,14.5,4,5,2,0,3.5,28.00,81.200,22.00
Serge,Ibaka,OKC,F,13775,Cle,4,12.75,0.75,8,0.25,2.5,0.75,46.800,75.00,25.25
Monta,Ellis,Dal,G,13647,NO,6,16,6.33,3.67,1.67,0.33,3.83,41.900,80.0,25.67
Mike,Conley,Mem,G,13543,LAL,3,15.67,4.67,4,1,0.33,2.33,36.600,84.200,23.17
Kobe,Bryant,LAL,G,13490,@Mem,0,0,0,0,0,0,0,0,0,0.00
