FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,22785,Min,49,31.10,5.31,7.63,1.49,0.84,3.43,51.200,88.200,44.42
Kevin,Love,Min,F,22180,@OKC,47,25.60,4,13.21,0.85,0.43,2.32,46.000,81.500,42.69
Anthony,Davis,NO,F,21213,Atl,39,20.36,1.41,10.46,1.54,3.36,1.82,51.500,76.100,39.13
LeBron,James,Mia,F,21160,@LAC,46,26.24,6.5,6.83,1.37,0.33,3.41,57.800,75.500,40.05
LaMarcus,Aldridge,Por,F,19661,@NY,48,24.31,2.83,11.60,0.88,1,1.81,47.000,81.900,38.92
DeMarcus,Cousins,Sac,C,19515,Tor,41,22.61,2.98,11.66,1.73,1.20,3.44,48.900,71.600,38.55
Dirk,Nowitzki,Dal,F,18720,@Mem,47,21.87,2.87,6.21,0.96,0.64,1.43,48.700,91.300,31.33
Carmelo,Anthony,NY,F,18707,Por,45,27.33,3.07,8.76,1.16,0.64,2.42,45.100,84.100,37.63
Blake,Griffin,LAC,F,18125,Mia,51,23.29,3.49,9.73,1.16,0.59,2.71,53.100,70.100,36.41
Pau,Gasol,LAL,C,17724,@Cle,44,17.02,3.36,10.16,0.41,1.45,2.43,46.900,75.100,31.62
John,Wall,Was,G,17411,SA,47,19.83,8.53,4.43,2.04,0.47,3.51,42.300,84.300,34.45
Tim,Duncan,SA,F,17358,@Was,45,15.09,2.89,10,0.51,2.09,2.02,48.600,70.300,31.27
Andre,Drummond,Det,C,17068,@Orl,47,12.81,0.40,12.74,1.36,1.87,1.40,61.200,40.900,31.46
Paul,Millsap,Atl,F,16489,@NO,46,17.48,2.93,8.33,1.87,1.17,2.43,46.200,74.200,31.55
Goran,Dragic,Pho,G,16366,@Hou,45,20.07,5.98,3.53,1.31,0.18,2.87,50.700,77.200,29.44
Kyle,Lowry,Tor,G,16245,@Sac,48,16.5,7.48,4.29,1.60,0.21,2.23,43.100,79.400,30.52
Rudy,Gay,Sac,F,16078,Tor,43,20.19,2.79,6.07,1.42,0.91,3.09,46.200,81.500,28.66
Serge,Ibaka,OKC,F,15762,Min,49,15.06,0.90,8.84,0.49,2.49,1.55,53.900,77.500,28.81
Ty,Lawson,Den,G,15720,Mil,42,18.14,8.79,3.48,1.52,0.21,3.10,43.300,79.800,31.55
Zach,Randolph,Mem,F,15714,Dal,45,17.36,2.67,10.67,0.56,0.22,2.36,44.700,75.400,29.03
DeAndre,Jordan,LAC,C,15469,Mia,51,9.75,0.92,14,0.98,2.37,1.55,65.100,42.500,31.51
Kyrie,Irving,Cle,G,15056,LAL,45,21.67,6.2,3.09,1.24,0.36,2.64,42.700,84.400,29.68
Dwight,Howard,Hou,C,15011,Pho,49,18.29,1.71,12.33,0.88,1.76,3.16,57.700,53.300,33.73
DeMar,DeRozan,Tor,G,14745,@Sac,46,22.04,3.76,4.59,1.15,0.46,2.20,42.900,78.600,28.52
Nikola,Vucevic,Orl,C,14695,Det,32,13.22,1.81,10.88,1.09,0.97,2.25,51.000,79.200,28.42
Brandon,Jennings,Det,G,14625,@Orl,45,17.2,8.04,3.18,1.56,0.16,3.07,37.900,77.600,28.27
Mike,Conley,Mem,G,14568,Dal,43,18.05,6.35,2.65,1.56,0.23,1.91,45.800,84.100,28.29
James,Harden,Hou,G,14542,Pho,41,23.80,5.46,4.80,1.29,0.54,3.71,44.800,84.700,32.84
Thaddeus,Young,Phi,F,14400,Bos,46,17.43,1.91,6.26,2.15,0.46,1.96,48.600,66.900,27.07
Damian,Lillard,Por,G,14292,@NY,48,20.73,5.69,3.62,0.71,0.38,2.29,41.900,88.900,28.77
Nikola,Pekovic,Min,C,14225,@OKC,44,18.05,1.05,9.14,0.55,0.5,1.55,53.200,75.100,27.81
Josh,Smith,Det,F,14043,@Orl,47,15.43,3.40,6.79,1.66,1.36,2.62,40.900,56.800,27.13
Michael,Carter-Williams,Phi,G,14001,Bos,37,17.32,6.57,5.43,2.30,0.65,3.41,40.100,71.00,31.02
Isaiah,Thomas,Sac,G,13862,Tor,48,19.98,6.21,2.77,1.29,0.04,2.73,44.800,86.00,28.15
Tony,Parker,SA,G,13734,@Was,44,18.39,6.36,2.39,0.55,0.16,2.43,50.600,80.0,25.93
Greg,Monroe,Det,F,13701,@Orl,47,14.36,1.98,8.89,1,0.40,2.21,51.100,63.700,25.48
JaVale,McGee,Den,C,13550,Mil,5,7,0.4,3.4,0.2,1.4,1.6,44.700,100,11.35
Kobe,Bryant,LAL,G,13490,@Cle,6,13.83,6.33,4.33,1.17,0.17,5.67,42.500,85.700,22.00
Evan,Turner,Phi,F,13380,Bos,48,17.94,3.79,6.02,0.96,0.10,2.98,43.400,82.500,25.48
Trevor,Ariza,Was,F,13282,SA,42,14.26,2.83,6.05,1.83,0.26,1.71,44.400,76.400,25.12
Kendall,Marshall,LAL,G,13263,@Cle,20,10.2,9.3,3.05,0.5,0,2.7,44.400,66.700,23.66
Tobias,Harris,Orl,F,13221,Det,29,13.72,1.41,7.79,0.41,0.34,1.41,43.100,77.200,21.90
Marcin,Gortat,Was,C,13157,SA,47,11.87,1.57,8.89,0.51,1.57,1.45,52.100,71.700,25.40
Spencer,Hawes,Phi,C,13116,Bos,47,13.53,3.36,8.55,0.60,1.28,2.34,46.700,78.300,27.50
Jamal,Crawford,LAC,G,13072,Mia,51,18.10,3.20,2.29,0.78,0.20,1.88,41.700,84.700,21.24
Anderson,Varejao,Cle,C,13045,LAL,45,8.8,2.53,10.22,1.18,0.8,1.16,48.800,70.100,25.94
Dwyane,Wade,Mia,G,12923,@LAC,34,18.85,4.65,4.79,1.68,0.59,3.06,54.800,70.700,29.45
