FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,23525,@Phi,18,18.33,2.33,14,0.72,0.5,2.17,35.200,70.400,33.08
Thaddeus,Young,Phi,F,18804,Min,76,14.83,1.64,7.51,1.75,0.72,1.18,53.100,57.400,26.97
Blake,Griffin,LAC,F,18752,Orl,80,18,3.74,8.28,1.21,0.62,2.31,53.800,66.000,31.31
Paul,Millsap,Atl,F,18187,@Bkn,78,14.55,2.58,7.10,1.31,1.03,1.77,49.000,74.200,26.74
Ricky,Rubio,Min,G,17591,@Phi,57,10.67,7.33,4.02,2.40,0.09,3.02,36.000,79.900,25.30
Evan,Turner,Phi,F,16516,Min,82,13.34,4.32,6.30,0.87,0.21,2.28,41.900,74.000,23.50
Nikola,Pekovic,Min,C,15933,@Phi,62,16.31,0.85,8.79,0.69,0.81,1.63,52.000,74.400,26.41
Michael,Carter-Williams,Phi,G,15685,Min,22,17.18,7.18,5.73,2.86,0.77,3.5,40.100,70.700,33.50
Nikola,Vucevic,Orl,C,15255,@LAC,77,13.09,1.86,11.91,0.79,1.03,1.83,51.900,68.300,29.53
Jeff,Teague,Atl,G,15181,@Bkn,80,14.58,7.24,2.25,1.46,0.35,2.88,45.100,88.100,25.48
Deron,Williams,Bkn,G,14930,Atl,78,18.92,7.74,2.97,0.96,0.38,2.79,44.000,85.900,29.79
Spencer,Hawes,Phi,C,14353,Min,82,11.04,2.23,7.20,0.29,1.38,1.60,46.400,77.700,22.26
DeAndre,Jordan,LAC,C,14322,Orl,82,8.83,0.34,7.24,0.59,1.37,1.22,64.300,38.600,19.09
Glen,Davis,Orl,F,13124,@LAC,34,15.06,2.06,7.24,0.94,0.62,1.88,44.800,71.800,24.06
Jameer,Nelson,Orl,G,12994,@LAC,56,14.68,7.38,3.73,1.27,0.11,2.75,39.200,87.300,26.06
Darren,Collison,LAC,G,12568,Orl,81,12,5.12,2.70,1.23,0.10,2.14,47.100,88.00,21.03
Paul,Pierce,Bkn,F,12557,Atl,77,18.57,4.81,6.32,1.09,0.39,2.78,43.600,78.700,29.28
Arron,Afflalo,Orl,G,12543,@LAC,64,16.52,3.22,3.73,0.62,0.17,2.16,43.900,85.700,21.23
DeMarre,Carroll,Atl,F,12004,@Bkn,66,5.95,0.92,2.85,0.88,0.36,0.52,46.000,76.500,11.37
Tobias,Harris,Orl,F,11877,@LAC,55,10.96,1.25,5.22,0.58,0.8,1.2,45.500,75.200,18.09
Jamal,Crawford,LAC,G,11263,Orl,76,16.51,2.54,1.68,1.04,0.17,1.92,43.800,87.100,18.96
Kevin,Martin,Min,G,10844,@Phi,77,13.99,1.38,2.31,0.94,0.10,1.31,45.000,89.000,16.75
Victor,Oladipo,Orl,G,10604,@LAC,33,12.82,3.55,4.27,1.48,0.73,3.27,40.0,75.200,20.77
Corey,Brewer,Min,F,10246,@Phi,82,12.07,1.51,2.87,1.44,0.28,1.24,42.500,69.000,16.61
Andray,Blatche,Bkn,C,9855,Atl,82,10.28,1.04,5.09,1.05,0.66,1.5,51.200,68.500,17.68
Kyle,Korver,Atl,G,9822,@Bkn,74,10.95,1.97,3.96,0.95,0.5,0.95,46.100,85.900,18.54
J.J.,Redick,LAC,G,9690,Orl,78,14.10,3.79,2.19,0.49,0.12,1.77,43.400,90.0,18.66
Tony,Wroten,Phi,G,8595,Min,35,2.6,1.23,0.8,0.23,0.11,0.83,38.400,72.400,4.43
Shaun,Livingston,Bkn,G,8110,Atl,66,6.32,3.26,2.39,0.73,0.47,1.15,48.000,86.700,13.98
Mirza,Teletovic,Bkn,F,7826,Atl,53,3.55,0.43,1.79,0.25,0.15,0.38,38.400,81.800,5.76
Shelvin,Mack,Atl,G,7453,@Bkn,31,4.61,2.19,1.29,0.48,0,1.10,46.000,56.200,8.18
