FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,23890,@Pho,6,34.17,5.83,7,1.5,0.33,3.5,50.700,80.900,45.17
LeBron,James,Mia,F,22920,@SA,5,33.4,5,5.6,2.2,0,2.8,64.400,67.600,44.70
Chris,Paul,LAC,G,19307,@LAL,6,17.33,10.83,4.5,1.5,0,1.67,42.500,88.900,36.62
Blake,Griffin,LAC,F,18503,@LAL,6,22.5,3.5,8.33,0.67,0.83,3,46.300,64.200,31.75
DeAndre,Jordan,LAC,C,17415,@LAL,6,11.17,1.17,13.17,1.17,2.83,1.17,68.400,51.700,34.04
Pau,Gasol,LAL,C,17295,LAC,7,20.14,3.29,9,0.57,1.86,2,55.300,71.100,35.11
Russell,Westbrook,OKC,G,16948,@Pho,6,18.5,7,4.5,2,0,3.67,47.300,88.200,31.38
Tim,Duncan,SA,F,15724,Mia,5,13.4,2.6,9.4,0.8,1.4,2.4,44.00,88.500,27.95
Goran,Dragic,Pho,G,15669,OKC,7,21.29,5.57,3,0.57,0.86,2.71,52.900,64.100,29.04
Dwyane,Wade,Mia,G,15468,@SA,5,23.6,5.6,5.2,1.8,0.4,3.2,60.500,76.900,35.90
Serge,Ibaka,OKC,F,14422,@Pho,6,15.83,0.83,8.33,0,2.5,2.17,58.800,77.800,27.67
Eric,Bledsoe,Pho,G,14315,OKC,0,0,0,0,0,0,0,0,0,0.00
Kawhi,Leonard,SA,F,14068,Mia,4,15.25,2.25,6.5,2.5,2,2.5,59.500,100,31.38
Tony,Parker,SA,G,12730,Mia,2,14.5,6,2,0,0,1.5,50.0,66.700,21.00
Chris,Bosh,Mia,C,12164,@SA,6,15.83,0.5,6.67,1,0.83,0.83,47.700,92.600,24.75
Matt,Barnes,LAC,F,11999,@LAL,6,17.33,2.33,5.17,1,0.67,1,58.800,100,27.29
Gerald,Green,Pho,F,11649,OKC,8,18.88,1.75,4.88,1.12,0.25,2.88,41.800,86.800,22.72
Kent,Bazemore,LAL,G,11296,LAC,7,16.86,2.57,3.71,1.57,0.43,2.57,46.600,62.500,22.57
Markieff,Morris,Pho,F,11256,OKC,8,17.88,2.25,4.88,0.88,0.62,2,54.900,78.00,25.09
Jamal,Crawford,LAC,G,11200,@LAL,4,22.75,3.25,2.25,0.25,0.25,3,46.300,86.700,23.69
Jordan,Farmar,LAL,G,11068,LAC,8,12.5,5.38,1.38,1.12,0.12,2.38,46.700,88.900,19.84
Wesley,Johnson,LAL,F,11045,LAC,8,11.75,1.38,5.75,1.12,1.5,1,54.400,66.700,23.12
P.J.,Tucker,Pho,F,10728,OKC,8,8.5,2.38,6.88,1.5,0.38,1.38,44.400,46.200,20.41
Darren,Collison,LAC,G,10631,@LAL,6,12.5,3.17,1.83,1.33,0,1.33,49.100,86.700,18.38
Boris,Diaw,SA,F,10541,Mia,6,9.83,3.33,5.5,1,1,1.33,47.300,75.00,21.88
Manu,Ginobili,SA,G,10407,Mia,6,13.17,5.33,2.33,1.17,0.5,2.5,49.000,91.300,22.58
Jodie,Meeks,LAL,G,10325,LAC,8,18.25,1.38,2,1.38,0.25,1.38,53.900,87.000,21.56
Reggie,Jackson,OKC,G,9942,@Pho,6,11.83,3.33,2.83,1.17,0.17,2.67,40.900,100,17.12
Chris,Kaman,LAL,C,9620,LAC,5,7.8,1,4,0,0.8,1.4,50.0,60.0,12.50
J.J.,Redick,LAC,G,9480,@LAL,0,0,0,0,0,0,0,0,0,0.00
Kendall,Marshall,LAL,G,8787,LAC,8,4.25,9.25,3,0.88,0.12,3.25,27.700,50.0,18.38
