FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,23542,Cha,4,33.75,6.75,6.75,1.75,0.25,4.25,51.100,81.600,45.56
Carmelo,Anthony,NY,F,19982,@Chi,7,34.14,2.71,8.86,1,0.71,2.57,47.500,80.400,42.64
Stephen,Curry,GS,G,19640,@Tor,6,17.67,7.83,5,0.83,0.17,2.83,43.000,87.500,30.58
Joakim,Noah,Chi,C,18333,NY,6,13.33,5.83,11.33,1.17,1.67,2.83,54.500,76.900,36.50
Paul,George,Ind,F,17843,Uta,5,26.2,4,6.6,2,0.6,2.4,46.200,94.100,38.15
Nikola,Vucevic,Orl,C,17484,Phi,6,17.33,1.33,11.17,1.33,1.17,1.5,53.000,72.700,33.04
Thaddeus,Young,Phi,F,17272,@Orl,4,23,4,7.5,3.75,0.25,2.75,43.900,82.400,37.50
Tim,Duncan,SA,F,16435,Dal,4,15.5,3.5,10.75,1,0.75,3,43.400,94.100,30.81
Kyle,Lowry,Tor,G,16418,GS,6,18.83,8.5,5.17,1.67,0.17,2.67,36.300,90.500,33.88
Goran,Dragic,Pho,G,16224,Atl,6,22.83,6,2.83,1,0.67,3.17,54.300,64.100,30.88
Al,Jefferson,Cha,C,16114,@OKC,5,24,2.2,9.2,0.6,0.6,2.4,47.300,73.700,32.40
Paul,Millsap,Atl,F,15825,@Pho,3,17,4,9,2,0.67,2.33,39.500,65.00,31.75
DeMar,DeRozan,Tor,G,15227,GS,6,25.17,4.17,4,0.5,0.33,2.5,46.200,84.300,29.67
Russell,Westbrook,OKC,G,14750,Cha,4,18,5.75,3.75,1.75,0,2.75,39.600,85.700,27.56
Kemba,Walker,Cha,G,14682,@OKC,5,20.2,7.8,4.8,1,0.2,2.8,37.800,87.900,32.00
Serge,Ibaka,OKC,F,14519,Cha,4,16.5,0.75,9,0,2.5,2,60.0,75.00,29.12
Dirk,Nowitzki,Dal,F,14472,@SA,6,19.83,3.33,5.17,0.83,0.33,1.5,50.600,100,28.46
Jeff,Teague,Atl,G,14338,@Pho,5,20.8,4.4,2.4,0.6,0,3,48.600,86.700,24.40
Eric,Bledsoe,Pho,G,14315,Atl,0,0,0,0,0,0,0,0,0,0.00
Victor,Oladipo,Orl,G,14288,Phi,6,15.67,5.17,5.17,1.83,0.17,3,43.500,100,26.88
Gordon,Hayward,Uta,F,14043,@Ind,6,12.33,6,5.5,1.33,0.67,2.5,39.100,72.200,25.79
Michael,Carter-Williams,Phi,G,13899,@Orl,4,17,3.5,4,1.25,0.25,4.25,42.100,69.000,20.75
David,Lee,GS,F,13826,@Tor,4,18,0.5,9.25,2,1.25,2.5,49.200,77.800,30.06
Monta,Ellis,Dal,G,13822,@SA,6,16.67,6.17,2.83,2.33,0.17,3.17,39.800,70.400,25.96
Jameer,Nelson,Orl,G,13619,Phi,6,8.17,9,3.33,1,0.33,1.83,31.200,66.700,22.83
Tyson,Chandler,NY,C,13558,@Chi,7,10.57,1.14,13,1,1.29,2.14,51.800,66.700,28.46
Lance,Stephenson,Ind,G,13535,Uta,5,15.6,5,7.8,0.4,0,2.4,48.400,61.100,27.35
Tobias,Harris,Orl,F,13474,Phi,6,18.17,1.67,6.83,1,0.5,1.17,52.00,81.200,27.54
