FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,22628,NY,81,28.15,4.62,7.90,1.43,1.30,3.46,51.000,90.500,42.18
Anthony,Davis,NO,F,21683,@Bkn,64,13.55,0.98,8.16,1.17,1.75,1.39,51.600,75.100,26.68
DeMarcus,Cousins,Sac,C,20920,@Was,75,17.07,2.65,9.95,1.44,0.73,3,46.500,73.800,30.39
Blake,Griffin,LAC,F,20361,Phi,80,18,3.74,8.28,1.21,0.62,2.31,53.800,66.000,31.31
John,Wall,Was,G,19614,Sac,49,18.49,7.61,4,1.31,0.76,3.20,44.100,80.400,31.02
Chris,Paul,LAC,G,19230,Phi,70,16.94,9.69,3.74,2.41,0.14,2.27,48.100,88.500,35.56
Carmelo,Anthony,NY,F,18515,@OKC,67,28.66,2.55,6.87,0.78,0.48,2.61,44.900,83.000,34.19
Dirk,Nowitzki,Dal,F,17701,@Bos,53,17.30,2.49,6.85,0.72,0.70,1.32,47.100,86.000,27.22
DeAndre,Jordan,LAC,C,17304,Phi,82,8.83,0.34,7.24,0.59,1.37,1.22,64.300,38.600,19.09
Rudy,Gay,Sac,F,17213,@Was,75,18.21,2.69,6.15,1.51,0.71,2.64,41.600,81.400,26.48
Russell,Westbrook,OKC,G,16595,NY,82,23.21,7.40,5.22,1.77,0.29,3.33,43.800,80.0,35.67
Zach,Randolph,Mem,F,16456,@Cle,76,15.38,1.42,11.24,0.80,0.41,1.97,46.000,75.00,27.88
Serge,Ibaka,OKC,F,16049,NY,80,13.19,0.54,7.71,0.35,3.02,1.56,57.300,74.900,26.45
Mike,Conley,Mem,G,15834,@Cle,80,14.6,6.09,2.81,2.18,0.3,2.36,44.000,83.000,26.25
Pau,Gasol,LAL,C,15810,Chi,49,13.73,4.08,8.59,0.49,1.24,2.12,46.600,70.200,28.25
Kyrie,Irving,Cle,G,15469,Mem,59,22.46,5.93,3.66,1.51,0.36,3.24,45.200,85.500,31.10
Jared,Sullinger,Bos,F,15358,Dal,45,6,0.78,5.87,0.49,0.49,0.64,49.300,74.600,14.37
Joakim,Noah,Chi,C,15216,@LAL,66,11.88,3.97,11.11,1.18,2.14,2.67,48.100,75.100,32.76
Michael,Carter-Williams,Phi,G,14552,@LAC,39,16.97,6.56,5.38,2.21,0.64,3.44,39.700,69.900,30.36
Lance,Stephenson,Ind,G,14253,@Orl,78,8.81,2.86,3.90,1.04,0.21,1.40,46.000,65.200,16.73
Jrue,Holiday,NO,G,14205,@Bkn,78,17.73,8.01,4.22,1.58,0.41,3.74,43.100,75.200,30.17
Steve,Blake,LAL,G,14140,Chi,45,7.27,3.84,2.93,0.76,0.13,1.38,42.200,77.100,15.28
Paul,George,Ind,F,14121,@Orl,79,17.43,4.14,7.63,1.81,0.65,2.95,41.900,80.700,30.48
David,West,Ind,F,13995,@Orl,73,17.12,2.92,7.71,1.01,0.95,2.15,49.800,76.800,28.93
Rajon,Rondo,Bos,G,13895,Dal,38,13.74,11.05,5.58,1.84,0.24,3.89,48.400,64.500,33.96
Isaiah,Thomas,Sac,G,13631,@Was,79,13.92,4,2.04,0.85,0.04,1.77,44.000,88.200,19.31
Monta,Ellis,Dal,G,13590,@Bos,82,19.23,6.05,3.85,2.06,0.44,3.10,41.600,77.300,29.39
Thaddeus,Young,Phi,F,13420,@LAC,76,14.83,1.64,7.51,1.75,0.72,1.18,53.100,57.400,26.97
Spencer,Hawes,Phi,C,13255,@LAC,82,11.04,2.23,7.20,0.29,1.38,1.60,46.400,77.700,22.26
Jamal,Crawford,LAC,G,13129,Phi,76,16.51,2.54,1.68,1.04,0.17,1.92,43.800,87.100,18.96
Nikola,Vucevic,Orl,C,12991,Ind,77,13.09,1.86,11.91,0.79,1.03,1.83,51.900,68.300,29.53
Marcin,Gortat,Was,C,12949,Sac,61,11.15,1.23,8.46,0.66,1.61,1.62,52.100,65.200,23.85
Trevor,Ariza,Was,F,12923,Sac,56,9.46,2.02,4.75,1.29,0.36,1.5,41.700,82.100,17.71
Taj,Gibson,Chi,F,12804,@LAL,65,7.95,0.94,5.31,0.42,1.38,1.17,48.500,67.900,16.36
Ryan,Anderson,NO,F,12545,@Bkn,81,16.16,1.20,6.41,0.52,0.38,1.20,42.300,84.400,22.43
Nene,Hilario,Was,F,12497,Sac,61,12.56,2.90,6.67,0.90,0.61,2.28,48.000,72.900,22.86
Kendall,Marshall,LAL,G,12411,Chi,48,2.98,2.98,0.88,0.46,0.08,1.19,37.100,57.100,7.39
Marc,Gasol,Mem,C,12317,@Cle,80,14.09,3.98,7.78,1,1.74,1.96,49.400,84.800,30.23
Darren,Collison,LAC,G,12142,Phi,81,12,5.12,2.70,1.23,0.10,2.14,47.100,88.00,21.03
Deron,Williams,Bkn,G,12114,NO,78,18.92,7.74,2.97,0.96,0.38,2.79,44.000,85.900,29.79
Anderson,Varejao,Cle,C,11999,Mem,25,14.12,3.36,14.44,1.48,0.56,1.76,47.800,75.500,36.01
Wesley,Johnson,LAL,F,11980,Chi,50,7.98,0.68,2.46,0.44,0.36,0.96,40.700,77.100,10.28
Victor,Oladipo,Orl,G,11959,Ind,52,13.81,4,4.44,1.63,0.65,3.17,41.300,77.200,22.86
Evan,Turner,Phi,F,11943,@LAC,82,13.34,4.32,6.30,0.87,0.21,2.28,41.900,74.000,23.50
Jimmy,Butler,Chi,G,11716,@LAL,82,8.60,1.40,4,0.95,0.38,0.76,46.700,80.300,15.66
D.J.,Augustin,Chi,G,11663,@LAL,76,4.68,2.24,1.20,0.45,0.04,0.89,35.000,83.800,8.25
Tyson,Chandler,NY,C,11509,@OKC,66,10.44,0.94,10.65,0.64,1.14,1.32,63.800,69.400,25.69
Paul,Pierce,Bkn,F,11508,NO,77,18.57,4.81,6.32,1.09,0.39,2.78,43.600,78.700,29.28
Jeff,Green,Bos,F,11480,Dal,81,12.79,1.58,3.93,0.69,0.84,1.63,46.700,80.800,18.53
Eric,Gordon,NO,G,11419,@Bkn,42,16.98,3.26,1.83,1.07,0.19,2.79,40.200,84.200,19.33
Luol,Deng,Cle,F,11416,Mem,75,16.49,2.96,6.35,1.08,0.43,1.92,42.600,81.600,25.43
Arron,Afflalo,Orl,G,11374,Ind,64,16.52,3.22,3.73,0.62,0.17,2.16,43.900,85.700,21.23
George,Hill,Ind,G,11310,@Orl,76,14.16,4.67,3.74,1.07,0.34,1.53,44.300,81.700,23.68
Roy,Hibbert,Ind,C,11195,@Orl,79,11.86,1.43,8.30,0.49,2.61,2.05,44.800,74.100,25.17
