FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
James,Harden,Hou,G,19189,@Bos,32,24.88,5.25,5,1.31,0.47,3.84,45.400,84.500,33.50
Carmelo,Anthony,NY,F,19087,Pho,33,26.09,3.03,8.64,1.18,0.70,2.21,44.900,84.200,36.69
Dwight,Howard,Hou,C,18998,@Bos,38,17.89,1.82,12.74,0.92,1.74,3.16,57.500,53.600,34.17
Anthony,Davis,NO,F,18822,SA,29,19.55,1.24,10.31,1.41,3.10,1.59,52.600,74.900,37.61
Gordon,Hayward,Uta,F,18352,Den,37,17.08,4.89,5.43,1.32,0.70,2.62,41.500,82.900,28.01
John,Wall,Was,G,17646,@Chi,35,19.57,8.6,4.11,1.97,0.37,3.46,41.500,84.100,33.54
Joakim,Noah,Chi,C,17303,Was,34,11.15,3.71,10.41,1.12,1.32,2,45.600,72.400,29.59
Ty,Lawson,Den,G,17114,@Uta,34,17.71,8.56,3.53,1.41,0.24,3.12,43.300,80.0,30.76
Tim,Duncan,SA,F,16499,@NO,34,14.56,3.06,9.74,0.47,1.97,1.94,46.500,77.200,30.51
DeMar,DeRozan,Tor,G,16071,Mil,35,21.34,3.57,4.37,1.17,0.51,2.31,42.200,80.200,27.42
Dirk,Nowitzki,Dal,F,15954,Orl,37,21.32,3.05,5.81,1.11,0.73,1.46,48.800,89.900,31.06
Kyle,Lowry,Tor,G,15465,Mil,35,15.74,7.37,4.11,1.69,0.17,2.2,42.700,80.300,29.64
Goran,Dragic,Pho,G,15192,@NY,33,19.03,6.03,2.94,1.24,0.18,2.67,48.700,80.0,27.89
Monta,Ellis,Dal,G,14869,Orl,38,20.13,5.87,3.26,1.82,0.24,3.32,45.800,82.700,28.95
Nikola,Vucevic,Orl,C,14800,@Dal,28,13.04,1.89,11,1.14,1.11,2.36,51.000,78.500,28.82
John,Henson,Mil,F,13830,@Tor,28,12.39,1.71,7.96,0.71,2.25,1.46,52.700,62.200,26.46
Chandler,Parsons,Hou,F,13555,@Bos,33,17.15,3.61,5.39,1.18,0.48,2,51.700,72.100,27.11
JaVale,McGee,Den,C,13550,@Uta,5,7,0.4,3.4,0.2,1.4,1.6,44.700,100,11.35
Kris,Humphries,Bos,C,13381,Hou,30,7.33,1.07,5.5,0.4,1,0.8,53.600,87.500,16.42
