FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,23890,@Pho,81,28.15,4.62,7.90,1.43,1.30,3.46,51.000,90.500,42.18
LeBron,James,Mia,F,22920,@SA,76,26.79,7.25,8.03,1.70,0.88,2.97,56.500,75.300,45.14
Chris,Paul,LAC,G,19307,@LAL,70,16.94,9.69,3.74,2.41,0.14,2.27,48.100,88.500,35.56
Blake,Griffin,LAC,F,18503,@LAL,80,18,3.74,8.28,1.21,0.62,2.31,53.800,66.000,31.31
DeAndre,Jordan,LAC,C,17415,@LAL,82,8.83,0.34,7.24,0.59,1.37,1.22,64.300,38.600,19.09
Pau,Gasol,LAL,C,17295,LAC,49,13.73,4.08,8.59,0.49,1.24,2.12,46.600,70.200,28.25
Russell,Westbrook,OKC,G,16948,@Pho,82,23.21,7.40,5.22,1.77,0.29,3.33,43.800,80.0,35.67
Tim,Duncan,SA,F,15724,Mia,69,17.78,2.67,9.94,0.72,2.65,2.13,50.200,81.700,34.91
Goran,Dragic,Pho,G,15669,OKC,77,14.73,7.39,3.09,1.61,0.34,2.75,44.300,74.800,27.01
Dwyane,Wade,Mia,G,15468,@SA,69,21.20,5.10,4.99,1.86,0.81,2.81,52.100,72.500,32.96
Serge,Ibaka,OKC,F,14422,@Pho,80,13.19,0.54,7.71,0.35,3.02,1.56,57.300,74.900,26.45
Eric,Bledsoe,Pho,G,14315,OKC,76,8.46,3.07,2.96,1.43,0.72,1.80,44.500,79.100,17.02
Kawhi,Leonard,SA,F,14068,Mia,58,11.88,1.60,5.97,1.67,0.55,1.07,49.400,82.500,22.64
Tony,Parker,SA,G,12730,Mia,66,20.32,7.56,3,0.82,0.09,2.58,52.200,84.500,30.66
Chris,Bosh,Mia,C,12164,@SA,74,16.65,1.66,6.77,0.89,1.36,1.73,53.500,79.800,27.12
Matt,Barnes,LAC,F,11999,@LAL,80,10.28,1.54,4.58,1.02,0.79,1.12,46.200,74.400,18.34
Gerald,Green,Pho,F,11649,OKC,60,7.02,0.83,2.35,0.32,0.38,0.88,36.600,80.0,9.37
Kent,Bazemore,LAL,G,11296,LAC,61,2.02,0.36,0.36,0.28,0.07,0.30,37.100,61.400,2.66
Markieff,Morris,Pho,F,11256,OKC,82,8.17,1.32,4.83,0.94,0.78,1.27,40.700,73.200,15.79
Jamal,Crawford,LAC,G,11200,@LAL,76,16.51,2.54,1.68,1.04,0.17,1.92,43.800,87.100,18.96
Jordan,Farmar,LAL,G,11068,LAC,31,10.10,5,2.71,0.87,0.16,2.26,43.000,76.900,18.16
Wesley,Johnson,LAL,F,11045,LAC,50,7.98,0.68,2.46,0.44,0.36,0.96,40.700,77.100,10.28
P.J.,Tucker,Pho,F,10728,OKC,79,6.41,1.38,4.43,0.78,0.24,0.85,47.300,74.400,13.59
Darren,Collison,LAC,G,10631,@LAL,81,12,5.12,2.70,1.23,0.10,2.14,47.100,88.00,21.03
Boris,Diaw,SA,F,10541,Mia,75,5.8,2.4,3.39,0.69,0.36,1.12,53.900,72.300,13.48
Manu,Ginobili,SA,G,10407,Mia,60,11.75,4.57,3.35,1.33,0.22,2.2,42.500,79.600,20.75
Jodie,Meeks,LAL,G,10325,LAC,78,7.92,0.88,2.19,0.74,0.06,0.67,38.700,89.600,10.79
Reggie,Jackson,OKC,G,9942,@Pho,70,5.34,1.74,2.37,0.41,0.19,0.76,45.800,83.900,10.04
Chris,Kaman,LAL,C,9620,LAC,66,10.5,0.77,5.64,0.44,0.79,1.56,50.700,78.800,17.16
J.J.,Redick,LAC,G,9480,@LAL,78,14.10,3.79,2.19,0.49,0.12,1.77,43.400,90.0,18.66
Kendall,Marshall,LAL,G,8787,LAC,48,2.98,2.98,0.88,0.46,0.08,1.19,37.100,57.100,7.39
