FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
LeBron,James,Mia,F,20617,@Cle,8,25.75,6.5,6,2.12,0.12,3.62,50.0,74.500,38.25
DeMarcus,Cousins,Sac,C,19109,Was,7,21.86,2.29,12.71,1.29,1.14,4.86,50.0,72.900,36.11
Stephen,Curry,GS,G,18613,Orl,8,18.88,6.75,3.88,1.5,0,2.62,44.900,96.300,30.09
John,Wall,Was,G,17730,@Sac,7,18.57,8.71,4,1.14,0.71,4.43,45.700,69.200,31.29
Kyle,Lowry,Tor,G,17648,@Atl,6,20.33,9.33,6.5,1.33,0.33,3.17,41.900,85.400,37.96
Nicolas,Batum,Por,F,17127,Mil,8,15.12,3.75,13,1,0.75,3.5,44.700,72.00,33.31
Paul,Millsap,Atl,F,16645,Tor,6,20.33,3.33,7.33,1.5,1.33,2.83,47.200,78.400,32.75
LaMarcus,Aldridge,Por,F,16539,Mil,6,20.33,1.17,9.17,0.83,1,2,38.800,79.400,28.46
Kyrie,Irving,Cle,G,16117,Mia,6,18,5.17,5.5,2,0.33,3.33,41.100,78.300,28.88
Damian,Lillard,Por,G,15845,Mil,8,21.38,5.12,3.75,0.5,0.12,3,41.400,84.00,26.62
Isaiah,Thomas,Sac,G,15786,Was,8,20.38,5.75,3.62,1.62,0,3.75,43.100,83.300,28.09
Nikola,Vucevic,Orl,C,15703,@GS,5,14.8,2.4,12.6,0.4,0.2,2.2,51.600,72.700,29.75
Dwyane,Wade,Mia,G,15136,@Cle,7,21.71,5.43,3.86,1.14,0.43,2.43,52.300,76.900,30.89
Rudy,Gay,Sac,F,14258,Was,8,18.12,2.75,5.25,1.12,0.5,2.62,43.600,81.200,24.75
Brandon,Knight,Mil,G,14137,@Por,9,19.56,4.56,3.33,1.22,0,1.89,43.800,82.200,26.17
David,Lee,GS,F,13995,Orl,8,16.38,2.25,7,0.5,0.12,1.62,56.500,60.0,24.81
Spencer,Hawes,Cle,C,13933,Mia,6,18.17,1.83,9,0.5,0.83,1.83,49.400,83.300,29.42
DeMar,DeRozan,Tor,G,13824,@Atl,6,18.67,3.17,3,1.17,0.33,2.5,37.900,85.700,22.58
Chris,Bosh,Mia,C,13801,@Cle,8,16.75,0.62,6.75,1.62,0.38,1.25,54.600,85.00,25.94
Marcin,Gortat,Was,C,13690,@Sac,7,12.86,2.86,10.43,0.29,1.14,1.57,48.700,73.700,28.25
Jeff,Teague,Atl,G,13307,Tor,7,12.86,7.29,3.29,0.43,0.43,3.29,39.000,84.600,22.68
Luol,Deng,Cle,F,12862,Mia,6,15.83,2,6,0.67,0.17,1.67,46.700,78.900,22.67
Trevor,Ariza,Was,F,12682,@Sac,7,16,2.14,6.57,0.71,0,2.43,46.800,76.00,23.00
Robin,Lopez,Por,C,12662,Mil,8,10.88,1.12,7.88,0.12,2,1.25,56.700,82.600,23.53
Tobias,Harris,Orl,F,12586,@GS,5,15.2,1.4,5.8,1.6,1,1.4,50.800,91.700,25.15
Klay,Thompson,GS,G,11984,Orl,7,19.71,1.43,2.86,0.86,0.57,1.71,52.400,68.400,22.64
Amir,Johnson,Tor,F,11971,@Atl,6,15.33,1.83,5.83,1,1.5,2.17,66.700,46.700,25.79
Ersan,Ilyasova,Mil,F,11961,@Por,6,16.5,1.17,7,0.83,0.33,0.5,52.00,75.00,25.33
