FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,22386,Por,30,28.5,4.83,8.33,1.5,0.87,3.23,49.600,88.100,42.43
Stephen,Curry,GS,G,20876,@Orl,29,23.41,9.55,4.69,1.90,0.31,4.07,44.400,86.400,38.57
DeMarcus,Cousins,Sac,C,20132,@Hou,28,22.93,3.18,11.18,1.75,1.04,3.46,49.400,71.700,38.26
Dwight,Howard,Hou,C,18334,Sac,33,17.94,1.85,13.27,0.85,1.79,3.33,58.200,55.700,34.94
LaMarcus,Aldridge,Por,F,18132,@OKC,31,23.52,2.90,10.77,1,0.84,1.71,47.400,79.900,37.37
Paul,George,Ind,F,17917,Cle,29,23.93,3.55,5.83,2.07,0.28,2.55,47.500,85.600,33.75
Kyle,Lowry,Tor,G,17802,@Chi,28,15.82,7.25,4.04,1.71,0.14,2.32,42.300,83.300,29.31
Paul,Millsap,Atl,F,16881,@Bos,30,17.37,2.7,8.43,1.6,1.1,2.3,48.800,69.300,30.92
Tim,Duncan,SA,F,16754,Bkn,28,14.18,3.11,9.64,0.46,2,1.86,45.000,76.100,30.07
Jeff,Teague,Atl,G,16752,@Bos,31,17.03,8.26,2.77,1.35,0.16,3.42,42.800,81.300,28.06
Isaiah,Thomas,Sac,G,16345,@Hou,29,19.24,5.97,2.79,1.41,0,2.76,47.00,86.300,27.75
Kyrie,Irving,Cle,G,16230,@Ind,30,22.63,6.1,2.9,1.1,0.33,3,43.000,83.700,29.34
Joakim,Noah,Chi,C,16194,Tor,28,10.86,3.29,9.82,1.18,1.14,1.93,47.000,71.300,27.92
Nikola,Vucevic,Orl,C,15752,GS,26,13.81,2.04,11.5,1.19,1.15,2.46,52.000,81.000,30.51
James,Harden,Hou,G,15751,Sac,27,23.44,5.37,4.59,1.26,0.56,3.78,44.100,84.200,31.93
David,Lee,GS,F,15698,@Orl,32,18.31,2.12,9.75,0.56,0.34,2.34,50.200,82.400,29.17
Pau,Gasol,LAL,C,15600,Mil,28,14.71,3.14,9.36,0.32,1.25,2.32,44.600,74.200,27.75
John,Henson,Mil,F,15091,@LAL,28,12.39,1.71,7.96,0.71,2.25,1.46,52.700,62.200,26.46
Nicolas,Batum,Por,F,14965,@OKC,31,13.90,5.32,6.42,1,0.68,2.58,46.400,81.700,27.67
Lance,Stephenson,Ind,G,14951,Cle,29,13.76,5.17,6.76,0.76,0.10,2.62,48.900,71.200,25.88
Luol,Deng,Chi,F,14675,Tor,20,19.55,4.05,7,0.95,0.2,2.55,45.800,80.200,29.35
Arron,Afflalo,Orl,G,14579,GS,29,21.93,3.97,4.48,0.69,0.03,2.14,48.600,85.200,28.36
Chandler,Parsons,Hou,F,14292,Sac,31,17.29,3.74,5.23,1.13,0.48,1.97,52.000,74.00,27.23
Brandon,Knight,Mil,G,14048,@LAL,22,13.95,4.55,4.05,0.82,0.14,2.73,38.400,83.300,20.81
Khris,Middleton,Mil,F,13853,@LAL,30,12.43,1.8,4.43,0.93,0.4,1.33,45.900,88.700,19.14
Damian,Lillard,Por,G,13747,@OKC,31,21.35,5.77,3.61,0.77,0.32,2.26,41.800,88.800,29.52
Tony,Parker,SA,G,13495,Bkn,28,17.96,6.04,2.5,0.57,0.04,2.32,50.100,75.500,24.95
Rudy,Gay,Sac,F,13413,@Hou,27,19.41,2.30,6.37,1.59,1.19,3.33,41.500,78.100,27.39
Andrew,Bogut,GS,C,13398,@Orl,31,7.90,1.58,10.39,0.74,1.74,1.77,61.300,39.500,24.87
DeMar,DeRozan,Tor,G,13190,@Chi,28,21.11,3.36,4.07,1.11,0.5,2.43,42.500,78.900,26.25
Jordan,Hill,LAL,F,13153,Mil,31,9.81,0.97,8.03,0.35,0.84,1.03,57.400,68.100,20.73
Deron,Williams,Bkn,G,13115,@SA,19,12.68,7.16,2.16,0.79,0.32,2.84,46.000,76.800,22.46
Wesley,Matthews,Por,G,13100,@OKC,31,16.61,2.03,4.29,1,0.19,1.26,49.900,81.300,22.98
Serge,Ibaka,OKC,F,12750,Por,30,14.1,1.03,8.9,0.37,2.33,1.5,51.700,78.600,27.62
Roy,Hibbert,Ind,C,12339,Cle,29,12.34,1.34,8.48,0.38,2.69,2.03,47.900,76.100,26.07
Reggie,Jackson,OKC,G,12252,Por,30,12.57,3.57,3.8,0.87,0.07,1.93,45.600,92.900,19.57
Jonas,Valanciunas,Tor,C,12132,@Chi,28,10.32,0.71,8.39,0.32,1.07,1.82,50.0,77.300,20.46
Tobias,Harris,Orl,F,11998,GS,9,12.33,1.67,6.11,0.67,0,1,41.500,75.00,19.25
Jameer,Nelson,Orl,G,11988,GS,27,12.81,6.15,3.74,0.89,0.11,2.56,40.100,85.100,22.62
Terrence,Jones,Hou,F,11964,Sac,30,10.2,1.17,6.6,0.47,1.33,0.83,50.400,59.700,20.47
Andre,Iguodala,GS,F,11929,@Orl,20,10.8,5.15,4.1,1.7,0.35,2.4,52.700,58.300,23.08
Taj,Gibson,Chi,F,11884,Tor,29,11.93,0.93,6.34,0.31,1.38,2,49.500,71.700,19.72
Robin,Lopez,Por,C,11851,@OKC,31,9.71,0.84,8.39,0.39,1.55,1.19,54.100,79.700,22.24
Klay,Thompson,GS,G,11755,@Orl,32,19.53,2.62,3.34,1.06,0.5,2.06,45.300,76.500,24.02
Anderson,Varejao,Cle,C,11706,@Ind,30,7.8,2.07,8.83,1.03,0.83,1,49.200,73.700,22.78
Paul,Pierce,Bkn,F,11515,@SA,25,12.56,2.8,5.12,0.88,0.32,2.52,40.100,84.000,19.80
Amir,Johnson,Tor,F,11482,@Chi,28,11.54,1.18,7.21,0.71,1.14,1.54,59.700,75.00,22.61
Carlos,Boozer,Chi,F,11479,Tor,29,15,1.62,8.83,0.69,0.48,2.45,45.600,79.800,24.31
Brandon,Bass,Bos,F,11477,Atl,30,11.17,1.47,6.37,0.6,1.2,1.1,46.000,85.300,21.12
Jordan,Crawford,Bos,G,11395,Atl,30,13.8,5.43,3.2,0.9,0.07,2.1,44.000,87.200,22.47
Avery,Bradley,Bos,G,11359,Atl,30,14.03,1.3,4.2,1.1,0.2,1.77,46.100,68.400,18.33
Glen,Davis,Orl,F,11301,GS,19,13.47,1.79,6.68,1.21,0.53,1.74,46.200,64.200,22.38
Jordan,Farmar,LAL,G,11294,Mil,21,9.14,4.62,3.24,0.76,0.19,2.24,41.700,73.300,17.17
Larry,Sanders,Mil,C,11263,@LAL,5,5.4,0.6,5.6,0.6,1.6,1.4,42.900,30.0,14.00
Lou,Williams,Atl,G,11176,@Bos,18,11.22,3.17,1.67,0.89,0.17,1.28,40.800,81.100,15.92
David,West,Ind,F,11165,Cle,29,13.07,3.17,6.72,0.93,0.83,1.90,47.900,79.000,24.61
Jeff,Green,Bos,F,11161,Atl,30,16.2,1.53,4.63,0.47,0.47,1.93,44.700,79.400,20.31
Manu,Ginobili,SA,G,11136,Bkn,30,12.5,4.4,3.63,1,0.13,2.03,47.900,91.900,21.32
Tristan,Thompson,Cle,F,10768,@Ind,30,12.03,0.8,9.67,0.5,0.47,1.6,45.800,68.500,22.28
Jeremy,Lin,Hou,G,10620,Sac,23,14.13,4.09,2.61,1.04,0.43,2.87,47.000,78.400,20.57
Victor,Oladipo,Orl,G,10596,GS,30,13.1,3.7,4.3,1.6,0.73,3.27,40.200,74.000,21.48
Jared,Sullinger,Bos,F,10594,Atl,28,13.93,1.71,6.93,0.43,0.57,1.61,46.600,76.100,22.04
Kyle,Korver,Atl,G,10549,@Bos,27,12.70,2.59,4.11,1.07,0.30,1.44,50.600,85.700,20.77
Jodie,Meeks,LAL,G,10344,Mil,31,12.97,1.32,2.87,1.13,0.03,1.29,45.000,79.700,16.59
Kawhi,Leonard,SA,F,10331,Bkn,30,11.9,1.7,6.27,1.73,0.37,1.17,49.700,74.400,22.58
Andrei,Kirilenko,Bkn,F,10270,@SA,4,5.75,1,3.25,0.75,0,0.75,42.900,57.900,10.06
Andray,Blatche,Bkn,C,10114,@SA,28,11.57,1.39,5.93,0.96,0.43,1.71,45.800,72.900,19.05
Giannis,Antetokounmpo,Mil,G,9992,@LAL,25,7.04,1.32,4.36,0.64,0.84,1.16,48.400,71.900,14.63
Nick,Young,LAL,G,9754,Mil,31,16.23,1.48,2.39,0.77,0.32,1.48,42.900,81.700,18.08
Mirza,Teletovic,Bkn,F,9674,@SA,23,8.09,0.74,3.65,0.30,0.35,0.74,42.400,60.0,12.17
Boris,Diaw,SA,F,9592,Bkn,30,9.77,2.43,3.57,0.47,0.43,1.27,54.300,73.800,16.46
George,Hill,Ind,G,9516,Cle,26,11.23,3.62,3.62,1,0.5,1.46,41.300,83.300,19.83
O.J.,Mayo,Mil,G,9497,@LAL,29,14.03,2.66,3.03,0.72,0.24,2.41,40.100,91.000,17.41
Chris,Kaman,LAL,C,9382,Mil,18,8.22,0.89,5.78,0.28,1.11,1.78,47.800,76.200,15.64
Kirk,Hinrich,Chi,G,9025,Tor,24,8.21,5,3.04,1.25,0.38,2.08,34.800,78.600,17.93
Jarrett,Jack,Cle,G,8958,@Ind,30,10.1,3.7,2.83,0.7,0.33,1.83,41.900,84.900,16.66
Jimmy,Butler,Chi,G,8799,Tor,17,12.18,1.71,4,1.59,0.59,1.59,40.700,80.500,19.47
Caron,Butler,Mil,F,8797,@LAL,16,12.31,1.88,5.56,0.88,0.19,1.88,35.800,82.100,18.23
Jeremy,Lamb,OKC,G,8747,Por,30,9.97,1.37,2.43,0.7,0.37,0.63,47.800,94.700,14.36
Tiago,Splitter,SA,C,8745,Bkn,27,8.04,1.11,6.41,0.48,0.48,1.19,54.600,65.400,16.68
D.J.,Augustin,Chi,G,8700,Tor,19,6.05,3.47,1,0.89,0,1.68,38.00,91.300,10.93
