FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,22713,Phi,59,31.56,5.58,7.66,1.46,0.76,3.61,50.700,88.00,44.69
LeBron,James,Mia,F,21839,@Hou,55,27.47,6.42,7.04,1.51,0.29,3.47,58.300,74.600,41.43
Chris,Paul,LAC,G,19794,@Pho,42,18.88,11.07,4.55,2.43,0.07,2.36,46.300,86.800,39.72
James,Harden,Hou,G,18828,Mia,51,24.45,5.59,4.71,1.47,0.45,3.69,45.000,85.600,33.74
Stephen,Curry,GS,G,18754,@Ind,57,24.07,8.82,4.44,1.61,0.21,3.98,46.100,86.400,37.33
Blake,Griffin,LAC,F,18141,@Pho,61,24.21,3.49,9.79,1.10,0.57,2.70,53.200,70.000,37.08
Dwight,Howard,Hou,C,17742,Mia,59,18.90,1.83,12.46,0.88,1.83,3.25,58.900,54.800,34.86
Anthony,Davis,NO,F,17676,@LAL,52,20.10,1.42,9.92,1.46,2.90,1.73,51.900,77.100,37.38
Paul,George,Ind,F,17342,GS,59,22.61,3.49,6.42,1.83,0.27,2.69,43.900,86.500,32.11
Thaddeus,Young,Phi,F,17106,@OKC,57,17.74,2.09,6.21,2.23,0.40,2.09,47.800,69.100,27.33
DeAndre,Jordan,LAC,C,16548,@Pho,61,10.15,0.93,13.92,1.03,2.46,1.46,66.500,45.200,32.19
Tim,Duncan,SA,F,16433,@Cle,54,15.57,2.91,10.06,0.54,1.96,2.30,49.000,72.600,31.38
Goran,Dragic,Pho,G,16399,LAC,55,20.56,6.18,3.49,1.35,0.27,2.91,51.200,76.300,30.37
Kyrie,Irving,Cle,G,16180,SA,58,21.48,6.34,3.38,1.33,0.33,2.67,43.000,86.300,30.40
Russell,Westbrook,OKC,G,16149,Phi,30,21.03,6.73,5.53,1.77,0.1,3.87,43.100,80.600,32.47
Pau,Gasol,LAL,C,15804,NO,50,17.22,3.34,9.96,0.44,1.52,2.38,47.600,75.100,31.84
Dwyane,Wade,Mia,G,15518,@Hou,41,19.05,4.80,4.83,1.56,0.56,3,55.500,73.900,29.84
Serge,Ibaka,OKC,F,14816,Phi,59,15.12,0.93,8.80,0.42,2.54,1.59,54.700,77.400,28.88
David,Lee,GS,F,14509,@Ind,55,18.76,2.16,9.75,0.67,0.44,2.29,51.200,80.0,30.08
Eric,Bledsoe,Pho,G,14315,LAC,24,17.96,5.83,4.25,1.54,0.33,3.25,48.600,78.900,28.62
Lance,Stephenson,Ind,G,14091,GS,57,14.21,5.12,7.37,0.72,0.07,2.70,49.800,69.900,26.73
Michael,Carter-Williams,Phi,G,14026,@OKC,48,17.06,6.23,5.40,1.98,0.67,3.71,39.600,70.300,29.23
David,West,Ind,F,13764,GS,59,13.90,2.90,6.59,0.88,0.88,1.71,49.500,77.400,25.02
Chris,Bosh,Mia,C,13677,@Hou,56,16.84,1.11,6.79,0.84,0.98,1.46,52.900,82.300,25.97
Tony,Parker,SA,G,13495,@Cle,48,17.81,6.25,2.33,0.52,0.15,2.38,50.400,80.100,25.19
Markieff,Morris,Pho,F,13138,LAC,58,13.31,1.74,5.76,0.88,0.64,1.74,47.400,78.600,21.30
Anderson,Varejao,Cle,C,12950,SA,48,8.77,2.60,10.25,1.15,0.77,1.15,48.200,69.600,25.90
Tyreke,Evans,NO,F,12601,@LAL,52,12.52,4.48,4.62,1.06,0.27,2.08,40.400,77.600,21.74
Kawhi,Leonard,SA,F,12510,@Cle,44,11.80,1.77,6.16,1.68,0.55,1.25,51.900,76.500,22.93
Chandler,Parsons,Hou,F,12380,Mia,53,16.74,3.72,5.68,1.11,0.40,1.96,48.900,73.100,26.74
Wesley,Johnson,LAL,F,12093,NO,59,9.46,1.44,4.14,1.03,1.14,1.14,44.600,76.800,17.58
Tristan,Thompson,Cle,F,11842,SA,61,12.34,0.97,9.66,0.48,0.39,1.52,47.900,66.500,22.77
Andrew,Bogut,GS,C,11656,@Ind,52,7.96,1.56,10.46,0.75,1.87,1.67,63.300,33.900,25.46
Spencer,Hawes,Cle,C,11610,SA,59,13.07,3.22,8.61,0.54,1.27,2.22,45.00,78.500,26.80
Jamal,Crawford,LAC,G,11533,@Pho,60,18.95,3.23,2.3,0.87,0.18,2.02,42.200,86.100,22.13
Terrence,Jones,Hou,F,11359,Mia,54,11.65,1.11,7.15,0.57,1.30,1,53.100,57.800,22.30
Gerald,Green,Pho,F,11191,LAC,59,15.14,1.58,3.37,0.85,0.58,1.71,44.300,85.300,19.33
Luol,Deng,Cle,F,10890,SA,48,16.73,2.92,6.02,1.10,0.15,1.96,42.900,79.100,24.63
Manu,Ginobili,SA,G,10844,@Cle,48,12.17,4.52,3.21,1.02,0.25,2.15,45.200,87.000,20.65
Roy,Hibbert,Ind,C,10801,GS,59,11.54,1.27,7.54,0.39,2.46,1.92,46.000,75.800,23.63
Jordan,Hamilton,Hou,F,10674,Mia,42,7.31,0.93,3.45,0.81,0.36,0.71,40.400,75.800,12.52
Jordan,Farmar,LAL,G,10607,NO,30,9.77,4.9,2.77,0.87,0.17,2.3,42.200,74.300,17.71
Andre,Iguodala,GS,F,10428,@Ind,48,9.38,4.38,4.88,1.62,0.31,1.67,46.500,62.500,21.82
Jermaine,O'Neal,GS,C,10294,@Ind,26,7.62,0.42,5.46,0.38,1,1.31,51.100,75.00,14.87
Patrick,Beverley,Hou,G,9916,Mia,41,9.66,2.68,3.98,1.37,0.44,1.17,39.900,80.0,18.38
Klay,Thompson,GS,G,9875,@Ind,60,17.83,2.37,3.07,1.03,0.48,1.75,43.100,79.700,21.87
Ish,Smith,Pho,G,9816,LAC,47,4.36,2.70,1.83,0.87,0.21,1.04,41.100,62.500,10.30
Jodie,Meeks,LAL,G,9666,NO,55,14.89,1.69,2.73,1.33,0.05,1.53,46.100,84.400,18.87
Darren,Collison,LAC,G,9660,@Pho,61,10.21,3.54,2.23,1.07,0.18,1.59,46.400,86.200,16.96
Kent,Bazemore,LAL,G,9565,NO,50,3.92,0.7,1.24,0.44,0.16,0.9,41.100,56.200,5.55
Matt,Barnes,LAC,F,9511,@Pho,42,8.21,1.76,4.17,0.79,0.33,1.17,41.000,71.900,14.80
Tony,Wroten,Phi,G,9507,@OKC,53,13.11,2.83,3.28,0.98,0.25,2.85,41.900,63.400,16.91
J.J.,Redick,LAC,G,9480,@Pho,30,15.67,2.2,2.1,0.83,0.1,1.2,45.900,91.400,18.96
Reggie,Jackson,OKC,G,9451,Phi,60,13.45,4.13,3.62,1.12,0.07,2.3,43.600,88.200,20.68
Boris,Diaw,SA,F,9378,@Cle,56,9.70,2.57,3.77,0.57,0.46,1.46,54.200,75.400,16.98
Mario,Chalmers,Mia,G,9252,@Hou,51,9.63,5.04,2.59,1.76,0.24,2.25,46.600,76.100,19.97
C.J.,Watson,Ind,G,9243,GS,58,6.41,1.74,1.64,0.95,0.14,0.88,42.900,78.500,10.69
Tiago,Splitter,SA,C,9006,@Cle,39,8.31,1.28,6.05,0.46,0.49,1.23,53.900,68.500,16.65
P.J.,Tucker,Pho,F,8963,LAC,59,9.22,1.88,6.39,1.19,0.29,1.27,41.700,78.200,19.19
Eric,Gordon,NO,G,8903,@LAL,57,15.54,3.14,2.58,1.25,0.19,2.07,43.400,77.900,20.23
Caron,Butler,OKC,F,8865,Phi,34,11,1.65,4.65,0.68,0.32,1.53,38.700,83.900,16.43
Marcus,Morris,Pho,F,8863,LAC,59,10.07,1.07,4.14,0.97,0.27,1.22,44.100,78.700,15.59
Evan,Turner,Ind,F,8852,GS,58,16.98,3.53,5.88,0.98,0.10,2.74,42.700,81.500,24.35
Channing,Frye,Pho,F,8842,LAC,59,11.93,1.22,5.24,0.76,0.78,1.14,44.700,78.900,19.40
Kendall,Marshall,LAL,G,8638,NO,32,9.09,9.44,3.12,0.69,0.06,2.88,42.700,61.100,23.28
Marco,Belinelli,SA,G,8469,@Cle,58,11.64,2.22,2.91,0.62,0.05,1.29,50.300,83.300,16.38
George,Hill,Ind,G,8225,GS,54,10.91,3.5,3.72,1,0.33,1.31,46.100,83.500,19.75
Henry,Sims,Phi,C,8079,@OKC,24,3.21,0.33,3.25,0.33,0.42,0.42,43.500,65.400,7.85
Nick,Young,LAL,G,8040,NO,49,16.76,1.43,2.65,0.65,0.22,1.61,42.100,82.700,18.08
James,Anderson,Phi,G,8015,@OKC,60,9.8,1.78,3.85,0.95,0.33,1.3,44.400,72.600,16.00
Alexis,Ajinca,NO,F,7950,@LAL,36,5.25,0.67,4.78,0.28,0.81,1.33,57.900,79.400,12.14
Jarrett,Jack,Cle,G,7947,SA,59,8.59,3.83,2.68,0.69,0.25,1.59,39.100,83.200,15.36
Draymond,Green,GS,F,7929,@Ind,60,5.38,1.6,4.57,1.13,0.85,0.93,37.800,62.800,14.64
Andrew,Bynum,Ind,C,7895,GS,24,8.42,1.12,5.25,0.25,1.17,1.25,41.900,76.200,15.58
Dion,Waiters,Cle,G,7720,SA,49,14.31,2.67,2.90,0.84,0.18,2.24,42.100,67.500,17.44
MarShon,Brooks,LAL,G,7700,NO,23,5.26,0.70,1.83,0.43,0.09,0.74,46.200,71.400,7.59
Steve,Nash,LAL,G,7653,NO,10,7.6,4.7,1.7,0.3,0.1,1.9,36.00,88.900,13.18
Chris,Kaman,LAL,C,7648,NO,34,9.88,1.32,5.65,0.26,1.06,1.88,50.500,75.400,17.38
