FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,22770,Cle,81,28.15,4.62,7.90,1.43,1.30,3.46,51.000,90.500,42.18
James,Harden,Hou,G,20030,@LAC,78,25.94,5.83,4.86,1.82,0.49,3.78,43.800,85.100,36.02
Blake,Griffin,LAC,F,19838,Hou,80,18,3.74,8.28,1.21,0.62,2.31,53.800,66.000,31.31
Dwight,Howard,Hou,C,19700,@LAC,76,17.05,1.42,12.43,1.11,2.45,2.96,57.800,49.200,34.21
Chris,Paul,LAC,G,19455,Hou,70,16.94,9.69,3.74,2.41,0.14,2.27,48.100,88.500,35.56
Joakim,Noah,Chi,C,19112,GS,66,11.88,3.97,11.11,1.18,2.14,2.67,48.100,75.100,32.76
Anthony,Davis,NO,F,19019,@Dal,64,13.55,0.98,8.16,1.17,1.75,1.39,51.600,75.100,26.68
Stephen,Curry,GS,G,18199,@Chi,78,22.90,6.91,4.03,1.62,0.15,3.08,45.100,90.000,33.69
LaMarcus,Aldridge,Por,F,17580,Bkn,74,21.08,2.59,9.05,0.84,1.23,1.93,48.400,81.000,33.45
Thaddeus,Young,Phi,F,17345,Orl,76,14.83,1.64,7.51,1.75,0.72,1.18,53.100,57.400,26.97
Damian,Lillard,Por,G,17013,Bkn,82,19.05,6.48,3.13,0.90,0.23,2.96,42.900,84.400,27.20
Goran,Dragic,Pho,G,16304,@Uta,77,14.73,7.39,3.09,1.61,0.34,2.75,44.300,74.800,27.01
DeAndre,Jordan,LAC,C,15980,Hou,82,8.83,0.34,7.24,0.59,1.37,1.22,64.300,38.600,19.09
Paul,Millsap,Atl,F,15825,@Bos,78,14.55,2.58,7.10,1.31,1.03,1.77,49.000,74.200,26.74
Deron,Williams,Bkn,G,15748,@Por,78,18.92,7.74,2.97,0.96,0.38,2.79,44.000,85.900,29.79
David,Lee,GS,F,15695,@Chi,79,18.47,3.53,11.22,0.85,0.28,2.62,51.900,79.700,33.47
Dirk,Nowitzki,Dal,F,15627,NO,53,17.30,2.49,6.85,0.72,0.70,1.32,47.100,86.000,27.22
Rajon,Rondo,Bos,G,15598,Atl,38,13.74,11.05,5.58,1.84,0.24,3.89,48.400,64.500,33.96
Andre,Drummond,Det,C,15592,@SA,60,7.93,0.5,7.62,0.98,1.58,0.95,60.800,37.100,20.44
Nikola,Vucevic,Orl,C,14912,@Phi,77,13.09,1.86,11.91,0.79,1.03,1.83,51.900,68.300,29.53
Tobias,Harris,Orl,F,14872,@Phi,55,10.96,1.25,5.22,0.58,0.8,1.2,45.500,75.200,18.09
Michael,Carter-Williams,Phi,G,14860,Orl,45,17.31,6.27,5.24,2.02,0.69,3.62,40.100,70.300,29.60
Pau,Gasol,LAL,C,14790,@Mem,49,13.73,4.08,8.59,0.49,1.24,2.12,46.600,70.200,28.25
Tim,Duncan,SA,F,14770,Det,69,17.78,2.67,9.94,0.72,2.65,2.13,50.200,81.700,34.91
Chandler,Parsons,Hou,F,14704,@LAC,76,15.49,3.54,5.32,0.99,0.42,1.93,48.600,72.900,24.87
Kyrie,Irving,Cle,G,14637,@OKC,59,22.46,5.93,3.66,1.51,0.36,3.24,45.200,85.500,31.10
Josh,Smith,Det,F,14547,@SA,76,17.46,4.22,8.41,1.24,1.79,2.97,46.500,51.700,32.21
Enes,Kanter,Uta,C,14335,Pho,70,7.23,0.44,4.34,0.4,0.46,1.44,54.400,79.500,12.19
Greg,Monroe,Det,F,14320,@SA,81,16.02,3.47,9.59,1.30,0.68,2.89,48.600,68.900,30.17
Eric,Bledsoe,Pho,G,14315,@Uta,76,8.46,3.07,2.96,1.43,0.72,1.80,44.500,79.100,17.02
Jrue,Holiday,NO,G,14205,@Dal,78,17.73,8.01,4.22,1.58,0.41,3.74,43.100,75.200,30.17
Marc,Gasol,Mem,C,13910,LAL,80,14.09,3.98,7.78,1,1.74,1.96,49.400,84.800,30.23
