FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,24025,@Pho,18,18.33,2.33,14,0.72,0.5,2.17,35.200,70.400,33.08
DeMarcus,Cousins,Sac,C,19675,Hou,75,17.07,2.65,9.95,1.44,0.73,3,46.500,73.800,30.39
Joakim,Noah,Chi,C,19244,@Atl,66,11.88,3.97,11.11,1.18,2.14,2.67,48.100,75.100,32.76
James,Harden,Hou,G,19130,@Sac,78,25.94,5.83,4.86,1.82,0.49,3.78,43.800,85.100,36.02
Dwight,Howard,Hou,C,19100,@Sac,76,17.05,1.42,12.43,1.11,2.45,2.96,57.800,49.200,34.21
Paul,George,Ind,F,18075,LAL,79,17.43,4.14,7.63,1.81,0.65,2.95,41.900,80.700,30.48
John,Wall,Was,G,17476,Orl,49,18.49,7.61,4,1.31,0.76,3.20,44.100,80.400,31.02
LaMarcus,Aldridge,Por,F,17380,@Den,74,21.08,2.59,9.05,0.84,1.23,1.93,48.400,81.000,33.45
Damian,Lillard,Por,G,16513,@Den,82,19.05,6.48,3.13,0.90,0.23,2.96,42.900,84.400,27.20
Isaiah,Thomas,Sac,G,16266,Hou,79,13.92,4,2.04,0.85,0.04,1.77,44.000,88.200,19.31
Kyle,Lowry,Tor,G,16063,@Cle,68,11.63,6.40,4.72,1.38,0.35,2.31,40.100,79.500,25.19
Rudy,Gay,Sac,F,16019,Hou,75,18.21,2.69,6.15,1.51,0.71,2.64,41.600,81.400,26.48
Goran,Dragic,Pho,G,15904,Min,77,14.73,7.39,3.09,1.61,0.34,2.75,44.300,74.800,27.01
Paul,Millsap,Atl,F,15825,Chi,78,14.55,2.58,7.10,1.31,1.03,1.77,49.000,74.200,26.74
Ty,Lawson,Den,G,15170,Por,73,16.66,6.86,2.71,1.47,0.11,2.49,46.100,75.600,26.90
Ricky,Rubio,Min,G,14757,@Pho,57,10.67,7.33,4.02,2.40,0.09,3.02,36.000,79.900,25.30
Pau,Gasol,LAL,C,14690,@Ind,49,13.73,4.08,8.59,0.49,1.24,2.12,46.600,70.200,28.25
Eric,Bledsoe,Pho,G,14315,Min,76,8.46,3.07,2.96,1.43,0.72,1.80,44.500,79.100,17.02
Tobias,Harris,Orl,F,14272,@Was,55,10.96,1.25,5.22,0.58,0.8,1.2,45.500,75.200,18.09
Kyrie,Irving,Cle,G,14237,Tor,59,22.46,5.93,3.66,1.51,0.36,3.24,45.200,85.500,31.10
Chandler,Parsons,Hou,F,14104,@Sac,76,15.49,3.54,5.32,0.99,0.42,1.93,48.600,72.900,24.87
Lance,Stephenson,Ind,G,13991,LAL,78,8.81,2.86,3.90,1.04,0.21,1.40,46.000,65.200,16.73
Nikola,Vucevic,Orl,C,13912,@Was,77,13.09,1.86,11.91,0.79,1.03,1.83,51.900,68.300,29.53
Trevor,Ariza,Was,F,13909,Orl,56,9.46,2.02,4.75,1.29,0.36,1.5,41.700,82.100,17.71
Marcin,Gortat,Was,C,13742,Orl,61,11.15,1.23,8.46,0.66,1.61,1.62,52.100,65.200,23.85
Nikola,Pekovic,Min,C,13725,@Pho,62,16.31,0.85,8.79,0.69,0.81,1.63,52.000,74.400,26.41
DeMar,DeRozan,Tor,G,13679,@Cle,82,18.11,2.49,3.90,0.93,0.29,1.84,44.500,83.100,22.71
Kobe,Bryant,LAL,G,13490,@Ind,78,27.35,6.01,5.55,1.36,0.32,3.68,46.300,83.900,36.84
Nicolas,Batum,Por,F,13476,@Den,73,14.34,4.93,5.64,1.25,1.14,2.60,42.300,84.800,27.45
