FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,23525,@Phi,6,31.67,4.17,12.67,1.17,0.33,2.67,54.100,77.800,48.42
Thaddeus,Young,Phi,F,18804,Min,5,26,2.2,8.4,3.6,0.6,1.6,54.300,85.200,42.00
Blake,Griffin,LAC,F,18752,Orl,8,27.12,2.62,10.5,0.88,0.5,3.12,53.000,78.600,38.44
Paul,Millsap,Atl,F,18187,@Bkn,7,22.43,2,11.29,1.43,1.86,3.57,43.300,84.00,37.11
Ricky,Rubio,Min,G,17591,@Phi,6,7.67,10.17,5.5,3.33,0.33,2.17,33.300,87.500,32.71
Evan,Turner,Phi,F,16516,Min,4,23,4.5,7.25,1.25,0.75,2,47.400,75.00,35.06
Nikola,Pekovic,Min,C,15933,@Phi,6,23.67,0.83,10.5,0.5,0.5,1.17,55.00,72.700,34.12
Michael,Carter-Williams,Phi,G,15685,Min,5,15.8,5.2,6.6,2.4,1,3.4,37.700,80.0,29.95
Nikola,Vucevic,Orl,C,15255,@LAC,4,13.5,0.75,9.5,1.25,1.5,1.5,56.800,100,28.12
Jeff,Teague,Atl,G,15181,@Bkn,7,21.14,8.14,3.29,1.86,0.29,3.86,47.900,78.100,32.89
Deron,Williams,Bkn,G,14930,Atl,7,15.57,5.43,1.86,1.57,0.43,2.43,51.900,89.500,24.82
Spencer,Hawes,Phi,C,14353,Min,5,12.6,4,7.8,1.4,1.2,2.2,44.900,78.600,28.35
DeAndre,Jordan,LAC,C,14322,Orl,8,7.5,1.12,15,0.88,2.38,1.62,63.600,28.600,31.19
Glen,Davis,Orl,F,13124,@LAC,6,15,1.83,7.5,0.67,0.67,1.17,43.000,57.100,23.54
Jameer,Nelson,Orl,G,12994,@LAC,6,13.17,7.33,5,0.67,0,1.83,47.500,100,27.33
Darren,Collison,LAC,G,12568,Orl,8,11.88,3.5,1.62,1.75,0,1.25,55.400,90.900,19.47
Paul,Pierce,Bkn,F,12557,Atl,7,12.14,3,3.43,1.14,1.29,2.57,36.100,86.400,19.21
Arron,Afflalo,Orl,G,12543,@LAC,6,18.83,4.33,4.33,0.5,0,2.33,48.300,76.00,25.17
DeMarre,Carroll,Atl,F,12004,@Bkn,5,7.6,1.4,4.6,1.8,0.6,0.8,48.400,50.0,17.55
Tobias,Harris,Orl,F,11877,@LAC,6,13.17,1.67,8,0.83,0.67,1.17,40.800,72.200,23.33
Jamal,Crawford,LAC,G,11263,Orl,8,17.75,2.62,1.38,1,0.5,1.38,38.500,69.600,19.09
Kevin,Martin,Min,G,10844,@Phi,6,17.33,1.83,3.83,0.5,0.17,2.83,48.800,71.400,19.29
Victor,Oladipo,Orl,G,10604,@LAC,6,10.67,4.33,3.83,0.67,0.5,2.83,40.400,78.300,18.46
Corey,Brewer,Min,F,10246,@Phi,6,10.17,2.17,1.67,2.17,0.5,1.33,47.200,75.00,17.00
Andray,Blatche,Bkn,C,9855,Atl,3,10,2,5.67,0.67,0,0.67,30.0,85.700,16.92
Kyle,Korver,Atl,G,9822,@Bkn,7,11.14,3.29,4.71,1.14,0.29,1,41.800,100,21.04
J.J.,Redick,LAC,G,9690,Orl,0,0,0,0,0,0,0,0,0,0.00
Tony,Wroten,Phi,G,8595,Min,5,14,2,3,1.2,0,2,37.900,62.900,16.25
Shaun,Livingston,Bkn,G,8110,Atl,7,8.57,3.57,3.14,1,0.29,1.86,40.0,95.200,16.36
Mirza,Teletovic,Bkn,F,7826,Atl,7,12.14,1.29,3,0.14,0.43,0.86,50.0,80.0,15.75
Shelvin,Mack,Atl,G,7453,@Bkn,7,8,4.43,3.29,1.43,0,1.71,35.100,80.0,17.11
Pero,Antic,Atl,C,7305,@Bkn,7,5.86,1.57,4.43,0.29,0.57,0.71,41.700,0,13.25
Mike,Scott,Atl,F,7213,@Bkn,7,9,0.57,4,0.57,0.14,0.57,42.600,64.300,13.14
Lavoy,Allen,Phi,F,7052,Min,5,6.6,1.8,5.6,0.2,0.4,1,44.100,100,14.60
Joe,Johnson,Bkn,G,6830,Atl,7,9.14,1.86,2.71,0.57,0,1.71,36.500,62.500,11.18
Kevin,Garnett,Bkn,F,6647,Atl,6,6,0.83,5.67,0.83,0.17,1.67,30.600,93.300,12.50
J.J.,Barea,Min,G,6646,@Phi,6,10.33,3.5,1.17,0,0,2,53.200,60.0,13.04
Lou,Williams,Atl,G,6619,@Bkn,7,10.71,2.43,2.14,0.71,0,1.57,34.800,84.200,13.46
Andrew,Nicholson,Orl,F,6605,@LAC,5,3.4,0,2,0.2,0.4,0.2,28.00,100,5.10
James,Anderson,Phi,G,6555,Min,5,7.4,0.8,4.6,0.4,0.4,1.6,38.200,100,12.25
Matt,Barnes,LAC,F,6384,Orl,8,6.5,1.12,3.38,0.38,0.38,1.12,38.500,55.600,10.53
Alexey,Shved,Min,G,6305,@Phi,6,4.67,1,2.17,0.5,0.67,0.67,26.900,90.0,8.88
Maurice,Harkless,Orl,F,6238,@LAC,6,4.33,1,2.17,1,0.67,0.5,48.00,100,10.29
Alan,Anderson,Bkn,G,6037,Atl,7,7,0.86,2.57,1,0,0.14,35.700,82.400,11.21
Reggie,Evans,Bkn,F,6034,Atl,5,4.6,0.2,8.2,1,0,1.2,60.0,50.0,14.45
Jared,Dudley,LAC,F,5910,Orl,8,8.12,1.75,2.5,0.75,0.12,0.5,44.600,70.0,13.00
Elton,Brand,Atl,F,5893,@Bkn,7,4,0.43,2.86,0.29,0.86,0.86,52.200,66.700,8.71
Daniel,Orton,Phi,C,5890,Min,2,2.5,1,2.5,0.5,1.5,0.5,33.300,75.00,9.88
Dante,Cunningham,Min,F,5828,@Phi,6,4,0.83,3.17,0.83,0.33,0.67,44.00,100,9.71
Jason,Maxiell,Orl,C,5819,@LAC,5,4,0.6,2.6,0.6,0.8,0.8,44.400,50.0,8.75
