FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,22505,NY,56,26.61,4.11,13.23,0.88,0.43,2.39,46.200,82.300,43.79
Stephen,Curry,GS,G,20031,@Bos,58,23.98,8.78,4.5,1.62,0.21,3.98,45.900,86.600,37.25
Carmelo,Anthony,NY,F,19789,@Min,58,28.03,2.95,8.48,1.12,0.64,2.5,45.300,83.900,37.52
DeMarcus,Cousins,Sac,C,19152,@Mil,51,22.29,2.84,11.59,1.53,1.25,3.47,48.300,72.800,37.71
James,Harden,Hou,G,18323,@Orl,52,24.38,5.69,4.69,1.46,0.44,3.73,45.300,85.100,33.74
LaMarcus,Aldridge,Por,F,18260,Atl,55,23.71,2.78,11.18,0.87,0.98,1.87,46.600,82.100,37.68
John,Wall,Was,G,18035,Uta,60,20.02,8.73,4.27,1.98,0.48,3.45,43.100,82.600,34.72
Dwight,Howard,Hou,C,17979,@Orl,60,18.95,1.82,12.52,0.87,1.8,3.23,59.000,55.100,34.91
Joakim,Noah,Chi,C,17743,@Det,58,12.02,4.66,11.40,1.12,1.41,2.34,47.700,72.100,32.92
Paul,George,Ind,F,17342,@Cha,60,22.67,3.5,6.52,1.82,0.28,2.67,43.700,86.500,32.28
Rudy,Gay,Sac,F,16954,@Mil,54,20.30,2.89,6.20,1.44,0.91,3.09,45.800,83.000,29.10
Nikola,Vucevic,Orl,C,16783,Hou,44,14.07,1.70,10.93,1.11,0.98,2.02,50.700,78.100,29.23
Josh,Smith,Det,F,16064,Chi,60,16.43,3.53,7.03,1.55,1.42,2.57,41.900,56.100,28.37
Isaiah,Thomas,Sac,G,15979,@Mil,60,20.57,6.38,2.73,1.35,0.1,2.92,45.500,86.000,28.96
Jeff,Teague,Atl,G,15866,@Por,55,16.35,7,2.64,1.2,0.2,3.13,42.700,83.000,25.51
Al,Jefferson,Cha,C,15782,Ind,51,20.90,2.10,10.47,0.96,1.14,1.51,49.700,67.300,34.58
Paul,Millsap,Atl,F,15750,@Por,53,17.60,3.04,8.28,1.85,1.11,2.49,45.900,73.700,31.50
Ty,Lawson,Den,G,15670,Dal,46,18.28,8.85,3.5,1.52,0.20,3.13,44.100,80.500,31.82
Andre,Drummond,Det,C,15627,Chi,60,13.22,0.45,13.12,1.37,1.85,1.33,61.600,40.900,32.43
Damian,Lillard,Por,G,15211,Atl,60,21.15,5.63,3.62,0.72,0.33,2.37,43.300,87.700,28.97
Dirk,Nowitzki,Dal,F,14961,@Den,59,21.51,2.80,6,0.92,0.58,1.37,49.400,91.400,30.61
David,Lee,GS,F,14691,@Bos,56,18.62,2.16,9.66,0.66,0.43,2.27,51.300,79.300,29.83
Rajon,Rondo,Bos,G,14676,GS,15,11.6,8.27,4.73,1.27,0,2.8,40.100,74.100,25.98
Monta,Ellis,Dal,G,14506,@Den,61,19,5.82,3.39,1.82,0.28,3.26,45.500,79.400,28.15
Zach,Randolph,Mem,F,14473,@Bkn,57,17.26,2.49,10.33,0.61,0.25,2.37,45.700,74.000,28.55
Marcin,Gortat,Was,C,14459,Uta,60,12.72,1.55,9.07,0.48,1.48,1.5,54.000,68.200,26.07
Nicolas,Batum,Por,F,14431,Atl,60,12.98,5.28,6.72,0.98,0.68,2.58,45.700,82.700,27.14
Marc,Gasol,Mem,C,14420,@Bkn,36,13.5,3.78,6.53,1.03,1.28,1.81,46.200,79.900,26.72
Lance,Stephenson,Ind,G,14391,@Cha,58,14.17,5.09,7.40,0.74,0.09,2.69,49.700,69.900,26.75
David,West,Ind,F,14364,@Cha,60,14.12,2.88,6.6,0.88,0.88,1.68,49.700,78.300,25.26
Gordon,Hayward,Uta,F,14293,@Was,55,16.04,5.07,5.47,1.44,0.64,2.71,40.300,83.300,27.43
Trevor,Ariza,Was,F,14266,Uta,55,14.82,2.69,6.38,1.87,0.33,1.71,45.700,78.100,26.19
Nikola,Pekovic,Min,C,14250,NY,46,18.04,1.04,9.13,0.52,0.5,1.54,53.600,74.500,27.78
Greg,Monroe,Det,F,14039,Chi,60,14.5,1.97,8.98,1.07,0.5,2.15,50.400,64.900,26.02
Mike,Conley,Mem,G,13593,@Bkn,50,17.56,6.26,2.66,1.52,0.26,2.06,44.800,85.000,27.52
Tyson,Chandler,NY,C,13541,@Min,37,8.95,1.16,10.22,0.78,1.41,1.32,58.000,62.200,24.66
Tobias,Harris,Orl,F,13516,Hou,41,14.90,1.39,7.29,0.56,0.37,1.29,44.800,81.700,22.95
Robin,Lopez,Por,C,13232,Atl,60,10.97,0.82,8.75,0.37,1.68,1.07,53.900,80.900,24.05
Brandon,Knight,Mil,G,13189,Sac,50,16.92,5,3.38,0.94,0.16,2.6,42.000,81.600,23.70
Derrick,Favors,Uta,F,13134,@Was,51,12.82,1.14,8.69,0.94,1.43,1.78,51.000,66.700,25.24
Ricky,Rubio,Min,G,12969,NY,59,8.78,8.47,4.49,2.42,0.15,2.71,36.400,81.400,26.78
Kemba,Walker,Cha,G,12945,Ind,53,17.85,5.47,4.30,1.30,0.43,2.45,40.700,81.100,27.39
Jimmy,Butler,Chi,G,12922,@Det,45,12.76,2.31,4.89,1.98,0.64,1.53,39.100,75.700,22.31
Deron,Williams,Bkn,G,12858,Mem,42,14.05,6.40,2.40,1.26,0.24,2.38,45.300,80.300,23.95
Victor,Oladipo,Orl,G,12711,Hou,62,13.89,4.03,4.34,1.63,0.58,3.15,41.100,78.000,22.68
Elton,Brand,Atl,F,12661,@Por,50,5.56,0.74,4.9,0.4,1.28,0.84,52.300,69.600,14.06
Terrence,Jones,Hou,F,12577,@Orl,55,11.78,1.13,7.24,0.56,1.29,0.98,53.300,58.000,22.55
Chandler,Parsons,Hou,F,12524,@Orl,54,16.61,3.80,5.65,1.09,0.39,1.98,48.900,73.100,26.64
Arron,Afflalo,Orl,G,12500,Hou,53,19.70,3.58,4.04,0.58,0.04,2.04,47.000,81.700,25.00
Taj,Gibson,Chi,F,12293,@Det,60,13.27,1.22,6.75,0.47,1.38,1.85,48.400,74.300,22.09
DeMarre,Carroll,Atl,F,12124,@Por,51,10.90,1.78,5.47,1.45,0.25,1.02,47.600,76.900,20.37
Andrew,Bogut,GS,C,11956,@Bos,53,7.87,1.55,10.38,0.75,1.89,1.64,63.100,34.400,25.33
Kevin,Martin,Min,G,11817,NY,50,19.24,2.02,3.3,1.02,0.12,1.62,42.700,88.300,22.40
Brandon,Jennings,Det,G,11816,Chi,58,16.71,8,3.10,1.43,0.12,2.86,37.400,78.100,27.61
Mike,Dunleavy,Chi,F,11759,@Det,60,11.2,2.22,4.27,0.8,0.52,1.38,43.200,82.300,18.28
Bradley,Beal,Was,G,11568,Uta,51,16.76,3.49,3.75,0.96,0.20,1.76,41.200,82.200,22.39
Jameer,Nelson,Orl,G,11505,Hou,56,12.27,6.89,3.41,0.79,0.09,2.38,39.200,87.100,22.75
Carlos,Boozer,Chi,F,11502,@Det,54,14.5,1.54,8.67,0.76,0.35,2.26,45.400,76.900,23.58
Jeff,Green,Bos,F,11416,GS,60,17,1.62,4.87,0.67,0.52,1.98,41.500,77.800,21.23
Vince,Carter,Dal,F,11233,@Den,60,11.92,2.8,3.57,0.73,0.43,1.33,41.300,82.800,18.47
Paul,Pierce,Bkn,F,11084,Mem,53,13.45,2.74,4.85,1.09,0.49,2.13,43.100,83.700,21.49
Kyle,Korver,Atl,G,11055,@Por,54,12.06,2.94,4.07,1.07,0.33,1.41,48.300,91.700,20.70
Jermaine,O'Neal,GS,C,10999,@Bos,27,7.59,0.44,5.41,0.37,1.04,1.30,50.300,73.100,14.80
Kenneth,Faried,Den,F,10939,Dal,57,11.21,1.04,7.54,0.79,0.91,1.39,54.500,62.100,21.69
Klay,Thompson,GS,G,10819,@Bos,61,17.95,2.36,3.10,1.02,0.49,1.74,43.200,80.0,22.00
Andray,Blatche,Bkn,C,10745,Mem,52,11.83,1.42,5.73,1.17,0.44,1.37,47.000,75.900,20.00
Jordan,Hamilton,Hou,F,10674,@Orl,43,7.23,0.91,3.44,0.79,0.35,0.70,40.300,77.100,12.38
Jared,Sullinger,Bos,F,10595,GS,55,13.09,1.62,8.25,0.44,0.69,1.6,43.300,77.000,22.75
Randy,Foye,Den,G,10595,Dal,58,12.52,3.14,2.60,0.72,0.52,1.76,40.900,84.00,17.96
Trey,Burke,Uta,G,10557,@Was,48,12.48,5.42,3.17,0.58,0.12,1.83,37.500,90.400,20.14
Roy,Hibbert,Ind,C,10501,@Cha,60,11.55,1.27,7.47,0.38,2.47,1.92,46.100,76.300,23.57
Andre,Iguodala,GS,F,10349,@Bos,49,9.31,4.31,4.82,1.59,0.31,1.63,46.200,62.500,21.52
Jose,Calderon,Dal,G,10284,@Den,60,11.62,4.8,2.38,1,0.12,1.25,45.000,82.00,20.10
Ersan,Ilyasova,Mil,F,10268,Sac,47,10.91,1.34,6.15,0.87,0.15,1.23,40.000,82.200,18.09
Brandon,Bass,Bos,F,10264,GS,60,11.22,1.12,5.9,0.53,0.95,1.28,47.500,85.800,19.37
Josh,McRoberts,Cha,F,10106,Ind,59,8.27,4.17,5.02,0.83,0.58,1.07,43.600,73.000,20.41
Kyle,O'Quinn,Orl,C,10101,Hou,49,4.84,1.02,4.63,0.51,0.98,0.94,49.500,72.900,13.02
Raymond,Felton,NY,G,10058,@Min,45,9.96,5.84,2.96,1.07,0.47,2.22,39.000,71.100,19.96
George,Hill,Ind,G,9925,@Cha,55,10.85,3.49,3.78,0.98,0.33,1.31,45.800,83.700,19.70
Shawn,Marion,Dal,F,9889,@Den,55,10.55,1.69,6.71,1.25,0.49,1.29,47.300,80.800,21.07
Andrea,Bargnani,NY,C,9855,@Min,42,13.29,1.07,5.29,0.33,1.24,1.38,44.200,82.400,19.71
Wesley,Matthews,Por,G,9840,Atl,60,16.32,2.42,3.9,0.97,0.2,1.3,44.500,83.200,22.12
Enes,Kanter,Uta,C,9723,@Was,59,12.22,0.88,6.31,0.37,0.56,1.76,50.700,73.900,18.67
Mike,Scott,Atl,F,9646,@Por,56,9.77,1.02,3.73,0.36,0.09,0.86,48.100,81.200,13.84
Maurice,Harkless,Orl,F,9630,Hou,60,6.95,0.8,3.17,1.13,0.53,0.85,45.700,58.400,12.66
C.J.,Watson,Ind,G,9543,@Cha,59,6.32,1.75,1.63,0.93,0.14,0.88,42.600,78.800,10.57
Brandan,Wright,Dal,C,9480,@Den,37,9.27,0.51,4.35,0.59,0.89,0.65,65.600,73.100,16.51
Avery,Bradley,Bos,G,9455,GS,46,14.35,1.37,3.93,1.04,0.22,1.57,43.400,75.600,18.16
Alec,Burks,Uta,G,9433,@Was,60,13.62,2.67,3.33,0.77,0.2,1.78,44.000,75.300,18.32
Evan,Fournier,Den,G,9422,Dal,53,7.74,1.30,2.58,0.42,0.09,1.34,40.800,75.00,10.40
Patrick,Beverley,Hou,G,9389,@Orl,42,9.88,2.67,3.93,1.40,0.45,1.19,40.300,79.400,18.59
Kelly,Olynyk,Bos,C,9345,GS,48,7.06,1.67,4.79,0.48,0.42,1.38,42.600,80.800,14.00
Kris,Humphries,Bos,C,9340,GS,52,8.04,0.96,5.67,0.42,0.90,0.94,50.0,84.500,16.52
J.J.,Hickson,Den,C,9078,Dal,59,11.44,1.37,9.36,0.73,0.69,1.88,49.200,52.400,22.78
Khris,Middleton,Mil,F,9031,Sac,59,11.68,1.98,3.80,1.07,0.27,1.46,45.800,82.800,17.82
Trevor,Booker,Was,F,8991,Uta,50,6.5,0.88,5.64,0.48,0.46,0.8,54.700,54.800,14.51
Will,Bynum,Det,G,8890,Chi,41,8.80,3.46,1.80,0.76,0.17,1.78,45.800,77.500,14.05
