FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,23943,@Hou,38,29.82,4.92,8.05,1.53,0.84,3,49.000,88.400,43.46
Carmelo,Anthony,NY,F,19378,@Ind,35,26,3.06,8.77,1.14,0.71,2.29,44.600,84.500,36.64
James,Harden,Hou,G,19020,OKC,34,24.65,5.24,4.97,1.29,0.56,3.82,45.100,84.800,33.39
Dwight,Howard,Hou,C,18763,OKC,40,18.1,1.82,12.65,0.92,1.75,3.12,58.00,53.200,34.30
Paul,George,Ind,F,16930,NY,37,22.84,3.57,6.24,1.89,0.24,2.65,45.400,86.100,32.53
Paul,Millsap,Atl,F,16595,Bkn,37,17.41,2.89,8.49,1.59,1.11,2.38,46.500,73.000,31.05
Terrence,Jones,Hou,F,13909,OKC,37,10.84,1.16,7.46,0.57,1.51,0.89,50.500,59.300,22.49
Serge,Ibaka,OKC,F,13868,@Hou,37,13.92,0.95,8.97,0.43,2.35,1.51,51.000,77.200,27.49
Jeff,Teague,Atl,G,13583,Bkn,38,16.63,7.76,2.84,1.29,0.18,3.47,41.700,81.00,26.74
Chandler,Parsons,Hou,F,13535,OKC,35,17.06,3.63,5.51,1.23,0.49,2,50.900,72.600,27.24
Tyson,Chandler,NY,C,12913,@Ind,14,7.57,1.21,7.36,0.86,1.5,1.21,56.900,61.500,20.45
David,West,Ind,F,12807,NY,37,12.51,3.11,6.92,0.95,0.95,1.86,47.300,77.900,24.54
Shaun,Livingston,Bkn,G,12603,@Atl,37,7.35,3.24,2.95,1,0.46,1.35,44.600,84.900,15.63
Lance,Stephenson,Ind,G,12583,NY,36,13.31,5.17,6.69,0.72,0.08,2.64,49.900,68.400,25.34
Joe,Johnson,Bkn,G,12447,@Atl,36,15.83,2.75,3.31,0.56,0.19,1.28,43.700,80.200,20.26
Deron,Williams,Bkn,G,12165,@Atl,22,13.64,6.91,2.23,0.91,0.27,2.77,47.600,79.100,23.35
Paul,Pierce,Bkn,F,12028,@Atl,32,13.12,2.91,4.84,0.97,0.5,2.56,40.100,83.700,20.49
Roy,Hibbert,Ind,C,11952,NY,37,12.43,1.32,7.76,0.46,2.59,2,46.900,75.900,25.13
Reggie,Jackson,OKC,G,11864,@Hou,38,12.82,3.71,3.87,0.95,0.05,2.26,44.900,86.400,19.76
Raymond,Felton,NY,G,11639,@Ind,22,11.09,5.32,2.36,0.95,0.55,2,39.900,76.500,19.52
Kyle,Korver,Atl,G,11388,Bkn,34,12.44,2.85,4.21,1.15,0.32,1.38,49.300,91.200,21.24
Andrea,Bargnani,NY,C,11331,@Ind,38,13.53,1.13,5.34,0.37,1.16,1.18,44.300,82.400,20.16
Jeremy,Lin,Hou,G,11175,OKC,30,14.13,4.33,2.53,1.07,0.47,2.83,47.600,78.900,21.00
DeMarre,Carroll,Atl,F,10948,Bkn,36,9.22,1.69,5.5,1.39,0.28,0.92,43.800,77.900,18.69
Kevin,Garnett,Bkn,F,10907,@Atl,32,6.69,1.59,7.03,0.91,0.62,1.19,38.700,86.500,17.41
Andray,Blatche,Bkn,C,10831,@Atl,33,11.21,1.36,5.73,0.94,0.39,1.61,45.500,74.800,18.49
Iman,Shumpert,NY,F,10101,@Ind,38,7.42,2.03,5.05,1.37,0.18,1.13,39.800,78.300,16.63
George,Hill,Ind,G,10054,NY,34,10.71,3.26,3.56,0.91,0.41,1.29,41.800,81.800,18.64
Amar'e,Stoudemire,NY,F,9141,@Ind,32,9.66,0.44,4.38,0.53,0.44,1.56,54.100,65.600,14.02
Kenyon,Martin,NY,F,9092,@Ind,29,4.38,1.66,4.52,0.86,0.83,0.83,50.0,57.900,13.92
Patrick,Beverley,Hou,G,9000,OKC,25,9.64,2.24,3.88,1.28,0.4,1.16,42.000,78.000,17.47
J.R.,Smith,NY,G,8919,@Ind,31,11.39,3.06,4.35,1,0.16,1.42,35.700,59.600,18.22
Omri,Casspi,Hou,F,8727,OKC,39,8.05,1.46,3.67,0.79,0.26,1.15,43.900,69.400,13.66
Beno,Udrih,NY,G,8620,@Ind,28,6.07,3.68,2,0.79,0.07,1.43,43.800,83.300,12.77
Mike,Scott,Atl,F,8501,Bkn,36,8.11,0.81,3.22,0.36,0.08,0.67,48.100,78.000,11.72
Jeremy,Lamb,OKC,G,8040,@Hou,38,9.95,1.5,2.84,0.71,0.42,0.76,45.000,91.200,14.82
Elton,Brand,Atl,F,7772,Bkn,30,3.67,0.5,3.77,0.33,1.07,0.6,52.900,71.400,10.52
Danny,Granger,Ind,F,7466,NY,12,9.08,1.33,3.58,0.67,0.42,1.58,36.400,95.800,13.48
Metta,World Peace,NY,F,7410,@Ind,23,5.48,0.65,2.13,1,0.30,0.61,39.800,71.400,9.36
Luis,Scola,Ind,F,7272,NY,37,8.35,0.89,5.19,0.38,0.27,1.65,50.400,74.600,13.86
Omer,Asik,Hou,C,6990,OKC,17,4.41,0.41,6.76,0.24,0.41,1.18,47.200,64.100,12.37
Shelvin,Mack,Atl,G,6910,Bkn,32,7.03,3.34,2.06,0.75,0,1.03,43.100,80.600,13.20
Andrei,Kirilenko,Bkn,F,6792,@Atl,11,6.09,1.27,3,0.64,0,1.09,50.0,62.800,10.30
Mirza,Teletovic,Bkn,F,6710,@Atl,30,8.17,0.77,3.57,0.27,0.3,0.77,42.200,66.700,12.02
Pablo,Prigioni,NY,G,6620,@Ind,24,3.88,3.17,1.88,1.25,0.04,0.75,44.00,100,11.93
Steven,Adams,OKC,C,6437,@Hou,38,4.03,0.76,4.58,0.47,0.82,0.95,48.600,66.200,11.47
Mason,Plumlee,Bkn,C,6430,@Atl,30,5.87,0.33,3.27,0.53,0.73,0.77,62.400,61.700,11.07
Lou,Williams,Atl,G,6388,Bkn,25,9.44,3.32,1.88,0.88,0.12,1.44,36.900,79.200,14.39
Pero,Antic,Atl,C,6210,Bkn,26,5,0.96,2.92,0.23,0.35,0.73,40.400,76.500,9.13
Gustavo,Ayon,Atl,F,6188,Bkn,14,2.79,0.64,4.21,0.57,0.29,0.57,45.00,75.00,9.34
Toure',Murry,NY,G,6085,@Ind,22,3.14,1.23,1.05,0.59,0,0.59,41.800,57.100,5.78
Donatas,Motiejunas,Hou,F,5953,OKC,20,3.3,0.25,2.05,0.05,0.4,0.35,37.300,56.00,5.46
Hasheem,Thabeet,OKC,C,5945,@Hou,5,1.6,0.2,2.6,0,0,0.6,57.100,0,4.15
C.J.,Watson,Ind,G,5942,NY,36,6.58,1.89,1.69,0.92,0.11,0.92,42.700,82.400,11.02
Thabo,Sefolosha,OKC,G,5820,@Hou,34,6.26,1.38,3.88,1.12,0.38,0.97,39.600,85.300,13.35
John,Jenkins,Atl,G,5670,Bkn,13,3.08,0.85,1.69,0.08,0.08,0.85,38.100,100,4.92
Greg,Smith,Hou,C,5668,OKC,11,3.45,0,2.45,0.09,0.18,0.45,64.300,40.0,6.02
Alan,Anderson,Bkn,G,5490,@Atl,37,8.24,1.08,2.78,0.84,0.19,0.65,40.100,78.700,12.45
Chris,Copeland,Ind,F,5445,NY,16,2.75,0.38,0.31,0.12,0.19,0.19,41.000,100,3.42
Kendrick,Perkins,OKC,C,5337,@Hou,36,3.25,1.17,4.25,0.42,0.58,1.47,45.300,63.600,9.87
Perry,Jones,OKC,F,5275,@Hou,28,3.46,0.32,1.64,0.29,0.43,0.36,51.900,44.400,6.23
Derek,Fisher,OKC,G,5224,@Hou,37,4,1.30,1.49,0.57,0,0.62,35.600,93.100,7.11
Nick,Collison,OKC,F,5203,@Hou,37,4.41,1.05,3.49,0.32,0.43,0.84,53.800,72.900,10.11
Dennis,Schroder,Atl,G,5043,Bkn,15,3.27,2.07,0.93,0.33,0,1.47,37.300,66.700,5.50
Solomon,Hill,Ind,F,5025,NY,16,1.5,0.56,1.62,0.12,0.12,0.5,33.300,80.0,3.84
Aaron,Brooks,Hou,G,4994,OKC,34,7.44,2.03,1.59,0.62,0.12,1.24,40.0,83.300,10.63
Reggie,Evans,Bkn,F,4975,@Atl,26,2.5,0.15,5.31,0.42,0.08,1,43.200,51.900,8.40
Tim,Hardaway Jr.,NY,G,4898,@Ind,37,8.35,0.86,1.32,0.49,0.16,0.54,45.900,82.600,10.18
