FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,23633,@SA,81,28.15,4.62,7.90,1.43,1.30,3.46,51.000,90.500,42.18
DeMarcus,Cousins,Sac,C,20082,@Hou,75,17.07,2.65,9.95,1.44,0.73,3,46.500,73.800,30.39
Al,Jefferson,Cha,C,19446,LAC,78,17.83,2.10,9.23,1.03,1.14,1.35,49.400,77.000,31.19
Blake,Griffin,LAC,F,19251,@Cha,80,18,3.74,8.28,1.21,0.62,2.31,53.800,66.000,31.31
Carmelo,Anthony,NY,F,19225,Phi,67,28.66,2.55,6.87,0.78,0.48,2.61,44.900,83.000,34.19
Joakim,Noah,Chi,C,19074,@Cle,66,11.88,3.97,11.11,1.18,2.14,2.67,48.100,75.100,32.76
James,Harden,Hou,G,18995,Sac,78,25.94,5.83,4.86,1.82,0.49,3.78,43.800,85.100,36.02
Dwight,Howard,Hou,C,18677,Sac,76,17.05,1.42,12.43,1.11,2.45,2.96,57.800,49.200,34.21
DeAndre,Jordan,LAC,C,17999,@Cha,82,8.83,0.34,7.24,0.59,1.37,1.22,64.300,38.600,19.09
Paul,George,Ind,F,17330,@Pho,79,17.43,4.14,7.63,1.81,0.65,2.95,41.900,80.700,30.48
John,Wall,Was,G,16961,Bos,49,18.49,7.61,4,1.31,0.76,3.20,44.100,80.400,31.02
Anderson,Varejao,Cle,C,16745,Chi,25,14.12,3.36,14.44,1.48,0.56,1.76,47.800,75.500,36.01
Terrence,Jones,Hou,F,16525,Sac,19,5.47,0.79,3.42,0.63,1,0.68,45.700,76.500,12.07
Paul,Millsap,Atl,F,16416,@Orl,78,14.55,2.58,7.10,1.31,1.03,1.77,49.000,74.200,26.74
Kyle,Lowry,Tor,G,15949,Dal,68,11.63,6.40,4.72,1.38,0.35,2.31,40.100,79.500,25.19
Dirk,Nowitzki,Dal,F,15888,@Tor,53,17.30,2.49,6.85,0.72,0.70,1.32,47.100,86.000,27.22
Michael,Carter-Williams,Phi,G,15883,@NY,30,17.47,6.67,5.67,2.5,0.57,3.4,41.400,69.500,31.92
Serge,Ibaka,OKC,F,15883,@SA,80,13.19,0.54,7.71,0.35,3.02,1.56,57.300,74.900,26.45
Goran,Dragic,Pho,G,15784,Ind,77,14.73,7.39,3.09,1.61,0.34,2.75,44.300,74.800,27.01
Tim,Duncan,SA,F,15717,OKC,69,17.78,2.67,9.94,0.72,2.65,2.13,50.200,81.700,34.91
Andre,Drummond,Det,C,15692,@Mil,60,7.93,0.5,7.62,0.98,1.58,0.95,60.800,37.100,20.44
Kemba,Walker,Cha,G,15480,LAC,82,17.74,5.74,3.45,1.95,0.38,2.44,42.300,79.800,28.06
Josh,Smith,Det,F,15404,@Mil,76,17.46,4.22,8.41,1.24,1.79,2.97,46.500,51.700,32.21
DeMar,DeRozan,Tor,G,15397,Dal,82,18.11,2.49,3.90,0.93,0.29,1.84,44.500,83.100,22.71
Spencer,Hawes,Phi,C,15384,@NY,82,11.04,2.23,7.20,0.29,1.38,1.60,46.400,77.700,22.26
Monta,Ellis,Dal,G,15344,@Tor,82,19.23,6.05,3.85,2.06,0.44,3.10,41.600,77.300,29.39
Rudy,Gay,Sac,F,15164,@Hou,75,18.21,2.69,6.15,1.51,0.71,2.64,41.600,81.400,26.48
Chandler,Parsons,Hou,F,15123,Sac,76,15.49,3.54,5.32,0.99,0.42,1.93,48.600,72.900,24.87
Lance,Stephenson,Ind,G,15107,@Pho,78,8.81,2.86,3.90,1.04,0.21,1.40,46.000,65.200,16.73
Kyrie,Irving,Cle,G,15029,Chi,59,22.46,5.93,3.66,1.51,0.36,3.24,45.200,85.500,31.10
Isaiah,Thomas,Sac,G,14888,@Hou,79,13.92,4,2.04,0.85,0.04,1.77,44.000,88.200,19.31
Brandon,Jennings,Det,G,14866,@Mil,80,17.46,6.51,3.08,1.56,0.12,2.54,39.900,81.900,26.91
Tony,Parker,SA,G,14837,OKC,66,20.32,7.56,3,0.82,0.09,2.58,52.200,84.500,30.66
Nikola,Vucevic,Orl,C,14800,Atl,77,13.09,1.86,11.91,0.79,1.03,1.83,51.900,68.300,29.53
D.J.,Augustin,Chi,G,14293,@Cle,76,4.68,2.24,1.20,0.45,0.04,0.89,35.000,83.800,8.25
Thaddeus,Young,Phi,F,14249,@NY,76,14.83,1.64,7.51,1.75,0.72,1.18,53.100,57.400,26.97
John,Henson,Mil,F,14109,Det,63,6.03,0.49,4.71,0.30,0.67,0.75,48.200,53.300,12.08
Rajon,Rondo,Bos,G,13845,@Was,38,13.74,11.05,5.58,1.84,0.24,3.89,48.400,64.500,33.96
Arron,Afflalo,Orl,G,13792,Atl,64,16.52,3.22,3.73,0.62,0.17,2.16,43.900,85.700,21.23
Kawhi,Leonard,SA,F,13677,OKC,58,11.88,1.60,5.97,1.67,0.55,1.07,49.400,82.500,22.64
Evan,Turner,Phi,F,13617,@NY,82,13.34,4.32,6.30,0.87,0.21,2.28,41.900,74.000,23.50
Tyson,Chandler,NY,C,13546,Phi,66,10.44,0.94,10.65,0.64,1.14,1.32,63.800,69.400,25.69
Darren,Collison,LAC,G,13394,@Cha,81,12,5.12,2.70,1.23,0.10,2.14,47.100,88.00,21.03
Trevor,Ariza,Was,F,13290,Bos,56,9.46,2.02,4.75,1.29,0.36,1.5,41.700,82.100,17.71
Luol,Deng,Cle,F,13216,Chi,75,16.49,2.96,6.35,1.08,0.43,1.92,42.600,81.600,25.43
Tobias,Harris,Orl,F,13205,Atl,55,10.96,1.25,5.22,0.58,0.8,1.2,45.500,75.200,18.09
Greg,Monroe,Det,F,13188,@Mil,81,16.02,3.47,9.59,1.30,0.68,2.89,48.600,68.900,30.17
Jamal,Crawford,LAC,G,12957,@Cha,76,16.51,2.54,1.68,1.04,0.17,1.92,43.800,87.100,18.96
Jameer,Nelson,Orl,G,12946,Atl,56,14.68,7.38,3.73,1.27,0.11,2.75,39.200,87.300,26.06
Andrea,Bargnani,NY,C,12821,Phi,35,12.66,1.09,3.66,0.6,0.66,1.54,39.900,84.400,16.00
J.R.,Smith,NY,G,12782,Phi,80,18.08,2.72,5.31,1.25,0.3,1.68,42.200,76.200,25.25
Jared,Sullinger,Bos,F,12700,@Was,45,6,0.78,5.87,0.49,0.49,0.64,49.300,74.600,14.37
Victor,Oladipo,Orl,G,12674,Atl,42,13.40,3.79,4.31,1.5,0.74,3.24,40.900,75.700,21.80
Marcin,Gortat,Was,C,12606,Bos,61,11.15,1.23,8.46,0.66,1.61,1.62,52.100,65.200,23.85
Markieff,Morris,Pho,F,12605,Ind,82,8.17,1.32,4.83,0.94,0.78,1.27,40.700,73.200,15.79
Jeff,Teague,Atl,G,12475,@Orl,80,14.58,7.24,2.25,1.46,0.35,2.88,45.100,88.100,25.48
Roy,Hibbert,Ind,C,12404,@Pho,79,11.86,1.43,8.30,0.49,2.61,2.05,44.800,74.100,25.17
Tristan,Thompson,Cle,F,12379,Chi,82,11.67,1.32,9.43,0.73,0.87,1.5,48.800,60.800,23.94
Nene,Hilario,Was,F,12361,Bos,61,12.56,2.90,6.67,0.90,0.61,2.28,48.000,72.900,22.86
Leandro,Barbosa,Pho,G,12300,Ind,41,5.24,1.41,1.12,0.41,0.15,0.51,43.000,75.600,7.91
Raymond,Felton,NY,G,12268,Phi,68,13.94,5.47,2.85,1.38,0.21,2.28,42.700,78.900,22.70
Reggie,Jackson,OKC,G,12261,@SA,70,5.34,1.74,2.37,0.41,0.19,0.76,45.800,83.900,10.04
Glen,Davis,Orl,F,12258,Atl,34,15.06,2.06,7.24,0.94,0.62,1.88,44.800,71.800,24.06
Brandon,Knight,Mil,G,12222,Det,75,13.32,4.04,3.29,0.77,0.11,2.73,40.700,73.300,18.65
Larry,Sanders,Mil,C,12130,Det,71,9.80,1.17,9.46,0.75,2.83,1.23,50.600,61.800,26.85
Jimmy,Butler,Chi,G,12042,@Cle,82,8.60,1.40,4,0.95,0.38,0.76,46.700,80.300,15.66
David,West,Ind,F,11990,@Pho,73,17.12,2.92,7.71,1.01,0.95,2.15,49.800,76.800,28.93
Patrick,Beverley,Hou,G,11960,Sac,41,5.56,2.85,2.66,0.90,0.51,1.07,41.800,82.900,13.49
Carlos,Boozer,Chi,F,11953,@Cle,79,16.22,2.27,9.76,0.84,0.35,2.23,47.700,73.100,27.74
J.J.,Redick,LAC,G,11940,@Cha,78,14.10,3.79,2.19,0.49,0.12,1.77,43.400,90.0,18.66
Gerald,Green,Pho,F,11928,Ind,60,7.02,0.83,2.35,0.32,0.38,0.88,36.600,80.0,9.37
Kyle,Korver,Atl,G,11891,@Orl,74,10.95,1.97,3.96,0.95,0.5,0.95,46.100,85.900,18.54
P.J.,Tucker,Pho,F,11552,Ind,79,6.41,1.38,4.43,0.78,0.24,0.85,47.300,74.400,13.59
Miles,Plumlee,Pho,C,11492,Ind,14,0.93,0.14,1.57,0,0.21,0.21,23.800,75.00,2.71
Iman,Shumpert,NY,F,11440,Phi,45,6.78,1.67,3.02,0.96,0.16,0.82,39.600,76.600,12.49
Kris,Humphries,Bos,C,11373,@Was,65,5.77,0.49,5.62,0.25,0.51,0.88,44.800,78.900,12.64
Jonas,Valanciunas,Tor,C,11340,Dal,62,8.94,0.73,6,0.27,1.26,1.52,55.700,78.900,17.45
Avery,Bradley,Bos,G,11273,@Was,50,9.22,2.08,2.22,1.28,0.38,1.44,40.200,75.500,14.02
Manu,Ginobili,SA,G,11264,OKC,60,11.75,4.57,3.35,1.33,0.22,2.2,42.500,79.600,20.75
Shawn,Marion,Dal,F,11227,@Tor,67,12.12,2.43,7.84,1.12,0.70,1.54,51.400,78.200,25.00
Jeff,Green,Bos,F,11110,@Was,81,12.79,1.58,3.93,0.69,0.84,1.63,46.700,80.800,18.53
Channing,Frye,Pho,F,10901,Ind,40,12.38,1.08,5.48,0.85,0.85,1.05,45.600,73.900,20.26
Bradley,Beal,Was,G,10729,Bos,56,13.93,2.45,3.77,0.89,0.52,1.61,41.000,78.600,19.60
Josh,McRoberts,Cha,F,10605,LAC,67,5.99,2.10,4.85,0.48,0.40,0.99,45.500,76.500,14.44
Patrick,Patterson,Tor,F,10484,Dal,71,10.38,1.14,4.75,0.44,0.56,0.86,51.200,76.200,16.92
Omri,Casspi,Hou,F,10395,Sac,43,4.02,0.65,2.65,0.58,0.28,0.51,39.400,53.700,8.17
Rodney,Stuckey,Det,G,10391,@Mil,76,11.53,3.55,2.79,0.67,0.22,1.76,40.600,78.300,17.06
