FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Blake,Griffin,LAC,F,21634,@Mem,56,24.36,3.54,9.86,1.14,0.55,2.68,54.000,70.300,37.55
Carmelo,Anthony,NY,F,19475,@Orl,51,27.49,2.94,8.59,1.18,0.67,2.35,44.900,83.600,37.41
Al,Jefferson,Cha,C,18933,NO,46,20.52,2.17,10.48,0.96,1.20,1.43,49.500,67.000,34.54
Anthony,Davis,NO,F,18367,@Cha,45,20.36,1.4,10.11,1.6,3.11,1.84,52.300,76.100,38.38
Joakim,Noah,Chi,C,18228,Den,51,11.80,4.57,11.35,1.06,1.39,2.25,46.800,71.400,32.39
LaMarcus,Aldridge,Por,F,18080,Uta,53,23.91,2.81,11.36,0.85,1,1.79,46.600,82.100,38.16
Andre,Drummond,Det,C,18077,Atl,54,13.06,0.46,13.04,1.33,1.83,1.44,60.800,40.900,31.94
Chris,Paul,LAC,G,17875,@Mem,37,19,11.05,4.51,2.54,0.08,2.54,46.400,85.900,39.75
DeAndre,Jordan,LAC,C,17213,@Mem,56,10.04,0.91,14.05,1.02,2.41,1.48,65.900,44.900,32.06
Goran,Dragic,Pho,G,16687,SA,50,20.26,6.32,3.58,1.42,0.22,2.92,50.500,77.400,30.44
Kyrie,Irving,Cle,G,16212,@Tor,52,21.33,6.17,3.23,1.29,0.33,2.63,42.900,85.500,29.75
Kyle,Lowry,Tor,G,15920,Cle,54,16.80,7.63,4.43,1.57,0.22,2.28,42.800,81.000,31.03
Dirk,Nowitzki,Dal,F,15863,@Phi,53,21.70,2.87,6.13,0.94,0.58,1.36,49.200,91.200,31.12
Pau,Gasol,LAL,C,15810,Bos,44,17.02,3.36,10.16,0.41,1.45,2.43,46.900,75.100,31.62
Damian,Lillard,Por,G,15769,Uta,54,20.87,5.74,3.61,0.69,0.35,2.39,42.800,88.300,28.84
Tim,Duncan,SA,F,15679,@Pho,50,15.62,2.96,10.08,0.5,2.04,2.24,49.300,70.800,31.64
Ty,Lawson,Den,G,15670,@Chi,45,18,8.8,3.49,1.47,0.2,3.11,43.400,80.400,31.34
Brandon,Jennings,Det,G,15463,Atl,52,17.77,8.02,3.27,1.56,0.13,3,38.000,78.200,28.87
Kendall,Marshall,LAL,G,15157,Bos,26,10.65,9.77,3,0.73,0.04,2.77,45.600,61.100,25.21
Kemba,Walker,Cha,G,15143,NO,48,18.29,5.44,4.33,1.35,0.48,2.46,41.500,80.700,28.00
DeMar,DeRozan,Tor,G,15065,Cle,52,22.44,3.77,4.58,1.15,0.44,2.17,42.800,80.0,28.88
Nikola,Vucevic,Orl,C,14971,NY,38,13.63,1.71,10.74,1.05,0.92,2.11,50.300,80.400,28.36
Paul,Millsap,Atl,F,14968,@Det,52,17.5,3.02,8.29,1.87,1.13,2.52,45.900,73.700,31.43
Monta,Ellis,Dal,G,14936,@Phi,55,19.16,5.67,3.44,1.8,0.29,3.27,45.900,80.300,28.18
Rajon,Rondo,Bos,G,14905,@LAL,11,10.55,7.36,5,1.27,0,2.73,40.500,63.600,24.20
Josh,Smith,Det,F,14897,Atl,54,15.91,3.48,7.04,1.59,1.43,2.54,41.700,55.500,28.02
Eric,Bledsoe,Pho,G,14315,SA,24,17.96,5.83,4.25,1.54,0.33,3.25,48.600,78.900,28.62
Mike,Conley,Mem,G,14135,LAC,44,18.14,6.27,2.70,1.55,0.25,1.95,45.700,84.000,28.27
Michael,Carter-Williams,Phi,G,13975,Dal,43,17.07,6.35,5.33,2.07,0.70,3.63,39.500,70.200,29.66
Greg,Monroe,Det,F,13796,Atl,54,14.35,2,8.72,1.04,0.43,2.19,51.400,63.900,25.48
Gordon,Hayward,Uta,F,13639,@Por,48,16.17,5,5.54,1.42,0.65,2.71,39.900,83.700,27.44
Tristan,Thompson,Cle,F,13611,@Tor,55,12.16,0.91,9.56,0.51,0.42,1.51,46.500,66.200,22.43
Chris,Kaman,LAL,C,13559,Bos,30,10.2,1.4,5.87,0.3,1.1,1.93,50.0,77.200,18.10
Kobe,Bryant,LAL,G,13490,Bos,6,13.83,6.33,4.33,1.17,0.17,5.67,42.500,85.700,22.00
Marc,Gasol,Mem,C,13319,LAC,30,13.03,3.53,6.4,0.93,1.13,1.87,45.500,82.000,25.27
Nicolas,Batum,Por,F,13200,Uta,54,12.83,5.37,6.43,0.98,0.63,2.59,45.500,82.400,26.63
Jimmy,Butler,Chi,G,13189,Den,40,12.48,2.28,5.02,1.98,0.62,1.55,38.400,78.300,22.16
Robin,Lopez,Por,C,13170,Uta,54,10.74,0.78,8.5,0.35,1.54,1.07,53.300,79.700,23.10
Zach,Randolph,Mem,F,13054,LAC,51,17.37,2.61,10.31,0.53,0.27,2.47,45.500,74.900,28.57
Tyson,Chandler,NY,C,13011,@Orl,30,8.47,1.1,8.8,0.73,1.4,1.23,61.100,61.000,22.53
Anderson,Varejao,Cle,C,12950,@Tor,48,8.77,2.60,10.25,1.15,0.77,1.15,48.200,69.600,25.90
