FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,23118,@Mem,7,34.43,5.43,7.43,1.71,0.86,1.86,46.100,90.200,48.57
DeMarcus,Cousins,Sac,C,21163,@Ind,6,25.17,2.67,13.17,2.33,1.17,3.17,49.500,72.300,43.54
Carmelo,Anthony,NY,F,18987,@Cha,7,25.86,4.14,9.14,1.71,0.57,2.57,44.700,80.0,39.00
Pau,Gasol,LAL,C,17894,Cle,6,19.83,4.5,11,0.17,2.33,3,45.200,75.800,36.92
Rudy,Gay,Sac,F,16413,@Ind,6,22.33,3.33,7.17,0.67,0.83,2.5,58.800,93.100,33.71
Kyrie,Irving,Cle,G,16162,@LAL,4,14.5,6.5,4,2.25,1,1.5,42.00,73.300,30.12
Zach,Randolph,Mem,F,16026,OKC,7,18,3,12.43,0,0.29,2,44.200,76.900,31.39
Paul,George,Ind,F,15935,Sac,7,17.14,3.86,8.43,1.29,0.14,2.71,34.700,87.900,27.82
Marc,Gasol,Mem,C,15788,OKC,0,0,0,0,0,0,0,0,0,0.00
Mike,Conley,Mem,G,15660,OKC,7,22.43,7.71,3.14,2.43,0.14,2.43,49.100,86.100,36.07
Isaiah,Thomas,Sac,G,15597,@Ind,6,19.67,7.67,3.33,1.33,0.17,2,38.300,85.00,31.00
Kemba,Walker,Cha,G,14865,NY,7,18.71,5.14,4.29,1.57,0,2.71,43.600,82.800,27.43
Al,Jefferson,Cha,C,14832,NY,7,16,2.29,9.14,0.86,0.86,1.71,44.000,69.200,27.64
Anderson,Varejao,Cle,C,14306,@LAL,7,10.43,2.71,13.71,0.86,1,1.14,45.600,61.100,31.07
Serge,Ibaka,OKC,F,13748,@Mem,6,13.5,0.67,9.33,0.67,2.17,1.67,50.0,66.700,26.83
Luol,Deng,Cle,F,12993,@LAL,5,13.8,1.2,4.8,1.4,0,3,42.600,88.200,17.70
Kendall,Marshall,LAL,G,12878,Cle,6,13,10.5,4.17,0.5,0,3.33,47.600,85.700,28.79
David,West,Ind,F,12722,Sac,7,9.71,2.86,7.57,1,1.57,1.57,42.300,66.700,23.82
Lance,Stephenson,Ind,G,12568,Sac,6,11.17,5.17,6.67,0.5,0,2.83,52.600,44.400,22.75
Tyson,Chandler,NY,C,12363,@Cha,3,5.67,0,6,0.33,0.67,0.67,54.500,71.400,13.33
Reggie,Jackson,OKC,G,11960,@Mem,7,13.29,4.43,3.86,1.43,0,3,42.300,73.300,20.82
Roy,Hibbert,Ind,C,11932,Sac,7,13.14,1.14,5.29,0.71,2.29,2,43.100,76.300,21.89
Iman,Shumpert,NY,F,11787,@Cha,7,13.14,2.29,6.71,2,0,1.29,51.600,80.0,25.39
Raymond,Felton,NY,G,11758,@Cha,4,13.25,6.75,2.25,1.25,0.25,2,42.00,70.0,23.19
Tristan,Thompson,Cle,F,11704,@LAL,7,11.57,1.29,10,0.29,0.14,1.57,45.700,63.000,21.86
Gerald,Henderson,Cha,G,11663,NY,7,18.86,2,2.86,0.57,0.14,1,48.900,77.300,21.71
Ed,Davis,Mem,F,10896,OKC,7,9.71,0.71,7.71,0.71,1,1.14,59.200,45.500,20.43
Jodie,Meeks,LAL,G,10855,Cle,6,16.83,2.67,3.33,2,0,2.83,37.700,91.900,21.92
C.J.,Miles,Cle,G,10703,@LAL,7,17.71,1,3.43,1.43,0.14,1,53.800,76.00,22.64
Andrea,Bargnani,NY,C,10695,@Cha,7,11.71,0.86,6.29,0.29,0.71,1.43,46.600,92.300,18.57
James,Johnson,Mem,F,10682,OKC,7,7.71,2.71,4.71,1.43,1.71,2,38.600,87.500,19.39
Kosta,Koufos,Mem,C,10237,OKC,7,9.71,0.29,6.43,0.29,1.14,0.71,58.500,75.00,18.61
Jordan,Hill,LAL,F,10047,Cle,6,5.67,0.33,5.17,0,0.17,0.67,42.400,46.200,10.12
Nick,Young,LAL,G,9951,Cle,6,16.67,0.5,4.17,0,0.17,2,39.600,91.700,16.21
Beno,Udrih,NY,G,9914,@Cha,4,6,6,2.5,1.25,0,1.5,35.500,100,16.62
Jason,Thompson,Sac,F,9746,@Ind,6,9,0.33,8.5,1,0.5,1,65.800,57.100,20.79
Jon,Leuer,Mem,F,9543,OKC,7,7.43,0.57,4.29,0.43,0.14,0.86,43.800,87.500,11.93
Tony,Allen,Mem,G,9465,OKC,3,8.33,1,1.33,2,0.33,3,60.0,53.800,11.17
Josh,McRoberts,Cha,F,9113,NY,7,6.29,2.71,5.14,1.14,0.71,1,36.500,0,17.14
Courtney,Lee,Mem,G,8796,OKC,6,9.33,1.67,3.17,1.17,0.83,0.83,47.900,83.300,16.79
Dion,Waiters,Cle,G,8528,@LAL,7,14.57,3.29,2.29,0.29,0.14,1.86,37.300,73.900,16.36
Steve,Nash,LAL,G,8390,Cle,0,0,0,0,0,0,0,0,0,0.00
Kenyon,Martin,NY,F,8329,@Cha,6,7.83,2.17,5.67,0.33,1,1.67,57.900,75.00,17.75
Amar'e,Stoudemire,NY,F,8320,@Cha,7,11.57,0,6.43,0.57,0.57,2.14,52.600,75.00,17.32
