FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,24123,@Mil,28,25.89,4.11,13.75,0.82,0.36,2.5,45.800,83.600,43.42
LeBron,James,Mia,F,21172,@Por,29,25.45,6.52,6.93,1.38,0.31,3.38,59.200,76.200,39.82
Chris,Paul,LAC,G,21015,Uta,30,19.9,11.47,4.57,2.47,0.1,2.5,46.200,87.100,41.12
Blake,Griffin,LAC,F,19382,Uta,31,21.32,3.13,10.65,1.06,0.71,2.71,51.800,69.000,35.29
LaMarcus,Aldridge,Por,F,18941,Mia,29,23.41,2.86,11,1.07,0.79,1.76,47.300,79.600,37.49
Dwight,Howard,Hou,C,18900,NO,31,18.03,1.84,13.26,0.84,1.84,3.26,58.400,56.500,35.19
Carmelo,Anthony,NY,F,18602,@Tor,27,26.26,2.78,8.78,1.04,0.74,2.22,44.700,85.200,36.44
John,Wall,Was,G,18472,Det,26,19.85,9.04,4.31,2.15,0.42,3.62,42.400,83.800,35.02
Anthony,Davis,NO,F,18249,@Hou,20,19.2,1.4,10.1,1.55,3.2,1.5,50.500,80.300,37.82
Paul,George,Ind,F,17749,Bkn,28,23.93,3.61,5.93,2.04,0.29,2.61,46.900,85.900,33.77
Al,Horford,Atl,C,17728,Cha,29,18.55,2.62,8.41,0.93,1.52,2.21,56.700,68.200,32.09
Damian,Lillard,Por,G,17343,Mia,29,21.28,5.76,3.72,0.76,0.34,2.28,41.000,88.900,29.43
Zach,Randolph,Mem,F,17277,Den,26,16.85,2.5,10.15,0.62,0.12,2.65,45.200,75.200,27.52
Michael,Carter-Williams,Phi,G,17270,@Pho,17,17.59,7.76,5.47,3,0.71,3.53,40.800,68.100,34.54
Jeff,Teague,Atl,G,16997,Cha,29,16.76,8.24,2.86,1.31,0.14,3.45,42.100,80.800,27.66
Brandon,Knight,Mil,G,16959,Min,21,13.76,4.52,4.14,0.81,0.14,2.67,38.300,84.500,20.82
Kyrie,Irving,Cle,G,16947,@Bos,28,22.14,6.11,3,1.11,0.36,3.11,42.100,82.700,28.86
Dwyane,Wade,Mia,G,16920,@Por,21,20.05,4.95,4.81,2.10,0.52,3.24,54.700,72.100,31.44
Dirk,Nowitzki,Dal,F,16720,@Chi,28,21.61,2.89,6.04,1.07,0.75,1.54,49.900,92.300,31.44
Kemba,Walker,Cha,G,16509,@Atl,30,18.7,4.67,4.37,1.47,0.53,2.6,42.400,79.300,27.48
Paul,Millsap,Atl,F,16310,Cha,28,16.82,2.75,8.32,1.61,1.04,2.25,49.200,66.400,30.35
Kyle,Lowry,Tor,G,16227,NY,27,15.22,7.11,3.89,1.74,0.15,2.37,41.400,83.700,28.36
James,Harden,Hou,G,16188,NO,25,24.16,5.6,4.64,1.36,0.56,3.88,44.600,84.300,33.10
Al,Jefferson,Cha,C,16136,@Atl,21,16.67,1.76,9.67,0.86,1.43,0.86,45.100,65.800,30.13
Brandon,Jennings,Det,G,16103,@Was,29,17.69,8.14,3.41,1.55,0.10,3.17,39.900,77.500,29.13
John,Henson,Mil,F,15726,Min,28,12.39,1.71,7.96,0.71,2.25,1.46,52.700,62.200,26.46
Josh,Smith,Det,F,15701,@Was,31,15.42,3.26,6.55,1.55,1.52,2.45,40.600,58.300,26.94
Tyreke,Evans,NO,F,15693,@Hou,25,12.8,4.4,4.88,1.36,0.32,2.04,41.000,80.900,23.12
DeAndre,Jordan,LAC,C,15688,Uta,31,9.42,0.81,13.29,0.97,2.29,1.55,64.100,40.300,29.81
Nikola,Pekovic,Min,C,15535,@Mil,29,17.41,0.97,9.03,0.48,0.38,1.62,52.300,71.300,26.38
Joakim,Noah,Chi,C,15436,Dal,26,10.62,3.42,9.81,1.12,1.04,1.85,46.700,70.300,27.62
Eric,Bledsoe,Pho,G,15428,Phi,22,18.36,6,4.32,1.45,0.27,3.36,49.000,80.500,28.99
Monta,Ellis,Dal,G,15364,@Chi,29,20.66,5.86,3.41,1.83,0.14,3.48,46.200,82.900,29.28
Thaddeus,Young,Phi,F,15214,@Pho,25,16.76,1.76,6.72,1.36,0.56,1.88,49.900,69.200,25.82
Andre,Drummond,Det,C,14843,@Was,31,13.13,0.32,12.45,1.48,1.61,1.35,61.300,35.800,31.02
Lance,Stephenson,Ind,G,14691,Bkn,28,13.43,5.11,6.68,0.79,0.11,2.61,48.400,67.200,25.38
Spencer,Hawes,Phi,C,14658,@Pho,26,14.96,3.12,9.04,0.46,1.5,2.19,49.300,74.600,29.41
Jrue,Holiday,NO,G,14555,@Hou,27,15.19,8.11,4.30,1.67,0.37,3.07,46.200,86.300,29.94
Chandler,Parsons,Hou,F,14207,NO,29,17.31,3.83,5.28,1.14,0.52,2.10,52.200,71.400,27.34
Ty,Lawson,Den,G,14051,@Mem,26,17.38,7.92,3.46,1.35,0.19,3,42.400,78.800,29.19
Nene,Hilario,Was,F,14030,Det,19,14.68,2.79,6.05,1.11,0.95,1.63,51.700,65.100,25.36
Amir,Johnson,Tor,F,14028,NY,27,11.67,1.19,7.19,0.74,1.04,1.48,60.0,75.500,22.61
Nicolas,Batum,Por,F,13921,Mia,29,14.21,5.17,6.41,1.03,0.62,2.62,47.100,82.200,27.66
Chris,Bosh,Mia,C,13831,@Por,28,15.25,0.93,6.36,0.89,1.21,1.46,52.600,79.600,24.32
Goran,Dragic,Pho,G,13811,Phi,25,18,5.84,2.96,1.16,0.24,2.56,47.600,79.700,26.70
Mike,Conley,Mem,G,13786,Den,26,17.08,6.27,2.12,1.35,0.27,1.92,45.100,82.900,26.18
Luol,Deng,Chi,F,13675,Dal,20,19.55,4.05,7,0.95,0.2,2.55,45.800,80.200,29.35
Deron,Williams,Bkn,G,13572,@Ind,18,12.61,7.22,2.22,0.72,0.22,2.83,45.500,77.800,22.25
JaVale,McGee,Den,C,13550,@Mem,5,7,0.4,3.4,0.2,1.4,1.6,44.700,100,11.35
Larry,Sanders,Mil,C,13525,Min,4,4.5,0.75,4.5,0.25,2,1,38.100,33.300,12.62
Evan,Turner,Phi,F,13372,@Pho,28,19.29,3.96,6.64,1.04,0,3.54,43.900,83.100,26.98
Derrick,Favors,Uta,F,13315,@LAC,30,13.63,1.37,9.17,1.13,1.37,1.93,52.400,67.000,27.06
Tyson,Chandler,NY,C,13200,@Tor,9,7.56,1.56,8.78,1.11,1.89,1.22,51.900,53.800,23.58
Miles,Plumlee,Pho,C,13157,Phi,28,9.71,0.54,9.07,0.61,1.75,1.46,51.000,45.200,22.41
DeMar,DeRozan,Tor,G,13109,NY,27,21.15,3.33,4.07,1.04,0.52,2.41,42.600,78.600,26.19
Jared,Sullinger,Bos,F,12909,Cle,27,14.15,1.70,7.07,0.44,0.56,1.63,47.400,76.100,22.45
Gordon,Hayward,Uta,F,12880,@LAC,32,16.66,4.81,5.53,1.28,0.62,2.72,40.200,83.100,27.12
Ricky,Rubio,Min,G,12796,@Mil,29,9.03,8.07,4.55,2.69,0.14,2.86,34.800,84.900,26.66
Joe,Johnson,Bkn,G,12773,@Ind,28,16,2.79,3.29,0.46,0.25,1.21,44.100,79.700,20.52
J.R.,Smith,NY,G,12689,@Tor,24,12.08,2.96,4.62,1.08,0.17,1.54,35.300,60.0,18.89
Ryan,Anderson,NO,F,12682,@Hou,18,20.17,0.78,6.39,0.5,0.33,1,42.300,98.00,25.15
Khris,Middleton,Mil,F,12658,Min,29,12.07,1.72,4.28,0.93,0.34,1.28,45.600,88.700,18.48
Trevor,Ariza,Was,F,12490,Det,21,15.52,2.48,5.71,1.76,0.33,2,46.200,73.700,25.02
Marcin,Gortat,Was,C,12361,Det,26,12.62,1.81,8.96,0.38,1.5,1.69,52.200,71.200,25.78
