FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,22952,Por,7,38.29,6,5.57,1.86,0.86,3.29,50.0,87.400,49.68
Kevin,Love,Min,F,22117,@Uta,7,19.29,3.14,10.86,1,0.71,0.86,40.600,73.600,34.86
LeBron,James,Mia,F,21852,Bos,7,30,6.43,6.14,1.29,0.29,3.57,55.500,79.000,41.61
LaMarcus,Aldridge,Por,F,21297,@OKC,7,28,2.86,13.29,1,1.14,1.71,50.700,89.100,45.75
Anthony,Davis,NO,F,20774,Sac,8,24.5,1.25,11.38,1.88,2.25,2.62,54.000,74.600,41.28
DeMarcus,Cousins,Sac,C,20082,@NO,7,23.43,2,13.29,1.14,1.57,3.71,46.200,78.600,38.89
Damian,Lillard,Por,G,15621,@OKC,7,22,5.71,4.71,0.57,0.29,2.29,42.900,92.300,31.11
Nikola,Pekovic,Min,C,15532,@Uta,7,19.29,1.43,9.43,1,1.29,1.71,55.400,92.00,32.71
Serge,Ibaka,OKC,F,15295,Por,6,16.33,0.5,10.83,0.33,2.83,1.67,56.00,78.600,32.29
Isaiah,Thomas,Sac,G,15188,@NO,7,20.29,6.29,3.29,1.43,0,2.86,43.400,89.400,29.46
Rudy,Gay,Sac,F,14964,@NO,7,20.57,3.86,4.43,1,0.71,2.43,54.500,100,29.68
Nicolas,Batum,Por,F,14901,@OKC,7,12,6.71,8,0.71,0.57,2.14,49.200,72.200,29.86
Nikola,Vucevic,Orl,C,14800,@Bkn,1,2,0,8,0,0,2,14.300,0,6.00
Gordon,Hayward,Uta,F,14585,Min,1,37,7,11,2,1,4,81.200,69.200,59.75
Chris,Bosh,Mia,C,14563,Bos,7,17.86,2.43,7.86,0.57,0.86,2,49.500,87.000,28.46
Rajon,Rondo,Bos,G,14245,@Mia,2,7,4,4,1.5,0,2,36.800,0,16.00
Joe,Johnson,Bkn,G,14245,Orl,6,24.5,4.5,4.33,0.83,0,1.33,51.400,83.300,32.33
Dwyane,Wade,Mia,G,14241,Bos,4,15.25,4.25,5,0.5,1,2.75,57.400,46.200,24.75
Deron,Williams,Bkn,G,13865,Orl,1,13,3,3,1,0,3,40.0,60.0,16.25
Eric,Gordon,NO,G,13541,Sac,8,19,3.88,2.5,1.38,0.12,2.12,45.700,83.300,24.50
Derrick,Favors,Uta,F,13518,Min,6,13.5,0.17,9.83,0.33,1.17,1.17,48.500,57.700,24.04
Ricky,Rubio,Min,G,13271,@Uta,7,6.14,6.86,4.57,1.29,0.14,2.14,32.00,75.00,20.29
Arron,Afflalo,Orl,G,13192,@Bkn,5,18.6,3.6,5.4,0.2,0,2.6,42.600,83.900,24.15
Jameer,Nelson,Orl,G,12946,@Bkn,8,15.25,8,3.62,0.62,0,2.75,36.800,89.500,25.53
Trey,Burke,Uta,G,12711,Min,6,15.17,7.5,3.17,1,0.33,3.17,40.0,80.0,25.38
Jared,Sullinger,Bos,F,12700,@Mia,8,12.12,1,9.5,0.5,0.38,1.25,43.700,73.700,22.62
Victor,Oladipo,Orl,G,12674,@Bkn,8,16.25,4.62,4.25,1.5,0.88,3.38,44.800,77.800,25.75
Tyreke,Evans,NO,F,12650,Sac,5,9,3,2,0.6,0,2,33.300,93.300,12.10
Glen,Davis,Orl,F,12258,@Bkn,8,15.12,0.75,8.75,1.25,0.12,1.38,46.300,76.900,24.56
Tobias,Harris,Orl,F,12205,@Bkn,8,14.88,1.12,8.12,0.38,0.38,1.12,46.400,68.600,23.16
Alec,Burks,Uta,G,11985,Min,6,17.17,3.5,3.5,0.67,0.17,1.83,53.100,78.000,23.38
Reggie,Jackson,OKC,G,11979,Por,7,15,4.43,3.71,2.43,0,3.43,40.600,85.700,23.43
Shaun,Livingston,Bkn,G,11962,Orl,6,10.33,2.17,5.17,1.83,1.17,1.5,47.300,71.400,21.79
Paul,Pierce,Bkn,F,11879,Orl,6,13.17,3.33,4.17,1.17,0.83,2.33,41.900,76.00,21.54
Jeff,Green,Bos,F,11610,@Mia,8,15.38,1.5,7,0.5,0.75,1.88,38.400,73.200,22.00
Kris,Humphries,Bos,C,11373,@Mia,7,9.71,1.29,9.14,0.57,1.71,1,47.500,100,24.43
Al-Farouq,Aminu,NO,F,11298,Sac,8,7.38,1.75,7.38,0.62,1.12,1.88,37.300,73.700,18.22
Robin,Lopez,Por,C,11141,@OKC,7,12.14,0.57,7,0.14,1.57,1,55.700,85.00,22.04
Wesley,Matthews,Por,G,11056,@OKC,7,15.86,2.71,3.71,1,0.14,1.43,41.500,100,21.50
Avery,Bradley,Bos,G,10973,@Mia,8,17.75,2.12,3.75,1,0.12,1.38,41.400,78.900,20.94
Kevin,Martin,Min,G,10755,@Uta,7,16.43,2.29,2.43,0.71,0.14,1.57,44.700,95.700,19.25
Andray,Blatche,Bkn,C,10725,Orl,6,12.17,1.67,7.33,1,0.5,1.83,54.100,75.00,22.50
Mario,Chalmers,Mia,G,10135,Bos,3,12,4.67,3.33,2.33,0.33,3,41.400,80.0,22.33
Enes,Kanter,Uta,C,10119,Min,6,13.83,0.33,6.33,0.83,0.33,1.5,56.700,71.400,20.42
