FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,21469,Ind,4,30,3.75,14.25,0.75,0.5,2.5,41.500,84.300,46.44
Dwight,Howard,Hou,C,21179,@LAL,4,25.75,2,14.5,1.75,2.5,5,62.100,67.400,45.75
Joakim,Noah,Chi,C,20645,@Tor,5,14.8,6.8,13.2,0.6,2,2.6,55.600,73.700,41.20
Stephen,Curry,GS,G,19483,@Sac,5,26.2,8.8,3.6,0.6,0,3.6,56.100,95.500,37.80
Al,Jefferson,Cha,C,18305,Det,5,26,3.2,10.4,1.4,1,1.8,54.200,66.700,41.20
Carmelo,Anthony,NY,F,18224,@NO,5,26,2.2,8,1,0.6,1.8,40.700,84.600,33.30
DeMarcus,Cousins,Sac,C,18212,GS,5,22,2.2,12.4,0.6,1.4,3.2,43.000,76.400,35.80
Andre,Drummond,Det,C,18013,@Cha,6,15.83,1,16.5,1.17,1.83,1.67,58.900,40.900,38.71
Anthony,Davis,NO,F,17811,NY,5,21.6,1.2,7.4,2,0.8,1.6,57.500,75.00,32.75
Josh,Smith,Det,F,17593,@Cha,6,20,4,9.5,1.33,1.83,2.17,47.200,50.0,35.96
James,Harden,Hou,G,17112,@LAL,4,24.75,3.75,3.75,2,0,3.5,42.400,97.500,31.19
Kyle,Lowry,Tor,G,16769,Chi,5,19.8,9.2,5.6,1.4,0.4,2.8,42.500,88.500,36.50
LaMarcus,Aldridge,Por,F,16764,SA,5,20,2.6,9,0.6,1,1.6,42.300,85.00,30.85
Kyrie,Irving,Cle,G,16515,Orl,6,18.67,5.83,3.67,1.67,0.17,2.67,44.900,94.100,29.25
Brandon,Jennings,Det,G,16343,@Cha,6,21.67,8.17,3.83,1.33,0,2.67,38.900,86.700,32.88
DeMar,DeRozan,Tor,G,16313,Chi,5,24.2,4.4,4.4,1.4,0.4,2,41.800,87.000,32.00
David,Lee,GS,F,16305,@Sac,3,14,2,9,1.33,0.67,2.67,44.400,71.400,25.58
Chris,Kaman,LAL,C,16224,Hou,6,18.33,3,8,0.5,1.67,2.33,52.900,72.00,30.83
John,Wall,Was,G,15972,@Atl,6,19.83,8.17,3,2.17,0.5,3.5,40.400,76.700,31.67
Gordon,Hayward,Uta,F,15943,Bkn,4,12.25,7.5,6.75,2.25,0.75,2.25,31.100,81.800,31.31
Goran,Dragic,Pho,G,15815,Bos,5,23.4,8.4,4.6,2.6,0.2,3.8,51.500,77.300,39.25
Pau,Gasol,LAL,C,15810,Hou,0,0,0,0,0,0,0,0,0,0.00
Tim,Duncan,SA,F,15554,@Por,5,20.4,3.6,10.8,0.4,1.6,4.2,54.700,74.100,35.00
Isaiah,Thomas,Sac,G,15102,GS,5,22.6,6.8,2.2,1.8,0.2,2.4,41.100,85.00,31.25
Damian,Lillard,Por,G,14771,SA,5,20.2,6.2,3.4,0.6,0.2,3.4,46.700,84.00,27.55
Paul,Millsap,Atl,F,14522,Was,6,15.33,3.33,8.17,2,0.67,3,41.200,68.00,28.29
Kendall,Marshall,LAL,G,14390,Hou,6,9.67,9.17,3.17,1,0.17,2.5,46.900,50.0,24.96
Ricky,Rubio,Min,G,14332,Ind,6,12.83,9,4.83,1.83,0.33,2.67,39.300,77.400,30.38
Nikola,Vucevic,Orl,C,14320,@Cle,5,15,1.2,9.6,0.8,0.8,1.6,46.000,89.500,26.80
Eric,Bledsoe,Pho,G,14315,Bos,0,0,0,0,0,0,0,0,0,0.00
Nikola,Pekovic,Min,C,14225,Ind,0,0,0,0,0,0,0,0,0,0.00
Jrue,Holiday,NO,G,14205,NY,0,0,0,0,0,0,0,0,0,0.00
Rajon,Rondo,Bos,G,14143,@Pho,3,13,9,6.33,1.67,0,1.33,59.300,0,34.58
Trevor,Ariza,Was,F,13971,@Atl,6,14.17,2,7.83,2.5,0.67,1.83,40.300,84.200,27.88
Chandler,Parsons,Hou,F,13956,@LAL,4,16.25,5.5,6.25,1.5,0,1.25,55.100,66.700,31.06
Paul,George,Ind,F,13946,@Min,6,18.67,3.5,5.67,1.67,0.17,2.67,35.900,100,26.50
Taj,Gibson,Chi,F,13848,@Tor,5,18.4,3,8.4,1,1.8,2.2,46.800,78.300,32.10
Nene,Hilario,Was,F,13745,@Atl,6,16.33,3.17,5,2,0.83,2,50.600,52.900,26.42
David,West,Ind,F,13624,@Min,6,20,2.17,6.33,1,0.83,2,61.000,76.00,29.67
Jared,Sullinger,Bos,F,13586,@Pho,5,15.6,1.8,11,0.6,1.8,2,45.700,78.600,30.75
Tyson,Chandler,NY,C,13550,@NO,5,10.4,1.2,8.2,1.8,1,1.6,72.700,57.100,25.25
Kemba,Walker,Cha,G,13542,Det,5,14,6.6,5.2,0.6,0.4,2.2,36.100,84.600,25.40
Kobe,Bryant,LAL,G,13490,Hou,0,0,0,0,0,0,0,0,0,0.00
Tristan,Thompson,Cle,F,13252,Orl,6,13.33,1.5,9.5,1.17,0.17,1.33,52.500,64.00,25.62
Robin,Lopez,Por,C,13243,SA,5,12.4,0.6,10.4,0.4,1.8,1,48.800,81.500,27.10
Greg,Monroe,Det,F,13194,@Cha,6,14.5,2.5,7.67,1.17,0.33,2.33,57.400,64.300,25.67
