FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,23183,Mil,81,28.15,4.62,7.90,1.43,1.30,3.46,51.000,90.500,42.18
James,Harden,Hou,G,20762,@Was,78,25.94,5.83,4.86,1.82,0.49,3.78,43.800,85.100,36.02
LaMarcus,Aldridge,Por,F,20080,Bos,74,21.08,2.59,9.05,0.84,1.23,1.93,48.400,81.000,33.45
Carmelo,Anthony,NY,F,19083,@Phi,67,28.66,2.55,6.87,0.78,0.48,2.61,44.900,83.000,34.19
Dwight,Howard,Hou,C,18693,@Was,76,17.05,1.42,12.43,1.11,2.45,2.96,57.800,49.200,34.21
Anthony,Davis,NO,F,18479,@Dal,64,13.55,0.98,8.16,1.17,1.75,1.39,51.600,75.100,26.68
John,Wall,Was,G,17981,Hou,49,18.49,7.61,4,1.31,0.76,3.20,44.100,80.400,31.02
Ty,Lawson,Den,G,17793,Orl,73,16.66,6.86,2.71,1.47,0.11,2.49,46.100,75.600,26.90
Andre,Drummond,Det,C,16444,Pho,60,7.93,0.5,7.62,0.98,1.58,0.95,60.800,37.100,20.44
Michael,Carter-Williams,Phi,G,16292,NY,25,17.8,6.96,5.72,2.72,0.68,3.44,41.300,70.300,33.33
Joakim,Noah,Chi,C,16199,Cha,66,11.88,3.97,11.11,1.18,2.14,2.67,48.100,75.100,32.76
Thaddeus,Young,Phi,F,15881,NY,76,14.83,1.64,7.51,1.75,0.72,1.18,53.100,57.400,26.97
Goran,Dragic,Pho,G,15780,@Det,77,14.73,7.39,3.09,1.61,0.34,2.75,44.300,74.800,27.01
Kyle,Lowry,Tor,G,15738,Bkn,68,11.63,6.40,4.72,1.38,0.35,2.31,40.100,79.500,25.19
Damian,Lillard,Por,G,15471,Bos,82,19.05,6.48,3.13,0.90,0.23,2.96,42.900,84.400,27.20
Dirk,Nowitzki,Dal,F,15187,NO,53,17.30,2.49,6.85,0.72,0.70,1.32,47.100,86.000,27.22
Al,Jefferson,Cha,C,15120,@Chi,78,17.83,2.10,9.23,1.03,1.14,1.35,49.400,77.000,31.19
Spencer,Hawes,Phi,C,14913,NY,82,11.04,2.23,7.20,0.29,1.38,1.60,46.400,77.700,22.26
Evan,Turner,Phi,F,14846,NY,82,13.34,4.32,6.30,0.87,0.21,2.28,41.900,74.000,23.50
Nikola,Vucevic,Orl,C,14800,@Den,77,13.09,1.86,11.91,0.79,1.03,1.83,51.900,68.300,29.53
DeMar,DeRozan,Tor,G,14690,Bkn,82,18.11,2.49,3.90,0.93,0.29,1.84,44.500,83.100,22.71
Monta,Ellis,Dal,G,14420,NO,82,19.23,6.05,3.85,2.06,0.44,3.10,41.600,77.300,29.39
Eric,Bledsoe,Pho,G,14315,@Det,76,8.46,3.07,2.96,1.43,0.72,1.80,44.500,79.100,17.02
Josh,Smith,Det,F,14227,Pho,76,17.46,4.22,8.41,1.24,1.79,2.97,46.500,51.700,32.21
Brandon,Jennings,Det,G,14098,Pho,80,17.46,6.51,3.08,1.56,0.12,2.54,39.900,81.900,26.91
John,Henson,Mil,F,13930,@OKC,63,6.03,0.49,4.71,0.30,0.67,0.75,48.200,53.300,12.08
Brandon,Knight,Mil,G,13869,@OKC,75,13.32,4.04,3.29,0.77,0.11,2.73,40.700,73.300,18.65
