FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,22867,Tor,25,28.72,4.88,8.2,1.6,0.96,3.28,49.400,88.000,42.83
Kevin,Love,Min,F,22751,@LAC,26,25.19,4.15,13.65,0.81,0.38,2.54,44.900,82.700,42.61
Chris,Paul,LAC,G,20727,Min,26,19.54,11.27,4.73,2.35,0.12,2.5,46.600,87.300,40.66
Russell,Westbrook,OKC,G,18435,Tor,22,20.95,6.86,5.59,1.86,0.09,4.09,41.600,78.000,32.17
Paul,George,Ind,F,17407,Bos,26,23.85,3.62,5.96,2.08,0.31,2.69,46.000,85.900,33.66
Blake,Griffin,LAC,F,16968,Min,27,20.37,3.15,10.33,1,0.70,2.70,51.700,66.800,33.94
Amir,Johnson,Tor,F,14706,@OKC,24,11.83,1.25,7,0.71,1.04,1.46,60.700,75.00,22.62
DeAndre,Jordan,LAC,C,14637,Min,27,9.85,0.78,13,1.04,2.19,1.56,64.800,40.300,29.66
DeMar,DeRozan,Tor,G,14477,@OKC,24,21.5,3.38,4.04,1.12,0.54,2.38,43.000,80.300,26.86
Lance,Stephenson,Ind,G,14129,Bos,26,13,4.92,6.54,0.73,0.12,2.58,48.400,66.700,24.52
Nikola,Pekovic,Min,C,13867,@LAC,27,16.78,1,8.81,0.52,0.37,1.67,52.100,71.200,25.65
Ricky,Rubio,Min,G,13793,@LAC,27,9.30,7.89,4.52,2.78,0.15,2.96,35.300,84.600,26.63
Kyle,Lowry,Tor,G,13530,@OKC,24,14.62,6.79,3.75,1.71,0.17,2.42,41.800,82.500,27.15
Roy,Hibbert,Ind,C,13454,Bos,26,12.46,1.27,8.46,0.35,2.81,2,46.900,77.600,26.17
Jared,Sullinger,Bos,F,12957,@Ind,25,14.16,1.8,7.12,0.44,0.52,1.64,47.600,77.300,22.64
Serge,Ibaka,OKC,F,12939,Tor,25,14.24,0.96,9.2,0.32,2.36,1.48,51.400,78.800,27.94
Jordan,Crawford,Bos,G,12811,@Ind,27,13.89,5.48,3.26,0.93,0.07,2.04,43.600,86.900,22.78
Jonas,Valanciunas,Tor,C,12611,@OKC,24,10.04,0.71,8,0.38,1,1.75,49.000,80.400,19.73
David,West,Ind,F,12414,Bos,26,13.38,3.04,6.96,1,0.92,1.69,47.700,79.200,25.47
Jeff,Green,Bos,F,11362,@Ind,27,16.41,1.59,4.56,0.41,0.41,1.89,45.300,78.500,20.31
Brandon,Bass,Bos,F,10803,@Ind,27,11.22,1.30,6.33,0.59,1.19,1.15,46.400,84.700,20.79
Jamal,Crawford,LAC,G,10416,Min,27,16.07,2.59,2.37,0.78,0.15,2.04,42.100,83.200,18.63
Danny,Granger,Ind,F,10380,Bos,1,5,2,2,1,1,5,14.300,100,6.50
Kevin,Martin,Min,G,9869,@LAC,25,20.36,2.12,3.36,1.32,0.04,1.52,41.000,93.100,24.10
