FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Anthony,Davis,NO,F,23869,Tor,64,13.55,0.98,8.16,1.17,1.75,1.39,51.600,75.100,26.68
Kevin,Love,Min,F,22225,@Dal,18,18.33,2.33,14,0.72,0.5,2.17,35.200,70.400,33.08
LeBron,James,Mia,F,21188,@Bos,76,26.79,7.25,8.03,1.70,0.88,2.97,56.500,75.300,45.14
Joakim,Noah,Chi,C,20267,@Phi,66,11.88,3.97,11.11,1.18,2.14,2.67,48.100,75.100,32.76
Al,Jefferson,Cha,C,18435,@Bkn,78,17.83,2.10,9.23,1.03,1.14,1.35,49.400,77.000,31.19
Carmelo,Anthony,NY,F,18214,Ind,67,28.66,2.55,6.87,0.78,0.48,2.61,44.900,83.000,34.19
Kyle,Lowry,Tor,G,17748,@NO,68,11.63,6.40,4.72,1.38,0.35,2.31,40.100,79.500,25.19
Ty,Lawson,Den,G,16729,Det,73,16.66,6.86,2.71,1.47,0.11,2.49,46.100,75.600,26.90
Paul,George,Ind,F,16553,@NY,79,17.43,4.14,7.63,1.81,0.65,2.95,41.900,80.700,30.48
Tyreke,Evans,NO,F,16063,Tor,65,15.18,3.52,4.42,1.38,0.42,1.97,47.800,77.500,24.08
Greg,Monroe,Det,F,15904,@Den,81,16.02,3.47,9.59,1.30,0.68,2.89,48.600,68.900,30.17
Nikola,Vucevic,Orl,C,15803,@Pho,77,13.09,1.86,11.91,0.79,1.03,1.83,51.900,68.300,29.53
Kenneth,Faried,Den,F,15634,Det,80,11.54,0.96,9.18,1.01,1.04,1.41,55.200,61.300,24.56
Dwyane,Wade,Mia,G,15418,@Bos,69,21.20,5.10,4.99,1.86,0.81,2.81,52.100,72.500,32.96
Pau,Gasol,LAL,C,15339,SA,49,13.73,4.08,8.59,0.49,1.24,2.12,46.600,70.200,28.25
Andre,Drummond,Det,C,15317,@Den,60,7.93,0.5,7.62,0.98,1.58,0.95,60.800,37.100,20.44
Tim,Duncan,SA,F,15082,@LAL,69,17.78,2.67,9.94,0.72,2.65,2.13,50.200,81.700,34.91
Michael,Carter-Williams,Phi,G,14905,Chi,55,16.78,6.2,5.82,1.93,0.65,3.84,39.600,69.100,29.21
DeMar,DeRozan,Tor,G,14824,@NO,82,18.11,2.49,3.90,0.93,0.29,1.84,44.500,83.100,22.71
Josh,Smith,Det,F,14508,@Den,76,17.46,4.22,8.41,1.24,1.79,2.97,46.500,51.700,32.21
Kemba,Walker,Cha,G,14434,@Bkn,82,17.74,5.74,3.45,1.95,0.38,2.44,42.300,79.800,28.06
Rajon,Rondo,Bos,G,14352,Mia,38,13.74,11.05,5.58,1.84,0.24,3.89,48.400,64.500,33.96
Thaddeus,Young,Phi,F,14337,Chi,76,14.83,1.64,7.51,1.75,0.72,1.18,53.100,57.400,26.97
Marc,Gasol,Mem,C,14319,Uta,80,14.09,3.98,7.78,1,1.74,1.96,49.400,84.800,30.23
Dirk,Nowitzki,Dal,F,14252,Min,53,17.30,2.49,6.85,0.72,0.70,1.32,47.100,86.000,27.22
