FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,22789,Mem,81,28.15,4.62,7.90,1.43,1.30,3.46,51.000,90.500,42.18
Anthony,Davis,NO,F,21956,SA,64,13.55,0.98,8.16,1.17,1.75,1.39,51.600,75.100,26.68
LeBron,James,Mia,F,20569,Det,76,26.79,7.25,8.03,1.70,0.88,2.97,56.500,75.300,45.14
DeMarcus,Cousins,Sac,C,19515,Chi,75,17.07,2.65,9.95,1.44,0.73,3,46.500,73.800,30.39
LaMarcus,Aldridge,Por,F,19150,@Was,74,21.08,2.59,9.05,0.84,1.23,1.93,48.400,81.000,33.45
Dirk,Nowitzki,Dal,F,18720,Cle,53,17.30,2.49,6.85,0.72,0.70,1.32,47.100,86.000,27.22
Carmelo,Anthony,NY,F,18514,@Mil,67,28.66,2.55,6.87,0.78,0.48,2.61,44.900,83.000,34.19
Joakim,Noah,Chi,C,17267,@Sac,66,11.88,3.97,11.11,1.18,2.14,2.67,48.100,75.100,32.76
Blake,Griffin,LAC,F,17249,@Den,80,18,3.74,8.28,1.21,0.62,2.31,53.800,66.000,31.31
John,Wall,Was,G,17154,Por,49,18.49,7.61,4,1.31,0.76,3.20,44.100,80.400,31.02
Tim,Duncan,SA,F,16372,@NO,69,17.78,2.67,9.94,0.72,2.65,2.13,50.200,81.700,34.91
Andre,Drummond,Det,C,15942,@Mia,60,7.93,0.5,7.62,0.98,1.58,0.95,60.800,37.100,20.44
Ty,Lawson,Den,G,15789,LAC,73,16.66,6.86,2.71,1.47,0.11,2.49,46.100,75.600,26.90
Kyle,Lowry,Tor,G,15724,@Uta,68,11.63,6.40,4.72,1.38,0.35,2.31,40.100,79.500,25.19
Zach,Randolph,Mem,F,15676,@OKC,76,15.38,1.42,11.24,0.80,0.41,1.97,46.000,75.00,27.88
DeAndre,Jordan,LAC,C,15629,@Den,82,8.83,0.34,7.24,0.59,1.37,1.22,64.300,38.600,19.09
Paul,George,Ind,F,15522,Orl,79,17.43,4.14,7.63,1.81,0.65,2.95,41.900,80.700,30.48
