FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,22669,@Chi,7,33.14,5.14,6.43,0.43,0.86,3.29,47.900,83.700,41.75
Russell,Westbrook,OKC,G,19822,@Chi,6,24.67,8.67,5.67,3.17,0.17,5,50.500,85.00,41.92
Joakim,Noah,Chi,C,19514,OKC,7,14.86,7,9.43,1.14,2.29,2.86,58.600,78.600,38.64
Blake,Griffin,LAC,F,19113,@Den,7,25.29,5.29,8.71,1.43,0.29,3.86,55.500,68.600,38.46
Al,Jefferson,Cha,C,18981,Atl,9,26.56,2,10.44,1.11,1.11,2.33,59.100,62.100,39.89
Chris,Paul,LAC,G,18842,@Den,7,16.14,10.71,3.86,2.43,0.14,2.43,44.900,75.00,35.39
James,Harden,Hou,G,18429,Uta,7,26.71,5.57,4.86,1.57,0.43,3.86,48.800,84.600,36.21
Ty,Lawson,Den,G,17681,LAC,8,19,10.62,4.25,2,0.12,3.62,42.100,79.200,36.06
Dwight,Howard,Hou,C,17214,Uta,7,16.43,1.86,11.71,0.43,1.57,3.71,58.400,54.300,30.36
Paul,George,Ind,F,17017,Phi,8,19.62,4,7,1.5,0.5,3,42.400,93.600,30.94
Serge,Ibaka,OKC,F,16777,@Chi,7,16.29,1.14,9.86,0.71,3.29,1.43,51.700,80.0,33.46
Paul,Millsap,Atl,F,16145,@Cha,5,18.8,3.8,7.8,1.8,1.2,2.8,43.500,77.100,32.75
DeAndre,Jordan,LAC,C,15762,@Den,7,11.29,0.86,12.86,1,2,0.57,68.600,47.400,32.21
Dirk,Nowitzki,Dal,F,14734,Bos,7,20.71,1.43,6.43,0.86,0.14,1.43,51.400,93.100,27.61
Michael,Carter-Williams,Phi,G,14426,@Ind,7,15.14,6.14,8.43,1.57,0.57,5,39.800,67.900,29.11
Eric,Bledsoe,Pho,G,14420,@Bkn,3,15.33,5.33,5.67,1,0,1.67,39.400,86.400,26.92
Thaddeus,Young,Phi,F,14352,@Ind,7,18.86,4.14,5.71,2,0.29,2,38.200,72.200,28.07
