FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,22937,@Hou,7,25.57,5,9.57,0.57,0.71,1.71,47.300,72.900,40.04
Kevin,Durant,OKC,F,22913,@Cle,6,32.83,5.5,7,0.17,0.83,3.17,48.000,85.300,42.50
Russell,Westbrook,OKC,G,18999,@Cle,5,25.2,8.4,6.2,2.8,0.2,4.2,44.400,80.0,41.55
Stephen,Curry,GS,G,18417,Mil,8,19.38,6.62,3.25,1.25,0,2.5,48.700,96.200,29.69
James,Harden,Hou,G,17937,Min,7,25.86,4.71,4.43,1.43,0.43,3.14,47.500,90.0,34.25
Nicolas,Batum,Por,F,17642,Was,8,15.62,4.25,12.25,0.75,0.62,3,45.300,79.200,33.50
John,Wall,Was,G,17276,@Por,7,17.29,8.57,3.57,1.43,0.71,4.57,44.600,60.0,29.61
Dwight,Howard,Hou,C,17251,Min,6,15.5,2,11,0.5,1.83,4,57.800,50.0,29.08
LaMarcus,Aldridge,Por,F,16996,Was,5,20.2,1.2,9.8,0.6,1.2,1.6,37.300,80.0,29.25
Serge,Ibaka,OKC,F,16358,@Cle,6,16.67,1.33,9.83,0.83,3.33,1,51.200,73.700,34.54
Damian,Lillard,Por,G,14811,Was,8,21.38,5,3.25,0.62,0.12,3.12,40.0,90.200,25.94
David,Lee,GS,F,14607,Mil,8,17.5,2.12,7.62,0.62,0.12,1.62,57.500,76.900,26.91
Brandon,Knight,Mil,G,14282,@GS,9,21,4.44,4.11,1.22,0.11,2.33,42.700,81.600,27.64
Marcin,Gortat,Was,C,14035,@Por,7,13.29,2.71,11.29,0.14,1.14,1.29,48.700,73.900,29.46
Spencer,Hawes,Cle,C,13953,OKC,6,16.67,2.17,8.33,0.33,0.83,1.83,46.200,85.700,27.08
Ricky,Rubio,Min,G,13581,@Hou,7,11.57,9.57,5,2.71,0.14,2.43,48.00,85.700,33.25
Robin,Lopez,Por,C,13494,Was,8,10.38,1.12,7.62,0.12,2,1.12,54.200,82.600,22.78
Nikola,Pekovic,Min,C,13112,@Hou,5,14.6,0.2,7.6,0.8,0,1.4,52.500,68.800,21.30
Luol,Deng,Cle,F,12886,OKC,5,17.2,1.8,6.8,0.8,0.2,1.2,49.200,80.0,25.60
Terrence,Jones,Hou,F,12803,Min,7,11.14,0.71,5.71,1.14,1.14,1,62.300,54.500,21.14
Anderson,Varejao,Cle,C,12367,OKC,5,6.6,0.6,7.8,1.2,0.2,0.8,55.600,50.0,17.75
Chandler,Parsons,Hou,F,12276,Min,7,11.71,4.71,4.14,1.43,0.43,1.71,37.100,76.900,21.75
Jarrett,Jack,Cle,G,11993,OKC,6,12.67,4.33,2.83,0.5,0.33,2.83,51.900,85.00,19.21
Trevor,Ariza,Was,F,11989,@Por,7,15.57,2.29,6,1,0,2.43,44.600,78.300,22.43
Kevin,Martin,Min,G,11905,@Hou,7,21.57,0.86,2.57,0.57,0,1.29,43.200,97.700,21.36
Ersan,Ilyasova,Mil,F,11895,@GS,6,13.33,1.5,7.67,0.83,0.17,0.5,45.100,75.00,23.00
Dion,Waiters,Cle,G,11848,OKC,6,14.5,3.83,2.83,1.17,0,2.5,38.600,71.400,18.79
Andrew,Bogut,GS,C,11842,Mil,7,7,2.43,7.57,0.71,1.86,0.86,68.600,33.300,23.46
Klay,Thompson,GS,G,11411,Mil,7,19,1.43,2.57,0.86,0.43,1.71,52.600,68.400,21.50
Wesley,Matthews,Por,G,10992,Was,8,17.38,2.25,3.12,1.12,0.12,1.25,42.00,81.400,21.78
Bradley,Beal,Was,G,10545,@Por,7,19.29,2.43,3.29,0.57,0.29,1.71,40.300,68.400,21.11
Jeremy,Lin,Hou,G,10290,Min,7,13,3.29,2.29,0.57,0.29,1.86,50.0,82.100,18.07
Draymond,Green,GS,F,10262,Mil,8,9.12,2.62,5.62,1.75,0.62,2,42.900,81.000,20.59
Reggie,Jackson,OKC,G,10205,@Cle,6,9.83,2.83,5,0.67,0.17,1,41.500,88.900,18.33
John,Henson,Mil,F,10063,@GS,9,9.89,1.44,5.89,0.33,1,1.67,56.800,35.700,18.14
Andre,Iguodala,GS,F,9928,Mil,7,9,3.71,3.43,1.43,0.29,1.86,52.200,61.500,18.50
Patrick,Beverley,Hou,G,9882,Min,7,10,2.86,2.29,2,0.29,0.86,41.400,81.800,18.14
Zaza,Pachulia,Mil,C,9710,@GS,9,6.89,3.44,6.11,1.33,0.11,1.67,42.200,66.700,18.64
Ramon,Sessions,Mil,G,9703,@GS,9,14.22,4,2.78,0.67,0,1.11,45.700,79.600,20.58
Corey,Brewer,Min,F,9702,@Hou,7,11.14,2.43,3.86,1.71,0.43,0.29,42.300,73.900,20.25
Drew,Gooden,Was,F,9480,@Por,7,11.86,0.86,5.14,0.57,0.71,0.86,63.200,100,19.79
Jeff,Adrien,Mil,F,9456,@GS,9,10.67,0.67,5.89,0.78,0.89,0.56,60.300,78.800,20.14
Khris,Middleton,Mil,F,9284,@GS,9,13.67,3,3.67,1,0.33,1.22,39.500,91.700,20.14
Tristan,Thompson,Cle,F,8961,OKC,6,7.83,0.5,4.83,0.67,0.5,0.83,39.000,71.400,13.54
Mo,Williams,Por,G,8695,Was,6,11.83,4.67,1.83,0.5,0,1.67,46.700,100,17.79
Trevor,Booker,Was,F,8366,@Por,7,5.86,0.57,5.71,0.57,1,1,48.600,63.600,14.43
Alonzo,Gee,Cle,G,8196,OKC,4,4,1,1,0.25,0.5,0.5,41.200,0,6.50
J.J.,Barea,Min,G,8114,@Hou,7,8.86,4.29,2.43,0.43,0,1,36.500,81.800,15.18
O.J.,Mayo,Mil,G,7810,@GS,3,2.67,0.33,1.33,0,0,0.67,27.300,100,2.83
Ronny,Turiaf,Min,C,7710,@Hou,0,0,0,0,0,0,0,0,0,0.00
Dante,Cunningham,Min,F,7574,@Hou,7,5.29,0.71,3,0.29,0.57,1,37.800,42.900,8.54
Steve,Blake,GS,G,7483,Mil,8,5.62,3.62,2.25,0.75,0.12,0.88,40.0,60.0,13.12
Nate,Wolters,Mil,G,7481,@GS,9,9.44,2.67,3,0.22,0,1.22,52.300,62.500,14.36
Jordan,Hamilton,Hou,F,7334,Min,7,6.29,0.29,3.71,0.43,0.57,1.14,38.900,90.0,10.57
Harrison,Barnes,GS,F,7168,Mil,8,6.25,1.5,4.12,0.75,0.38,0.38,30.900,70.600,12.84
Caron,Butler,OKC,F,7132,@Cle,6,9.83,0.83,3.5,0.17,0.17,0.5,36.400,100,12.71
C.J.,Miles,Cle,G,7030,OKC,1,0,0,0,0,0,0,0,0,0.00
Omri,Casspi,Hou,F,7020,Min,3,1.33,0.67,1.33,0,0,0,0,66.700,3.00
Jeremy,Lamb,OKC,G,6935,@Cle,6,2.67,0.5,1.33,0.5,0,0.5,35.00,0,4.50
Gorgui,Dieng,Min,C,6918,@Hou,6,4.67,0.17,4.83,0.5,1.33,0.33,65.00,33.300,13.38
Dorell,Wright,Por,F,6825,Was,6,7.33,0.83,3.83,0.5,0.5,1,39.400,76.900,12.46
Donatas,Motiejunas,Hou,F,6545,Min,7,4.71,0.86,4,0.43,0.14,1.43,44.400,41.700,9.14
Miroslav,Raduljica,Mil,C,6425,@GS,3,1.67,0.67,1.33,0,0,0,14.300,75.00,3.17
Kevin,Seraphin,Was,C,6380,@Por,1,4,0,1,0,0,0,66.700,0,4.75
Giannis,Antetokounmpo,Mil,G,6373,@GS,9,4.33,2.11,3.11,0.56,0.67,1.11,26.200,81.200,10.83
Andre,Miller,Was,G,6307,@Por,7,4.14,4.29,2,0.71,0,0.57,40.0,81.800,12.71
Marreese,Speights,GS,F,6170,Mil,6,4.83,0.33,2.33,0.17,0.5,1.17,40.0,86.700,7.25
Meyers,Leonard,Por,C,6083,Was,7,2.86,1,3.14,0.14,0,0.71,50.0,100,7.21
Omer,Asik,Hou,C,6066,Min,7,5,0.29,6.14,0,0.57,0.57,44.00,59.100,12.04
Martell,Webster,Was,G,5972,@Por,6,9.17,0.5,1.67,0,0.17,0.33,44.700,84.600,10.08
Hasheem,Thabeet,OKC,C,5945,@Cle,5,1.2,0,1.4,0,0,0.2,75.00,0,2.65
Jermaine,O'Neal,GS,C,5776,Mil,7,7,0.29,4.57,0.29,0.57,0.86,46.900,79.200,12.43
Tyler,Zeller,Cle,C,5698,OKC,6,3.67,0.33,4.33,0.33,0.17,1,40.900,57.100,8.25
Greg,Smith,Hou,C,5668,Min,0,0,0,0,0,0,0,0,0,0.00
Alexey,Shved,Min,G,5625,@Hou,4,0,0.25,0.25,0,0,0.25,0,0,0.19
Francisco,Garcia,Hou,G,5600,Min,3,5.33,0.33,1.33,0.33,0.33,0.33,66.700,0,8.00
Jordan,Crawford,GS,G,5556,Mil,8,7.5,0.75,0.88,0,0,0.75,42.600,66.700,6.72
Thomas,Robinson,Por,F,5442,Was,7,5.14,0.29,5.43,0.29,0.57,1,53.600,35.300,11.36
Matthew,Dellavedova,Cle,G,5353,OKC,6,4.17,2,2.17,0.17,0,1,45.00,100,8.29
Ekpe,Udoh,Mil,F,5285,@GS,3,1.33,0.33,1.33,0,0.33,0,33.300,0,3.50
Glen,Rice Jr.,Was,F,5283,@Por,0,0,0,0,0,0,0,0,0,0.00
A.J.,Price,Min,G,5180,@Hou,1,0,1,0,0,0,0,0,0,1.00
C.J.,McCollum,Por,G,5127,Was,7,3.29,0.86,1.43,0.57,0,1,32.100,75.00,5.07
Robbie,Hummel,Min,F,5055,@Hou,4,3,0,1.5,0.25,0,0,36.400,100,4.50
Luc Richard,Mbah a Moute,Min,F,4950,@Hou,5,1.6,0,1.4,0.2,0,0.4,60.0,100,3.15
Steven,Adams,OKC,C,4935,@Cle,6,1,0.17,3.67,0.17,0.67,0.5,60.0,0,6.83
Al,Harrington,Was,F,4906,@Por,7,5.43,1.43,2.57,0.43,0,0.86,39.500,75.00,9.07
Shabazz,Muhammad,Min,F,4885,@Hou,5,4.6,0.2,1.2,0.2,0,1,66.700,75.00,5.20
Joel,Freeland,Por,C,4860,Was,0,0,0,0,0,0,0,0,0,0.00
Derek,Fisher,OKC,G,4851,@Cle,6,5,1.83,1.33,1,0.17,0.5,32.300,66.700,9.33
Chris,Singleton,Was,F,4814,@Por,3,0,0,1,0,0,1,0,0,0.25
Nick,Collison,OKC,F,4801,@Cle,6,2.5,0.33,3.67,0.5,0,0.83,60.0,75.00,7.33
Will,Barton,Por,G,4800,Was,6,4.33,1.17,1.83,0,0,0.5,40.700,100,6.54
Nemanja,Nedovic,GS,G,4770,Mil,2,1,0.5,0,0,0,0.5,0,100,0.25
Victor,Claver,Por,F,4690,Was,4,0.5,0,1,0,0,0.5,50.0,0,1.12
Sergey,Karasev,Cle,G,4613,OKC,0,0,0,0,0,0,0,0,0,0.00
