FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,23633,@SA,8,39.25,5.75,5.5,1.62,0.75,3.38,52.400,87.300,49.69
DeMarcus,Cousins,Sac,C,20082,@Hou,8,22.75,2.5,13,1.38,1.88,3.62,47.100,76.900,40.06
Al,Jefferson,Cha,C,19446,LAC,8,20.88,3.12,11.62,0.88,1,1.25,52.900,77.800,38.16
Blake,Griffin,LAC,F,19251,@Cha,6,26.83,5.17,7.5,2,0.67,3.33,56.400,74.000,40.96
Carmelo,Anthony,NY,F,19225,Phi,8,26.25,3.38,10.25,1.5,0.5,2.75,40.800,83.100,38.31
Joakim,Noah,Chi,C,19074,@Cle,8,15.25,5.12,15.5,1.5,1.62,2.88,47.700,76.00,42.06
James,Harden,Hou,G,18995,Sac,8,23.75,5.38,5.62,1.75,0.5,3.75,46.200,80.0,34.41
Dwight,Howard,Hou,C,18677,Sac,8,19.62,2.12,10.88,1.12,1.38,2.25,57.300,45.800,33.59
DeAndre,Jordan,LAC,C,17999,@Cha,6,11.67,1,15,1.17,3.17,1,61.200,41.700,36.83
Paul,George,Ind,F,17330,@Pho,7,23.14,2.86,6.86,1.43,0.14,2.71,45.500,91.200,31.43
John,Wall,Was,G,16961,Bos,9,20.89,7.22,4.22,1.33,0.56,3.22,44.900,80.0,32.44
Anderson,Varejao,Cle,C,16745,Chi,7,11.57,4.71,14.86,1.57,0.71,1.43,56.900,71.400,38.14
Terrence,Jones,Hou,F,16525,Sac,7,18.43,1.14,11.71,1,2.14,1,54.100,62.900,35.93
Paul,Millsap,Atl,F,16416,@Orl,5,16.8,4.2,5.8,1.8,0.8,1.8,42.000,85.200,29.35
Kyle,Lowry,Tor,G,15949,Dal,8,19.5,6.38,4.25,0.75,0.5,2.12,48.600,78.800,30.94
Dirk,Nowitzki,Dal,F,15888,@Tor,9,21.89,2.56,5.67,0.78,0.67,0.89,44.300,91.100,29.69
Michael,Carter-Williams,Phi,G,15883,@NY,7,19,5,5.71,1.57,0,3,44.400,67.600,28.29
Serge,Ibaka,OKC,F,15883,@SA,7,15.43,0.43,10,0.29,3.14,1.57,51.100,81.200,30.50
Goran,Dragic,Pho,G,15784,Ind,8,21.5,6.38,5.38,1.12,0.25,3.12,49.200,76.600,32.78
Tim,Duncan,SA,F,15717,OKC,7,16,3,10.71,0.14,2.29,2.71,53.800,68.400,32.54
Andre,Drummond,Det,C,15692,@Mil,7,11,0.29,13.57,0.86,2.71,1.43,55.800,47.500,30.96
Kemba,Walker,Cha,G,15480,LAC,7,19.86,7.29,3.57,1.29,0.43,1.86,44.200,76.300,31.68
Josh,Smith,Det,F,15404,@Mil,7,18.71,3.14,8.29,1.57,1.57,3,46.400,56.800,31.50
DeMar,DeRozan,Tor,G,15397,Dal,8,22.25,4.88,5.88,1.5,0.5,1.5,40.100,76.200,32.59
Spencer,Hawes,Phi,C,15384,@NY,7,12.71,3.86,9.43,0.86,1.29,2.43,42.700,90.0,28.71
Monta,Ellis,Dal,G,15344,@Tor,9,20.11,6.44,3.33,2.11,0.44,2.56,48.600,66.700,31.33
Rudy,Gay,Sac,F,15164,@Hou,8,23.12,4,4.88,0.88,0.62,2.5,56.500,93.900,32.22
Chandler,Parsons,Hou,F,15123,Sac,5,16.8,3.8,7.4,1.2,0.8,2.4,42.900,72.200,28.85
Lance,Stephenson,Ind,G,15107,@Pho,6,16.83,6,8.5,0.67,0,2.5,50.600,72.700,31.54
Kyrie,Irving,Cle,G,15029,Chi,7,18.71,6.29,2.86,1.71,0.57,1.86,42.200,78.600,29.21
Isaiah,Thomas,Sac,G,14888,@Hou,8,20.25,6.88,3.25,1.62,0,3,42.200,88.700,30.31
Brandon,Jennings,Det,G,14866,@Mil,7,11.29,8.29,2.86,1.43,0,2.29,27.300,82.600,23.00
Tony,Parker,SA,G,14837,OKC,6,18.83,7.17,2.67,0.5,0.5,3.33,53.100,90.0,28.17
Nikola,Vucevic,Orl,C,14800,Atl,0,0,0,0,0,0,0,0,0,0.00
D.J.,Augustin,Chi,G,14293,@Cle,8,15.88,6.5,2.5,1.25,0.12,1.62,45.300,91.300,26.50
Thaddeus,Young,Phi,F,14249,@NY,7,12.57,1.57,4.14,2.14,0.29,2.14,37.400,61.100,17.89
John,Henson,Mil,F,14109,Det,4,11.5,1,11,0.5,2,1.25,52.600,54.500,27.62
Rajon,Rondo,Bos,G,13845,@Was,3,5,4.33,3.67,1.33,0,2.33,25.900,25.00,12.58
Arron,Afflalo,Orl,G,13792,Atl,5,18.4,2.8,5.2,0.4,0,2.6,43.100,78.800,22.90
Kawhi,Leonard,SA,F,13677,OKC,7,13.14,2.14,6.71,1.71,0.86,0.71,63.300,80.0,27.46
Evan,Turner,Phi,F,13617,@NY,7,12.43,2.43,4.14,0.43,0.14,2.29,38.600,79.200,16.11
Tyson,Chandler,NY,C,13546,Phi,4,8.5,1.75,9.25,0,0.75,1.25,55.00,63.200,20.94
Darren,Collison,LAC,G,13394,@Cha,6,12.33,6.67,3.83,1,0.33,2,43.600,91.300,25.04
Trevor,Ariza,Was,F,13290,Bos,9,11.67,3.89,7.67,1.78,0.11,1.33,41.100,75.00,26.25
Luol,Deng,Cle,F,13216,Chi,6,18.67,2.17,3.67,1.33,0.17,2.33,49.400,85.700,23.50
Tobias,Harris,Orl,F,13205,Atl,8,15.5,1.25,8,0.38,0.38,1.38,49.000,68.600,23.75
Greg,Monroe,Det,F,13188,@Mil,7,12.43,1.57,7.71,0.86,0,2.14,48.400,69.400,20.86
Jamal,Crawford,LAC,G,12957,@Cha,6,21.67,4.17,2.5,0.67,0.17,1.83,39.200,90.200,25.62
Jameer,Nelson,Orl,G,12946,Atl,8,16,8.75,3.5,0.62,0,2.75,38.600,91.300,27.50
Andrea,Bargnani,NY,C,12821,Phi,8,10.5,1,5.38,0.25,0.88,1.38,47.300,85.700,17.03
J.R.,Smith,NY,G,12782,Phi,6,13.5,2.17,2.67,0.33,0.17,1,46.300,69.200,16.75
Jared,Sullinger,Bos,F,12700,@Was,9,12.11,1,9.67,0.67,0.33,1.33,41.600,78.300,22.81
Victor,Oladipo,Orl,G,12674,Atl,8,14.75,4.62,4,1.62,0.75,3.25,42.400,77.800,24.12
Marcin,Gortat,Was,C,12606,Bos,9,11,1,9.78,0.44,2.11,1.11,49.400,73.100,26.06
Markieff,Morris,Pho,F,12605,Ind,8,12,1.75,5.38,0.38,0.38,1.12,41.900,80.0,18.28
Jeff,Teague,Atl,G,12475,@Orl,5,12,4.6,2.2,0.8,0,2.4,32.800,84.200,16.25
Roy,Hibbert,Ind,C,12404,@Pho,7,10.71,1.71,7.43,0.57,2,1.14,39.100,83.300,23.29
Tristan,Thompson,Cle,F,12379,Chi,7,14.29,0.43,10.14,0.43,0.71,1.57,56.300,66.700,25.39
Nene,Hilario,Was,F,12361,Bos,9,11.89,4.11,5.56,1.11,1.44,2.22,40.800,49.100,23.11
Leandro,Barbosa,Pho,G,12300,Ind,5,10,2.4,2.8,0.6,0.4,0.6,40.0,75.00,15.20
Raymond,Felton,NY,G,12268,Phi,8,11.5,6.25,2.62,1.12,0.25,2.5,38.500,65.200,20.41
Reggie,Jackson,OKC,G,12261,@SA,8,15,4.5,4.12,2.12,0,3.12,40.400,85.700,23.59
Glen,Davis,Orl,F,12258,Atl,8,15.25,0.75,8.25,0.88,0.12,1.25,47.300,81.000,23.56
Brandon,Knight,Mil,G,12222,Det,7,19,3.86,2.43,1,0,2.71,45.000,90.900,22.61
Larry,Sanders,Mil,C,12130,Det,7,6.29,0.71,7.29,0.86,1.71,1,34.700,50.0,17.61
Jimmy,Butler,Chi,G,12042,@Cle,7,12.57,3.29,5.29,2.29,0.57,2.14,32.600,78.600,22.82
David,West,Ind,F,11990,@Pho,7,11.57,2.29,7,0.71,1.14,1.71,50.700,69.200,22.96
Patrick,Beverley,Hou,G,11960,Sac,1,17,3,2,1,0,2,45.500,100,21.00
Carlos,Boozer,Chi,F,11953,@Cle,7,15.86,1.86,8,0.86,0,2.14,48.900,65.500,24.07
J.J.,Redick,LAC,G,11940,@Cha,5,18.4,3.6,2,0.8,0,1,45.500,87.000,23.00
