FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Blake,Griffin,LAC,F,20789,@NO,5,29,3.8,10.6,0.6,0.4,2.4,56.800,70.0,41.95
Carmelo,Anthony,NY,F,19681,Dal,5,35.8,2.6,8.2,1.2,0.6,2.2,49.200,77.500,43.75
Chris,Paul,LAC,G,19546,@NO,5,14.8,11,4.6,2.6,0,2.2,41.100,81.200,36.15
Anthony,Davis,NO,F,18177,LAC,6,18.83,1.5,8.5,1.83,1.83,1.67,54.500,73.900,33.54
Stephen,Curry,GS,G,17468,@Det,5,21.4,7.4,3.6,1.4,0,3.2,52.200,94.700,33.30
Thaddeus,Young,Phi,F,16913,Mil,5,18.2,2,8,2.6,0,3.2,41.100,80.0,27.60
David,Lee,GS,F,16727,@Det,4,21.25,2,12.25,1.75,0.75,2.75,52.300,73.900,37.19
Andre,Drummond,Det,C,15577,GS,6,13.67,0.33,11.33,1.5,1.17,1,62.900,21.100,29.50
Dirk,Nowitzki,Dal,F,15526,@NY,6,20.83,3,5.83,0.5,0.33,1,52.400,96.00,29.88
Josh,Smith,Det,F,15518,GS,6,17.5,2.83,7.33,0.67,1.83,2.5,44.400,60.900,28.08
Brandon,Knight,Mil,G,15451,@Phi,4,23,7,3,0.75,0.5,1.75,42.300,81.200,32.12
DeAndre,Jordan,LAC,C,15323,@NO,5,10.8,0.2,13.6,1.2,2.8,0.8,82.600,55.200,33.60
Rajon,Rondo,Bos,G,15146,@Uta,4,13.75,9.25,5.75,1,0,1.5,39.600,71.400,31.06
Greg,Monroe,Det,F,15042,GS,6,16.83,2.17,11.33,1,1.33,1.67,52.400,50.0,32.83
Jrue,Holiday,NO,G,14205,LAC,0,0,0,0,0,0,0,0,0,0.00
Monta,Ellis,Dal,G,14078,@NY,6,14.17,5.67,4,2,0.33,3.5,41.100,81.500,24.83
Tyson,Chandler,NY,C,13898,Dal,5,10.8,1.6,12.4,1,1.6,1.6,54.500,54.500,29.80
Michael,Carter-Williams,Phi,G,13870,Mil,5,19.4,4.6,4.8,0.6,1,4.8,40.200,73.200,24.70
Enes,Kanter,Uta,C,13535,Bos,5,17.2,1.6,9,0.4,0.8,1.8,57.100,66.700,28.15
Andre,Iguodala,GS,F,13178,@Det,5,10.4,5.2,7,2.2,0.6,0.6,51.200,100,29.85
Andrew,Bogut,GS,C,13045,@Det,0,0,0,0,0,0,0,0,0,0.00
Brandon,Jennings,Det,G,12835,GS,6,14.67,6.83,2.83,1,0,1.17,33.300,70.800,23.88
Jared,Sullinger,Bos,F,12787,@Uta,5,10.2,1.2,9.8,0.2,1.2,1.4,35.900,66.700,21.35
Jamal,Crawford,LAC,G,12597,@NO,5,26,2.6,2.2,1.6,0.2,2.6,50.0,85.300,28.85
Gordon,Hayward,Uta,F,12591,Bos,5,12.6,4.8,5.4,1.8,1,2.2,29.000,88.500,25.25
Ryan,Anderson,NO,F,12545,LAC,0,0,0,0,0,0,0,0,0,0.00
Jeff,Green,Bos,F,12370,@Uta,6,20.67,2.17,3.67,1.33,0.33,2.17,38.000,79.500,23.42
Raymond,Felton,NY,G,12361,Dal,5,10,7.8,5,0.8,0.8,1.8,33.300,81.800,25.35
Trey,Burke,Uta,G,12190,Bos,5,13.2,6.6,3.6,0.8,0.2,1,38.600,100,24.30
Derrick,Favors,Uta,F,11945,Bos,2,5.5,0.5,5.5,0.5,2,0.5,36.400,42.900,14.88
Kris,Humphries,Bos,C,11105,@Uta,6,9.83,1,4.17,0.5,0.67,1.33,51.000,69.200,15.21
Draymond,Green,GS,F,10713,@Det,5,10.6,2,7.8,1.6,1.8,1,39.500,90.0,26.35
Shawn,Marion,Dal,F,10607,@NY,6,10,1.67,7.33,0.83,0,0.83,48.300,0,19.92
John,Henson,Mil,F,10486,@Phi,4,10.75,1.25,7,0,1.75,3.25,58.300,11.100,18.75
Larry,Sanders,Mil,C,10350,@Phi,0,0,0,0,0,0,0,0,0,0.00
Klay,Thompson,GS,G,10186,@Det,5,11.8,2.6,4.2,1.8,0.8,0.8,36.400,87.500,21.05
J.R.,Smith,NY,G,9942,Dal,4,11,2.75,5,1.25,0,1.25,35.400,57.100,18.38
Nate,Wolters,Mil,G,9933,@Phi,5,9.6,4.6,5,1,0.6,0.6,40.800,66.700,22.25
Alec,Burks,Uta,G,9839,Bos,5,20,1.4,3.8,1,0,2.8,45.900,78.800,21.65
Vince,Carter,Dal,F,9794,@NY,6,12.17,2.17,4.67,1.33,0.5,1,31.700,84.600,20.00
Eric,Gordon,NO,G,9596,LAC,6,15,2.5,1.17,0.33,0.17,1.67,42.700,72.00,15.38
Ersan,Ilyasova,Mil,F,9566,@Phi,4,12.75,1.5,7.5,0.25,0,0.5,40.0,73.300,20.50
Tyreke,Evans,NO,F,9531,LAC,5,11,6,5,0.6,0.6,2,40.400,47.100,22.35
J.J.,Redick,LAC,G,9480,@NO,0,0,0,0,0,0,0,0,0,0.00
Avery,Bradley,Bos,G,9455,@Uta,1,5,0,0,0,0,1,15.400,0,-1.50
Brandon,Bass,Bos,F,9335,@Uta,6,13.33,0.5,5.5,0.67,0.5,1.5,52.500,85.700,19.21
Giannis,Antetokounmpo,Mil,G,9296,@Phi,5,6.8,2,5,1.2,1,0.8,37.500,68.400,17.55
Brian,Roberts,NO,G,9245,LAC,6,14,4.5,2.33,1.83,0,1.83,41.100,93.300,21.83
