FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,22398,Bos,8,30.75,4.62,8.75,1,0.62,3,50.600,89.400,43.44
LeBron,James,Mia,F,20799,Tor,6,26.17,6.83,7.17,0.5,0.33,3.17,53.200,60.0,38.12
Stephen,Curry,GS,G,20301,@Was,8,19.62,10.5,6.5,2.25,0.25,4.5,40.600,78.100,38.62
John,Wall,Was,G,19530,GS,5,21.6,7.2,3.6,1,0,3.4,46.300,93.500,30.90
Carmelo,Anthony,NY,F,18830,@Dal,3,23.67,2.67,7.67,0.33,0.33,1.67,47.400,100,31.92
Kyle,Lowry,Tor,G,17749,@Mia,7,19.57,10.14,5.14,2,0.14,1.57,45.600,81.800,39.86
Pau,Gasol,LAL,C,17653,Den,4,17.75,3.75,10,0.25,2,1.75,45.300,72.200,33.62
Kyrie,Irving,Cle,G,16977,Ind,6,24,6.33,2.5,1.5,0.33,2.83,47.800,95.700,32.46
Ty,Lawson,Den,G,16848,@LAL,7,17.43,8.57,3.14,2.14,0.43,4.43,43.200,92.500,31.14
Paul,George,Ind,F,16378,@Cle,6,21.83,3.17,6.67,1.5,0.17,2.33,47.100,84.600,31.08
David,Lee,GS,F,16374,@Was,8,22.88,2.5,9.38,0.38,0.5,2.88,59.200,85.300,33.59
Dirk,Nowitzki,Dal,F,15134,NY,7,20.57,3.14,4.86,1,0.86,1.29,47.000,92.600,29.29
Dwyane,Wade,Mia,G,15105,Tor,5,18.6,5,4.2,1.8,0.4,2,53.800,60.0,29.75
Monta,Ellis,Dal,G,14821,NY,7,18.14,6.43,3.43,1.86,0.43,3.29,40.0,79.500,27.86
Anderson,Varejao,Cle,C,14403,Ind,8,8.25,1.88,11.88,0.62,1.12,1.25,45.00,75.00,25.84
Chris,Bosh,Mia,C,14235,Tor,7,20.71,0.57,6.71,1.29,1.29,1.57,56.600,77.800,29.82
Serge,Ibaka,OKC,F,13894,Bos,8,13.25,0.88,6.88,0.88,2,1.75,53.300,57.100,24.28
Lance,Stephenson,Ind,G,13704,@Cle,6,15.67,6.33,7,0.67,0,2.67,52.900,82.400,29.58
JaVale,McGee,Den,C,13550,@LAL,0,0,0,0,0,0,0,0,0,0.00
Trevor,Ariza,Was,F,13439,GS,5,10.8,3,4.6,2.2,0.2,1.2,37.500,85.700,21.55
DeMar,DeRozan,Tor,G,13394,@Mia,7,18.86,3.14,5.29,1.14,0.29,2.57,38.500,76.500,24.46
Shawn,Marion,Dal,F,13250,NY,7,13.29,2,7.14,1.29,0.71,1.29,53.200,83.300,25.29
Mario,Chalmers,Mia,G,12737,Tor,7,10.71,6.86,4.43,1.71,0,2.14,44.600,73.100,25.11
Tyson,Chandler,NY,C,12730,@Dal,6,9.17,1.5,7.83,1,1,1,57.900,57.900,22.21
Klay,Thompson,GS,G,12622,@Was,8,17.75,2.88,3.88,1.5,0.75,2.38,45.200,69.200,24.53
Marcin,Gortat,Was,C,12593,GS,5,10.8,1.4,5.4,0.2,1.2,1.8,55.800,100,18.75
Roy,Hibbert,Ind,C,12569,@Cle,6,12.5,1.5,6.5,0.5,2.67,2.67,55.600,65.200,23.88
J.J.,Hickson,Den,C,12301,@LAL,7,11,1.29,8.43,0.86,0.57,1.14,47.800,50.0,21.82
Andrew,Bogut,GS,C,12073,@Was,8,8.25,1,9.88,0.5,1.38,1.25,61.100,0,23.03
Jordan,Crawford,Bos,G,11885,@OKC,5,12.6,6,3.6,0.6,0,2.6,37.100,85.700,20.60
Wilson,Chandler,Den,F,11650,@LAL,7,15.29,1.14,5.43,1.14,0.57,1.14,38.600,72.200,21.29
Reggie,Jackson,OKC,G,11619,Bos,8,12.75,4.62,4,0.62,0,2,36.500,81.800,19.56
Andre,Iguodala,GS,F,11571,@Was,8,7.88,3.75,4.12,1.25,0.38,1.88,49.000,42.900,18.22
Jarrett,Jack,Cle,G,11482,Ind,8,8.75,4.75,3.5,0.25,0.12,1.38,34.200,80.0,16.31
Jonas,Valanciunas,Tor,C,11453,@Mia,7,11.86,0.86,9.71,0.43,1.29,2,54.200,70.400,24.21
J.R.,Smith,NY,G,11347,@Dal,6,13.5,4,5.83,1,0.33,1.17,36.400,44.400,23.21
