FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,22337,Den,6,31.5,2.5,15.83,0.67,0.33,2.83,44.600,85.300,47.29
LeBron,James,Mia,F,21925,@GS,6,28.17,6.83,7.17,2.67,0.5,3.67,52.600,76.500,44.46
Blake,Griffin,LAC,F,21780,Por,7,31.71,4.14,9.71,1.14,0.29,2.43,57.800,63.800,44.00
Dwight,Howard,Hou,C,20054,Was,6,24.83,1.5,11.5,1.17,2,4.5,58.100,66.200,38.21
Al,Jefferson,Cha,C,19841,@Bkn,6,28.5,2.5,10.83,1.67,1.33,2.33,53.300,67.600,43.12
DeMarcus,Cousins,Sac,C,19784,@NY,5,23.2,2.6,12.8,0.6,1.4,3.6,43.200,70.800,37.00
Stephen,Curry,GS,G,19621,Mia,7,27.29,7.43,3,1,0.14,3.43,53.500,90.0,36.61
Anthony,Davis,NO,F,18934,@Mil,7,23.86,1.86,9.57,1.71,3,1.86,56.000,75.500,41.68
LaMarcus,Aldridge,Por,F,18612,@LAC,7,21.29,2.71,11.86,0.57,1.14,2.14,42.300,78.400,35.04
John,Wall,Was,G,18407,@Hou,8,18.88,8,4.5,2.62,0.75,3.5,41.500,80.600,34.38
DeAndre,Jordan,LAC,C,18113,Por,7,13.71,1,16,1,2.29,1.43,72.700,53.300,37.50
Carmelo,Anthony,NY,F,18027,Sac,7,26.71,2.57,6.43,1.29,0.57,3,45.800,79.600,33.11
Andre,Drummond,Det,C,17936,Cle,7,15.71,0.71,14.71,1.14,2.57,1.57,69.600,46.700,38.39
Paul,Millsap,Atl,F,17044,@Tor,6,16.67,3,8.67,3.17,1,3.33,42.900,63.600,32.00
Chris,Paul,LAC,G,16985,Por,1,7,8,2,4,0,4,50.0,50.0,23.50
Brandon,Jennings,Det,G,16677,Cle,7,23.29,8,3.86,1.86,0.29,2.71,40.900,84.400,35.82
Josh,Smith,Det,F,16377,Cle,7,18.14,5,7.57,2.29,1.43,3.29,47.400,48.300,33.82
Dirk,Nowitzki,Dal,F,16123,@Ind,7,25.29,2.29,6.86,0.57,0,1.14,57.700,95.600,34.00
Ty,Lawson,Den,G,16111,@Min,4,18.75,7.75,4.25,1.25,0,3.75,47.400,86.400,30.31
Kyrie,Irving,Cle,G,16081,@Det,8,21.25,6.38,4,1.38,0.25,2.88,43.600,88.600,31.19
Rudy,Gay,Sac,F,16039,@NY,7,19.71,4,7.14,2,0.57,3.43,47.100,85.100,32.00
Jared,Sullinger,Bos,F,15872,SA,7,18.14,2,11.43,0.57,1.43,1.86,49.100,79.200,33.36
Tim,Duncan,SA,F,15830,@Bos,7,18.71,2.71,11.71,0.71,2.71,3.71,56.100,58.300,36.43
DeMar,DeRozan,Tor,G,15717,Atl,6,25.67,5.5,4,1.17,0.33,2,40.0,85.00,33.17
Damian,Lillard,Por,G,15565,@LAC,7,20.29,6.29,4.14,0.57,0.14,2.43,44.200,85.700,29.04
Zach,Randolph,Mem,F,15425,@Orl,9,19.44,2.33,9.44,1.11,0.44,2.22,49.000,73.000,30.81
David,Lee,GS,F,15265,Mia,4,13.5,2.25,8,0.5,0.5,2.5,43.500,77.800,22.62
James,Harden,Hou,G,15051,Was,4,23,3.25,3,1.75,0,3.25,43.500,93.300,27.25
Kyle,Lowry,Tor,G,14961,Atl,7,18.57,7.29,5.57,1.14,0.29,2.57,42.900,82.100,32.11
Mike,Conley,Mem,G,14845,@Orl,3,19.33,8.33,3,2,0,2,48.800,93.300,33.92
Dwyane,Wade,Mia,G,14743,@GS,5,20,4.2,4.8,0.4,0.4,4,61.800,83.300,27.00
Isaiah,Thomas,Sac,G,14481,@NY,8,22.62,5.75,2.25,1.12,0.12,2.5,44.700,85.00,28.50
Michael,Carter-Williams,Phi,G,14442,@Uta,7,15.29,5.29,4.43,0.71,1,4.57,34.600,67.400,21.75
Paul,George,Ind,F,14309,Dal,8,16.88,3.62,6.75,1.5,0,3.38,33.600,82.400,24.31
Nikola,Pekovic,Min,C,14225,Den,0,0,0,0,0,0,0,0,0,0.00
Jrue,Holiday,NO,G,14205,@Mil,0,0,0,0,0,0,0,0,0,0.00
Gordon,Hayward,Uta,F,14147,Phi,6,10.5,5.67,6.17,1.83,0.17,3.5,32.300,82.600,23.38
