FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Anthony,Davis,NO,F,23857,@Atl,58,21.36,1.57,10.38,1.40,2.91,1.71,52.700,78.700,39.28
Kevin,Durant,OKC,F,22913,@Tor,67,31.88,5.54,7.67,1.33,0.78,3.52,50.800,87.200,44.78
LeBron,James,Mia,F,21112,Mem,63,26.97,6.41,6.89,1.62,0.32,3.46,57.200,74.500,40.93
Joakim,Noah,Chi,C,19700,@Ind,66,12.33,5.05,11.26,1.12,1.56,2.35,48.500,72.400,33.94
DeMarcus,Cousins,Sac,C,19372,SA,58,22.26,2.81,11.76,1.52,1.24,3.60,48.700,72.200,37.68
Carmelo,Anthony,NY,F,19023,@Phi,65,28.11,3.09,8.25,1.2,0.65,2.54,45.500,84.100,37.67
Russell,Westbrook,OKC,G,18399,@Tor,36,21.39,7.17,5.75,1.94,0.11,3.97,43.300,80.800,34.05
John,Wall,Was,G,17968,@LAL,68,19.79,8.79,4.16,1.91,0.51,3.56,43.300,80.900,34.32
Paul,Millsap,Atl,F,17753,NO,60,17.9,3.18,8.27,1.8,1.12,2.52,45.900,74.500,31.84
Kyle,Lowry,Tor,G,17505,OKC,67,17.28,7.82,4.78,1.57,0.22,2.43,41.900,82.500,31.90
Andre,Drummond,Det,C,16604,@Pho,66,13.14,0.42,12.77,1.29,1.80,1.30,61.700,42.300,31.74
Pau,Gasol,LAL,C,16373,Was,57,17.75,3.26,9.82,0.44,1.54,2.28,48.200,74.200,32.17
Serge,Ibaka,OKC,F,16358,@Tor,67,15.25,0.97,8.85,0.45,2.63,1.57,54.200,78.100,29.31
Ty,Lawson,Den,G,16341,@Dal,54,18.17,9,3.59,1.59,0.19,3.24,43.300,80.600,32.02
Paul,George,Ind,F,16262,Chi,68,22.21,3.51,6.54,1.76,0.29,2.76,43.400,87.600,31.81
Isaiah,Thomas,Sac,G,15997,SA,68,20.57,6.38,2.96,1.35,0.10,3,45.000,85.800,29.11
Greg,Monroe,Det,F,15954,@Pho,67,14.88,2.01,9.18,1.13,0.55,2.09,50.800,66.100,27.02
Tyreke,Evans,NO,F,15496,@Atl,58,13.45,4.64,4.64,1.09,0.31,2.14,42.300,78.800,23.03
Dwyane,Wade,Mia,G,15039,Mem,49,19.39,4.90,4.65,1.49,0.55,2.92,54.700,74.900,29.88
Michael,Carter-Williams,Phi,G,15039,NY,56,16.77,6.21,5.88,1.91,0.64,3.82,39.700,68.900,29.25
Tim,Duncan,SA,F,14962,@Sac,62,15.05,3,10.03,0.56,1.90,2.18,48.900,73.500,31.16
Josh,Smith,Det,F,14850,@Pho,67,16.57,3.39,7.07,1.46,1.49,2.54,41.700,55.300,28.25
Marc,Gasol,Mem,C,14801,@Mia,44,13.84,3.77,6.73,1,1.45,1.98,46.300,81.400,27.41
Thaddeus,Young,Phi,F,14604,NY,65,17.86,2.29,6.08,2.22,0.42,2.11,46.400,68.800,27.33
Kenneth,Faried,Den,F,14596,@Dal,66,12.61,1.12,7.94,0.80,0.88,1.45,55.900,63.800,23.44
