FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
LeBron,James,Mia,F,22626,@LAL,27,25.41,6.56,6.85,1.48,0.33,3.48,59.900,77.000,40.01
Kevin,Durant,OKC,F,22347,@NY,27,28.11,4.74,8.07,1.56,0.93,3.37,48.600,88.700,41.65
Stephen,Curry,GS,G,21064,LAC,26,23.88,9.19,4.15,1.96,0.31,4,45.600,87.400,38.17
Dwight,Howard,Hou,C,20975,@SA,29,18.69,1.86,13.28,0.83,1.90,3.28,59.000,57.000,35.89
Chris,Paul,LAC,G,20938,@GS,28,19.18,11.32,4.71,2.36,0.11,2.54,45.600,87.100,40.27
Carmelo,Anthony,NY,F,19081,OKC,27,26.26,2.78,8.78,1.04,0.74,2.22,44.700,85.200,36.44
Russell,Westbrook,OKC,G,18888,@NY,24,21.62,6.83,5.67,1.79,0.08,4.08,42.700,79.500,32.83
Blake,Griffin,LAC,F,18509,@GS,29,20.90,3.14,10.52,1.10,0.69,2.69,51.700,68.800,34.84
Tim,Duncan,SA,F,17444,Hou,25,13.92,3.08,9.2,0.48,1.84,1.88,45.400,76.600,29.04
David,Lee,GS,F,16891,LAC,29,18.17,2,9.93,0.62,0.31,2.24,49.400,81.800,29.14
Joakim,Noah,Chi,C,16786,@Bkn,25,10.64,3.44,9.88,1.08,1.08,1.8,47.000,69.000,27.81
Pau,Gasol,LAL,C,16642,Mia,27,14.78,3.15,9.22,0.30,1.26,2.37,44.500,74.700,27.55
Dwyane,Wade,Mia,G,16270,@LAL,20,19.9,4.85,4.75,2.05,0.55,3.25,54.100,73.400,31.01
Deron,Williams,Bkn,G,16093,Chi,16,12.5,7.62,2.38,0.62,0.19,3,44.700,76.00,22.41
James,Harden,Hou,G,16043,@SA,23,23.87,5.61,4.52,1.48,0.48,4.04,44.100,84.800,32.52
Andrew,Bogut,GS,C,15567,LAC,28,7.68,1.64,10.61,0.75,1.82,1.79,60.700,39.500,25.15
DeAndre,Jordan,LAC,C,15445,@GS,29,9.55,0.79,13.10,0.97,2.17,1.55,64.500,40.700,29.41
Luol,Deng,Chi,F,15270,@Bkn,20,19.55,4.05,7,0.95,0.2,2.55,45.800,80.200,29.35
Paul,Pierce,Bkn,F,14962,Chi,22,12.59,2.91,5.23,0.82,0.18,2.59,40.200,85.100,19.74
Chandler,Parsons,Hou,F,14717,@SA,27,17.26,3.70,5.04,1.19,0.56,2.15,52.300,70.600,26.93
Chris,Bosh,Mia,C,14502,@LAL,26,14.85,0.88,6.15,0.92,1.19,1.42,52.700,79.00,23.75
Tony,Parker,SA,G,14304,Hou,25,18.08,6.2,2.52,0.52,0.04,2.36,51.100,73.700,25.25
Serge,Ibaka,OKC,F,13957,@NY,27,14.04,0.96,9.26,0.37,2.37,1.48,50.800,78.800,27.93
Tyson,Chandler,NY,C,13075,OKC,7,8,1.43,9.14,1.14,2.14,1.14,55.00,57.100,25.07
Carlos,Boozer,Chi,F,12912,@Bkn,26,14.88,1.77,9.08,0.69,0.54,2.46,45.100,80.200,24.81
Joe,Johnson,Bkn,G,12809,Chi,26,16.54,2.77,3.31,0.46,0.27,1.19,45.000,82.200,21.17
Kawhi,Leonard,SA,F,12773,Hou,27,12.30,1.70,6.33,1.81,0.37,1.15,50.400,75.00,23.25
Andray,Blatche,Bkn,C,12542,Chi,27,11.74,1.37,5.96,1,0.44,1.74,47.300,72.200,19.40
D.J.,Augustin,Chi,G,11713,@Bkn,16,5.06,3.06,0.88,0.5,0,1.38,35.100,93.300,8.78
Manu,Ginobili,SA,G,11595,Hou,27,11.74,4.63,3.67,1,0.15,2.07,48.000,91.800,21.06
Xavier,Henry,LAL,F,11334,Mia,28,10.25,1.14,2.79,1.11,0.18,1.36,41.300,63.400,13.45
J.R.,Smith,NY,G,11187,OKC,22,11.5,2.82,4.45,1.09,0.18,1.55,34.600,65.700,18.11
Nick,Young,LAL,G,10895,Mia,28,15.57,1.43,2.36,0.79,0.32,1.21,43.100,80.200,17.77
Mario,Chalmers,Mia,G,10845,@LAL,25,9.16,4.72,2.4,1.88,0.32,2.28,43.700,75.400,19.12
Klay,Thompson,GS,G,10560,LAC,29,19.48,2.66,3.24,1,0.45,2.17,44.900,78.200,23.55
Reggie,Jackson,OKC,G,10491,@NY,27,12.33,3.48,3.81,0.89,0.07,2.04,47.100,94.100,19.42
Jamal,Crawford,LAC,G,10305,@GS,29,16.66,2.62,2.45,0.76,0.14,2.14,42.700,82.500,19.11
Andrei,Kirilenko,Bkn,F,10270,Chi,4,5.75,1,3.25,0.75,0,0.75,42.900,57.900,10.06
Jeremy,Lin,Hou,G,10230,@SA,19,14.63,4.11,2.42,1.16,0.42,2.95,50.300,79.00,21.21
Taj,Gibson,Chi,F,10221,@Bkn,26,11.69,0.88,6.46,0.31,1.27,1.85,48.400,70.700,19.42
Jordan,Hill,LAL,F,10194,Mia,28,9.32,0.93,7.75,0.25,0.79,1,58.500,69.100,19.74
Andrea,Bargnani,NY,C,10035,OKC,27,14.26,1.30,5.22,0.41,1.30,1.22,43.700,80.900,21.03
Andre,Iguodala,GS,F,9897,LAC,17,11.24,5.24,4,1.71,0.29,2.53,52.200,60.500,23.18
Terrence,Jones,Hou,F,9883,@SA,26,9.46,1.15,6.23,0.5,1.19,0.96,49.300,59.300,19.02
Chris,Kaman,LAL,C,9773,Mia,16,7.81,1,5.69,0.25,0.94,1.69,46.400,69.200,14.89
Matt,Barnes,LAC,F,9445,@GS,10,6.3,1.7,3.9,1,0.4,1.1,36.500,81.800,13.58
Beno,Udrih,NY,G,9417,OKC,20,5.9,2.75,1.8,0.55,0.05,1.3,45.500,83.300,10.75
Kirk,Hinrich,Chi,G,9135,@Bkn,21,8.57,5.19,3.19,1.24,0.33,2.29,33.700,82.00,18.27
Tim,Hardaway Jr.,NY,G,8996,OKC,26,8.31,1,1.23,0.5,0.19,0.58,47.900,82.600,10.38
Kevin,Garnett,Bkn,F,8847,Chi,24,6.71,1.83,7.12,0.88,0.71,1.12,37.500,81.000,17.82
Jordan,Farmar,LAL,G,8815,Mia,18,9.17,4.44,2.94,0.67,0.22,2.06,43.800,77.300,16.85
Jodie,Meeks,LAL,G,8713,Mia,28,12.75,1.25,2.75,1.04,0.04,1.29,46.000,79.700,16.06
Boris,Diaw,SA,F,8689,Hou,27,9.81,2.19,3.37,0.48,0.44,1.33,54.000,71.400,15.82
Marco,Belinelli,SA,G,8682,Hou,28,10.25,1.82,2.71,0.71,0.07,1.18,50.700,81.800,14.77
Mirza,Teletovic,Bkn,F,8668,Chi,20,6.65,0.7,3.6,0.3,0.25,0.7,38.000,63.200,10.55
Mike,Dunleavy,Chi,F,8595,@Bkn,26,10.54,2.12,3.88,0.54,0.31,1.19,43.800,81.800,16.47
