FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,23547,NO,30,26.47,4.17,13.7,0.83,0.33,2.43,46.900,83.000,44.11
Chris,Paul,LAC,G,21186,Cha,32,19.66,11.25,4.72,2.53,0.09,2.53,46.100,86.600,40.80
Anthony,Davis,NO,F,19923,@Min,22,19.5,1.32,10.45,1.45,3.18,1.41,51.900,78.900,38.34
John,Wall,Was,G,18812,Dal,28,20.18,9.04,4.18,2.07,0.39,3.61,43.000,84.700,35.06
Blake,Griffin,LAC,F,18334,Cha,33,21.70,3.06,10.45,1.06,0.70,2.91,51.800,70.0,35.05
Paul,George,Ind,F,18157,@Tor,30,23.83,3.5,5.9,2,0.27,2.57,47.100,85.500,33.44
Thaddeus,Young,Phi,F,17867,@Den,27,17.56,1.74,6.93,1.52,0.56,1.89,50.0,71.800,27.05
Kyle,Lowry,Tor,G,17802,Ind,29,15.72,7.21,4.03,1.72,0.14,2.28,42.200,82.200,29.20
Jrue,Holiday,NO,G,17604,@Min,29,15.31,8.31,4.34,1.59,0.41,3.07,45.700,85.500,30.22
Al,Jefferson,Cha,C,17539,@LAC,23,17.04,1.74,10.26,0.96,1.39,1,44.900,65.400,31.07
Michael,Carter-Williams,Phi,G,17529,@Den,19,17.84,7.53,5.47,3.11,0.68,3.53,41.400,70.400,34.68
Tyreke,Evans,NO,F,16250,@Min,27,13.19,4.56,4.85,1.33,0.37,2,41.400,81.200,23.69
Lance,Stephenson,Ind,G,15751,@Tor,30,13.5,5.27,6.67,0.73,0.1,2.53,48.800,71.200,25.72
Dirk,Nowitzki,Dal,F,15658,@Was,30,21.3,2.97,5.9,1.03,0.8,1.53,49.300,91.900,31.04
Nikola,Pekovic,Min,C,15650,NO,31,17.48,1.03,9.13,0.52,0.42,1.65,52.300,72.00,26.80
Ty,Lawson,Den,G,15230,Phi,28,17.79,7.89,3.39,1.39,0.18,3.07,43.400,79.400,29.53
Spencer,Hawes,Phi,C,14928,@Den,28,15,3.18,8.93,0.46,1.54,2.25,49.800,74.200,29.48
Monta,Ellis,Dal,G,14679,@Was,31,20.32,5.97,3.35,1.77,0.16,3.48,45.500,83.400,28.95
Evan,Turner,Phi,F,14669,@Den,29,19.38,4.03,6.66,1,0.03,3.48,44.100,82.300,27.22
Kemba,Walker,Cha,G,14542,@LAC,32,18.59,4.66,4.31,1.41,0.53,2.56,41.300,80.100,27.08
Ricky,Rubio,Min,G,14461,NO,31,8.71,8.23,4.61,2.81,0.13,2.84,34.500,85.600,26.98
DeAndre,Jordan,LAC,C,14459,Cha,33,9.03,0.82,13.42,0.97,2.27,1.52,64.000,39.400,29.67
Trevor,Ariza,Was,F,14247,Dal,23,15.48,2.70,5.91,2,0.30,1.96,46.100,73.800,26.04
Shawn,Marion,Dal,F,13579,@Was,31,11.52,1.68,7.26,1.32,0.77,1.23,46.400,80.0,23.15
JaVale,McGee,Den,C,13550,Phi,5,7,0.4,3.4,0.2,1.4,1.6,44.700,100,11.35
