FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,23026,@Cha,18,18.33,2.33,14,0.72,0.5,2.17,35.200,70.400,33.08
LeBron,James,Mia,F,22012,Den,76,26.79,7.25,8.03,1.70,0.88,2.97,56.500,75.300,45.14
Anthony,Davis,NO,F,20834,Por,64,13.55,0.98,8.16,1.17,1.75,1.39,51.600,75.100,26.68
Al,Jefferson,Cha,C,19520,Min,78,17.83,2.10,9.23,1.03,1.14,1.35,49.400,77.000,31.19
Blake,Griffin,LAC,F,19421,@Uta,80,18,3.74,8.28,1.21,0.62,2.31,53.800,66.000,31.31
Chris,Paul,LAC,G,18835,@Uta,70,16.94,9.69,3.74,2.41,0.14,2.27,48.100,88.500,35.56
Stephen,Curry,GS,G,18188,Cle,78,22.90,6.91,4.03,1.62,0.15,3.08,45.100,90.000,33.69
LaMarcus,Aldridge,Por,F,18034,@NO,74,21.08,2.59,9.05,0.84,1.23,1.93,48.400,81.000,33.45
Ty,Lawson,Den,G,17641,@Mia,73,16.66,6.86,2.71,1.47,0.11,2.49,46.100,75.600,26.90
John,Wall,Was,G,16785,@Orl,49,18.49,7.61,4,1.31,0.76,3.20,44.100,80.400,31.02
Nikola,Vucevic,Orl,C,16710,Was,77,13.09,1.86,11.91,0.79,1.03,1.83,51.900,68.300,29.53
Pau,Gasol,LAL,C,16482,@SA,49,13.73,4.08,8.59,0.49,1.24,2.12,46.600,70.200,28.25
Kyrie,Irving,Cle,G,16420,@GS,59,22.46,5.93,3.66,1.51,0.36,3.24,45.200,85.500,31.10
DeAndre,Jordan,LAC,C,16399,@Uta,82,8.83,0.34,7.24,0.59,1.37,1.22,64.300,38.600,19.09
Paul,George,Ind,F,16313,@Phi,79,17.43,4.14,7.63,1.81,0.65,2.95,41.900,80.700,30.48
Kyle,Lowry,Tor,G,15786,Mem,68,11.63,6.40,4.72,1.38,0.35,2.31,40.100,79.500,25.19
Dwyane,Wade,Mia,G,15421,Den,69,21.20,5.10,4.99,1.86,0.81,2.81,52.100,72.500,32.96
Rajon,Rondo,Bos,G,15416,Pho,38,13.74,11.05,5.58,1.84,0.24,3.89,48.400,64.500,33.96
Tyreke,Evans,NO,F,15157,Por,65,15.18,3.52,4.42,1.38,0.42,1.97,47.800,77.500,24.08
Goran,Dragic,Pho,G,15059,@Bos,77,14.73,7.39,3.09,1.61,0.34,2.75,44.300,74.800,27.01
Marc,Gasol,Mem,C,14889,@Tor,80,14.09,3.98,7.78,1,1.74,1.96,49.400,84.800,30.23
Tim,Duncan,SA,F,14762,LAL,69,17.78,2.67,9.94,0.72,2.65,2.13,50.200,81.700,34.91
Michael,Carter-Williams,Phi,G,14744,Ind,52,16.79,6.25,5.58,2,0.65,3.77,39.500,69.900,29.22
David,Lee,GS,F,14688,Cle,79,18.47,3.53,11.22,0.85,0.28,2.62,51.900,79.700,33.47
Spencer,Hawes,Cle,C,14441,@GS,82,11.04,2.23,7.20,0.29,1.38,1.60,46.400,77.700,22.26
Nicolas,Batum,Por,F,14419,@NO,73,14.34,4.93,5.64,1.25,1.14,2.60,42.300,84.800,27.45
Eric,Bledsoe,Pho,G,14335,@Bos,76,8.46,3.07,2.96,1.43,0.72,1.80,44.500,79.100,17.02
David,West,Ind,F,14297,@Phi,73,17.12,2.92,7.71,1.01,0.95,2.15,49.800,76.800,28.93
Marcin,Gortat,Was,C,14285,@Orl,61,11.15,1.23,8.46,0.66,1.61,1.62,52.100,65.200,23.85
Damian,Lillard,Por,G,14228,@NO,82,19.05,6.48,3.13,0.90,0.23,2.96,42.900,84.400,27.20
Zach,Randolph,Mem,F,14177,@Tor,76,15.38,1.42,11.24,0.80,0.41,1.97,46.000,75.00,27.88
Kemba,Walker,Cha,G,14094,Min,82,17.74,5.74,3.45,1.95,0.38,2.44,42.300,79.800,28.06
DeMar,DeRozan,Tor,G,14090,Mem,82,18.11,2.49,3.90,0.93,0.29,1.84,44.500,83.100,22.71
Gordon,Hayward,Uta,F,13971,LAC,72,14.12,2.96,3.12,0.81,0.53,1.67,43.500,82.700,20.08
Thaddeus,Young,Phi,F,13821,Ind,76,14.83,1.64,7.51,1.75,0.72,1.18,53.100,57.400,26.97
Tony,Parker,SA,G,13641,LAL,66,20.32,7.56,3,0.82,0.09,2.58,52.200,84.500,30.66
Kenneth,Faried,Den,F,13581,@Mia,80,11.54,0.96,9.18,1.01,1.04,1.41,55.200,61.300,24.56
Kawhi,Leonard,SA,F,13525,LAL,58,11.88,1.60,5.97,1.67,0.55,1.07,49.400,82.500,22.64
Ricky,Rubio,Min,G,13304,@Cha,57,10.67,7.33,4.02,2.40,0.09,3.02,36.000,79.900,25.30
Lance,Stephenson,Ind,G,13299,@Phi,78,8.81,2.86,3.90,1.04,0.21,1.40,46.000,65.200,16.73
Chris,Bosh,Mia,C,13002,Den,74,16.65,1.66,6.77,0.89,1.36,1.73,53.500,79.800,27.12
Mike,Conley,Mem,G,12918,@Tor,80,14.6,6.09,2.81,2.18,0.3,2.36,44.000,83.000,26.25
Amir,Johnson,Tor,F,12846,Mem,81,10.04,1.51,7.54,1,1.36,1.44,55.400,72.700,23.02
Anderson,Varejao,Cle,C,12835,@GS,25,14.12,3.36,14.44,1.48,0.56,1.76,47.800,75.500,36.01
Nikola,Pekovic,Min,C,12793,@Cha,62,16.31,0.85,8.79,0.69,0.81,1.63,52.000,74.400,26.41
Gerald,Green,Pho,F,12656,@Bos,60,7.02,0.83,2.35,0.32,0.38,0.88,36.600,80.0,9.37
Tobias,Harris,Orl,F,12518,Was,55,10.96,1.25,5.22,0.58,0.8,1.2,45.500,75.200,18.09
P.J.,Tucker,Pho,F,12406,@Bos,79,6.41,1.38,4.43,0.78,0.24,0.85,47.300,74.400,13.59
Wilson,Chandler,Den,F,12008,@Mia,43,13.02,1.35,5.07,1.05,0.28,1.40,46.200,79.300,19.52
Matt,Barnes,LAC,F,11961,@Uta,80,10.28,1.54,4.58,1.02,0.79,1.12,46.200,74.400,18.34
Derrick,Favors,Uta,F,11842,LAC,77,9.44,0.97,7.09,0.87,1.69,1.68,48.200,68.800,20.77
Manu,Ginobili,SA,G,11744,LAL,60,11.75,4.57,3.35,1.33,0.22,2.2,42.500,79.600,20.75
Andrew,Bogut,GS,C,11656,Cle,32,5.81,2.09,7.66,0.62,1.72,1.09,45.100,50.0,20.24
Trevor,Ariza,Was,F,11653,@Orl,56,9.46,2.02,4.75,1.29,0.36,1.5,41.700,82.100,17.71
Jameer,Nelson,Orl,G,11478,Was,56,14.68,7.38,3.73,1.27,0.11,2.75,39.200,87.300,26.06
Roy,Hibbert,Ind,C,11421,@Phi,79,11.86,1.43,8.30,0.49,2.61,2.05,44.800,74.100,25.17
Jeff,Green,Bos,F,11381,Pho,81,12.79,1.58,3.93,0.69,0.84,1.63,46.700,80.800,18.53
Robin,Lopez,Por,C,11351,@NO,82,11.33,0.78,5.63,0.39,1.56,1.34,53.400,77.800,19.78
Kris,Humphries,Bos,C,11343,Pho,65,5.77,0.49,5.62,0.25,0.51,0.88,44.800,78.900,12.64
Luol,Deng,Cle,F,11132,@GS,75,16.49,2.96,6.35,1.08,0.43,1.92,42.600,81.600,25.43
Enes,Kanter,Uta,C,11121,LAC,70,7.23,0.44,4.34,0.4,0.46,1.44,54.400,79.500,12.19
Kendall,Marshall,LAL,G,11073,@SA,48,2.98,2.98,0.88,0.46,0.08,1.19,37.100,57.100,7.39
