FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,24002,@Mia,8,39,6.25,6.12,1.5,1,5.12,59.700,85.700,50.59
Kevin,Love,Min,F,21179,NO,7,21.71,5,12,1.14,0.29,1.86,43.900,81.000,40.14
Anthony,Davis,NO,F,20932,@Min,7,23.43,1.86,10.57,1.86,4.14,2.14,49.600,79.400,44.21
LeBron,James,Mia,F,20911,OKC,7,26.29,6.43,8,1.43,0.14,3.43,52.400,75.400,40.29
DeMarcus,Cousins,Sac,C,19407,Mem,6,18.17,2.17,11.67,1.33,2,3.5,44.900,74.400,34.25
Al,Jefferson,Cha,C,18431,@Den,8,26.75,2.75,12.12,1,1.25,1.75,57.200,69.700,43.72
John,Wall,Was,G,18283,@LAC,8,21.25,7.75,5.75,1.5,0.75,4,44.300,83.300,35.25
Blake,Griffin,LAC,F,18230,Was,8,25.25,4.5,7.12,1.25,0.38,2.5,53.700,75.00,36.59
Dwight,Howard,Hou,C,17357,@Dal,8,17.12,1.38,12.25,0.75,1.88,3.12,53.800,45.600,31.25
Ty,Lawson,Den,G,16858,Cha,6,18.33,10.5,3,1.83,0.17,2.33,43.200,81.800,35.00
Joakim,Noah,Chi,C,16849,@SA,7,15,6,15.57,1.29,1.43,2.86,48.100,73.000,42.32
James,Harden,Hou,G,16798,@Dal,7,19.43,7,3.86,1.57,0.57,3.29,41.600,85.700,31.04
DeAndre,Jordan,LAC,C,16720,Was,8,9.25,1.5,16,1.25,1.88,1.5,64.00,40.0,34.19
Goran,Dragic,Pho,G,16181,@Mil,7,20,6.86,5,2,0.14,3.14,54.900,60.0,33.39
Kyle,Lowry,Tor,G,15959,Orl,8,18.38,8.5,5.12,1.12,0.38,2.5,43.400,72.200,33.41
Tim,Duncan,SA,F,15630,Chi,7,15,2.29,10.57,0.71,2.57,1.86,56.200,50.0,32.79
Nikola,Pekovic,Min,C,15590,NO,7,16.86,1.14,9,0.29,0.86,1.29,54.300,85.700,27.61
Zach,Randolph,Mem,F,15149,@Sac,7,16.71,2.71,11.57,0.14,0.71,2.57,41.000,72.400,28.89
Isaiah,Thomas,Sac,G,15115,Mem,9,21.67,6.67,2.67,1.22,0.11,3.33,41.900,85.700,28.89
Dirk,Nowitzki,Dal,F,15080,Hou,6,21.5,2.17,7,0.33,0.33,0.83,43.400,90.300,28.75
DeMar,DeRozan,Tor,G,15043,Orl,7,24.29,3.43,5.71,1.29,0.14,1.86,44.900,71.900,31.07
Michael,Carter-Williams,Phi,G,14901,@Bos,8,17.12,5.75,5,1.5,0.38,3.25,37.400,70.500,26.56
Nikola,Vucevic,Orl,C,14800,@Tor,0,0,0,0,0,0,0,0,0,0.00
Dwyane,Wade,Mia,G,14765,OKC,3,8,4,3.67,0.67,1,2,40.0,100,17.42
Chandler,Parsons,Hou,F,14725,@Dal,8,17.5,3.25,6.88,0.75,0.5,2,44.000,75.00,27.09
Serge,Ibaka,OKC,F,14714,@Mia,9,16.89,0.56,8.11,0.67,3.56,1.89,58.600,75.00,31.53
Chris,Bosh,Mia,C,14675,OKC,7,24,1.57,6.29,0.57,1,1.86,61.100,85.700,32.14
Evan,Turner,Phi,F,13977,@Bos,8,16.88,3.12,5.25,0.75,0,2,45.800,86.500,23.69
Ricky,Rubio,Min,G,13967,NO,7,8,8.29,4.14,2.71,0,2.43,43.500,81.200,26.54
Kemba,Walker,Cha,G,13890,@Den,4,19,7.75,3.75,1.25,0.75,1.25,44.100,79.200,33.31
Monta,Ellis,Dal,G,13888,Hou,7,17.43,6.57,3.71,1.57,0.29,4,49.000,58.300,27.00
Thaddeus,Young,Phi,F,13861,@Bos,8,15,1.75,5.25,3.25,0.25,2.38,40.300,66.700,23.69
Spencer,Hawes,Phi,C,13812,@Bos,8,12.12,3.62,9.25,0.75,0.88,2.88,40.600,80.0,25.81
Victor,Oladipo,Orl,G,13795,@Tor,8,17.62,5.25,5.88,2.12,0.88,3.5,46.300,84.600,31.34
Tony,Parker,SA,G,13786,Chi,6,18.83,5.83,2,0.5,0.17,2.5,50.600,85.700,25.08
Mike,Conley,Mem,G,13749,@Sac,7,17.43,4.86,3.57,1.14,0.29,1.29,46.400,77.300,26.68
Rudy,Gay,Sac,F,13557,Mem,6,19.17,3.33,3.17,0.83,0.17,2.33,52.300,88.200,24.12
JaVale,McGee,Den,C,13550,Cha,0,0,0,0,0,0,0,0,0,0.00
Terrence,Jones,Hou,F,13490,@Dal,6,19.17,1.67,8.33,1,1.83,1.17,59.000,56.800,32.58
Marcin,Gortat,Was,C,13448,@LAC,8,12.62,0.75,9.88,0.75,2,1.38,52.600,67.900,27.34
Trevor,Ariza,Was,F,13240,@LAC,8,12.88,3.38,6.5,2.25,0.25,1.5,43.400,86.400,26.69
Tyreke,Evans,NO,F,13202,@Min,5,14.4,4.8,3.2,1.2,0.2,2.4,41.700,84.600,22.10
