FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Blake,Griffin,LAC,F,21634,@Mem,80,18,3.74,8.28,1.21,0.62,2.31,53.800,66.000,31.31
Carmelo,Anthony,NY,F,19475,@Orl,67,28.66,2.55,6.87,0.78,0.48,2.61,44.900,83.000,34.19
Al,Jefferson,Cha,C,18933,NO,78,17.83,2.10,9.23,1.03,1.14,1.35,49.400,77.000,31.19
Anthony,Davis,NO,F,18367,@Cha,64,13.55,0.98,8.16,1.17,1.75,1.39,51.600,75.100,26.68
Joakim,Noah,Chi,C,18228,Den,66,11.88,3.97,11.11,1.18,2.14,2.67,48.100,75.100,32.76
LaMarcus,Aldridge,Por,F,18080,Uta,74,21.08,2.59,9.05,0.84,1.23,1.93,48.400,81.000,33.45
Andre,Drummond,Det,C,18077,Atl,60,7.93,0.5,7.62,0.98,1.58,0.95,60.800,37.100,20.44
Chris,Paul,LAC,G,17875,@Mem,70,16.94,9.69,3.74,2.41,0.14,2.27,48.100,88.500,35.56
DeAndre,Jordan,LAC,C,17213,@Mem,82,8.83,0.34,7.24,0.59,1.37,1.22,64.300,38.600,19.09
Goran,Dragic,Pho,G,16687,SA,77,14.73,7.39,3.09,1.61,0.34,2.75,44.300,74.800,27.01
Kyrie,Irving,Cle,G,16212,@Tor,59,22.46,5.93,3.66,1.51,0.36,3.24,45.200,85.500,31.10
Kyle,Lowry,Tor,G,15920,Cle,68,11.63,6.40,4.72,1.38,0.35,2.31,40.100,79.500,25.19
Dirk,Nowitzki,Dal,F,15863,@Phi,53,17.30,2.49,6.85,0.72,0.70,1.32,47.100,86.000,27.22
Pau,Gasol,LAL,C,15810,Bos,49,13.73,4.08,8.59,0.49,1.24,2.12,46.600,70.200,28.25
Damian,Lillard,Por,G,15769,Uta,82,19.05,6.48,3.13,0.90,0.23,2.96,42.900,84.400,27.20
Tim,Duncan,SA,F,15679,@Pho,69,17.78,2.67,9.94,0.72,2.65,2.13,50.200,81.700,34.91
Ty,Lawson,Den,G,15670,@Chi,73,16.66,6.86,2.71,1.47,0.11,2.49,46.100,75.600,26.90
Brandon,Jennings,Det,G,15463,Atl,80,17.46,6.51,3.08,1.56,0.12,2.54,39.900,81.900,26.91
Kendall,Marshall,LAL,G,15157,Bos,48,2.98,2.98,0.88,0.46,0.08,1.19,37.100,57.100,7.39
Kemba,Walker,Cha,G,15143,NO,82,17.74,5.74,3.45,1.95,0.38,2.44,42.300,79.800,28.06
DeMar,DeRozan,Tor,G,15065,Cle,82,18.11,2.49,3.90,0.93,0.29,1.84,44.500,83.100,22.71
Nikola,Vucevic,Orl,C,14971,NY,77,13.09,1.86,11.91,0.79,1.03,1.83,51.900,68.300,29.53
Paul,Millsap,Atl,F,14968,@Det,78,14.55,2.58,7.10,1.31,1.03,1.77,49.000,74.200,26.74
Monta,Ellis,Dal,G,14936,@Phi,82,19.23,6.05,3.85,2.06,0.44,3.10,41.600,77.300,29.39
Rajon,Rondo,Bos,G,14905,@LAL,38,13.74,11.05,5.58,1.84,0.24,3.89,48.400,64.500,33.96
Josh,Smith,Det,F,14897,Atl,76,17.46,4.22,8.41,1.24,1.79,2.97,46.500,51.700,32.21
Eric,Bledsoe,Pho,G,14315,SA,76,8.46,3.07,2.96,1.43,0.72,1.80,44.500,79.100,17.02
Mike,Conley,Mem,G,14135,LAC,80,14.6,6.09,2.81,2.18,0.3,2.36,44.000,83.000,26.25
Michael,Carter-Williams,Phi,G,13975,Dal,43,17.07,6.35,5.33,2.07,0.70,3.63,39.500,70.200,29.66
Greg,Monroe,Det,F,13796,Atl,81,16.02,3.47,9.59,1.30,0.68,2.89,48.600,68.900,30.17
Gordon,Hayward,Uta,F,13639,@Por,72,14.12,2.96,3.12,0.81,0.53,1.67,43.500,82.700,20.08
Tristan,Thompson,Cle,F,13611,@Tor,82,11.67,1.32,9.43,0.73,0.87,1.5,48.800,60.800,23.94
Chris,Kaman,LAL,C,13559,Bos,66,10.5,0.77,5.64,0.44,0.79,1.56,50.700,78.800,17.16
Kobe,Bryant,LAL,G,13490,Bos,78,27.35,6.01,5.55,1.36,0.32,3.68,46.300,83.900,36.84
