FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,22482,Sac,36,25.53,3.94,13.08,0.83,0.44,2.36,45.800,81.400,42.31
LeBron,James,Mia,F,21509,@Was,36,25.97,6.47,6.64,1.25,0.33,3.53,59.100,75.300,39.42
DeMarcus,Cousins,Sac,C,21106,@Min,35,23.54,3.06,11.57,1.86,1.06,3.43,49.700,72.400,39.44
LaMarcus,Aldridge,Por,F,21062,Cle,37,23.62,2.92,11,0.86,1.03,1.62,47.500,80.900,37.99
Blake,Griffin,LAC,F,19852,Dal,39,22.28,3.28,10.38,1.13,0.67,2.79,52.700,70.700,36.11
Anthony,Davis,NO,F,19471,Hou,30,19.63,1.27,10.33,1.47,3.07,1.63,52.500,75.00,37.72
Stephen,Curry,GS,G,19017,Den,36,23,9.25,4.61,1.89,0.28,4.36,43.900,86.500,37.21
Dwight,Howard,Hou,C,18789,@NO,39,18.26,1.82,12.69,0.90,1.72,3.13,57.800,53.700,34.37
James,Harden,Hou,G,18721,@NO,33,24.61,5.18,5.06,1.27,0.55,3.82,45.000,84.600,33.28
Pau,Gasol,LAL,C,17894,@Pho,35,15.74,3.37,9.71,0.31,1.46,2.49,45.400,72.700,29.60
DeAndre,Jordan,LAC,C,17358,Dal,39,9.51,0.82,13.41,0.95,2.49,1.54,64.600,40.600,30.54
Ty,Lawson,Den,G,17080,@GS,35,17.86,8.63,3.49,1.43,0.23,3.17,42.900,79.600,30.83
John,Wall,Was,G,16907,Mia,36,19.56,8.56,4.14,2.03,0.39,3.5,41.500,84.300,33.62
Joakim,Noah,Chi,C,16756,@Orl,35,11.06,3.69,10.57,1.14,1.29,2.03,45.500,72.100,29.63
Tim,Duncan,SA,F,16716,Uta,35,14.66,3.03,9.71,0.46,1.91,1.97,46.700,76.200,30.33
David,Lee,GS,F,16695,Den,39,19.03,2.33,9.90,0.59,0.38,2.38,52.900,80.700,30.60
Mike,Conley,Mem,G,16614,@Mil,35,18.11,6.51,2.46,1.6,0.23,2,45.500,84.00,28.24
Kyle,Lowry,Tor,G,16562,@Bos,36,15.94,7.31,4.06,1.75,0.19,2.14,43.300,81.200,29.99
DeMar,DeRozan,Tor,G,16497,@Bos,36,21.28,3.67,4.44,1.17,0.53,2.28,42.400,79.800,27.67
Zach,Randolph,Mem,F,16492,@Mil,35,17.34,2.71,10.57,0.49,0.17,2.49,44.700,76.00,28.67
Rudy,Gay,Sac,F,16472,@Min,34,19.71,2.47,6.32,1.47,1.09,3.15,44.100,80.700,28.14
Kyrie,Irving,Cle,G,16462,@Por,35,21.43,6.09,2.97,1.26,0.4,2.77,42.900,82.300,29.14
Kemba,Walker,Cha,G,16279,@Phi,39,18.79,4.77,4.33,1.44,0.46,2.59,42.300,79.700,27.48
Michael,Carter-Williams,Phi,G,16237,Cha,26,17.54,6.96,5.77,2.69,0.65,3.38,41.400,70.900,33.21
Nikola,Pekovic,Min,C,15873,Sac,37,18.27,1.03,9.16,0.59,0.43,1.59,53.000,73.900,27.84
