FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,23970,@Por,52,26.37,4.06,13.25,0.85,0.40,2.31,46.200,82.600,43.52
James,Harden,Hou,G,19441,@Pho,47,24.32,5.43,4.72,1.40,0.49,3.60,45.100,85.600,33.45
Dwight,Howard,Hou,C,19418,@Pho,55,18.73,1.75,12.65,0.95,1.87,3.29,57.700,54.100,34.84
DeMarcus,Cousins,Sac,C,19370,@Den,47,22.34,2.87,11.64,1.62,1.19,3.47,48.300,72.000,37.85
LaMarcus,Aldridge,Por,F,18080,Min,53,23.91,2.81,11.36,0.85,1,1.79,46.600,82.100,38.16
John,Wall,Was,G,17930,@Cle,55,19.67,8.62,4.29,2.02,0.49,3.47,42.100,83.400,34.24
Kyle,Lowry,Tor,G,16927,Orl,55,16.75,7.65,4.45,1.6,0.22,2.27,42.700,80.900,31.10
Ricky,Rubio,Min,G,15585,@Por,55,8.96,8.45,4.62,2.49,0.16,2.71,36.300,81.500,27.17
Damian,Lillard,Por,G,15569,Min,55,21,5.76,3.58,0.69,0.35,2.38,42.700,88.400,28.90
Pau,Gasol,LAL,C,15170,Bkn,45,17,3.36,10.09,0.4,1.47,2.4,46.900,74.900,31.54
Nikola,Vucevic,Orl,C,15168,@Tor,39,13.64,1.72,10.85,1.05,0.92,2.08,50.400,80.400,28.54
Ty,Lawson,Den,G,15070,Sac,45,18,8.8,3.49,1.47,0.2,3.11,43.400,80.400,31.34
Goran,Dragic,Pho,G,15068,Hou,51,20.02,6.29,3.55,1.39,0.22,2.94,50.200,77.00,30.02
Chandler,Parsons,Hou,F,14844,@Pho,50,17.14,3.66,5.64,1.12,0.42,1.94,49.700,72.200,27.09
Kyrie,Irving,Cle,G,14558,Was,53,21.25,6.23,3.23,1.26,0.34,2.62,42.500,85.400,29.69
Isaiah,Thomas,Sac,G,14477,@Den,55,20.35,6.38,2.76,1.31,0.07,2.8,44.600,86.000,28.69
Robin,Lopez,Por,C,14448,Min,55,10.76,0.78,8.67,0.36,1.58,1.05,53.500,80.0,23.49
Trevor,Ariza,Was,F,14432,@Cle,50,14.14,2.7,6.38,1.86,0.32,1.74,44.200,77.600,25.40
Eric,Bledsoe,Pho,G,14315,Hou,24,17.96,5.83,4.25,1.54,0.33,3.25,48.600,78.900,28.62
Nikola,Pekovic,Min,C,14225,@Por,44,18.05,1.05,9.14,0.55,0.5,1.55,53.200,75.100,27.81
Kendall,Marshall,LAL,G,14097,Bkn,27,10.44,9.70,3.04,0.74,0.04,2.81,45.300,61.100,24.94
Rudy,Gay,Sac,F,14093,@Den,49,19.78,2.84,6.24,1.41,0.92,3.14,44.900,81.400,28.36
DeMar,DeRozan,Tor,G,14037,Orl,53,22.28,3.79,4.57,1.13,0.43,2.15,42.700,80.200,28.74
Victor,Oladipo,Orl,G,13839,@Tor,57,13.82,4.12,4.39,1.60,0.61,3.09,41.200,78.200,22.91
Deron,Williams,Bkn,G,13512,@LAL,37,13.62,6.62,2.51,1.05,0.22,2.51,45.100,79.000,23.43
Kobe,Bryant,LAL,G,13490,Bkn,6,13.83,6.33,4.33,1.17,0.17,5.67,42.500,85.700,22.00
Bradley,Beal,Was,G,12973,@Cle,46,16.83,3.48,3.74,0.93,0.20,1.87,40.900,82.800,22.22
Anderson,Varejao,Cle,C,12950,Was,48,8.77,2.60,10.25,1.15,0.77,1.15,48.200,69.600,25.90
Tobias,Harris,Orl,F,12923,@Tor,36,14.11,1.44,7.53,0.47,0.42,1.39,43.500,79.500,22.33
Tristan,Thompson,Cle,F,12869,Was,56,12.18,0.89,9.55,0.5,0.41,1.52,46.800,65.800,22.37
Marcin,Gortat,Was,C,12546,@Cle,55,12.16,1.53,8.85,0.49,1.51,1.49,53.900,68.500,25.40
Arron,Afflalo,Orl,G,12107,@Tor,53,19.70,3.58,4.04,0.58,0.04,2.04,47.000,81.700,25.00
Chris,Kaman,LAL,C,12090,Bkn,31,10.39,1.45,5.94,0.29,1.06,1.94,50.900,78.000,18.40
Markieff,Morris,Pho,F,12026,Hou,53,12.77,1.70,5.81,0.89,0.64,1.72,47.000,78.800,20.88
Luol,Deng,Cle,F,11698,Was,43,17.16,2.98,6.07,1.12,0.16,2.09,43.600,80.0,25.19
Kenneth,Faried,Den,F,11576,Sac,52,10.90,1,7.54,0.77,0.92,1.31,54.600,60.700,21.43
Nicolas,Batum,Por,F,11159,Min,55,12.65,5.33,6.36,0.96,0.64,2.56,45.300,82.400,26.35
Kevin,Martin,Min,G,11110,@Por,48,19.04,2.02,3.31,1.02,0.12,1.62,42.700,87.900,22.22
J.J.,Hickson,Den,C,10993,Sac,54,11.63,1.35,9.30,0.74,0.74,1.80,50.400,53.300,23.18
Paul,Pierce,Bkn,F,10783,@LAL,48,13.29,2.69,4.69,1.04,0.52,2.10,42.500,83.700,21.03
Nene,Hilario,Was,F,10782,@Cle,48,14.35,2.94,5.83,1.25,0.92,2.21,49.500,59.700,24.26
Jameer,Nelson,Orl,G,10777,@Tor,52,12.54,6.67,3.44,0.79,0.10,2.37,39.500,87.600,22.76
Joe,Johnson,Bkn,G,10752,@LAL,51,15.25,2.63,3.20,0.59,0.16,1.49,43.900,81.100,19.37
Wesley,Matthews,Por,G,10585,Min,55,16.87,2.4,4,0.93,0.16,1.31,45.800,81.900,22.64
Andray,Blatche,Bkn,C,10493,@LAL,47,11.98,1.40,5.66,1.06,0.47,1.49,48.100,74.300,19.77
Channing,Frye,Pho,F,10464,Hou,54,12.41,1.19,5.37,0.78,0.78,1.13,45.300,78.300,19.98
Gerald,Green,Pho,F,10425,Hou,54,14.61,1.59,3.31,0.83,0.59,1.63,44.100,83.600,18.91
Spencer,Hawes,Cle,C,10279,Was,54,12.87,3.31,8.56,0.57,1.30,2.26,44.800,78.200,26.77
