FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,22669,@Chi,81,28.15,4.62,7.90,1.43,1.30,3.46,51.000,90.500,42.18
Russell,Westbrook,OKC,G,19822,@Chi,82,23.21,7.40,5.22,1.77,0.29,3.33,43.800,80.0,35.67
Joakim,Noah,Chi,C,19514,OKC,66,11.88,3.97,11.11,1.18,2.14,2.67,48.100,75.100,32.76
Blake,Griffin,LAC,F,19113,@Den,80,18,3.74,8.28,1.21,0.62,2.31,53.800,66.000,31.31
Al,Jefferson,Cha,C,18981,Atl,78,17.83,2.10,9.23,1.03,1.14,1.35,49.400,77.000,31.19
Chris,Paul,LAC,G,18842,@Den,70,16.94,9.69,3.74,2.41,0.14,2.27,48.100,88.500,35.56
James,Harden,Hou,G,18429,Uta,78,25.94,5.83,4.86,1.82,0.49,3.78,43.800,85.100,36.02
Ty,Lawson,Den,G,17681,LAC,73,16.66,6.86,2.71,1.47,0.11,2.49,46.100,75.600,26.90
Dwight,Howard,Hou,C,17214,Uta,76,17.05,1.42,12.43,1.11,2.45,2.96,57.800,49.200,34.21
Paul,George,Ind,F,17017,Phi,79,17.43,4.14,7.63,1.81,0.65,2.95,41.900,80.700,30.48
Serge,Ibaka,OKC,F,16777,@Chi,80,13.19,0.54,7.71,0.35,3.02,1.56,57.300,74.900,26.45
Paul,Millsap,Atl,F,16145,@Cha,78,14.55,2.58,7.10,1.31,1.03,1.77,49.000,74.200,26.74
DeAndre,Jordan,LAC,C,15762,@Den,82,8.83,0.34,7.24,0.59,1.37,1.22,64.300,38.600,19.09
Dirk,Nowitzki,Dal,F,14734,Bos,53,17.30,2.49,6.85,0.72,0.70,1.32,47.100,86.000,27.22
Michael,Carter-Williams,Phi,G,14426,@Ind,54,16.81,6.22,5.69,1.94,0.65,3.80,39.800,70.000,29.23
Eric,Bledsoe,Pho,G,14420,@Bkn,76,8.46,3.07,2.96,1.43,0.72,1.80,44.500,79.100,17.02
Thaddeus,Young,Phi,F,14352,@Ind,76,14.83,1.64,7.51,1.75,0.72,1.18,53.100,57.400,26.97
Monta,Ellis,Dal,G,14281,Bos,82,19.23,6.05,3.85,2.06,0.44,3.10,41.600,77.300,29.39
Kemba,Walker,Cha,G,14210,Atl,82,17.74,5.74,3.45,1.95,0.38,2.44,42.300,79.800,28.06
Goran,Dragic,Pho,G,14030,@Bkn,77,14.73,7.39,3.09,1.61,0.34,2.75,44.300,74.800,27.01
Rajon,Rondo,Bos,G,14021,@Dal,38,13.74,11.05,5.58,1.84,0.24,3.89,48.400,64.500,33.96
Kenneth,Faried,Den,F,13971,LAC,80,11.54,0.96,9.18,1.01,1.04,1.41,55.200,61.300,24.56
Gordon,Hayward,Uta,F,13738,@Hou,72,14.12,2.96,3.12,0.81,0.53,1.67,43.500,82.700,20.08
David,West,Ind,F,13333,Phi,73,17.12,2.92,7.71,1.01,0.95,2.15,49.800,76.800,28.93
Deron,Williams,Bkn,G,13218,Pho,78,18.92,7.74,2.97,0.96,0.38,2.79,44.000,85.900,29.79
Jeff,Teague,Atl,G,13080,@Cha,80,14.58,7.24,2.25,1.46,0.35,2.88,45.100,88.100,25.48
Lance,Stephenson,Ind,G,13032,Phi,78,8.81,2.86,3.90,1.04,0.21,1.40,46.000,65.200,16.73
Derrick,Favors,Uta,F,12452,@Hou,77,9.44,0.97,7.09,0.87,1.69,1.68,48.200,68.800,20.77
Chandler,Parsons,Hou,F,12254,Uta,76,15.49,3.54,5.32,0.99,0.42,1.93,48.600,72.900,24.87
P.J.,Tucker,Pho,F,12202,@Bkn,79,6.41,1.38,4.43,0.78,0.24,0.85,47.300,74.400,13.59
Jimmy,Butler,Chi,G,11850,OKC,82,8.60,1.40,4,0.95,0.38,0.76,46.700,80.300,15.66
Paul,Pierce,Bkn,F,11791,Pho,77,18.57,4.81,6.32,1.09,0.39,2.78,43.600,78.700,29.28
J.J.,Hickson,Den,C,11483,LAC,80,12.72,1.1,10.35,0.6,0.64,1.81,56.200,67.900,25.40
George,Hill,Ind,G,11185,Phi,76,14.16,4.67,3.74,1.07,0.34,1.53,44.300,81.700,23.68
Markieff,Morris,Pho,F,11116,@Bkn,82,8.17,1.32,4.83,0.94,0.78,1.27,40.700,73.200,15.79
Jamal,Crawford,LAC,G,11065,@Den,76,16.51,2.54,1.68,1.04,0.17,1.92,43.800,87.100,18.96
Henry,Sims,Phi,C,10963,@Ind,2,2,0,1,0,0,0.5,66.700,0,2.50
Kris,Humphries,Bos,C,10951,@Dal,65,5.77,0.49,5.62,0.25,0.51,0.88,44.800,78.900,12.64
Joe,Johnson,Bkn,G,10827,Pho,72,16.25,3.51,3.03,0.68,0.19,1.71,42.300,82.000,20.93
Terrence,Jones,Hou,F,10755,Uta,19,5.47,0.79,3.42,0.63,1,0.68,45.700,76.500,12.07
Jeff,Green,Bos,F,10734,@Dal,81,12.79,1.58,3.93,0.69,0.84,1.63,46.700,80.800,18.53
DeMarre,Carroll,Atl,F,10641,@Cha,66,5.95,0.92,2.85,0.88,0.36,0.52,46.000,76.500,11.37
Kyle,Korver,Atl,G,10606,@Cha,74,10.95,1.97,3.96,0.95,0.5,0.95,46.100,85.900,18.54
Roy,Hibbert,Ind,C,10577,Phi,79,11.86,1.43,8.30,0.49,2.61,2.05,44.800,74.100,25.17
Enes,Kanter,Uta,C,10554,@Hou,70,7.23,0.44,4.34,0.4,0.46,1.44,54.400,79.500,12.19
Matt,Barnes,LAC,F,10467,@Den,80,10.28,1.54,4.58,1.02,0.79,1.12,46.200,74.400,18.34
Gerald,Green,Pho,F,10444,@Bkn,60,7.02,0.83,2.35,0.32,0.38,0.88,36.600,80.0,9.37
Taj,Gibson,Chi,F,10208,OKC,65,7.95,0.94,5.31,0.42,1.38,1.17,48.500,67.900,16.36
Jared,Sullinger,Bos,F,10163,@Dal,45,6,0.78,5.87,0.49,0.49,0.64,49.300,74.600,14.37
Darren,Collison,LAC,G,10106,@Den,81,12,5.12,2.70,1.23,0.10,2.14,47.100,88.00,21.03
Alec,Burks,Uta,G,10093,@Hou,64,7.05,1.44,2.27,0.55,0.20,1.16,42.000,71.300,10.33
Miles,Plumlee,Pho,C,10059,@Bkn,14,0.93,0.14,1.57,0,0.21,0.21,23.800,75.00,2.71
Trey,Burke,Uta,G,10038,@Hou,55,12.69,5.35,3.07,0.56,0.11,1.78,38.300,91.400,20.15
Gerald,Henderson,Cha,G,9915,Atl,68,15.51,2.60,3.68,1,0.5,1.59,44.700,82.400,21.54
Josh,McRoberts,Cha,F,9809,Atl,67,5.99,2.10,4.85,0.48,0.40,0.99,45.500,76.500,14.44
D.J.,Augustin,Chi,G,9795,OKC,76,4.68,2.24,1.20,0.45,0.04,0.89,35.000,83.800,8.25
Tony,Wroten,Phi,G,9782,@Ind,35,2.6,1.23,0.8,0.23,0.11,0.83,38.400,72.400,4.43
Wilson,Chandler,Den,F,9723,LAC,43,13.02,1.35,5.07,1.05,0.28,1.40,46.200,79.300,19.52
Channing,Frye,Pho,F,9649,@Bkn,66,11.74,1.30,5.17,0.77,0.79,1.15,44.000,80.700,19.25
J.J.,Redick,LAC,G,9480,@Den,78,14.10,3.79,2.19,0.49,0.12,1.77,43.400,90.0,18.66
Devin,Harris,Dal,G,9477,Bos,58,9.95,3.40,2,1.10,0.22,1.52,43.800,72.700,16.17
Reggie,Jackson,OKC,G,9449,@Chi,70,5.34,1.74,2.37,0.41,0.19,0.76,45.800,83.900,10.04
Carlos,Boozer,Chi,F,9366,OKC,79,16.22,2.27,9.76,0.84,0.35,2.23,47.700,73.100,27.74
Shaun,Livingston,Bkn,G,9350,Pho,66,6.32,3.26,2.39,0.73,0.47,1.15,48.000,86.700,13.98
Avery,Bradley,Bos,G,9340,@Dal,50,9.22,2.08,2.22,1.28,0.38,1.44,40.200,75.500,14.02
Evan,Turner,Ind,F,9173,Phi,82,13.34,4.32,6.30,0.87,0.21,2.28,41.900,74.000,23.50
Jeremy,Lin,Hou,G,9103,Uta,82,13.35,6.06,3.01,1.63,0.35,2.88,44.100,78.500,23.89
Andrew,Bynum,Ind,C,9070,Phi,26,8.65,1.12,5.58,0.23,1.12,1.31,41.800,75.500,15.93
Jose,Calderon,Dal,G,9042,Bos,73,11.32,7.10,2.41,0.79,0.11,1.73,49.100,90.0,22.79
Andray,Blatche,Bkn,C,8856,Pho,82,10.28,1.04,5.09,1.05,0.66,1.5,51.200,68.500,17.68
Mike,Dunleavy,Chi,F,8746,OKC,75,10.47,1.93,3.88,0.52,0.47,1.2,44.200,82.000,16.52
Kelly,Olynyk,Bos,C,8621,@Dal,55,7.51,1.58,4.95,0.51,0.44,1.47,43.800,79.800,14.47
Kevin,Garnett,Bkn,F,8580,Pho,68,14.76,2.34,7.79,1.15,0.91,1.62,49.600,78.600,27.05
DeJuan,Blair,Dal,F,8575,Bos,61,5.38,0.74,3.77,0.61,0.16,0.80,52.400,62.900,10.66
Marcus,Morris,Pho,F,8486,@Bkn,77,7.74,0.81,3.60,0.58,0.26,1,42.200,56.400,11.83
Chris,Douglas-Roberts,Cha,G,8433,Atl,6,2.83,0.67,0.83,0.33,0,0.17,35.700,70.0,4.38
Timofey,Mozgov,Den,C,8396,LAC,41,2.63,0.22,2.61,0.15,0.44,0.61,50.600,76.900,6.19
James,Anderson,Phi,G,8298,@Ind,39,3.82,1.08,1.85,0.38,0.13,0.64,41.300,85.700,7.13
Aaron,Brooks,Den,G,8170,LAC,53,7.09,2.15,1.51,0.57,0.19,1.26,45.300,76.900,10.71
Pero,Antic,Atl,C,8156,@Cha,35,6.86,1.09,3.49,0.31,0.29,0.94,44.700,75.700,11.47
Kirk,Hinrich,Chi,G,8083,OKC,60,7.65,5.23,2.63,1.05,0.42,1.65,37.700,71.400,17.65
Elton,Brand,Atl,F,8050,@Cha,72,7.19,0.97,5.97,0.69,1.25,0.79,47.300,71.000,17.28
Vince,Carter,Dal,F,8029,Bos,81,13.43,2.40,4.12,0.91,0.54,1.31,43.500,81.600,20.55
Randy,Foye,Den,G,7958,LAC,82,10.76,2.04,1.55,0.80,0.33,1.12,39.700,81.900,14.02
Jerryd,Bayless,Bos,G,7946,@Dal,80,8.66,3.3,2.2,0.74,0.21,1.5,41.900,83.600,14.38
Brandon,Bass,Bos,F,7842,@Dal,81,8.65,1.04,5.25,0.54,0.79,0.99,48.600,86.00,16.45
Patrick,Beverley,Hou,G,7831,Uta,41,5.56,2.85,2.66,0.90,0.51,1.07,41.800,82.900,13.49
Shawn,Marion,Dal,F,7758,Bos,67,12.12,2.43,7.84,1.12,0.70,1.54,51.400,78.200,25.00
Lou,Williams,Atl,G,7750,@Cha,39,14.13,3.56,2.05,1.13,0.26,1.90,42.200,86.800,19.42
Cody,Zeller,Cha,F,7673,Atl,67,5.52,1.18,4.27,0.51,0.45,1.01,40.500,75.200,11.81
Marcus,Thornton,Bkn,G,7664,Pho,72,12.72,1.26,2.51,0.85,0.06,0.94,42.900,88.100,15.45
Marvin,Williams,Uta,F,7631,@Hou,73,7.25,1.05,3.60,0.51,0.52,0.82,42.300,77.800,12.56
Brandan,Wright,Dal,C,7584,Bos,64,8.45,0.59,4.06,0.41,1.19,0.53,59.700,61.500,15.52
