FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Stephen,Curry,GS,G,22108,Was,6,30.67,9.67,4.5,1.67,0,3,50.400,82.900,45.46
Carmelo,Anthony,NY,F,21371,Bos,8,31.75,3.12,10.25,0.88,0.62,2.5,43.800,88.200,42.44
LaMarcus,Aldridge,Por,F,21139,Mem,8,27.38,2.38,13.62,1,0.88,2.25,45.600,86.700,42.78
Anthony,Davis,NO,F,20932,@Cle,7,22.29,1.71,11.14,2.14,3.29,2.57,47.000,78.700,41.79
Pau,Gasol,LAL,C,18841,Ind,8,21.62,3.62,12.12,1,1.62,2.5,53.100,72.900,40.34
John,Wall,Was,G,18283,@GS,8,21.75,8,5.38,1.62,0.62,4,45.900,84.00,35.91
Dwight,Howard,Hou,C,17605,SA,8,18.25,1.62,11.62,0.75,1.88,2.62,58.900,45.800,32.97
James,Harden,Hou,G,17590,SA,8,19,6.5,4.25,1.38,0.88,3.25,40.300,86.300,30.44
Paul,George,Ind,F,17295,@LAL,7,27.86,2.57,6.14,1.57,0.43,3.43,51.100,85.100,34.89
Kyrie,Irving,Cle,G,15933,NO,7,20.43,6.71,2.86,1.29,0.14,1.71,41.700,92.600,29.79
Tim,Duncan,SA,F,15630,@Hou,7,15.86,2.29,9.86,0.57,2,1.86,54.800,54.300,31.04
Anderson,Varejao,Cle,C,15628,NO,7,11.29,4.71,13.43,1.86,0.57,2,52.300,61.100,35.29
Andre,Drummond,Det,C,15419,Orl,6,11.83,0.5,12.5,1,1.67,1.67,60.900,50.0,29.12
Lance,Stephenson,Ind,G,15229,@LAL,7,18.57,5.71,8,0.71,0,2.43,50.0,75.900,32.00
Damian,Lillard,Por,G,15177,Mem,8,17.75,5.5,3.12,0.62,0.5,1.88,39.500,85.00,25.41
Zach,Randolph,Mem,F,15149,@Por,6,15.67,2.67,11.83,0,0.83,3,38.900,71.400,27.62
Nikola,Vucevic,Orl,C,14800,@Det,0,0,0,0,0,0,0,0,0,0.00
David,Lee,GS,F,14786,Was,6,20.5,1.83,9.83,0.33,0.33,1.5,47.500,80.600,30.46
Mike,Conley,Mem,G,14549,@Por,6,17.17,4.5,3.67,1.17,0.33,1.17,44.600,80.0,26.17
Victor,Oladipo,Orl,G,14195,@Det,8,16.62,5.12,5.75,2.25,0.88,3.25,44.800,84.200,30.50
Tony,Parker,SA,G,14086,@Hou,6,20.5,6.33,2.33,0.67,0.17,2.5,54.800,90.600,28.67
Terrence,Jones,Hou,F,14072,SA,6,17.67,1.67,8.83,1.17,2.17,1.17,55.800,58.100,32.79
Marcin,Gortat,Was,C,13948,@GS,8,12.5,0.75,9.75,0.62,2.12,1.25,55.300,66.700,27.44
Chandler,Parsons,Hou,F,13882,SA,8,18.5,3.25,7,0.88,0.5,2.12,44.900,77.300,28.38
Brandon,Jennings,Det,G,13879,Orl,6,18.17,6.33,1.83,1.5,0.33,2.5,38.300,76.500,25.62
Nicolas,Batum,Por,F,13603,Mem,8,8.75,5.12,6.38,1.12,0.5,1.25,47.100,72.700,24.34
Josh,Smith,Det,F,13575,Orl,6,16,2.5,5.83,2,0.33,2.33,42.900,51.500,23.71
Tyson,Chandler,NY,C,13318,Bos,7,8.43,1.43,10.14,0.14,1.29,1.14,52.500,70.800,23.11
Trevor,Ariza,Was,F,13240,@GS,8,13.75,3.62,6.25,2,0.25,1.38,45.500,90.900,27.38
Andrew,Bogut,GS,C,13232,Was,6,8.33,1,10,0.83,3,2,78.100,0,27.00
Tobias,Harris,Orl,F,12955,@Det,8,17.38,1.38,10.25,0.25,0.25,2.38,51.000,77.500,27.19
Rajon,Rondo,Bos,G,12935,@NY,5,6.6,5.8,4.2,1,0,3.2,29.200,40.0,15.65
Jameer,Nelson,Orl,G,12746,@Det,8,18.62,8.25,2.88,0.62,0,2.75,45.500,93.500,29.16
Nene,Hilario,Was,F,12614,@GS,8,15.38,3.75,6,1.12,1.62,2.75,46.600,54.00,26.38
Kendall,Marshall,LAL,G,12609,Ind,8,11.12,11.5,2.75,0.75,0,2.88,41.000,50.0,27.25
Tyreke,Evans,NO,F,12602,@Cle,4,17.25,4.75,4,0.75,0.25,2.25,43.600,87.500,24.88
Marc,Gasol,Mem,C,12587,@Por,6,9.5,1.83,5.33,0.5,1,1.83,38.800,79.200,17.17
Bradley,Beal,Was,G,12575,@GS,8,15,4.12,4.62,1.5,0.25,1.38,44.100,92.300,25.16
Tristan,Thompson,Cle,F,12310,NO,7,14.43,0.57,10.43,0.43,0.71,1.43,50.0,60.500,25.32
Greg,Monroe,Det,F,12194,Orl,6,11.33,2,7.17,0.67,0,2.33,55.100,66.700,19.88
Arron,Afflalo,Orl,G,12012,@Det,6,18.17,3.17,4,0.67,0,2.83,50.0,73.500,22.58
Wesley,Matthews,Por,G,11910,Mem,8,18.88,2.62,3.25,1,0.12,1.75,47.700,81.800,23.50
Luol,Deng,Cle,F,11859,NO,7,18.29,2.57,5.14,1.14,0.43,1.86,43.900,82.500,25.43
Robin,Lopez,Por,C,11779,Mem,8,11.5,1.12,7.5,0.12,1.5,1,54.800,100,22.75
David,West,Ind,F,11742,@LAL,7,14.29,2.43,5,0.43,0.57,1.57,48.800,68.200,20.96
Andre,Iguodala,GS,F,11725,Was,6,8,3.5,4.17,2,0.33,1.33,38.300,61.500,18.96
Roy,Hibbert,Ind,C,11595,@LAL,7,8.57,1.57,7.43,0.43,2.57,1.29,41.000,62.500,21.93
Raymond,Felton,NY,G,11441,Bos,8,12.25,5.12,2.25,1,0.5,2.12,45.300,64.700,20.31
Jeff,Green,Bos,F,11258,@NY,8,15.75,1.25,5.12,0.75,0.62,1.5,35.00,75.00,19.84
Jodie,Meeks,LAL,G,11015,Ind,8,18.38,2.88,2.62,1.75,0,1.88,53.200,78.600,24.47
Kris,Humphries,Bos,C,10988,@NY,8,9,1.12,7.75,0.38,1.12,0.75,47.000,100,20.44
Klay,Thompson,GS,G,10951,Was,6,17.83,2.33,1,0.83,0.17,1.17,41.800,100,18.67
Manu,Ginobili,SA,G,10927,@Hou,7,10.43,3.71,2.86,0.86,0.57,2.57,37.300,80.800,16.86
James,Johnson,Mem,F,10870,@Por,6,8.33,4.33,4.5,1.67,2.33,1.5,44.200,33.300,24.38
Jared,Sullinger,Bos,F,10833,@NY,8,10.75,1.5,9.5,0.75,0.75,1.38,36.900,80.0,22.88
Patrick,Beverley,Hou,G,10549,SA,4,8.75,3.25,4,0.75,0.5,0.5,26.200,83.300,16.62
Nick,Young,LAL,G,10439,Ind,7,20.71,1.86,3,0.86,0,1.71,44.900,81.000,22.46
Courtney,Lee,Mem,G,10424,@Por,6,17.17,1.33,2.5,0.5,0.33,0.67,58.100,100,21.12
George,Hill,Ind,G,10333,@LAL,7,9.86,3.71,4.57,1.29,0,1.14,53.500,93.800,21.07
Glen,Davis,Orl,F,10231,@Det,8,12.25,1,6.75,0.62,0.12,1.12,45.800,75.00,19.12
Brandon,Bass,Bos,F,10078,@NY,8,10.75,0.75,5,0.5,0.5,1.25,49.300,87.000,16.56
Eric,Gordon,NO,G,10071,@Cle,7,14.71,3.86,2.57,1.71,0,2.71,38.500,72.400,19.86
Rodney,Stuckey,Det,G,10011,Orl,6,18.83,1.67,3,0.67,0.33,1.83,49.400,82.400,21.17
Brian,Roberts,NO,G,10000,@Cle,7,13.43,3.71,2.29,0.29,0,1.43,56.500,87.500,18.93
Al-Farouq,Aminu,NO,F,9935,@Cle,7,8,1.14,7.14,0.71,0.29,1.29,40.800,73.700,16.93
J.R.,Smith,NY,G,9894,Bos,7,15,2.29,3.43,0.57,0.43,1,44.400,57.900,19.57
Tyler,Zeller,Cle,C,9704,NO,7,4.57,0.29,4.57,0.43,0.57,1.29,54.500,53.300,10.21
Avery,Bradley,Bos,G,9685,@NY,5,15.4,1.4,3.4,1.2,0.2,1.2,36.000,84.600,17.65
Tony,Allen,Mem,G,9465,@Por,0,0,0,0,0,0,0,0,0,0.00
Manny,Harris,LAL,G,9438,Ind,6,8.33,1.33,3,0.5,0.17,1.17,37.500,100,11.75
Jon,Leuer,Mem,F,9130,@Por,2,0,0,1.5,0,0.5,0,0,0,2.38
Kosta,Koufos,Mem,C,9060,@Por,6,4.67,0.67,2.67,0.33,1,1,57.100,50.0,9.58
Boris,Diaw,SA,F,8986,@Hou,7,10.14,2.14,2.57,0.71,0.43,2.57,65.100,85.700,15.14
Iman,Shumpert,NY,F,8857,Bos,8,5.75,1.75,4.5,0.5,0.25,1.38,33.300,63.600,11.88
Wesley,Johnson,LAL,F,8809,Ind,8,9.62,1.62,4.25,0.88,0.62,1,42.900,76.500,16.88
Gerald,Wallace,Bos,F,8607,@NY,8,8.12,3,3.62,1.62,0.5,1.62,54.800,77.800,18.34
Tiago,Splitter,SA,C,8570,@Hou,0,0,0,0,0,0,0,0,0,0.00
Chris,Johnson,Bos,F,8548,@NY,4,10,1,3.25,1.5,0,0.5,48.300,100,16.19
Marco,Belinelli,SA,G,8493,@Hou,7,11.57,2.57,2.86,1,0,1.43,47.600,81.200,17.00
Andrea,Bargnani,NY,C,8416,Bos,6,10.33,0.67,4.5,0,1.67,2.5,45.100,82.400,15.21
Mo,Williams,Por,G,8402,Mem,8,9.5,4.62,2.38,1,0,1.75,39.500,90.0,16.72
Beno,Udrih,NY,G,8340,Bos,4,2.25,3,0.75,0.25,0.5,0.75,30.0,50.0,7.44
Chris,Kaman,LAL,C,8245,Ind,3,9.33,1,3,0,0,2,68.800,100,11.75
Trevor,Booker,Was,F,8190,@GS,7,6.86,0.86,5.57,0.29,0,0.57,59.500,66.700,13.89
Donatas,Motiejunas,Hou,F,8097,SA,7,7,0.86,5.57,0.71,0.57,1,47.600,45.500,14.82
Omri,Casspi,Hou,F,8020,SA,8,8.38,0.88,4.62,0.38,0,1.12,44.800,83.300,13.03
Danny,Granger,Ind,F,7820,@LAL,7,7.86,1.29,3.14,0,0.43,1,39.200,100,11.36
Jeremy,Lin,Hou,G,7804,SA,8,9.75,4.25,1,1,0.75,1.88,42.400,81.000,16.38
Kenyon,Martin,NY,F,7730,Bos,3,4.67,1,5,0,0.67,1,43.800,0,11.25
Kyle,O'Quinn,Orl,C,7727,@Det,8,7.12,0.88,5.75,0.25,1.5,1.5,48.00,60.0,15.62
Martell,Webster,Was,G,7542,@GS,7,10.57,1.57,2.29,0.57,0.14,1.57,50.0,100,13.71
Kelly,Olynyk,Bos,C,7498,@NY,8,6.88,1.38,3.88,0.88,0.38,0.75,44.400,83.300,13.59
Patrick,Mills,SA,G,7442,@Hou,7,9.29,2.29,1.29,1,0,1,46.200,100,13.32
Phil,Pressey,Bos,G,7426,@NY,8,5.38,5,1.12,1.38,0.25,1.88,32.600,66.700,13.59
Jerryd,Bayless,Bos,G,7410,@NY,4,6.5,1.75,1.25,0.5,0.5,0.75,40.700,75.00,9.81
Metta,World Peace,NY,F,7410,Bos,0,0,0,0,0,0,0,0,0,0.00
Jordan,Hill,LAL,F,7371,Ind,8,5.75,0.38,6,0.25,1.12,1,51.200,40.0,14.06
Ryan,Kelly,LAL,F,7354,Ind,8,11.12,1.25,4.38,0.62,0.62,1.25,48.300,91.700,17.66
Kentavious,Caldwell-Pope,Det,G,7252,Orl,6,8,1.67,3,2,0.17,0.33,42.200,83.300,16.00
Tim,Hardaway Jr.,NY,G,7241,Bos,8,9,0.5,1.38,0.5,0,0.38,45.500,75.00,10.03
Amar'e,Stoudemire,NY,F,7235,Bos,3,11.33,0.67,4.67,0,0,1.67,52.400,80.0,14.33
Draymond,Green,GS,F,7231,Was,6,6,1.83,4.83,0.83,0.33,0,40.0,68.400,15.38
C.J.,Miles,Cle,G,7190,NO,7,8.43,1.86,2.14,0.57,0.29,0.57,36.800,100,12.46
Jarrett,Jack,Cle,G,7172,NO,7,6.57,3,2.29,0.43,0.14,0.57,38.500,91.700,12.71
Jeremy,Tyler,NY,C,7033,Bos,7,3.86,0.14,2.86,0.14,0.43,0.29,56.500,50.0,7.71
Kevin,Seraphin,Was,C,6993,@GS,6,4.33,0.33,2,0,0.5,0.83,57.900,100,6.83
