FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,22482,Sac,6,20.83,2.83,10,0.83,1,2,39.600,73.500,33.33
LeBron,James,Mia,F,21509,@Was,6,28.5,5.67,5.33,0.83,0.33,4.17,59.800,73.500,37.17
DeMarcus,Cousins,Sac,C,21106,@Min,7,26,2.57,13.14,2.29,1.14,3.29,50.800,75.00,44.14
LaMarcus,Aldridge,Por,F,21062,Cle,6,24.17,3,12.17,0.17,2,1.17,47.600,86.200,41.21
Blake,Griffin,LAC,F,19852,Dal,6,25.5,4.5,10,1.5,0.5,2.17,57.400,73.300,41.92
Anthony,Davis,NO,F,19471,Hou,8,20,1.12,10,1.5,2.75,2.25,54.200,64.600,36.00
Stephen,Curry,GS,G,19017,Den,7,21.29,8,4.29,1.86,0.14,5.57,41.600,87.100,31.57
Dwight,Howard,Hou,C,18789,@NO,6,20,1.67,9.5,1.17,1.33,2,55.700,45.100,31.21
James,Harden,Hou,G,18721,@NO,6,29.83,4.33,7.17,1.33,0.5,4,48.200,86.200,39.38
Pau,Gasol,LAL,C,17894,@Pho,7,19.86,4.29,11.14,0.29,2.29,3.14,47.900,69.200,37.00
DeAndre,Jordan,LAC,C,17358,Dal,6,12.17,0.83,13.33,0.83,3.67,1.67,66.700,50.0,35.33
Ty,Lawson,Den,G,17080,@GS,7,18.14,11.57,3.86,1.57,0.43,3.57,41.200,80.0,36.04
John,Wall,Was,G,16907,Mia,8,17.38,6.88,4,1.88,0.38,3.12,36.00,83.000,28.56
Joakim,Noah,Chi,C,16756,@Orl,7,11.86,5.29,13.57,1,2,2.43,40.300,74.400,36.75
Tim,Duncan,SA,F,16716,Uta,7,16.57,2.71,10,0.43,1.57,2.43,53.600,76.500,31.36
David,Lee,GS,F,16695,Den,7,22.29,3.29,10.57,0.71,0.57,2.57,64.200,69.600,37.14
Mike,Conley,Mem,G,16614,@Mil,7,21.43,7.43,2.71,1.86,0.14,2.43,47.800,89.700,33.04
Kyle,Lowry,Tor,G,16562,@Bos,8,16.38,7.5,4.12,1.88,0.38,1.5,47.100,74.300,32.34
DeMar,DeRozan,Tor,G,16497,@Bos,8,21.88,4.75,5.75,1.38,0.62,1.75,42.100,82.100,32.62
Zach,Randolph,Mem,F,16492,@Mil,7,19.86,3.14,12.86,0,0.43,1.86,44.400,75.00,34.00
Rudy,Gay,Sac,F,16472,@Min,7,20.86,3.14,6.14,1,0.71,2.43,56.600,93.100,31.04
Kyrie,Irving,Cle,G,16462,@Por,4,15.25,6.25,3,2.25,0.75,1.25,43.400,61.500,28.75
Kemba,Walker,Cha,G,16279,@Phi,7,19.71,5.29,4.43,1.57,0.14,2.71,47.200,77.400,29.32
Michael,Carter-Williams,Phi,G,16237,Cha,7,16.71,5.43,6.57,1.57,0.57,3,41.500,72.200,29.21
Nikola,Pekovic,Min,C,15873,Sac,6,22.33,1,9.33,1,0.5,1.33,56.400,82.400,33.25
Isaiah,Thomas,Sac,G,15826,@Min,7,17.86,6.71,3,1.29,0.14,2.14,37.900,85.00,27.39
Marc,Gasol,Mem,C,15788,@Mil,1,12,1,4,0,0,1,42.900,75.00,14.50
Dirk,Nowitzki,Dal,F,15693,@LAC,8,20.62,3.25,5.38,1.25,0.5,1.38,46.400,85.00,29.78
Goran,Dragic,Pho,G,15541,LAL,7,22.71,6.29,3.86,0.86,0.14,2.71,47.800,82.900,31.54
Dwyane,Wade,Mia,G,15448,@Was,5,20.2,4.4,6.2,1.4,0.4,2.4,55.300,63.600,31.55
Nicolas,Batum,Por,F,15346,Cle,6,11.33,7.67,8,0.83,0.67,2.83,38.500,91.700,29.58
Damian,Lillard,Por,G,15011,Cle,6,21.5,5.17,4,0.67,0.67,3.17,43.400,95.500,29.00
Gordon,Hayward,Uta,F,14985,@SA,3,27,5,5.67,2,1.33,2.33,60.400,77.800,42.08
Nikola,Vucevic,Orl,C,14800,Chi,2,3,0,4.5,0.5,0.5,1,25.00,0,6.88
Al,Jefferson,Cha,C,14439,@Phi,7,18.43,2.29,8.86,0.57,0.71,1.57,50.400,78.900,29.64
Spencer,Hawes,Phi,C,14271,Cha,7,11.57,4.14,7.14,1.14,1.14,2.14,42.000,92.900,26.21
Monta,Ellis,Dal,G,14231,@LAC,8,19.5,5.12,2.88,1.88,0.5,2.38,46.800,79.500,28.41
Tony,Parker,SA,G,14186,Uta,7,17.57,7.43,2.29,0.43,0.43,3.14,56.100,90.600,27.36
Rajon,Rondo,Bos,G,14000,Tor,0,0,0,0,0,0,0,0,0,0.00
Thaddeus,Young,Phi,F,13833,Cha,7,18.86,2.43,5.43,3,0.57,1.57,49.600,72.200,30.43
JaVale,McGee,Den,C,13550,@GS,0,0,0,0,0,0,0,0,0,0.00
Chandler,Parsons,Hou,F,13535,@NO,3,14.67,2.33,7.67,1.67,0.33,2,43.200,61.500,25.42
Andrew,Bogut,GS,C,13518,Den,7,8.14,1.71,9.71,0.57,1.43,0.86,65.100,25.00,24.71
Kenneth,Faried,Den,F,13339,@GS,7,14.71,1.29,9.71,1,1,1.29,63.200,53.100,28.64
Derrick,Favors,Uta,F,13245,@SA,5,15.6,0.2,8.6,1,1,1,56.100,63.600,26.35
Anderson,Varejao,Cle,C,13238,@Por,7,11,3.29,14.71,0.71,0.86,1.29,50.0,68.800,33.46
Darren,Collison,LAC,G,13184,Dal,6,16.33,5.83,3.5,2.5,0.17,2,66.700,95.200,31.21
Terrence,Jones,Hou,F,13165,@NO,6,11.67,1.17,11.67,1,1.67,1.33,48.500,66.700,28.92
John,Henson,Mil,F,13105,Mem,1,8,0,5,0,4,2,66.700,0,19.25
Evan,Turner,Phi,F,13091,Cha,7,16.86,3.14,4.86,0.86,0.43,2,42.500,78.600,23.43
Chris,Bosh,Mia,C,13039,@Was,6,12.5,1.67,8.17,0.5,0.33,1,45.00,90.500,22.96
Gerald,Henderson,Cha,G,13023,@Phi,7,18.57,2.14,2.86,0.57,0.14,1,48.900,82.500,21.86
Ricky,Rubio,Min,G,12870,Sac,6,8.83,8.17,5,1.83,0.5,2.17,35.300,81.200,26.83
Glen,Davis,Orl,F,12807,Chi,8,14.5,1.25,8.5,1,0.62,1.25,42.900,70.300,24.56
Carlos,Boozer,Chi,F,12769,@Orl,5,14,0.8,8.4,1,0,2.2,44.100,62.500,21.10
Andre,Iguodala,GS,F,12655,Den,7,9.71,4.43,5,1.14,0.29,0.86,56.800,63.600,22.96
Robin,Lopez,Por,C,12497,Cle,6,13.33,0.33,8.67,0.5,1,0.83,54.500,71.400,24.08
J.J.,Hickson,Den,C,12494,@GS,7,12.43,1.29,8.57,0.71,1,1.57,50.0,67.700,23.86
Kendall,Marshall,LAL,G,12478,@Pho,7,12.57,11.29,3.86,0.57,0,3.29,45.900,85.700,29.25
Arron,Afflalo,Orl,G,12437,Chi,6,15.33,3.67,4.17,0.33,0,2.5,36.800,85.200,19.29
Kawhi,Leonard,SA,F,12278,Uta,7,11.86,1.57,5.71,1.43,0.71,1.43,61.100,68.800,22.36
Miles,Plumlee,Pho,C,12255,LAL,7,10.14,0.71,9,1.43,1.29,1.14,50.0,71.400,24.32
Marcin,Gortat,Was,C,12250,Mia,8,9.62,1.38,8.25,0.62,1.38,1.12,45.700,76.500,22.25
Brandon,Knight,Mil,G,12240,Mem,7,18.43,3.71,3.43,1.86,0.14,2.14,44.100,85.200,25.43
Trey,Burke,Uta,G,12235,@SA,5,12.4,6.6,3.6,1,0,2.2,36.500,81.800,22.40
Luol,Deng,Cle,F,12228,@Por,6,16,1.67,4.83,1.33,0,2.83,46.100,90.500,20.79
Avery,Bradley,Bos,G,11968,Tor,8,17.75,1.88,4.25,1,0.38,1.38,46.000,73.900,22.69
Nene,Hilario,Was,F,11905,Mia,8,11.25,3,5.12,0.88,0.88,2.5,46.800,47.100,19.41
Tyreke,Evans,NO,F,11770,Hou,6,10,2.67,3.5,0.83,0,2.33,38.900,84.200,14.71
Victor,Oladipo,Orl,G,11715,Chi,8,13.12,2.88,3.88,0.88,0.5,2.75,42.000,79.300,18.72
Taj,Gibson,Chi,F,11687,@Orl,7,12.14,1.57,7.57,0.29,1.57,1.14,45.300,65.400,22.96
Kris,Humphries,Bos,C,11676,Tor,7,9.43,2.29,9.14,0.86,2.43,0.86,46.300,88.900,27.79
Eric,Gordon,NO,G,11635,Hou,8,17.75,3,3.12,1.12,0.12,2.62,48.600,86.700,22.34
Leandro,Barbosa,Pho,G,11595,LAL,4,9.25,2.25,2.5,0.75,0.5,0.75,37.800,80.0,14.38
Klay,Thompson,GS,G,11580,Den,7,17.71,2.29,2.86,0.57,0.57,2.43,42.600,83.300,20.00
Channing,Frye,Pho,F,11544,LAL,7,15.71,1,5.29,0.71,0.71,0.86,41.100,63.600,21.54
Jameer,Nelson,Orl,G,11462,Chi,8,12.88,7.12,3.88,0.62,0,2.38,39.100,87.500,23.72
Josh,McRoberts,Cha,F,11415,@Phi,7,6.14,2.86,4.86,1.14,0.71,1,34.00,66.700,16.71
Wesley,Matthews,Por,G,11414,Cle,6,16.33,3.83,4.5,0.83,0.17,0.83,38.800,88.500,24.54
Jamal,Crawford,LAC,G,11371,Dal,6,17,5,2.83,1.17,0.33,1.5,34.900,85.00,23.54
Trevor,Ariza,Was,F,11220,Mia,8,11.12,2.25,6.5,1.25,0.12,1.38,38.600,68.400,20.44
Jonas,Valanciunas,Tor,C,11178,@Bos,8,12.12,0.62,8.62,0.5,1.12,2.12,52.200,75.00,22.41
Tristan,Thompson,Cle,F,11175,@Por,7,12.71,1.29,10,0.43,0.29,1.43,47.300,65.500,23.64
C.J.,Miles,Cle,G,11174,@Por,7,17.71,1.43,3.57,1.43,0.14,0.86,53.200,75.00,23.54
Jordan,Crawford,Bos,G,11099,Tor,8,14.25,7,2.25,0.88,0.12,2.25,35.900,87.200,22.88
James,Anderson,Phi,G,10959,Cha,7,10.86,1.29,5.29,1.29,0.57,1.57,52.600,100,19.61
Tobias,Harris,Orl,F,10905,Chi,8,11.62,0.88,7.38,0.38,0.62,1,38.900,75.00,19.22
Jose,Calderon,Dal,G,10901,@LAC,8,11.5,4.88,3.25,1.75,0,1,40.700,83.300,22.31
Kevin,Martin,Min,G,10901,Sac,6,16.67,2.67,3.67,0.83,0,1.83,47.400,90.500,21.50
Patrick,Patterson,Tor,F,10900,@Bos,8,12.75,1.75,5.38,0.62,0.75,1.62,53.900,75.00,20.78
Ersan,Ilyasova,Mil,F,10856,Mem,7,15.14,0.43,6.14,1.14,0,1.43,50.0,73.300,20.96
Jodie,Meeks,LAL,G,10855,@Pho,7,18.14,2.86,3.29,1.71,0,2.43,41.800,87.800,23.39
Jason,Thompson,Sac,F,10844,@Min,7,7.86,0.29,7.57,0.86,0.43,0.86,59.500,55.600,17.96
Jeremy,Lin,Hou,G,10797,@NO,6,14.33,5.33,2.5,1.17,0.33,2.83,49.200,80.0,22.62
Larry,Sanders,Mil,C,10785,Mem,7,6,1.43,6.86,0.57,1.43,1.43,41.500,50.0,17.00
James,Johnson,Mem,F,10770,@Mil,7,6.43,2.71,3.71,1.43,1.57,1.86,40.800,100,17.21
Mario,Chalmers,Mia,G,10740,@Was,3,10.33,3.33,2.67,2.33,0,1.33,60.0,80.0,20.50
Manu,Ginobili,SA,G,10717,Uta,5,12.8,5.8,2.4,1.6,0.4,1.8,39.200,82.600,23.20
Jared,Sullinger,Bos,F,10694,Tor,8,10.75,1,8.88,0.25,0.38,2,35.400,77.800,18.47
Amir,Johnson,Tor,F,10660,@Bos,8,8.5,1,6.25,0.25,1.75,2.12,40.900,76.500,17.00
Randy,Foye,Den,G,10580,@GS,7,16.57,3.14,4.14,0.57,0.29,1.14,50.600,86.700,24.04
Wilson,Chandler,Den,F,10574,@GS,5,12.8,1.4,4.8,1.4,1,0.8,38.600,80.0,21.20
Jimmy,Butler,Chi,G,10517,@Orl,6,11.83,1.67,4.5,2.33,0.67,1.33,34.300,66.700,20.12
D.J.,Augustin,Chi,G,10508,@Orl,7,10.14,6.14,2,0.71,0.29,2,34.400,95.200,18.79
Ed,Davis,Mem,F,10477,@Mil,7,9.43,0.71,8,0.43,0.86,1.29,56.900,44.400,19.50
Jeff,Green,Bos,F,10393,Tor,8,15.25,1.25,6,0.5,0.75,2.25,41.500,63.600,20.06
