FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Dwight,Howard,Hou,C,21193,Mem,8,23,2.25,14.12,0.88,2.25,3.75,65.800,60.700,42.66
Chris,Paul,LAC,G,20859,@Por,8,21.25,9.5,4.5,2.25,0,2.12,47.400,87.700,39.25
Blake,Griffin,LAC,F,19388,@Por,8,21.25,3.75,10.75,1.12,0.38,3.12,48.300,77.600,35.38
LaMarcus,Aldridge,Por,F,19107,LAC,6,22.83,3.33,15,1,1.17,1.67,45.400,76.00,42.83
Dirk,Nowitzki,Dal,F,17680,SA,5,23,3.2,6.8,0.8,1.2,1.4,51.200,87.000,34.40
Damian,Lillard,Por,G,17665,LAC,6,24.67,6.67,3.17,1,0.5,2.5,43.500,81.100,33.46
Al,Horford,Atl,C,17614,@Cle,6,23.17,3,9.5,0.67,1,2.33,64.600,76.500,37.38
Kyrie,Irving,Cle,G,16899,Atl,6,24.83,6,2.33,1.33,0.67,2.5,44.400,96.900,32.75
James,Harden,Hou,G,16455,Mem,6,22.5,5.5,4,1.33,0.33,3.83,45.500,75.00,29.83
Zach,Randolph,Mem,F,16434,@Hou,7,18.43,3.57,11.43,0.86,0,2.71,40.900,72.900,31.29
Tim,Duncan,SA,F,16098,@Dal,8,15.75,3.88,12.75,0.88,2.62,1.75,46.200,77.800,38.69
Paul,Millsap,Atl,F,15841,@Cle,6,17.5,2.67,9.33,1.83,0.83,3.17,45.600,74.100,31.17
DeAndre,Jordan,LAC,C,15122,@Por,8,8.88,0.62,12.62,0.5,2.75,1.75,82.400,44.100,28.78
Monta,Ellis,Dal,G,14606,SA,6,17.33,6.5,3.67,2.5,0,3,41.800,80.600,28.75
Nicolas,Batum,Por,F,14029,LAC,6,15.83,5.33,6.5,0.33,0.83,2.5,44.400,89.500,28.29
Chandler,Parsons,Hou,F,13951,Mem,8,18.88,3.25,5.38,1.12,0.5,1.88,54.000,71.400,28.22
Jeff,Teague,Atl,G,13784,@Cle,6,14.33,9,3.67,0.83,0.17,3.67,43.100,74.100,26.75
Tony,Parker,SA,G,13375,@Dal,7,17.43,6.29,2.43,0.86,0,2,47.100,81.500,25.39
Mike,Conley,Mem,G,12884,@Hou,5,16.2,6.4,2.4,0.8,0.2,2.2,39.700,75.00,23.60
Tony,Allen,Mem,G,12155,@Hou,6,11.67,3.17,7,1.5,0.33,1.5,44.600,75.00,24.00
Manu,Ginobili,SA,G,12112,@Dal,8,15.12,4,3.75,0.88,0,3,52.500,93.300,22.06
Kawhi,Leonard,SA,F,12105,@Dal,8,14.75,1.88,6.88,1.38,0.12,1.25,50.500,75.00,24.72
James,Johnson,Mem,F,11688,@Hou,4,6.75,1.75,3.75,1,1,1,50.0,100,15.94
Jose,Calderon,Dal,G,11446,SA,6,15.83,4.83,2.33,0.67,0.17,0.67,59.700,100,24.92
Tristan,Thompson,Cle,F,11348,Atl,6,12.33,0.83,8.17,0.17,0,1.33,47.000,52.200,18.96
Shawn,Marion,Dal,F,11322,SA,6,10.5,1.33,7.83,1.83,0.67,1,46.800,75.00,23.46
Wesley,Matthews,Por,G,11298,LAC,6,16.5,1.83,4,1,0.33,0.83,40.200,90.500,21.83
Jeremy,Lin,Hou,G,11130,Mem,4,11.5,3.5,1.5,0.75,0.5,2.5,50.0,68.200,16.00
Brandan,Wright,Dal,C,10833,SA,5,12.2,0.6,4.6,0.4,1.8,0.4,73.500,64.700,21.35
Robin,Lopez,Por,C,10738,LAC,6,10.67,1.17,7.33,0.5,1.33,1,67.500,76.900,22.92
Jamal,Crawford,LAC,G,10542,@Por,8,19.88,2.75,2.38,1,0.38,2.62,42.200,79.500,21.97
Anderson,Varejao,Cle,C,10508,Atl,6,5.67,1.5,9,0.67,1,1,43.800,66.700,19.75
Vince,Carter,Dal,F,10382,SA,6,11.33,4.67,3.67,1,0.67,2.67,53.300,80.0,21.58
DeMarre,Carroll,Atl,F,9903,@Cle,6,8.5,2,4.5,1.67,0.33,1,52.500,80.0,18.46
Kyle,Korver,Atl,G,9862,@Cle,6,14.83,1.83,3.33,1,0,1.17,50.0,100,20.00
Jon,Leuer,Mem,F,9562,@Hou,7,13,1.14,5.86,0.71,0.43,1.14,53.700,81.800,20.82
Boris,Diaw,SA,F,9426,@Dal,9,8.67,3.22,3.67,0.56,0.33,0.89,50.700,66.700,16.86
Terrence,Jones,Hou,F,9365,Mem,8,9.12,1.62,5.62,0.62,0.62,0.62,44.300,57.100,17.66
Tiago,Splitter,SA,C,9306,@Dal,6,5.67,1.33,5.67,1,0.33,1.17,36.400,47.600,13.58
Dion,Waiters,Cle,G,9255,Atl,3,20.67,3,3.67,0.67,0.33,1.67,50.0,81.800,25.75
Jerryd,Bayless,Mem,G,8951,@Hou,7,11.43,2.29,2,1,0.14,0.86,44.800,78.900,15.86
Samuel,Dalembert,Dal,C,8880,SA,5,3.6,0.4,4.4,1,0.6,0.4,38.900,80.0,11.30
Jared,Dudley,LAC,F,8813,@Por,8,11.38,1.62,3.5,1,0.25,0.88,45.900,77.800,17.19
Patrick,Mills,SA,G,8812,@Dal,9,9.11,1.33,1.33,0.78,0.22,0.56,46.400,80.0,12.06
Lou,Williams,Atl,G,8754,@Cle,6,12.17,3.83,1.17,1.5,0.17,1.67,43.100,88.900,18.21
Andrew,Bynum,Cle,C,8610,Atl,6,7.67,1.33,6,0.67,0.83,1.33,36.800,66.700,15.67
Aaron,Brooks,Hou,G,8486,Mem,6,8.33,3.17,2,0.5,0.17,1.33,36.700,71.400,12.83
Jarrett,Jack,Cle,G,8458,Atl,6,9.83,4.33,3.67,0.33,0,0.83,33.300,100,17.08
Mo,Williams,Por,G,8102,LAC,6,10,5.17,2.33,0.17,0.33,1.67,39.300,88.900,17.08
Marco,Belinelli,SA,G,8067,@Dal,9,11.78,1.11,2.89,0.44,0,1.67,47.100,85.700,13.67
Ed,Davis,Mem,F,7898,@Hou,6,8.5,0.17,2.83,0.5,0.83,1.17,57.500,71.400,12.21
Matt,Barnes,LAC,F,7868,@Por,3,5.33,2.67,3,1,1.33,0.67,35.300,50.0,15.08
Danny,Green,SA,G,7770,@Dal,9,7,1.11,2,1,0.78,1.44,40.0,70.0,11.28
DeJuan,Blair,Dal,F,7677,SA,5,6.2,1.2,5.4,0.6,0,1.4,50.0,33.300,12.85
Kosta,Koufos,Mem,C,7669,@Hou,7,6.86,0.57,6.29,0.14,0.57,0.43,43.800,66.700,14.43
Elton,Brand,Atl,F,7667,@Cle,6,4.83,0.67,4.83,0.17,1.5,0.17,66.700,83.300,14.46
Mike,Scott,Atl,F,7223,@Cle,5,9.4,2,3,0,0.2,0.6,69.600,100,15.25
Darren,Collison,LAC,G,7223,@Por,8,11.12,1.38,2.25,1.12,0.12,1,50.0,79.400,15.25
Omer,Asik,Hou,C,6990,Mem,0,0,0,0,0,0,0,0,0,0.00
Byron,Mullens,LAC,F,6985,@Por,2,0,0,0,0,0,0.5,0,0,-0.75
Shelvin,Mack,Atl,G,6949,@Cle,6,6.33,4,2.17,0.5,0,1.17,42.900,83.300,13.12
