FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Durant,OKC,F,22867,Tor,81,28.15,4.62,7.90,1.43,1.30,3.46,51.000,90.500,42.18
Kevin,Love,Min,F,22751,@LAC,18,18.33,2.33,14,0.72,0.5,2.17,35.200,70.400,33.08
Chris,Paul,LAC,G,20727,Min,70,16.94,9.69,3.74,2.41,0.14,2.27,48.100,88.500,35.56
Russell,Westbrook,OKC,G,18435,Tor,82,23.21,7.40,5.22,1.77,0.29,3.33,43.800,80.0,35.67
Paul,George,Ind,F,17407,Bos,79,17.43,4.14,7.63,1.81,0.65,2.95,41.900,80.700,30.48
Blake,Griffin,LAC,F,16968,Min,80,18,3.74,8.28,1.21,0.62,2.31,53.800,66.000,31.31
Amir,Johnson,Tor,F,14706,@OKC,81,10.04,1.51,7.54,1,1.36,1.44,55.400,72.700,23.02
DeAndre,Jordan,LAC,C,14637,Min,82,8.83,0.34,7.24,0.59,1.37,1.22,64.300,38.600,19.09
DeMar,DeRozan,Tor,G,14477,@OKC,82,18.11,2.49,3.90,0.93,0.29,1.84,44.500,83.100,22.71
Lance,Stephenson,Ind,G,14129,Bos,78,8.81,2.86,3.90,1.04,0.21,1.40,46.000,65.200,16.73
Nikola,Pekovic,Min,C,13867,@LAC,62,16.31,0.85,8.79,0.69,0.81,1.63,52.000,74.400,26.41
Ricky,Rubio,Min,G,13793,@LAC,57,10.67,7.33,4.02,2.40,0.09,3.02,36.000,79.900,25.30
Kyle,Lowry,Tor,G,13530,@OKC,68,11.63,6.40,4.72,1.38,0.35,2.31,40.100,79.500,25.19
Roy,Hibbert,Ind,C,13454,Bos,79,11.86,1.43,8.30,0.49,2.61,2.05,44.800,74.100,25.17
Jared,Sullinger,Bos,F,12957,@Ind,45,6,0.78,5.87,0.49,0.49,0.64,49.300,74.600,14.37
Serge,Ibaka,OKC,F,12939,Tor,80,13.19,0.54,7.71,0.35,3.02,1.56,57.300,74.900,26.45
Jordan,Crawford,Bos,G,12811,@Ind,70,11.63,3.21,2.99,0.56,0.1,2.01,41.500,81.100,16.24
Jonas,Valanciunas,Tor,C,12611,@OKC,62,8.94,0.73,6,0.27,1.26,1.52,55.700,78.900,17.45
David,West,Ind,F,12414,Bos,73,17.12,2.92,7.71,1.01,0.95,2.15,49.800,76.800,28.93
Jeff,Green,Bos,F,11362,@Ind,81,12.79,1.58,3.93,0.69,0.84,1.63,46.700,80.800,18.53
