FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Blake,Griffin,LAC,F,20789,@NO,80,18,3.74,8.28,1.21,0.62,2.31,53.800,66.000,31.31
Carmelo,Anthony,NY,F,19681,Dal,67,28.66,2.55,6.87,0.78,0.48,2.61,44.900,83.000,34.19
Chris,Paul,LAC,G,19546,@NO,70,16.94,9.69,3.74,2.41,0.14,2.27,48.100,88.500,35.56
Anthony,Davis,NO,F,18177,LAC,64,13.55,0.98,8.16,1.17,1.75,1.39,51.600,75.100,26.68
Stephen,Curry,GS,G,17468,@Det,78,22.90,6.91,4.03,1.62,0.15,3.08,45.100,90.000,33.69
Thaddeus,Young,Phi,F,16913,Mil,76,14.83,1.64,7.51,1.75,0.72,1.18,53.100,57.400,26.97
David,Lee,GS,F,16727,@Det,79,18.47,3.53,11.22,0.85,0.28,2.62,51.900,79.700,33.47
Andre,Drummond,Det,C,15577,GS,60,7.93,0.5,7.62,0.98,1.58,0.95,60.800,37.100,20.44
Dirk,Nowitzki,Dal,F,15526,@NY,53,17.30,2.49,6.85,0.72,0.70,1.32,47.100,86.000,27.22
Josh,Smith,Det,F,15518,GS,76,17.46,4.22,8.41,1.24,1.79,2.97,46.500,51.700,32.21
Brandon,Knight,Mil,G,15451,@Phi,75,13.32,4.04,3.29,0.77,0.11,2.73,40.700,73.300,18.65
DeAndre,Jordan,LAC,C,15323,@NO,82,8.83,0.34,7.24,0.59,1.37,1.22,64.300,38.600,19.09
Rajon,Rondo,Bos,G,15146,@Uta,38,13.74,11.05,5.58,1.84,0.24,3.89,48.400,64.500,33.96
Greg,Monroe,Det,F,15042,GS,81,16.02,3.47,9.59,1.30,0.68,2.89,48.600,68.900,30.17
Jrue,Holiday,NO,G,14205,LAC,78,17.73,8.01,4.22,1.58,0.41,3.74,43.100,75.200,30.17
Monta,Ellis,Dal,G,14078,@NY,82,19.23,6.05,3.85,2.06,0.44,3.10,41.600,77.300,29.39
Tyson,Chandler,NY,C,13898,Dal,66,10.44,0.94,10.65,0.64,1.14,1.32,63.800,69.400,25.69
Michael,Carter-Williams,Phi,G,13870,Mil,44,17.25,6.34,5.32,2.02,0.68,3.59,39.800,70.400,29.72
Enes,Kanter,Uta,C,13535,Bos,70,7.23,0.44,4.34,0.4,0.46,1.44,54.400,79.500,12.19
Andre,Iguodala,GS,F,13178,@Det,80,12.98,5.41,5.29,1.74,0.65,2.58,45.100,57.400,26.17
Andrew,Bogut,GS,C,13045,@Det,32,5.81,2.09,7.66,0.62,1.72,1.09,45.100,50.0,20.24
