FirstName,LastName,Team,Position,Salary,Matchup,G,PPG,APG,RPG,SPG,BPG,TPG,FG%,FT%,FPPG
Kevin,Love,Min,F,22505,NY,6,33,5.17,13.33,1.17,0.5,3,50.800,82.900,51.92
Stephen,Curry,GS,G,20031,@Bos,8,19.88,7.5,5.25,1,0.12,3.38,43.500,84.00,31.69
Carmelo,Anthony,NY,F,19789,@Min,9,32,2.67,7.67,1.11,0.56,3.11,47.900,79.400,38.81
DeMarcus,Cousins,Sac,C,19152,@Mil,5,20,2.4,10.2,0.8,1.6,4,48.500,78.300,32.75
James,Harden,Hou,G,18323,@Orl,7,27.57,8.14,4.57,2.14,0.14,4,49.600,78.700,40.57
LaMarcus,Aldridge,Por,F,18260,Atl,2,18.5,2,6.5,1.5,0.5,4,47.100,83.300,24.88
John,Wall,Was,G,18035,Uta,8,21.5,10.12,4,1.62,0.5,3.25,50.800,75.00,38.12
Dwight,Howard,Hou,C,17979,@Orl,7,19.71,2.29,12.71,0.29,1.71,2.71,65.00,59.600,36.68
Joakim,Noah,Chi,C,17743,@Det,8,12.88,6.25,10.75,1.38,1.5,3,53.400,73.500,35.75
Paul,George,Ind,F,17342,@Cha,8,25.5,3.88,7.38,2,0.5,1.88,43.300,91.200,38.03
Rudy,Gay,Sac,F,16954,@Mil,7,23.57,3.29,6.29,1.43,1,2.86,48.400,92.300,33.57
Nikola,Vucevic,Orl,C,16783,Hou,8,17.5,1.38,11.75,1.38,1.12,1.38,54.100,69.000,34.12
Josh,Smith,Det,F,16064,Chi,8,19.12,3.62,7.12,0.88,1.25,2.5,41.700,54.300,28.53
Isaiah,Thomas,Sac,G,15979,@Mil,7,23.14,7.29,2.86,1.43,0.43,4.57,54.100,87.200,32.86
Jeff,Teague,Atl,G,15866,@Por,6,22.17,5.17,3,0.83,0.17,3,52.600,81.800,28.42
Al,Jefferson,Cha,C,15782,Ind,7,26.14,2.14,10.29,0.86,0.57,2,53.300,67.700,37.29
Paul,Millsap,Atl,F,15750,@Por,3,17,4,9,2,0.67,2.33,39.500,65.00,31.75
Ty,Lawson,Den,G,15670,Dal,1,31,11,4,4,0,4,68.800,85.700,53.50
Andre,Drummond,Det,C,15627,Chi,8,14,0.38,13.88,1.5,1.75,0.62,64.600,38.500,35.03
Damian,Lillard,Por,G,15211,Atl,7,24.71,4.86,3.71,0.86,0.14,2.14,49.200,82.400,31.36
Dirk,Nowitzki,Dal,F,14961,@Den,7,20.14,2.86,5.43,0.71,0.43,1.43,50.900,95.800,28.29
David,Lee,GS,F,14691,@Bos,6,17.17,1.17,8.83,1.33,0.83,2,48.800,75.00,28.12
Rajon,Rondo,Bos,G,14676,GS,5,15.2,10.6,4.6,1,0,3,37.000,81.000,30.85
Monta,Ellis,Dal,G,14506,@Den,7,16.71,6.43,2.86,2.14,0.14,3.14,40.700,70.0,26.14
Zach,Randolph,Mem,F,14473,@Bkn,7,15.86,1.71,10.14,1.14,0,1.71,48.500,61.900,27.39
Marcin,Gortat,Was,C,14459,Uta,8,17.75,1.88,11.25,0.38,1.12,1.75,60.0,61.100,32.50
Nicolas,Batum,Por,F,14431,Atl,7,13.43,4.57,8.71,1,1.29,2.71,44.900,83.300,30.04
